id,section,title,body
22,,Steel,"User notes: About this chapter: Chapter 22 provides the minimum requirements for the design and construction of structural steel (including composite construction), cold-formed steel, steel joists, steel cable structures and steel storage racks. This chapter specifies appropriate design and construction standards for these types of structures. It also provides a road map of the applicable technical requirements for steel structures. Chapter 22 requires that the design and use of steel structures and components be in accordance with the applicable specifications and standards of the American Institute of Steel Construction, the American Iron and Steel Institute, the Steel Joist Institute and the American Society of Civil Engineers. Code development reminder: Code change proposals to this chapter will be considered by the IBC—Structural Code Development Committee during the 2022 (Group B) Code Development Cycle."
2201,Chapter 22 Steel,General,
2201.1,Section 2201 General,Scope,"The provisions of this chapter govern the quality, design, fabrication and erection of steel construction."
2202,Chapter 22 Steel,Identification of Steel for Structural Purposes,
2202.1,Section 2202 Identification of Steel for Structural Purposes,General,"Identification of structural steel elements shall be in accordance with AISC 360. Identification of cold-formed steel members shall be in accordance with AISI S100. Identification of cold-formed steel light-frame construction shall also comply with the requirements contained in AISI S240 or AISI S220, as applicable. Other steel furnished for structural load-carrying purposes shall be properly identified for conformity to the ordered grade in accordance with the specified ASTM standard or other specification and the provisions of this chapter. Where the steel grade is not readily identifiable from marking and test records, the steel shall be tested to verify conformity to such standards."
2203,Chapter 22 Steel,Protection of Steel for Structural Purposes,
2203.1,Section 2203 Protection of Steel for Structural Purposes,General,"Painting of structural steel elements shall be in accordance with AISC 360. Painting of open-web steel joists and joist girders shall be in accordance with SJI 100 and SJI 200. Individual structural members and assembled panels of cold-formed steel construction shall be protected against corrosion in accordance with the requirements contained in AISI S100. Protection of cold-formed steel light-frame construction shall be in accordance with AISI S240 or AISI S220, as applicable."
2204,Chapter 22 Steel,Connections,
2204.1,Section 2204 Connections,Welding,"The details of design, workmanship and technique for welding and qualification of welding personnel shall be in accordance with the specifications listed in Sections 2205, 2206, 2207, 2208, 2210 and 2211. For special inspection of welding, see Section 1705.2."
2204.2,Section 2204 Connections,Bolting,"The design, installation and inspection of bolts shall be in accordance with the requirements of Sections 2205, 2206, 2207, 2210 and 2211. For special inspection of the installation of high-strength bolts, see Section 1705.2."
2204.3,Section 2204 Connections,Anchor Rods,Anchor rods shall be set in accordance with the approved construction documents. The protrusion of the threaded ends through the connected material shall fully engage the threads of the nuts but shall not be greater than the length of the threads on the bolts.
2205,Chapter 22 Steel,Structural Steel,
2205.1,Section 2205 Structural Steel,General,"The design, fabrication and erection of structural steel elements in buildings, structures and portions thereof shall be in accordance with AISC 360."
2205.2,Section 2205 Structural Steel,Seismic Design,"Where required, the seismic design, fabrication and erection of buildings, structures and portions thereof shall be in accordance with Section 2205.2.1 or 2205.2.2, as applicable."
2205.2.1,Section 2205 Structural Steel,Structural Steel Seismic Force-Resisting Systems,"The design, detailing, fabrication and erection of structural steel seismic force-resisting systems shall be in accordance with the provisions of Section 2205.2.1.1 or 2205.2.1.2, as applicable."
2205.2.1.1,Section 2205 Structural Steel,Seismic Design Category B or C,"Structures assigned to Seismic Design Category B or C shall be of any construction permitted in Section 2205. Where a response modification coefficient, R, in accordance with ASCE 7, Table 12.2-1, is used for the design of structures assigned to Seismic Design Category B or C, the structures shall be designed and detailed in accordance with the requirements of AISC 341. Beam-to-column moment connections in special moment frames and intermediate moment frames shall be prequalified in accordance with AISC 341, Section K1, qualified by testing in accordance with AISC 341, Section K2, or shall be prequalified in accordance with AISC 358.Exception: The response modification coefficient, R, designated for ""Steel systems not specifically detailed for seismic resistance, excluding cantilever column systems"" in ASCE 7, Table 12.2-1, shall be permitted for systems designed and detailed in accordance with AISC 360, and need not be designed and detailed in accordance with AISC 341."
2205.2.1.2,Section 2205 Structural Steel,"Seismic Design Category D, E or F","Structures assigned to Seismic Design Category D, E or F shall be designed and detailed in accordance with AISC 341, except as permitted in ASCE 7, Table 15.4-1. Beam-to-column moment connections in special moment frames and intermediate moment frames shall be prequalified in accordance with AISC 341, Section K1, qualified by testing in accordance with AISC 341, Section K2, or shall be prequalified in accordance with AISC 358."
2205.2.2,Section 2205 Structural Steel,Structural Steel Elements,"The design, detailing, fabrication and erection of structural steel elements in seismic force-resisting systems other than those covered in Section 2205.2.1, including struts, collectors, chords and foundation elements, shall be in accordance with AISC 341 where either of the following applies:The structure is assigned to Seismic Design Category D, E or F, except as permitted in ASCE 7, Table 15.4-1.A response modification coefficient, R, greater than 3 in accordance with ASCE 7, Table 12.2-1, is used for the design of the structure assigned to Seismic Design Category B or C."
2206,Chapter 22 Steel,Composite Structural Steel and Concrete Structures,
2206.1,Section 2206 Composite Structural Steel and Concrete Structures,General,"Systems of structural steel elements acting compositely with reinforced concrete shall be designed in accordance with AISC 360 and ACI 318, excluding ACI 318 Chapter 14."
2206.2,Section 2206 Composite Structural Steel and Concrete Structures,Seismic Design,"Where required, the seismic design, fabrication and erection of composite steel and concrete systems shall be in accordance with Section 2206.2.1."
2206.2.1,Section 2206 Composite Structural Steel and Concrete Structures,Seismic Requirements for Composite Structural Steel and Concrete Construction,"Where a response modification coefficient, R, in accordance with ASCE 7, Table 12.2-1, is used for the design of systems of structural steel acting compositely with reinforced concrete, the structures shall be designed and detailed in accordance with the requirements of AISC 341."
2207,Chapter 22 Steel,Steel Joists,
2207.1,Section 2207 Steel Joists,General,"The design, manufacture and use of open-web steel joists and joist girders shall be in accordance with either SJI 100 or SJI 200, as applicable."
2207.1.1,Section 2207 Steel Joists,Seismic Design,"Where required, the seismic design of buildings shall be in accordance with the additional provisions of Section 2205.2 or 2211.1.1."
2207.2,Section 2207 Steel Joists,Design,"The registered design professional shall indicate on the construction documents the steel joist and steel joist girder designations from the specifications listed in Section 2207.1; and shall indicate the requirements for joist and joist girder design, layout, end supports, anchorage, bridging design that differs from the SJI specifications listed in Section 2207.1, bridging termination connections and bearing connection design to resist uplift and lateral loads. These documents shall indicate special requirements as follows: Special loads including: Concentrated loads. Nonuniform loads. Net uplift loads. Axial loads. End moments. Connection forces. Special considerations including: Profiles for joist and joist girder configurations that differ from those defined by the SJI specifications listed in Section 2207.1. Oversized or other nonstandard web openings. Extended ends. Live and total load deflection criteria for joists and joist girder configurations that differ from those defined by the SJI specifications listed in Section 2207.1."
2207.3,Section 2207 Steel Joists,Calculations,"The steel joist and joist girder manufacturer shall design the steel joists and steel joist girders in accordance with the SJI specifications listed in Section 2207.1 to support the load requirements of Section 2207.2. The registered design professional shall be permitted to require submission of the steel joist and joist girder calculations as prepared by a registered design professional responsible for the product design. Where requested by the registered design professional, the steel joist manufacturer shall submit design calculations with a cover letter bearing the seal and signature of the joist manufacturer's registered design professional. In addition to the design calculations submitted under seal and signature, the following shall be included: Bridging design that differs from the SJI specifications listed in Section 2207.1, such as cantilevered conditions and net uplift. Connection design for: Connections that differ from the SJI specifications listed in Section 2207.1, such as flush-framed or framed connections. Field splices. Joist headers."
2207.4,Section 2207 Steel Joists,Steel Joist Drawings,"Steel joist placement plans shall be provided to show the steel joist products as specified on the approved construction documents and are to be utilized for field installation in accordance with specific project requirements as stated in Section 2207.2. Steel joist placement plans shall include, at a minimum, the following: Listing of applicable loads as stated in Section 2207.2 and used in the design of the steel joists and joist girders as specified in the approved construction documents. Profiles for joist and joist girder configurations that differ from those defined by the SJI specifications listed in Section 2207.1. Connection requirements for: Joist supports. Joist girder supports. Field splices. Bridging attachments. Live and total load deflection criteria for joists and joist girder configurations that differ from those defined by the SJI specifications listed in Section 2207.1. Size, location and connections for bridging. Joist headers. Steel joist placement plans do not require the seal and signature of the joist manufacturer's registered design professional."
2207.5,Section 2207 Steel Joists,Certification,"At completion of manufacture, the steel joist manufacturer shall submit a certificate of compliance to the owner or the owner's authorized agent for submittal to the building official as specified in Section 1704.5 stating that work was performed in accordance with approved construction documents and with SJI specifications listed in Section 2207.1."
2208,Chapter 22 Steel,Steel Cable Structures,
2208.1,Section 2208 Steel Cable Structures,General,"The design, fabrication and erection including related connections, and protective coatings of steel cables for buildings shall be in accordance with ASCE 19."
2209,Chapter 22 Steel,Steel Storage Racks,
2209.1,Section 2209 Steel Storage Racks,Steel Storage Racks,"The design, testing and utilization of steel storage racks made of cold-formed or hot-rolled steel structural members shall be in accordance with RMI ANSI/MH 16.1. Where required by ASCE 7, the seismic design of steel storage racks shall be in accordance with Section 15.5.3 of ASCE 7."
2209.2,Section 2209 Steel Storage Racks,Steel Cantilevered Storage Racks,"The design, testing and utilization of steel cantilevered storage racks made of cold-formed or hot-rolled steel structural members shall be in accordance with RMI ANSI/MH 16.3. Where required by ASCE 7, the seismic design of steel cantilevered storage racks shall be in accordance with Section 15.5.3 of ASCE 7."
2209.3,Section 2209 Steel Storage Racks,Certification,"For rack storage structures that are 8 feet (2438 mm) in height or greater to the top load level and assigned to Seismic Design Category D, E, or F at completion of the storage rack installation, a certificate of compliance shall be submitted to the owner or the owner's authorized agent stating that the work was performed in accordance with approved construction documents."
2210,Chapter 22 Steel,Cold-Formed Steel,
