id,section,reference,title,depth,body
,,30,Chapter 30 Sanitary Drainage,0,"User notes:About this chapter: Chapter 30 regulates methods and piping systems that remove water that has been used for purposes such as flushing water closets, bathing, culinary activities and equipment discharges. The types of materials, drainage fitting and connection methods for these systems, beginning at the receiving fixtures and ending at the point of disposal for the liquid waste, are covered. A design method for a gravity flow system of vertical and horizontal piping is provided based on the probability of flows from specific fixtures.Code development reminder: Code change proposals to this chapter will be considered by the IRC—Mechanical/Plumbing Code Development Committee during the 2021 (Group A) Code Development Cycle."
30,Chapter 30 Sanitary Drainage,P3001,Section P3001 General,1,
30,Chapter 30 Sanitary Drainage,P3001.1,P3001.1 Scope,2,"The provisions of this chapter shall govern the materials, design, construction and installation of sanitary drainage systems. Plumbing materials shall conform to the requirements of this chapter. The drainage, waste and vent (DWV) system shall consist of piping for conveying wastes from plumbing fixtures, appliances and appurtenances, including fixture traps; above-grade drainage piping; below-grade drains within the building, such as a building drain; below- and above-grade venting systems; and piping to the public sewer or private septic system."
30,Chapter 30 Sanitary Drainage,P3001.2,P3001.2 Protection From Freezing,2,"Portions of the above-grade DWV system, other than vent terminals, shall not be located outside of a building, in attics or crawl spaces, concealed in outside walls, or in any other place subjected to freezing temperatures unless adequate provision is made to protect them from freezing by insulation or heat or both, except in localities having a winter design temperature greater than 32°F (0°C) (ASHRAE 97.5 percent column, winter, see Chapter 3)."
30,Chapter 30 Sanitary Drainage,P3001.3,P3001.3 Flood-Resistant Installation,2,"In flood hazard areas as established by Table R301.2, drainage, waste and vent systems shall be located and installed to prevent infiltration of floodwaters into the systems and discharges from the systems into floodwaters."
30,Chapter 30 Sanitary Drainage,P3002,Section P3002 Materials,1,
30,Chapter 30 Sanitary Drainage,P3002.1,P3002.1 Piping Within Buildings,2,"Drain, waste and vent (DWV) piping in buildings shall be as indicated in Tables P3002.1(1) and P3002.1(2) except that galvanized wrought-iron or galvanized steel pipe shall not be used underground and shall be maintained not less than 6 inches (152 mm) above ground. Allowance shall be made for the thermal expansion and contraction of plastic piping. TABLE P3002.1(1) ABOVE-GROUND DRAINAGE AND VENT PIPE MATERIAL STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM D2680; ASTM F628; ASTM F1488; CSA B181.1 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Copper or copper-alloy pipe ASTM B42; ASTM B43; ASTM B302 Copper or copper-alloy tubing (Type K, L, M or DWV) ASTM B75/B75M; ASTM B88; ASTM B251/B251M; ASTM B306 Galvanized steel pipe ASTM A53/A53M Polyolefin pipe CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2665; ASTM F891; ASTM F1488; CSA B181.2 Polyvinyl chloride (PVC) plastic pipe with a 3.25-inch O.D. and a solid, cellular core or composite wall ASTM D2949; ASTM F1488 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 For SI: 1 inch = 25.4 mm. TABLE P3002.1(2) UNDERGROUND BUILDING DRAINAGE AND VENT PIPE PIPE STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM F628; ASTM F1488; CSA B181.1 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Copper or copper-alloy tubing (Type K, L, M or DWV) ASTM B75/B75M; ASTM B88; ASTM B251; ASTM B306 Polyethylene (PE) plastic pipe (SDR-PR) ASTM F714 Polyolefin pipe ASTM F714; ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2665; ASTM F891; ASTM F1488; CSA B181.2 Polyvinyl chloride (PVC) plastic pipe with a 3.25-inch O.D. and a solid, cellular core or composite wall ASTM D2949; ASTM F1488 Stainless steel drainage systems, Type 316L ASME A112.3.1 For SI: 1 inch = 25.4 mm."
30,Chapter 30 Sanitary Drainage,P3002.2,P3002.2 Building Sewer,2,"Building sewer piping shall be as indicated in Table P3002.2 Forced main sewer piping shall conform to one of the standards for ABS plastic pipe, copper or copper-alloy tubing, PVC plastic pipe or pressure-rated pipe indicated in Table P3002.2. TABLE P3002.2 BUILDING SEWER PIPE MATERIAL STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM F628; ASTM F1488 Acrylonitrile butadiene styrene (ABS) plastic pipe in sewer and drain diameters, including SDR 42 (PS 20), PS35, SDR 35 (PS 45), PS50, PS100, PS140, SDR 23.5 (PS 150) and PS200; with a solid, cellular core or composite wall ASTM D2751; ASTM F1488 Polyvinyl chloride (PVC) plastic pipe in sewer and drain diameters, including PS 25, SDR 41 (PS 28), PS 35, SDR 35 (PS 46), PS 50, PS 100, SDR 26 (PS 115), PS140 and PS 200; with a solid, cellular core or composite wall ASTM D3034; ASTM F891; ASTM F1488; CSA B182.2; CSA B182.4 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Concrete pipe ASTM C14; ASTM C76; CSA A257.1; CSA A257.2 Copper or copper-alloy tubing (Type K or L) ASTM B75/B75M; ASTM B88; ASTM B251/B251M Polyethylene (PE) plastic pipe (SDR-PR) ASTM F714 Polyolefin pipe ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with solid, cellular core or composite wall ASTM D2665; ASTM D2949; ASTM D3034; ASTM F1412; CSA B182.2; CSA B182.4 Polyvinyl chloride (PVC) plastic pipe with a 3.25-inch O.D. and a solid, cellular core or composite wall ASTM D2949, ASTM F1488 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 Vitrified clay pipe ASTM C425; ASTM C700 For SI: 1 inch = 25.4 mm."
30,Chapter 30 Sanitary Drainage,P3002.2.1,P3002.2.1 Building Sewer Pipe Near the Water Service,3,The proximity of a building sewer to a water service shall comply with Section P2906.4.1.
30,Chapter 30 Sanitary Drainage,P3002.3,P3002.3 Fittings,2,"Pipe fittings shall be approved for installation with the piping material installed and shall comply with the applicable standards indicated in Table P3002.3. TABLE P3002.3 PIPE FITTINGS PIPE MATERIAL FITTING STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters ASME A112.4.4; ASTM D2661; ASTM D3311; ASTM F628; CSA B181.1 Acrylonotrile butadiene styrene (ABS) plastic pipe in sewer and drain diameters ASTM D2751 Cast-iron ASME B16.4; ASME B16.12; ASTM A74; ASTM A888; CISPI 301 Copper or copper alloy ASME B16.15; ASME B16.18; ASME B16.22; ASME B16.23; ASME B16.26; ASME B16.29 Gray iron and ductile iron AWWA C110/A21.10 Polyethylene ASTM D2683 Polyolefin ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic in IPS diameters ASME A112.4.4; ASTM D2665; ASTM D3311; ASTM F1866 Polyvinyl chloride (PVC) plastic pipe in sewer and drain diameters ASTM D3034 Polyvinyl chloride (PVC) plastic pipe with a 3.25-inch O.D. ASTM D2949 PVC fabricated fittings ASTM F1866 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 Vitrified clay ASTM C700 For SI: 1 inch = 25.4 mm."
