id,section,reference,title,depth,body
,,1,Chapter 1 Scope and Administration,0,"User note:About this chapter: Chapter 1 establishes the limits of applicability of this code and describes how the code is to be applied and enforced. Chapter 1 is in two parts: Part 1—Scope and Application (Sections R101—R102) and Part 2—Administration and Enforcement (Sections R103—R114). Section R101 identifies which buildings and structures come under its purview and references other I-Codes as applicable. Standards and codes are scoped to the extent referenced (see Section R102.4).The one- and two-family dwelling code is intended to be adopted as a legally enforceable document, and it cannot be effective without adequate provisions for its administration and enforcement. The provisions of Chapter 1 establish the authority and duties of the building official appointed by the authority having jurisdiction and also establish the rights and privileges of the design professional, contractor and property owner."
1,Chapter 1 Scope and Administration,divider_1_1,Part 1 Scope and Application,1,
1,Chapter 1 Scope and Administration,R101,Section R101 Scope and General Requirements,1,
1,Chapter 1 Scope and Administration,R101.1,R101.1 Title,2,"These regulations shall be known as the Residential Code for One- and Two-family Dwellings of the Texas Industrialized Housing and Buildings Program, hereinafter referred to as 'this code.'"
1,Chapter 1 Scope and Administration,R101.2,R101.2 Scope,2,"The provisions of this code shall apply to the construction, alteration, movement, enlargement, replacement, repair, equipment, use and occupancy, location, removal and demolition of detached one- and two-family dwellings and townhouses not more than three stories above grade plane in height with a separate means of egress and their accessory structures not more than three stories above grade plane in height. Exception: The following shall be permitted to be constructed in accordance with this code where provided with an automatic sprinkler system complying with Section P2904: Live/work units located in townhouses and complying with the requirements of Section 508.5 of the International Building Code. Owner-occupied lodging houses with five or fewer guestrooms. A care facility with five or fewer persons receiving custodial care within a dwelling unit. A care facility with five or fewer persons receiving medical care within a dwelling unit. A care facility for five or fewer persons receiving care that are within a single-family dwelling. Where conflicts occur between the provisions of this code and the provisions of Texas Occupations Code, Chapter 1202, Industrialized Housing and Buildings, or the provisions of 16 Texas Administrative Code, Chapter 70, rules governing the Texas Industrialized Housing and Buildings Program, the provisions of Texas Occupations Code, Chapter 1202 and 16 Texas Administrative Code, Chapter 70 shall control."
1,Chapter 1 Scope and Administration,R101.3,R101.3 Purpose,2,"The purpose of this code is to establish minimum requirements to provide a reasonable level of safety, health and general welfare through affordability, structural strength, means of egress, stability, sanitation, light and ventilation, energy conservation and safety to life and property from fire and other hazards and to provide a reasonable level of safety to fire fighters and emergency responders during emergency operations."
1,Chapter 1 Scope and Administration,R102,Section R102 Applicability,1,
1,Chapter 1 Scope and Administration,R102.1,R102.1 General,2,"Where there is a conflict between a general requirement and a specific requirement, the specific requirement shall be applicable. Where, in any specific case, different sections of this code specify different materials, methods of construction or other requirements, the most restrictive shall govern."
1,Chapter 1 Scope and Administration,R102.2,R102.2 Other Laws,2,"The provisions of this code shall not be deemed to nullify any provisions of local, state or federal law."
1,Chapter 1 Scope and Administration,R102.3,R102.3 Application of References,2,"References to chapter or section numbers, or to provisions not specifically identified by number, shall be construed to refer to such chapter, section or provision of this code."
1,Chapter 1 Scope and Administration,R102.4,R102.4 Referenced Codes and Standards,2,"The codes and standards referenced in this code shall be considered part of the requirements of this code to the prescribed extent of each reference and as further regulated in Sections R102.4.1 through R102.4.4. Whenever amendments to the referenced codes have been adopted, each reference to said code shall be considered to reference the amendment as well. Exception: Where enforcement of a code provision would violate the conditions of the listing of the equipment or appliance, the conditions of the listing and manufacturer's instructions shall apply."
1,Chapter 1 Scope and Administration,R102.4.1,R102.4.1 Conflicts,3,"Where conflicts occur between provisions of this code and referenced codes and standards, the provisions of this code shall apply."
1,Chapter 1 Scope and Administration,R102.4.2,R102.4.2 Provisions in Referenced Codes and Standards,3,"Where the extent of the reference to a referenced code or standard includes subject matter that is within the scope of this code, the provisions of this code, as applicable, shall take precedence over the provisions in the referenced code or standard."
1,Chapter 1 Scope and Administration,new_R102.4.3,R102.4.3 Electrical Code,3,"The provisions of the National Electrical Code, NFPA 70, shall apply to the installation of electrical systems, including alterations, repairs, replacement, equipment, appliances, fixtures, fittings and appurtenances thereto. Any reference to NFPA 70 or the Electrical Code shall mean the Electrical Code as adopted. Any reference to chapters 34 through 43 of this code shall mean the Electrical Code as adopted."
1,Chapter 1 Scope and Administration,new_R102.4.4,R102.4.4 TDI Code-Wind Design,3,"The wind design of buildings to be placed in the first tier counties along the Texas coast and designated catastrophe areas as defined by the Texas Department of Insurance (TDI) shall also comply with the current effective code and amendments adopted by the TDI, hereafter referred to as the TDI Code. Where conflicts occur between the provisions of this code and the TDI Code as they relate to the requirements for wind design, the more stringent requirements shall apply. Where conflicts occur between the provisions of this code and the editions of the codes specified by the Texas Department of Insurance as they relate to requirements other than wind design, this code shall apply."
1,Chapter 1 Scope and Administration,R102.5,R102.5 Appendices,2,"Provisions in the appendices shall not apply unless specifically referenced in the adopting ordinance. Appendices AG, AH, AK, AP, AQ, and AT shall be considered part of this code."
1,Chapter 1 Scope and Administration,R102.6,R102.6 Partial Invalidity,2,"In the event any part or provision of this code is held to be illegal or void, this shall not have the effect of making void or illegal any of the other parts or provisions."
1,Chapter 1 Scope and Administration,R102.7,R102.7 Existing Structures,2,"The legal occupancy of any structure existing on the date of adoption of this code shall be permitted to continue without change, except as is specifically covered in this code, the International Property Maintenance Code or the International Fire Code, or as is deemed necessary by the building official for the general safety and welfare of the occupants and the public."
1,Chapter 1 Scope and Administration,R102.7.1,"R102.7.1 Additions, Alterations or Repairs",3,"Additions, alterations or repairs to any structure shall conform to the requirements for a new structure without requiring the existing structure to comply with the requirements of this code, unless otherwise stated. Additions, alterations, repairs and relocations shall not cause an existing structure to become less compliant with the provisions of this code than the existing building or structure was prior to the addition, alteration or repair. An existing building together with its additions shall comply with the height limits of this code. Where the alteration causes the use or occupancy to be changed to one not within the scope of this code, the provisions of the International Existing Building Code shall apply."
1,Chapter 1 Scope and Administration,new_R102.8,R102.8 Moved Industrialized Housing,2,Moved industrialized housing shall comply with the requirements of the local building official for moved buildings.
1,Chapter 1 Scope and Administration,divider_1_2,Part 2 Administration and Enforcement,1,
1,Chapter 1 Scope and Administration,R103,Section R103 Department of Building Safety,1,
1,Chapter 1 Scope and Administration,R103.1,R103.1 Creation of Enforcement Agency,2,The department of building safety is hereby created and the official in charge thereof shall be known as the building official.
1,Chapter 1 Scope and Administration,R103.2,R103.2 Appointment,2,The building official shall be appointed by the jurisdiction.
1,Chapter 1 Scope and Administration,R103.3,R103.3 Deputies,2,"In accordance with the prescribed procedures of this jurisdiction and with the concurrence of the appointing authority, the building official shall have the authority to appoint a deputy building official, the related technical officers, inspectors, plan examiners and other employees. Such employees shall have powers as delegated by the building official."
1,Chapter 1 Scope and Administration,R104,Section R104 Duties and Powers of the Building Official,1,
1,Chapter 1 Scope and Administration,R104.1,R104.1 General,2,"The building official is hereby authorized and directed to enforce the provisions of this code. The building official shall have the authority to render interpretations of this code and to adopt policies and procedures in order to clarify the application of its provisions. Such interpretations, policies and procedures shall be in compliance with the intent and purpose of this code. Such policies and procedures shall not have the effect of waiving requirements specifically provided for in this code. The term building official as used in this code, or as used in the codes and standards referenced in this code, shall mean the Texas Commission of Licensing and Regulation, the executive director of the Texas Department of Licensing and Regulation, the Texas Industrialized Building Code Council, or the local building official in accordance with the powers and duties assigned to each in Texas Occupations Code, Chapter 1202, Industrialized Housing and Buildings."
1,Chapter 1 Scope and Administration,R104.2,R104.2 Applications and Permits,2,"The building official shall receive applications, review construction documents and issue permits for the erection and alteration of buildings and structures, inspect the premises for which such permits have been issued and enforce compliance with the provisions of this code."
1,Chapter 1 Scope and Administration,R104.3,R104.3 Notices and Orders,2,The building official shall issue necessary notices or orders to ensure compliance with this code.
1,Chapter 1 Scope and Administration,R104.4,R104.4 Inspections,2,"The building official shall make the required inspections, or the building official shall have the authority to accept reports of inspection by approved agencies or individuals. Reports of such inspections shall be in writing and be certified by a responsible officer of such approved agency or by the responsible individual. The building official is authorized to engage such expert opinion as deemed necessary to report on unusual technical issues that arise, subject to the approval of the appointing authority."
1,Chapter 1 Scope and Administration,R104.5,R104.5 Identification,2,The building official shall carry proper identification when inspecting structures or premises in the performance of duties under this code.
