id,section,reference,title,depth,body
,,28,Chapter 28 Water Heaters,0,"User notes:About this chapter: Chapter 28 contains regulations concerning the safety of water heating units and hot water storage tanks. Heated potable water is needed for plumbing fixtures that are associated with washing, bathing and kitchen activities. Heated water is commonly stored in pressurized storage tanks that must be protected against explosion by pressure and temperature relief valves specified in this chapter. This chapter also covers the access requirements to water heaters and hot water storage tanks to allow for the maintenance and replacement of that equipment.Code development reminder: Code change proposals to this chapter will be considered by the IRC—Mechanical/Plumbing Code Development Committee during the 2021 (Group A) Code Development Cycle."
28,Chapter 28 Water Heaters,P2801,Section P2801 General,1,
28,Chapter 28 Water Heaters,P2801.1,P2801.1 Required,2,"Hot water shall be supplied to plumbing fixtures and plumbing appliances intended for bathing, washing or culinary purposes."
28,Chapter 28 Water Heaters,P2801.2,P2801.2 Drain Valves,2,Drain valves for emptying shall be installed at the bottom of each tank-type water heater and hot water storage tank. The drain valve inlet shall be not less than 3/4-inch (19.1 mm) nominal iron pipe size and the outlet shall be provided with a male hose thread.
28,Chapter 28 Water Heaters,P2801.3,P2801.3 Installation,2,Water heaters shall be installed in accordance with this chapter and Chapters 20 and 24.
28,Chapter 28 Water Heaters,P2801.4,P2801.4 Location,2,"Water heaters and storage tanks shall be installed in accordance with Section M1305 and shall be located and connected to provide access for observation, maintenance, servicing and replacement."
28,Chapter 28 Water Heaters,P2801.5,P2801.5 Prohibited Locations,2,Water heaters shall be located in accordance with Chapter 20.
28,Chapter 28 Water Heaters,P2801.6,P2801.6 Required Pan,2,"Where a storage tank-type water heater or a hot water storage tank is installed in a location where water leakage from the tank will cause damage, the tank shall be installed in a pan constructed of one of the following:Galvanized steel or aluminum of not less than 0.0236 inch (0.6010 mm) in thickness.Plastic not less than 0.036 inch (0.9 mm) in thickness.Other approved materials.A plastic pan beneath a gas-fired water heater shall be constructed of material having a flame spread index of 25 or less and a smoke-developed index of 450 or less when tested in accordance with ASTM E84 or UL 723."
28,Chapter 28 Water Heaters,P2801.6.1,P2801.6.1 Pan Size and Drain,3,"The pan shall be not less than 11/2 inches (38 mm) deep and shall be of sufficient size and shape to receive dripping or condensate from the tank or water heater. The pan shall be drained by an indirect waste pipe of not less than 3/4 inch (19 mm) diameter. Piping for safety pan drains shall be of those materials indicated in Table P2906.5.Where a pan drain was not previously installed, a pan drain shall not be required for a replacement water heater installation."
28,Chapter 28 Water Heaters,P2801.6.2,P2801.6.2 Pan Drain Termination,3,The pan drain shall extend full-size and terminate over a suitably located indirect waste receptor or shall extend to the exterior of the building and terminate not less than 6 inches (152 mm) and not more than 24 inches (610 mm) above the adjacent ground surface.
