id,section,title,body
20,,Boilers and Water Heaters,"User notes:About this chapter: Chapter 20 is specific to boilers and water heaters. The provisions of this chapter apply to appliances generally without regard to the energy source. Gas-fired boilers and water heaters are also addressed in Chapter 24; therefore, Chapters 20 and 24 both apply to such appliances.Code development reminder: Code change proposals to this chapter will be considered by the IRC—Plumbing/Mechanical Code Development Committee during the 2021 (Group A) Code Development Cycle."
M2001,Chapter 20 Boilers and Water Heaters,Boilers,
M2001.1,Chapter 20 Boilers and Water Heaters,Installation,"In addition to the requirements of this code, the installation of boilers shall conform to the manufacturer's instructions. The manufacturer's rating data, the nameplate and operating instructions of a permanent type shall be attached to the boiler. Boilers shall have their controls set, adjusted and tested by the installer. A complete control diagram together with complete boiler operating instructions shall be furnished by the installer. Solid and liquid fuel-burning boilers shall be provided with combustion air as required by Chapter 17."
M2001.1.1,Chapter 20 Boilers and Water Heaters,Standards,"Packaged oil-fired boilers shall be listed and labeled in accordance with UL 726. Packaged electric boilers shall be listed and labeled in accordance with UL 834. Solid fuel-fired boilers shall be listed and labeled in accordance with UL 2523. Boilers shall be designed, constructed and certified in accordance with the ASME Boiler and Pressure Vessel Code, Section I or IV. Controls and safety devices for boilers with fuel input ratings of 12,500,000 Btu/hr (3663 kW) or less shall meet the requirements of ASME CSD-1. Gas-fired boilers shall conform to the requirements listed in Chapter 24. UpCodes note: The Pennsylvania Construction Code Act Section 901. Exemptions.(d) reads as follows: ""(d) Coal-fired boilers in residential buildings.--Coal-fired boilers installed in residential buildings shall be designed, constructed and tested in accordance with the requirements of Chapter 20, Section M2001.1.1 of the International Residential Code of 2003, or its successor provisions, except that these boilers shall not be subject to the stamping requirements of Section M2001.1.1."""
M2001.2,Chapter 20 Boilers and Water Heaters,Clearance,Boilers shall be installed in accordance with their listing and label.
M2001.3,Chapter 20 Boilers and Water Heaters,Valves,"Every boiler or modular boiler shall have a shutoff valve in the supply and return piping. For multiple boiler or multiple modular boiler installations, each boiler or modular boiler shall have individual shutoff valves in the supply and return piping.Exception: Shutoff valves are not required in a system having a single low-pressure steam boiler."
M2001.4,Chapter 20 Boilers and Water Heaters,Flood-Resistant Installation,"In flood hazard areas established in Table R301.2, boilers, water heaters and their control systems shall be located or installed in accordance with Section R322.1.6."
M2002,Chapter 20 Boilers and Water Heaters,Operating and Safety Controls,
M2002.1,Chapter 20 Boilers and Water Heaters,Safety Controls,Electrical and mechanical operating and safety controls for boilers shall be listed and labeled.
M2002.2,Chapter 20 Boilers and Water Heaters,Hot Water Boiler Gauges,"Every hot water boiler shall have a pressure gauge and a temperature gauge, or combination pressure and temperature gauge. The gauges shall indicate the temperature and pressure within the normal range of the system's operation."
M2002.3,Chapter 20 Boilers and Water Heaters,Steam Boiler Gauges,Every steam boiler shall have a water-gauge glass and a pressure gauge. The pressure gauge shall indicate the pressure within the normal range of the system's operation. The gauge glass shall be installed so that the midpoint is at the normal water level.
M2002.4,Chapter 20 Boilers and Water Heaters,Pressure Relief Valve,Boilers shall be equipped with pressure relief valves with minimum rated capacities for the equipment served. Pressure relief valves shall be set at the maximum rating of the boiler. Discharge shall be piped to drains by gravity to within 18 inches (457 mm) of the floor or to an open receptor.
M2002.5,Chapter 20 Boilers and Water Heaters,Boiler Low-Water Cutoff,Steam and hot water boilers shall be protected with a low-water cutoff control.Exception: A low-water cutoff is not required for coil-type and water-tube-type boilers that require forced circulation of water through the boiler and that are protected with a flow-sensing control.
M2002.6,Chapter 20 Boilers and Water Heaters,Operation,"Low-water cutoff controls and flow-sensing controls required by Section M2002.5 shall automatically stop the combustion operation of the appliance when the water level drops below the lowest safe water level as established by the manufacturer or when the water circulation flow is less than that required for safe operation of the appliance, respectively."
M2003,Chapter 20 Boilers and Water Heaters,Expansion Tanks,
M2003.1,Chapter 20 Boilers and Water Heaters,General,Hot water boilers shall be provided with expansion tanks. Nonpressurized expansion tanks shall be securely fastened to the structure or boiler and supported to carry twice the weight of the tank filled with water. Provisions shall be made for draining nonpressurized tanks without emptying the system.
M2003.1.1,Chapter 20 Boilers and Water Heaters,Pressurized Expansion Tanks,Pressurized expansion tanks shall be consistent with the volume and capacity of the system. Tanks shall be capable of withstanding a hydrostatic test pressure of two and one-half times the allowable working pressure of the system.
