id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
201.1,Section 201 General,Scope,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"Unless otherwise expressly stated, the following words and terms shall, for the purposes of this code, have the meanings shown in this chapter."
201.2,Section 201 General,Interchangeability,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"Words used in the present tense include the future; words stated in the masculine gender include the feminine and neuter; the singular number includes the plural and the plural, the singular."
201.3,Section 201 General,Terms Defined in Other Codes,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),cd,occupancy_classification,architect,"Where terms are not defined in this code and are defined in the other International Codes, such terms shall have the meanings ascribed to them in those codes."
201.4,Section 201 General,Terms Not Defined,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"Where terms are not defined through the methods authorized by this chapter, such terms shall have ordinarily accepted meanings such as the context implies."
addition_,Section 202 General Definitions,Addition,Wall|Slab|Column|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,building_height_area_limits,architect,"An extension or increase in the building area, aggregate floor area, number of stories or height of a building or structure."
alteration_,Section 202 General Definitions,Alteration,Wall|Slab|Door|Window|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,occupancy_classification,architect,"Any construction or renovation to an existing structure other than a repair or addition. Alterations are classified as Level 1, Level 2 and Level 3."
approved_,Section 202 General Definitions,Approved,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,special_construction,architect,Acceptable to the code official or authority having jurisdiction.
change_of_occupancy_,Section 202 General Definitions,Change of Occupancy,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,occupancy_classification,architect,"A change in the use of the building or a portion of a building. A change of occupancy shall include any change of occupancy classification, any change from one group to another group within an occupancy classification or any change in use within a group for a specific occupancy classification."
code_official_,Section 202 General Definitions,Code Official,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,occupancy_classification,owner,The officer or other designated authority charged with the administration and enforcement of this code.
dangerous_,Section 202 General Definitions,Dangerous,Wall|Column|Roof|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd|ca,structural_design,structural_engineer,"Any building, structure or portion thereof that meets any of the conditions described below shall be deemed dangerous: The building or structure has collapsed, has partially collapsed, has moved off its foundation, or lacks the necessary support of the ground. There exists a significant risk of collapse, detachment or dislodgement of any portion, member, appurtenance or ornamentation of the building or structure under service loads."
deferred_submittal_,Section 202 General Definitions,Deferred Submittal,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,special_construction,architect,Those portions of the design that are not submitted at the time of the application and that are to be submitted to the code official within a specified period.
equipment_or_fixture_,Section 202 General Definitions,Equipment or Fixture,BuildingElementProxy|Elevator,Business (B)|Factory and Industrial (F)|Institutional (I)|Mercantile (M)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer,"Any plumbing, heating, electrical, ventilating, air conditioning, refrigerating, and fire protection equipment, and elevators, dumb waiters, escalators, boilers, pressure vessels and other mechanical facilities or installations that are related to building services. Equipment or fixture shall not include manufacturing, production, or process equipment, but shall include connections from building service to process equipment."
existing_building_,Section 202 General Definitions,Existing Building,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,Any building or structure that has been erected and legally occupied (excluding buildings occupied pursuant to a temporary certificate of occupancy).
