id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
33,,Safeguards During Construction,Wall|Slab|Door|Stair|Ramp,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Mercantile (M),cd|ca,special_construction,architect,"User notes: About this chapter: While the balance of the chapters in this code specify how a building is to be designed and constructed in order to be in compliance with the code, Chapter 33 looks to the actual construction process. Parameters are provided for demolition and for protecting adjacent property during demolition and construction. This chapter also addresses the need for a fire watch during nonworking hours for certain buildings once the construction has progressed significantly. Issues such as how to provide egress while the building is growing, the timing of standpipe and sprinkler installation, and protection of pedestrians are addressed. Code development reminder: Code change proposals to sections preceded by the designation [BS] will be considered by the IBC—Structural Code Development Committee during the 2022 (Group B) Code Development Cycle."
3301,Chapter 33 Safeguards During Construction,General,,,,none,none,
3301.1,Section 3301 General,Scope,Wall|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),cd|ca,special_construction,architect,"The provisions of this chapter shall govern safety during construction. Occupied and existing structures under state law related to building inspection programs. Note: This information is provided for building official use and is not intended to provide direction to any other form of government outside of a building official operating under State of Oregon Building Codes Division's laws and rules. Questions regarding this information should be addressed through local counsel. Under ORS 476.030 and Chapter 455, building officials are prohibited from requiring corrections or any changes to an existing structure that is maintained in conformity with the state building code regulations in effect at the time of construction. Under ORS Chapters 476 and 455, occupied structures that have no valid certificate of occupancy do not fall under the delegated authority from the State of Oregon, Building Codes Division. No state authority exists for building officials to access buildings or require corrections for structures unless a permit application is on file. References within the state building code that provide access and investigative authority to building officials are rescinded and are not valid."
3302,Chapter 33 Safeguards During Construction,Construction Safeguards,,,,,,
3302.1,Section 3302 Construction Safeguards,"Alterations, Repairs and Additions",,,,,,"Required exits, existing structural elements, fire protection devices and sanitary safeguards shall be maintained at all times during alterations, repairs or additions to any building or structure.Exceptions:Where such required elements or devices are being altered or repaired, adequate substitute provisions shall be made.Maintenance of such elements and devices is not required where the existing building is not occupied."
3303,Chapter 33 Safeguards During Construction,Demolition,,,,none,none,"Consistent with the purpose and scope of application authorized in ORS 455.020, the requirements of Section 3303 of the IBC are not adopted by the State of Oregon, Building Codes Division, as part of this code. Municipalities may not regulate these matters under the authority of this code. A municipality may have authority outside of this code to regulate these matters locally, where not preempted."
3304,Chapter 33 Safeguards During Construction,Site Work,,,,none,none,
3304.1,Section 3304 Site Work,Excavation and Fill,Footing|Slab|Wall,Assembly (A)|Business (B)|Residential (R)|Storage (S)|Educational (E),sd|dd|cd,site_planning,civil_engineer,"Excavation and fill for buildings and structures shall be constructed or protected so as not to endanger life or property. Stumps and roots shall be removed from the soil to a depth of not less than 12 inches (305 mm) below the surface of the ground in the area to be occupied by the building. Wood forms that have been used in placing concrete, if within the ground or between foundation sills and the ground, shall be removed before a building is occupied or used for any purpose. Before completion, loose or casual wood shall be removed from direct contact with the ground under the building."
3304.1.1,Section 3304 Site Work,Slope Limits,EarthworksElement|Slab|Footing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,site_planning,civil_engineer,Slopes for permanent fill shall be not steeper than one unit vertical in two units horizontal (50-percent slope). Cut slopes for permanent excavations shall be not steeper than one unit vertical in two units horizontal (50-percent slope). Deviation from the foregoing limitations for cut slopes shall be permitted only upon the presentation of a soil investigation report acceptable to the building official.
3304.1.2,Section 3304 Site Work,Surcharge,Footing|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer,Fill or other surcharge loads shall not be placed adjacent to any building or structure unless such building or structure is capable of withstanding the additional loads caused by the fill or surcharge. Existing footings or foundations that can be affected by any excavation shall be underpinned adequately or otherwise protected against settlement and shall be protected against lateral movement.
3304.1.3,Section 3304 Site Work,Footings on Adjacent Slopes,Footing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer,"For footings on adjacent slopes, see Chapter 18."
3304.1.4,Section 3304 Site Work,Fill Supporting Foundations,Footing|Slab|Foundation|EarthworksElement,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,structural_design,structural_engineer,Fill to be used to support the foundations of any building or structure shall comply with Section 1804.6. Special inspections of compacted fill shall be in accordance with Section 1705.6.
3305,Chapter 33 Safeguards During Construction,Sanitary Reserved,,,,,,
3306,Chapter 33 Safeguards During Construction,Protection of Pedestrians Reserved,,,,,,
3307,Chapter 33 Safeguards During Construction,Protection of Adjoining Property,,,,,,"Consistent with the purpose and scope of application authorized in ORS 455.020, the requirements of Section 3307 are not adopted by the State of Oregon, Building Codes Division, as part of this code.Municipalities may not regulate these matters under the authority of this code. A municipality may have authority outside of this code to regulate these matters locally, where not preempted."
3308,Chapter 33 Safeguards During Construction,"Temporary Use of Streets, Alleys and Public Property",,,,none,none,"Consistent with the purpose and scope of application authorized in ORS 455.020, the requirements of Section 3308 of the IBC are not adopted by the State of Oregon, Building Codes Division, as part of this code. Municipalities may not regulate these matters under the authority of this code. A municipality may have authority outside of this code to regulate these matters locally, where not preempted."
3309,Chapter 33 Safeguards During Construction,Fire Extinguishers,,,,none,none,"Consistent with the purpose and scope of application authorized in ORS 455.020, the requirements of Section 3309 are not adopted by the State of Oregon, Building Codes Division, as part of this code.Municipalities may not regulate these matters under the authority of this code. A municipality may have authority outside of this code to regulate these matters locally, where not preempted."
