id,section,reference,title,depth,body
,,24,Chapter 24 Glass and Glazing,0,"User notes:About this chapter: Chapter 24 establishes regulations for glass and glazing used in buildings and structures. Engineering and design requirements are included in the chapter for glazing that is subjected to wind and snow loads. Another concern of this chapter is glass and glazing used in areas where it is likely to be impacted by the occupants. Section 2406 identifies hazardous locations where glazing must either be safety glazing or protected to prevent impacts by occupants. Safety glazing must meet stringent standards and be appropriately marked or identified. Additional requirements are provided for glass and glazing in guards, handrails, elevator hoistways and elevator cars, as well as in athletic facilities.Code development reminder: Code change proposals to this chapter will be considered by the IBC—Structural Code Development Committee during the 2025 (Group B) Code Development Cycle."
24,Chapter 24 Glass and Glazing,2401,Section 2401 General,1,
24.2401,Section 2401 General,2401.1,2401.1 Scope,2,"The provisions of this chapter shall govern the materials, design, construction and quality of glass, light-transmitting ceramic and light-transmitting plastic panels for exterior and interior use in both vertical and sloped applications in buildings and structures. Light-transmitting plastic glazing shall also meet the applicable requirements of Chapter 26."
24,Chapter 24 Glass and Glazing,2402,Section 2402 Glazing Replacement,1,
24.2402,Section 2402 Glazing Replacement,2402.1,2402.1 General,2,The installation of replacement glass shall be as required for new installations.
24,Chapter 24 Glass and Glazing,2403,Section 2403 General Requirements for Glass,1,
24.2403,Section 2403 General Requirements for Glass,2403.1,2403.1 Identification,2,"Each pane shall bear the manufacturer's mark designating the type and thickness of the glass or glazing material. The identification shall not be omitted unless approved and an affidavit is furnished by the glazing contractor certifying that each light is glazed in accordance with approved construction documents that comply with the provisions of this chapter. Safety glazing shall be identified in accordance with Section 2406.3.Each pane of tempered glass, except tempered spandrel glass, shall be permanently identified by the manufacturer. The identification mark shall be acid etched, sand blasted, ceramic fired, laser etched, embossed or of a type that, once applied, cannot be removed without being destroyed.Tempered spandrel glass shall be provided with a removable paper marking by the manufacturer."
24.2403,Section 2403 General Requirements for Glass,2403.2,2403.2 Glass Supports,2,"Where one or more sides of any pane of glass are not firmly supported, or are subjected to unusual load conditions, detailed construction documents, detailed shop drawings and analysis or test data ensuring safe performance for the specific installation shall be prepared by a registered design professional."
24.2403,Section 2403 General Requirements for Glass,2403.3,2403.3 Glass Framing,2,"To be considered firmly supported, the framing members for each individual pane of glass shall be designed so that the deflection of the edge of the glass perpendicular to the glass pane does not exceed 1/175 of the glass edge length where the glass edge length is not more than 13 feet 6 inches (4115 mm), or 1/240 of the glass edge length + 1/4 inch (6.4 mm) where the glass edge length is greater than 13 feet 6 inches (4115 mm), when subjected to the larger of the positive or negative load where loads are combined as specified in Section 1605."
24.2403,Section 2403 General Requirements for Glass,2403.4,2403.4 Interior Glazed Areas,2,"Where interior glazing is installed adjacent to a walking surface, the differential deflection of two adjacent unsupported edges shall be not greater than the thickness of the panels when a force of 50 pounds per linear foot (plf) (730 N/m) is applied horizontally to one panel at any point up to 42 inches (1067 mm) above the walking surface."
