id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
6,Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,structural_design,structural_engineer
R601,,,,none,none
R601.1,Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,assemblies_envelope,architect
R601.2,Wall|Bearing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
R601.2.1,Covering|Wall|Column|Slab,Assembly (A)|Business (B)|Residential (R)|Educational (E),sd|dd|cd,finishes_materials,architect
R602,,,,none,none
R602.1,Wall|Beam|Column|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
R602.1.1,Wall|Beam|Column|Roof|Slab,Residential (R)|Assembly (A)|Business (B)|Educational (E)|Mercantile (M),sd|dd|cd,finishes_materials,architect
R602.1.2,Wall|Beam|Column|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,fire_resistance_smoke_protection,architect
R602.1.3,Beam|Column|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,structural_design,structural_engineer
R602.1.4,Beam|Column|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
R602.1.5,Beam|Column|Wall|Slab,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Factory and Industrial (F),sd|dd|cd,structural_design,structural_engineer
R602.1.6,Wall|Slab|Roof|Beam|Column,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,construction_type_ratings,architect
R602.1.7,Slab|Plate,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,structural_design,structural_engineer
R602.1.8,Wall|Slab|Roof|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,finishes_materials,architect
R602.1.9,Wall|Slab|Roof|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,finishes_materials,architect
R602.1.10,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,finishes_materials,architect
R602.1.11,Wall|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R602.2,Wall|Column|Bearing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,structural_design,structural_engineer
R602.3,Wall|Slab|Beam|Column,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,structural_design,architect
R602.3.1,Wall|Column,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
R602.3.2,Wall|Plate,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,structural_design,structural_engineer
R602.3.3,Wall|Beam|Bearing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.3.4,Wall|Footing|Slab,Residential (R)|Business (B)|Educational (E),sd|dd|cd,structural_design,structural_engineer
R602.3.5,Wall|Slab|Footing,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
R602.4,Wall|Bearing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,architect
R602.5,Wall,Residential (R)|Business (B)|Assembly (A)|Educational (E)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
R602.6,Wall|Bearing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.6.1,Wall|Member,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.7,Wall|Beam|Bearing,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
R602.7.1,Wall|Bearing|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.7.2,Beam|Wall|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.7.3,Wall|Beam|BuildingElementProxy,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
R602.7.4,Wall|Beam,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.7.5,Wall|Beam|Column,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
R602.8,Wall|Floor|Slab|Roof,Residential (R)|Assembly (A)|Business (B)|Educational (E)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,architect
R602.9,Wall|Footing|Slab,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10,Wall|Bearing,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.1,Wall|Slab|Footing|Column,Residential (R)|Business (B)|Educational (E),sd|dd|cd,structural_design,structural_engineer
R602.10.1.1,Wall,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.1.2,Wall,Residential (R)|Business (B)|Educational (E),sd|dd|cd,structural_design,structural_engineer
R602.10.1.3,Wall,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.1.4,Wall,Residential (R),sd|dd|cd,structural_design,architect
R602.10.2,Wall,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.2.1,Wall|Member|Slab,Residential (R)|Assembly (A)|Business (B)|Educational (E),sd|dd|cd,structural_design,structural_engineer
R602.10.2.2,Wall,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.2.2.1,Wall|Footing,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.2.3,Wall,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
R602.10.3,Wall|Slab|Footing,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.3.1,Wall,Residential (R),sd|dd|cd,structural_design,architect
R602.10.4,Wall|Slab,Residential (R),sd|dd|cd,assemblies_envelope,architect
R602.10.4.1,Wall|Slab,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.4.2,Wall|Slab|Roof,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.4.3,Wall|Covering,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,assemblies_envelope,architect
R602.10.4.4,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
R602.10.5,Wall,Residential (R)|Business (B)|Educational (E),sd|dd|cd,structural_design,structural_engineer
R602.10.5.1,Wall|BuildingElementProxy,Residential (R)|Assembly (A)|Business (B)|Educational (E),sd|dd|cd,structural_design,structural_engineer
R602.10.5.2,Wall,Residential (R),sd|dd|cd,structural_design,structural_engineer
R602.10.6,Wall|Beam,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
R602.10.6.1,Wall|Footing,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,structural_design,structural_engineer
