id,section,title,body
15,,Construction Safeguards,"CALIFORNIA EXISTING BUILDING CODE — MATRIX ADOPTION TABLECHAPTER 15 — CONSTRUCTION SAFEGUARDS (Matrix Adoption Tables are nonregulatory, intended only as an aid to the code user. See Chapter 1 for state agency authority and building applications.) Adopting Agency BSC BSC- CG SFM HCD DSA OSHPD BSCC DPH AGR DWR CEC CA SL SLC 1 2 1/AC AC SS SS/CC 1 1R 2 3 4 5 6 Adopt Entire Chapter X X Adopt Entire Chapter as amended (amended sections listed below) Adopt only those sections that are listed below X X Chapter / Section 1501 X X 1505 X X 1506 X X 1508 X X 1511 X X The state agency does not adopt sections identified with the following symbol: † The Office of the State Fire Marshal's adoption of this chapter or individual sections is applicable to structures regulated by other state agencies pursuant to Section 1.11. User notes: About this chapter: Chapter 15 looks to the construction process. Parameters are provided for demolition and for protecting adjacent property during demolition and construction. Issues such as how to provide egress and adequate water supply while the building is growing, the timing of standpipe and sprinkler installation, and protection of pedestrians are addressed. Note that this chapter is consistent with Chapter 33 of the California Building Code and Chapter 33 of the California Fire Code."
1501,Chapter 15 Construction Safeguards,General,
1501.1,Section 1501 General,Scope,The provisions of this chapter shall govern safety during construction and the protection of adjacent public and private properties. Fire safety during construction shall also comply with the applicable provisions of Chapter 33 of the California Fire Code.
1501.2,Section 1501 General,Storage and Placement of Construction Equipment and Materials,"Construction equipment and materials shall be stored and placed so as not to endanger the public, the workers or adjoining property for the duration of the construction project."
1501.3,Section 1501 General,Roof Loads,Structural roof components shall be capable of supporting the roof-covering system and the material and equipment loads that will be encountered during installation of the system.
1501.4,Section 1501 General,"Maintenance of Exits, Existing Structural Elements, Fire Protection Devices and Sanitary Safeguards","Required exits, existing structural elements, fire protection devices and sanitary safeguards shall be maintained at all times during alterations, repairs or additions to any building or structure. Exceptions: Where such required elements or devices are being altered or repaired, adequate substitute provisions shall be made.Maintenance of such elements and devices is not required where the existing building is not occupied."
1501.5,Section 1501 General,Removal of Waste Materials,"Waste materials shall be removed in a manner that prevents injury or damage to persons, adjoining properties and public rights-of-way."
1502,Chapter 15 Construction Safeguards,Owner's Responsibility for Fire Protection,
1502.1,Section 1502 Owner's Responsibility for Fire Protection,Site Safety Plan,"The owner or owner's authorized agent shall be responsible for the development, implementation and maintenance of an approved, written site safety plan establishing a fire prevention program at the project site applicable throughout all phases of the construction, repair, alteration or demolition work. The plan shall be submitted and approved before a building permit is issued, Any changes to the plan shall address the requirements of this chapter and other applicable portions of the California Fire Code, the duties of staff and staff training requirements. The plan shall be submitted for approval in accordance with the California Fire Code."
1502.1.1,Section 1502 Owner's Responsibility for Fire Protection,Components of Site Safety Plans,"Site safety plans shall include the following as applicable:Name and contact information of site safety director.Documentation of the training of the site safety director and fire watch personnel.Procedures for reporting emergencies.Fire department vehicle access routes.Location of fire protection equipment, including portable fire extinguishers, standpipes, fire department connections and fire hydrants.Smoking and cooking policies, designated areas to be used where approved and signage locations in accordance with the California Fire Code.Location and safety considerations for temporary heating equipment.Hot work permit plan.Plans for control of combustible waste material.Locations and methods for storage and use of flammable and combustible liquids and other hazardous materials.Provisions for site security and, where required, for a fire watch.Changes that affect this plan.Other site-specific information required by the California Fire Code."
1502.2,Section 1502 Owner's Responsibility for Fire Protection,Site Safety Director,"The owner shall designate a person to be the site safety director. The site safety director shall be responsible for ensuring compliance with the site safety plan. The site safety director shall have the authority to enforce the provisions of this chapter and other provisions as necessary to secure the intent of this chapter. Where guard service is provided in accordance with the California Fire Code, the site safety director shall be responsible for the guard service."
1502.3,Section 1502 Owner's Responsibility for Fire Protection,Daily Fire Safety Inspection,"The site safety director shall be responsible for completion of a daily fire safety inspection at the project site. Each day, all building and outdoor areas shall be inspected to ensure compliance with the inspection list in this section. The results of each inspection shall be documented and maintained on-site until a certificate of occupancy has been issued. Documentation shall be immediately available on-site for inspection and review.Any contractors entering the site to perform hot work each day have been instructed in the hot work safety requirements in the California Fire Code, and hot work is performed only in areas approved by the site safety director.Temporary heating equipment is maintained away from combustible materials in accordance with the equipment manufacturer's instructions.Combustible debris, rubbish and waste material is removed from the building in areas where work is not being performed.Temporary wiring does not have exposed conductors.Flammable liquids and other hazardous materials are stored in locations that have been approved by the site safety director when not involved in work that is being performed.Fire apparatus access roads required by the California Fire Code are maintained clear of obstructions that reduce the width of the usable roadway to less than 20 feet (6096 mm).Fire hydrants are clearly visible from access roads and are not obstructed.The location of fire department connections to standpipe and in-service sprinkler systems are clearly identifiable from the access road and such connections are not obstructed.Standpipe systems are in service and continuous to the highest work floor, as specified in Section 1509.Portable fire extinguishers are available in locations required by Section 1507 and for roofing operations in accordance with the California Fire Code.Where a fire watch is required, fire watch records complying with the California Fire Code are up-to-date."
1502.3.1,Section 1502 Owner's Responsibility for Fire Protection,Violations,"Failure to properly conduct, document and maintain documentation required by this section shall constitute an unlawful act in accordance with Section 113.1 and shall result in the issuance of a notice of violation to the site safety director in accordance with Section 113.2. Upon the third offense, the code official is authorized to issue a stop work order in accordance with Section 114, and work shall not resume until satisfactory assurances of future compliance have been presented to and approved by the code official."
1503,Chapter 15 Construction Safeguards,Sanitary,
1503.1,Section 1503 Sanitary,Facilities Required,Sanitary facilities shall be provided during construction or demolition activities in accordance with the California Plumbing Code.
1504,Chapter 15 Construction Safeguards,Protection of Pedestrians,
1504.1,Section 1504 Protection of Pedestrians,Protection of Pedestrians,"Pedestrians shall be protected during construction and demolition activities as required by Sections 1504.1.1 through 1504.1.7 and Table 1504.1. Signs shall be provided to direct pedestrian traffic.TABLE 1504.1 PROTECTION OF PEDESTRIANS HEIGHT OF CONSTRUCTION DISTANCE OF CONSTRUCTION TO LOT LINE TYPE OF PROTECTION REQUIRED 8 feet or less Less than 5 feet Construction railings 5 feet or more None More than 8 feet Less than 5 feet Barrier and covered walkway 5 feet or more, but not more than one-fourththe height of construction Barrier and covered walkway 5 feet or more, but between one-fourth andone-half the height of construction Barrier 5 feet or more, but exceeding one-half theheight of construction None For SI: 1 foot = 304.8 mm."
1504.1.1,Section 1504 Protection of Pedestrians,Walkways,"A walkway shall be provided for pedestrian travel in front of every construction and demolition site unless the applicable governing authority authorizes the sidewalk to be fenced or closed. A walkway shall be provided for pedestrian travel that leads from a building entrance or exit of an occupied structure to a public way. Walkways shall be of sufficient width to accommodate the pedestrian traffic, but shall be not less than 4 feet (1219 mm) in width. Walkways shall be provided with a durable walking surface and shall be accessible in accordance with Chapter 11A of the California Building Code. Walkways shall be designed to support all imposed loads and the design live load shall be not less than 150 pounds per square foot (psf) (7.2 kN/m2)."
1504.1.2,Section 1504 Protection of Pedestrians,Directional Barricades,Pedestrian traffic shall be protected by a directional barricade where the walkway extends into the street. The directional barricade shall be of sufficient size and construction to direct vehicular traffic away from the pedestrian path.
1504.1.3,Section 1504 Protection of Pedestrians,Construction Railings,Construction railings shall be not less than 42 inches (1067 mm) in height and shall be sufficient to direct pedestrians around construction areas.
1504.1.4,Section 1504 Protection of Pedestrians,Barriers,Barriers shall be not less than 8 feet (2438 mm) in height and shall be placed on the side of the walkway nearest the construction. Barriers shall extend the entire length of the construction site. Openings in such barriers shall be protected by doors that are normally kept closed.
1504.1.4.1,Section 1504 Protection of Pedestrians,Barrier Design,"Barriers shall be designed to resist loads required in Chapter 16 of the California Building Code unless constructed as follows:Barriers shall be provided with 2-inch by 4-inch (51 mm by 102 mm) top and bottom plates.The barrier material shall be boards not less than 3/4 inch (19.1 mm) in thickness or wood structural use panels not less than 1/4 inch (6.4 mm) in thickness.Wood structural use panels shall be bonded with an adhesive identical to that for exterior wood structural use panels.Wood structural use panels 1/4 inch (6.4 mm) or 15/16 inch (23.8 mm) in thickness shall have studs spaced not more than 2 feet (610 mm) on center.Wood structural use panels 3/8 inch (9.5 mm) or 1/2 inch (12.7 mm) in thickness shall have studs spaced not more than 4 feet (1219 mm) on center, provided that a 2-inch by 4-inch (51 mm by 102 mm) stiffener is placed horizontally at mid-height where the stud spacing is greater than 2 feet (610 mm) on center.Wood structural use panels 5/8 inch (15.9 mm) or thicker shall not span over 8 feet (2438 mm)."
