id,section,reference,title,depth,body
,,19,Chapter 19 Concrete,0,"Italics are used for text within Sections 1903 through 1905 of this code to indicate provisions that differ from ACI 318.User notes:About this chapter: Chapter 19 provides minimum accepted practices for the design and construction of buildings and structural components using concrete—both plain and reinforced. Chapter 19 relies primarily on the reference to American Concrete Institute (ACI) 318, Building Code Requirements for Structural Concrete. Structural concrete must be designed and constructed to comply with this code and all listed standards. There are also specific provisions addressing concrete slabs and shotcrete.Code development reminder: Code change proposals to this chapter will be considered by the IBC—Structural Code Development Committee during the 2022 (Group B) Code Development Cycle."
19,Chapter 19 Concrete,1901,Section 1901 General,1,
19.1901,Section 1901 General,1901.1,1901.1 Scope,2,"The provisions of this chapter shall govern the materials, quality control, design and construction of concrete used in structures."
19.1901,Section 1901 General,1901.2,1901.2 Plain and Reinforced Concrete,2,"Structural concrete shall be designed and constructed in accordance with the requirements of this chapter and ACI 318 as amended in Section 1905 of this code. Except for the provisions of Sections 1904 and 1907, the design and construction of slabs on grade shall not be governed by this chapter unless they transmit vertical loads or lateral forces from other parts of the structure to the soil."
19.1901,Section 1901 General,1901.3,1901.3 Anchoring to Concrete,2,"Anchoring to concrete shall be in accordance with ACI 318 as amended in Section 1905, and applies to cast-in (headed bolts, headed studs and hooked J- or L-bolts), post-installed expansion (torque-controlled and displacement-controlled), undercut, screw, and adhesive anchors."
19.1901,Section 1901 General,1901.4,1901.4 Composite Structural Steel and Concrete Structures,2,Systems of structural steel acting compositely with reinforced concrete shall be designed in accordance with Section 2206 of this code.
19.1901,Section 1901 General,1901.5,1901.5 Construction Documents,2,"The construction documents for structural concrete construction shall include:The specified compressive strength of concrete at the stated ages or stages of construction for which each concrete element is designed.The specified strength or grade of reinforcement.The size and location of structural elements, reinforcement and anchors.Provision for dimensional changes resulting from creep, shrinkage and temperature.The magnitude and location of prestressing forces.Anchorage length of reinforcement and location and length of lap splices.Type and location of mechanical and welded splices of reinforcement.Details and location of contraction or isolation joints specified for plain concrete.Minimum concrete compressive strength at time of posttensioning.Stressing sequence for posttensioning tendons.For structures assigned to Seismic Design Category D, E or F, a statement if slab on grade is designed as a structural diaphragm."
19.1901,Section 1901 General,1901.6,1901.6 Special Inspections and Tests,2,Special inspections and tests of concrete elements of buildings and structures and concreting operations shall be as required by Chapter 17.
19.1901,Section 1901 General,1901.7,1901.7 Tolerances for Structural Concrete,2,"Where not indicated in construction documents, structural tolerances for concrete structural elements shall be in accordance with this section."
19.1901,Section 1901 General,1901.7.1,1901.7.1 Cast-in-Place Concrete Tolerances,3,Structural tolerances for cast-in-place concrete structural elements shall be in accordance with ACI 117.Exceptions: Group R-3 detached one- or two-family dwellings are not required to comply with this section.Shotcrete is not required to comply with this section.
19.1901,Section 1901 General,1901.7.2,1901.7.2 Precast Concrete Tolerances,3,Structural tolerances for precast concrete structural elements shall be in accordance with ACI ITG-7.Exception: Group R-3 detached one- or two-family dwellings are not required to comply with this section.
19,Chapter 19 Concrete,1902,Section 1902 Coordination of Terminology,1,
19.1902,Section 1902 Coordination of Terminology,1902.1,1902.1 General,2,Coordination of terminology used in ACI 318 and ASCE 7 shall be in accordance with Sections 1902.1.1 and 1902.1.2.
19.1902,Section 1902 Coordination of Terminology,1902.1.1,1902.1.1 Design Displacement,3,Design displacement at each level shall be the total lateral deflection at the level calculated for the design earthquake using the procedures defined in Section 12.8.6 of ASCE 7.
19.1902,Section 1902 Coordination of Terminology,1902.1.2,1902.1.2 Special Structural Wall,3,"Special structural walls made of cast-in-place or precast concrete shall comply with the requirements of Sections 18.2.4 through 18.2.8, 18.10 and 18.11 of ACI 318, as applicable, in addition to the requirements for ordinary reinforced concrete structural walls or ordinary precast structural walls, as applicable. Where ASCE 7 refers to a ""special reinforced concrete shear wall,"" it shall be deemed to mean a ""special structural wall."""
19,Chapter 19 Concrete,1903,Section 1903 Specifications for Tests and Materials,1,
19.1903,Section 1903 Specifications for Tests and Materials,1903.1,1903.1 General,2,"Materials used to produce concrete, concrete itself and testing thereof shall comply with the applicable standards listed in ACI 318."
19.1903,Section 1903 Specifications for Tests and Materials,1903.2,1903.2 Special Inspections,2,"Where required, special inspections and tests shall be in accordance with Chapter 17."
19.1903,Section 1903 Specifications for Tests and Materials,1903.3,1903.3 Glass Fiber-Reinforced Concrete,2,Glass fiber-reinforced concrete (GFRC) and the materials used in such concrete shall be in accordance with the PCI MNL 128 standard.
19.1903,Section 1903 Specifications for Tests and Materials,1903.4,1903.4 Flat Wall Insulating Concrete Form (ICF) Systems,2,Insulating concrete form material used for forming flat concrete walls shall conform to ASTM E2634.
