id,section,reference,title,depth,body
,,26,Chapter 26 Plastic,0,"User note:About this chapter: The use of plastics in building construction and components is addressed in Chapter 26. This chapter provides standards addressing foam plastic insulation, foam plastics used as interior finish and trim, and other plastic veneers used on the inside or outside of a building. This chapter addresses the use of light-transmitting plastics in various configurations such as walls, roof panels, skylights, signs and glazing. Requirements for the use of fiber-reinforced polymers, fiberglass-reinforced polymers and reflective plastic core insulation are also contained in this chapter. Additionally, requirements specific to the use of wood-plastic composites and plastic lumber are contained in this chapter."
26,Chapter 26 Plastic,2601,Section 2601 General,1,
26.2601,Section 2601 General,2601.1,2601.1 Scope,2,"These provisions shall govern the materials, design, application, construction and installation of foam plastic, foam plastic insulation, plastic veneer, interior plastic finish and trim, light-transmitting plastics and plastic composites, including plastic lumber."
26,Chapter 26 Plastic,2602,Section 2602 Finish and Trim,1,
26.2602,Section 2602 Finish and Trim,2602.1,2602.1 Exterior Wall Covering and Architectural Trim,2,See Chapter 14 for requirements for exterior wall covering and architectural trim.
26.2602,Section 2602 Finish and Trim,2602.2,2602.2 Interior Finish and Trim,2,See Section 2604 for requirements for interior finish and trim.
26,Chapter 26 Plastic,2603,Section 2603 Foam Plastic Insulation,1,
26.2603,Section 2603 Foam Plastic Insulation,2603.1,2603.1 General,2,The provisions of this section shall govern the requirements and uses of foam plastic insulation in buildings and structures.
26.2603,Section 2603 Foam Plastic Insulation,2603.1.1,2603.1.1 Spray-Applied Foam Plastic,3,Single- and multiple-component spray-applied foam plastic insulation shall comply with the provisions of Section 2603 and ICC 1100-2018.
26.2603,Section 2603 Foam Plastic Insulation,2603.2,2603.2 Labeling and Identification,2,"Packages and containers of foam plastic insulation and foam plastic insulation components delivered to the job site shall bear the label of an approved agency showing the manufacturer's name, product listing, product identification and information sufficient to determine that the end use will comply with the code requirements."
26.2603,Section 2603 Foam Plastic Insulation,2603.3,2603.3 Surface-Burning Characteristics,2,"Unless otherwise indicated in this section, foam plastic insulation and foam plastic cores of manufactured assemblies shall have a flame spread index of not more than 75 and a smoke-developed index of not more than 450 where tested in the maximum thickness intended for use in accordance with ASTM E84 or UL 723. Loose fill-type foam plastic insulation shall be tested as board stock for the flame spread and smoke-developed indices.Exceptions: Smoke-developed index for interior trim as provided for in Section 2604.2.In cold storage buildings, ice plants, food plants, food processing rooms and similar areas, foam plastic insulation where tested in a thickness of 4 inches (102 mm) shall be permitted in a thickness up to 10 inches (254 mm) where the building is equipped throughout with an automatic sprinkler system in accordance with Section 903.3.1.1. The approved automatic sprinkler system shall be provided in both the room and that part of the building in which the room is located.Foam plastic insulation that is a part of a Class A, B or C roof-covering assembly provided that the assembly with the foam plastic insulation satisfactorily passes NFPA 276 or UL 1256. The smoke-developed index shall not be limited for roof applications.Foam plastic insulation greater than 4 inches (102 mm) in thickness shall have a maximum flame spread index of 75 and a smoke-developed index of 450 where tested at a minimum thickness of 4 inches (102 mm), provided that the end use is approved in accordance with Section 2603.9 using the maximum thickness and density intended for use.Flame spread and smoke-developed indices for foam plastic interior signs in covered and open mall buildings provided that the signs comply with Section 402.6.4."
