id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
2,,Definitions,"CALIFORNIA EXISTING BUILDING CODE — MATRIX ADOPTION TABLECHAPTER 2 — DEFINITIONS (Matrix Adoption Tables are nonregulatory, intended only as an aid to the code user. See Chapter 1 for state agency authority and building applications.) Adopting Agency BSC BSC- CG SFM HCD DSA OSHPD BSCC DPH AGR DWR CEC CA SL SLC 1 2 1/AC AC SS SS/CC 1 1R 2 3 4 5 6 Adopt Entire Chapter X X Adopt Entire Chapter as amended (amended sections listed below) X X X X X X X X Adopt only those sections that are listed below X X X X Chapter / Section 201 X X 201.3 X X X X X ACCESSORY DWELLING UNIT X X ADDITION X ALTERATION X APPROVED X X X BUILDING X X X BUILDING OFFICIAL X X X X X X X X X X CHANGE IN FUNCTION X X X X X CHANGE OF OCCUPANCY X CODE OFFICIAL X X X X X X X X CRITICAL CARE AREA X DANGEROUS X ENFORCEMENT AGENCY X X X EQUIPMENT OR FIXTURE X EXISTING BUILDING X EXISTING STRUCTURE X EXISTING STRUCTURE X X X X X EXTERIOR ELEVATED ELEMENT X X FACILITY X GENERAL ACUTE CARE HOSPITAL X INCIDENTAL STRUCTURAL ALTERATIONS, ADDITIONS OR REPAIRS X X X X X MAJOR STRUCTURAL ALTERATIONS X X X X X MINOR STRUCTURAL ALTERATIONS, ADDITIONS OR REPAIRS X X X X X NONCOMBUSTIBLE MATERIAL X NONSTRUCTURAL ALTERATION X X X X X PRIMARY FUNCTION X REGISTERED DESIGN PROFESSIONAL IN RESPONSIBLE CHARGE X REPAIR X X X REPAIR X REROOFING X ROOF COATING X ROOF RECOVER X ROOF REPAIR X ROOF REPLACEMENT X SPC SEISMIC SEPARATION X X SUBSTANDARD BUILDING X X SUBSTANTIAL STRUCTURAL DAMAGE X X UNREINFORCED CONCRETE X X X X X UNREINFORCED MASONRY X X X X X UNSAFE X X X VOLUNTARY STRUCTURAL IMPROVEMENTS X X X X X WORK AREA X The state agency does not adopt sections identified with the following symbol: † The Office of the State Fire Marshal's adoption of this chapter or individual sections is applicable to structures regulated by other state agencies pursuant to Section 1.11. User notes: About this chapter: Codes, by their very nature, are technical documents. Every word, term and punctuation mark can add to or change the meaning of a technical requirement. It is necessary to maintain a consensus on the specific meaning of each term contained in the code. Chapter 2 performs this function by stating clearly what specific terms mean for the purpose of the code.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd|ca,occupancy_classification,architect
201,Chapter 2 Definitions,General,,,,,none,none
201.1,Section 201 General,Scope,"Unless otherwise expressly stated, the following words and terms shall, for the purposes of this code, have the meanings shown in this chapter.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect
201.2,Section 201 General,Interchangeability,"Words used in the present tense include the future; words stated in the masculine gender include the feminine and neuter; the singular number includes the plural and the plural, the singular.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect
201.3,Section 201 General,Terms Defined in Other Codes,"Where terms are not defined in this code and are defined in the other California Codes, such terms shall have the meanings ascribed to them in those codes. [OSHPD 1, 1R, 2, 4 &amp; 5] For terms not defined in this chapter, refer to Chapters 6 and 7 of the California Administrative Code, and Chapter 2 of the California Building Code. [DSA-SS &amp; DSA-SS/CC] Definitions of terms given in Section 4-207 or 4-314 of the California Administrative Code govern over those in Section 202.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),cd,occupancy_classification,architect
201.4,Section 201 General,Terms Not Defined,"Where terms are not defined through the methods authorized by this chapter, such terms shall have ordinarily accepted meanings such as the context implies.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect
202,Chapter 2 Definitions,General Definitions,,,,,none,none
accessory_dwelling_unit_hcd_1_hcd_2_,Section 202 General Definitions,Accessory Dwelling Unit,"[HCD 1 &amp; HCD 2] An attached or detached residential dwelling unit that provides complete independent living facilities for one or more persons and is located on a lot with a proposed or existing primary residence. Accessory dwelling units shall include permanent provisions for living, sleeping, eating, cooking and sanitation on the same parcel as the single-family or multifamily dwelling is or will be situated. (See Government Code Section 65852.2.)",,,,,
addition_,Section 202 General Definitions,Addition,"An extension or increase in floor area, number of stories, or height of a building or structure.",Wall|Slab|Column|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,building_height_area_limits,architect
alteration_,Section 202 General Definitions,Alteration,Any construction or renovation to an existing structure other than a repair or addition.,Wall|Slab|Door|Window|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,occupancy_classification,architect
