id,section,title,body
22,,Steel,"CALIFORNIA BUILDING CODE — MATRIX ADOPTION TABLECHAPTER 22 — STEEL (Matrix Adoption Tables are nonregulatory, intended only as an aid to the code user.See Chapter 1 for state agency authority and building applications.) Adopting agency BSC BSC- CG SFM HCD DSA OSHPD BSCC DPH AGR DWR CEC CA SL SLC 1 2 1/AC AC SS SS/CC 1 1R 2 3 4 5 6 Adopt entire chapter X X X X X Adopt entire chapter as amended (amended sections listed below) X X X X Adopt only those sections that are listed below Chapter / Section 2201.1.1 X X X X 2201.1.2 X X X X 2201.1.3 X X X X 2201.1.4 X 2201.1.5 X X X X 2201.4.1 X X X 2201.5.1 X X X 2202.1 X X X 2202.2.1.2 X X X 2202.2.2 X X X 2202.3 X X X 2202.4 X X X 2202.2.1 X X X 2207.4 X X X 2207.6 X X X 2214.1 X X X 2208.1 X X X 2204.2 X X X 2206.1.1.2 X X X 2206.1.3 X X X 2206.2 X X X 2215 X 2216 X X X The state agency does not adopt sections identified with the following symbol: † The Office of the State Fire Marshal's adoption of this chapter or individual sections is applicable to structures regulated by other state agencies pursuant to Section 1.11. User notes: About this chapter: Chapter 22 provides the minimum requirements for the design and construction of structural steel (including composite construction), cold-formed steel, steel joists, steel cable structures and steel storage racks. This chapter specifies appropriate design and construction standards for these types of structures. It also provides a road map of the applicable technical requirements for steel structures. Chapter 22 requires that the design and use of steel structures and components be in accordance with the applicable specifications and standards of the American Institute of Steel Construction, the American Iron and Steel Institute, the Steel Joist Institute and the American Society of Civil Engineers. This chapter was extensively reorganized for the 2024 edition. For complete information, see the relocations table in the Preface information of this code. ICC code development note: Code change proposals to this chapter will be considered by the IBC—Structural Code Development Committee during the 2025 (Group B) Code Development Cycle."
2201,Chapter 22 Steel,General,
2201.1,Section 2201 General,Scope,"The provisions of this chapter govern the quality, design, fabrication and erection of steel construction."
2201.1.1,Section 2201 General,Application,"[DSA-SS/CC, OSHPD] The scope of application of Chapter 22 is as follows:Structures regulated by the Department of Health Care Access and Information/Office of Statewide Hospital Planning and Development (OSHPD), which include hospital buildings removed from general acute care service, skilled nursing facility buildings, intermediate care facility buildings and acute psychiatric hospital buildings, as listed in Sections 1.10.1, 1.10.2 and 1.10.5.Structures regulated by the Division of the State Architect-Structural Safety/Community Colleges (DSA-SS/CC), which include those applications listed in Section 1.9.2.2."
2201.1.2,Section 2201 General,Amendments in This Chapter,"[DSA-SS/CC, OSHPD] DSA-SS/CC, OSHPD adopt this chapter as amended."
2201.1.3,Section 2201 General,Identification of Amendments,"[DSA-SS/CC, OSHPD] [OSHPD 1R, 2 &amp; 5] Office of Statewide Hospital Planning and Development (OSHPD) amendments appear in this chapter preceded by the appropriate acronym, as follows: [OSHPD 1R] - For applications listed in Section 1.10.1. [OSHPD 2] - For applications listed in Section 1.10.2. [OSHPD 5] - For applications listed in Section 1.10.5 [DSA-SS/CC] Division of the State Architect - Structural Safety/Community Colleges amendments appear in this chapter preceded by the appropriate acronym, as follows: [DSA-SS/CC] - For applications listed in Section 1.9.2.2"
2201.1.4,Section 2201 General,Reference to Other Chapters,"[DSA-SS/CC] Where reference within this chapter is made to sections in Chapter 17, the provisions in Chapter 17A shall apply instead."
2201.1.5,Section 2201 General,Additional Amendments,"[DSA-SS/CC] See Section 2215 for additional requirements. [OSHPD 1R, 2 &amp; 5] See Section 2213 for additional requirements."
2201.2,Section 2201 General,Identification,"Identification of steel members shall be in accordance with the applicable referenced standards within this chapter. Other steel furnished for structural load-carrying purposes shall be identified for conformity to the ordered grade in accordance with the specified ASTM standard or other specification and the provisions of this chapter. Where the steel grade is not readily identifiable from marking and test records, the steel shall be tested to verify conformity to such standards."
2201.3,Section 2201 General,Protection,The protection of steel members shall be in accordance with the applicable referenced standards within this chapter.
2201.4,Section 2201 General,Connections,"The design and installation of steel connections shall be in accordance with the applicable referenced standards within this chapter. For special inspection of welding or installation of high-strength bolts, see Section 1705.2."
2201.4.1,Section 2201 General,Restrained Welded Connections,"[OSHPD 1R, 2 &amp; 5] Welded structural steel connections having a medium or high level of restraint, as defined by AWS D1.1 Annex H, shall have a minimum pre-heat temperature of not less than 150°F (66°C). Welded structural steel connections with welds to flange, web, wall or plate having a high level of restraint shall maintain a post-heat temperature of 300°F (149°C) for a minimum of 1 hour after completion of welding."
2201.5,Section 2201 General,Anchor Rods,"Anchor rods shall be set in accordance with the approved construction documents. The protrusion of the threaded ends through the connected material shall fully engage the threads of the nuts, but shall not be greater than the length of the threaded portion of the bolts."
2201.5.1,Section 2201 General,Shear Transfer at Column Base Plate,"[OSHPD 1R, 2 &amp; 5] Where the holes in column base plates are more than 1/8 inch (3 mm) larger than the anchor rods, as permitted by AISC 360, the anchor rods shall be designed for the induced bending stresses in combination with axial and shear stresses. Alternatively, shear lugs designed in accordance with ACI 318 Section 17.11 shall be permitted to transfer shear forces between column base plates and the supporting structure."
2202,Chapter 22 Steel,Structural Steel and Composite Structural Steel and Concrete,
2202.1,Section 2202 Structural Steel and Composite Structural Steel and Concrete,General,"The design, fabrication and erection of structural steel elements and composite structural steel and concrete elements in buildings, structures and portions thereof shall be in accordance with AISC 360. Exceptions: [OSHPD 1R, 2 &amp; 5] For members designed based on tension, the slenderness ratio (L/r) shall not exceed 300, except for the design of hangers and bracing in accordance with NFPA 13 and for rod hangers in tension. For members designed based on compression, the slenderness ratio (KL/r) shall not exceed 200, except for the design of hangers and bracing in accordance with NFPA 13."
2202.2,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Seismic Design,"Where required, the seismic design, fabrication and erection of buildings, structures and portions thereof shall be in accordance with Section 2202.2.1 or 2202.2.2, as applicable."
2202.2.1,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Structural Steel Seismic Force-Resisting Systems and Composite Structural Steel and Concrete Seismic Force-Resisting Systems,"The design, detailing, fabrication and erection of structural steel seismic force-resisting systems and composite structural steel and concrete seismic force-resisting systems shall be in accordance with the provisions of Section 2202.2.1.1 or 2202.2.1.2, as applicable.[OSHPD 1R, 2 &amp; 5] Seismic requirements for composite structural steel and concrete construction shall be considered as an alternative system, except as permitted by Section 2202.4.1."
2202.2.1.1,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Seismic Design Category B or C,"Structures assigned to Seismic Design Category B or C shall be of any construction permitted in Section 2202. Where a response modification coefficient, R, in accordance with ASCE 7, Table 12.2-1, is used for the design of structures assigned to Seismic Design Category B or C, the structures shall be designed and detailed in accordance with the requirements of AISC 341. Beam-to-column moment connections in structural steel special moment frames and intermediate moment frames shall be prequalified in accordance with AISC 341, Section K1, qualified by testing in accordance with AISC 341, Section K2, or shall be prequalified in accordance with AISC 358. Exception: The response modification coefficient, R, designated for ""Steel systems not specifically detailed for seismic resistance, excluding cantilever column systems"" in ASCE 7, Table 12.2-1, shall be permitted for structural steel systems designed and detailed in accordance with AISC 360, and need not be designed and detailed in accordance with AISC 341."
2202.2.1.2,Section 2202 Structural Steel and Composite Structural Steel and Concrete,"Seismic Design Category D, E or F","Structures assigned to Seismic Design Category D, E or F shall be designed and detailed in accordance with AISC 341, except as permitted in ASCE 7, Table 15.4-1. Beam-to-column moment connections in structural steel special moment frames and intermediate moment frames shall be prequalified in accordance with AISC 341, Section K1, qualified by testing in accordance with AISC 341, Section K2, or shall be prequalified in accordance with AISC 358.[OSHPD 1R, 2 &amp; 5] All structural steel seismic force-resisting systems in ASCE 7 Table 15.4-1 shall be designed in accordance with AISC 341."
2202.2.2,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Structural Steel Elements,"The design, detailing, fabrication and erection of structural steel elements in seismic force-resisting systems other than those covered in Section 2202.2.1, including struts, collectors, chords and foundation elements, shall be in accordance with AISC 341 where either of the following applies: The structure is assigned to Seismic Design Category D, E or F, except as permitted in ASCE 7, Table 15.4-1. A response modification coefficient, R, greater than 3 in accordance with ASCE 7, Table 12.2-1, is used for the design of the structure assigned to Seismic Design Category B or C. [OSHPD 1R, 2 &amp; 5] All structural steel elements in seismic force-resisting systems shall satisfy the requirements in AISC 341."
2202.3,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Modifications to AISC 341,"[OSHPD 1R, 2 &amp; 5]"
2202.3.1,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Section A4,"Modify Section A4.1 Item (c) by adding the following:(c) Locations and dimensions of protected zones. The fabricator shall permanently mark protected zones of structural elements in the seismic force-resisting system in the building that are designated on the construction documents. If these markings are obscured during construction, such as after the application of fire protection, the owner's designated representative shall re-mark the protected zones as they are designated on the construction documents. Primers or paints used to mark protected zones on steel surfaces, which are to receive sprayed fire-resistance material, shall comply with California Building Code Section 704.13.3.2."
2202.3.2,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Section I2,"Replace Section I2.1 item (d) as follows:(d) Decking attachments that penetrate the beam flange shall not be placed on beam flanges within the protected zone, except power-actuated fasteners up to 0.18 in. diameter are permitted, provided that the penetration is less than 85% of beam flange thickness."
2202.4,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Modifications to AISC 358,"[OSHPD 1R, 2 &amp; 5]"
2202.4.1,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Modifications to AISC 358 Chapter 10,"Steel and concrete ConXtech ConXL composite special moment frame connections shall be permitted, provided: Beams are provided with Reduced Beam Sections (RBS); Web extension to beam web two-sided fillet welds are sized to develop expected strength of the beam web and shall not be less than a 1/4 inch fillet weld; and The built-up box column wall thickness shall not be less than 1.25 inches and the HSS column wall thickness shall not be less than 1/2 inch."
2202.4.2,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Modifications to AISC 358 Chapter 11 Welded Moment Connection,"The welded sideplate steel moment connection shall be permitted, provided: The beams shall consist of either rolled or built-up wide flange sections. The biaxial dual-strong axis and column minor axis configurations of the moment connection shall be considered as an alternative system. For SMF and IMF systems, U-shaped cover plates shall be used and the hinge-to-hinge span to beam depth, Lh/d, shall be greater than or equal to 5. The width-to-thickness ratios for beam flanges shall not be less than 3. The spacing for lateral bracing of wide flange beams, Lb, shall include the length of the side plate at beam ends. The extension of the side plates beyond the face of the column shall be within the range of 0.77d to 1.0d. The gap-to-side plate thickness ratio shall range from 2.1 to 2.3. Exception: The gap-to-side plate thickness ratio shall be permitted to be modified for moment connections with unequal beam sizes on opposite sides of the column or when orthogonal beams acting as drag connections frame into the side plate. Demand critical fillet welds {2}, {5}, {5a} and {7} shall have Magnetic Particle Testing (MT) in accordance with AWS D1.1 for procedure, technique and acceptance. Inspect the beginning and end of these welds for a 6-inch length, plus any location along the length of the weld where a start and restart is visually noted for a distance of 6 inches on either side of the start/stop location."
