id,section,reference,title,depth,body
,,3,Chapter 3 Occupancy Classification and Use,0,"User note: About this chapter: Chapter 3 provides the criteria by which buildings and structures are classified into use groups and occupancies. Through the balance of the code, occupancy classification is fundamental in the setting of features of construction; occupant safety requirements, especially building limitations; means of egress; fire protection systems; and interior finishes."
3,Chapter 3 Occupancy Classification and Use,301,Section 301 Scope,1,
3.301,Section 301 Scope,301.1,301.1 General,2,The provisions of this chapter shall control the classification of all buildings and structures as to occupancy and use. Different classifications of occupancy and use represent varying levels of hazard and risk to building occupants and adjacent properties.
3,Chapter 3 Occupancy Classification and Use,302,Section 302 Occupancy Classification and Use Designation,1,
3.302,Section 302 Occupancy Classification and Use Designation,302.1,302.1 Occupancy Classification,2,"Occupancy classification is the formal designation of the primary purpose of the building, structure or portion thereof. Structures shall be classified into one or more of the occupancy groups listed in this section based on the nature of the hazards and risks to building occupants generally associated with the intended purpose of the building or structure. An area, room or space that is intended to be occupied at different times for different purposes shall comply with all applicable requirements associated with such potential multipurpose. Structures containing multiple occupancy groups shall comply with Section 508. Where a structure is proposed for a purpose that is not specifically listed in this section, such structure shall be classified in the occupancy it most nearly resembles based on the fire safety and relative hazard. Occupied roofs shall be classified in the group that the occupancy most nearly resembles, according to the fire safety and relative hazard, and shall comply with Section 503.1.4.Assembly (see Section 303): Groups A-1, A-2, A-3, A-4 and A-5.Business (see Section 304): Group B.Educational (see Section 305): Group E.Factory and Industrial (see Section 306): Groups F-1 and F-2.High Hazard (see Section 307): Groups H-1, H-2, H-3, H-4 and H-5.Institutional (see Section 308): Groups I-1, I-2, I-3 and I-4.Mercantile (see Section 309): Group M.Residential (see Section 310): Groups R-1, R-2, R-3 and R-4.Storage (see Section 311): Groups S-1 and S-2.Utility and Miscellaneous (see Section 312): Group U."
3.302,Section 302 Occupancy Classification and Use Designation,302.2,302.2 Use Designation,2,"Occupancy groups contain subordinate uses having similar hazards and risks to building occupants. Uses include, but are not limited to, those functional designations listed within the occupancy group descriptions in Section 302.1. Certain uses require specific limitations and controls in accordance with the provisions of Chapter 4 and elsewhere in this code."
3,Chapter 3 Occupancy Classification and Use,303,Section 303 Assembly Group A,1,
3.303,Section 303 Assembly Group A,303.1,303.1 Assembly Group A,2,"Assembly Group A occupancy includes, among others, the use of a building or structure, or a portion thereof, for the gathering of persons for purposes such as civic, social or religious functions; recreation, food or drink consumption or awaiting transportation."
3.303,Section 303 Assembly Group A,303.1.1,303.1.1 Small Buildings and Tenant Spaces,3,A building or tenant space used for assembly purposes with an occupant load of less than 50 persons shall be classified as a Group B occupancy.
3.303,Section 303 Assembly Group A,303.1.2,303.1.2 Small Assembly Spaces,3,The following rooms and spaces shall not be classified as Assembly occupancies:A room or space used for assembly purposes with an occupant load of less than 50 persons and accessory to another occupancy shall be classified as a Group B occupancy or as part of that occupancy.A room or space used for assembly purposes that is less than 750 square feet (70 m2) in area and accessory to another occupancy shall be classified as a Group B occupancy or as part of that occupancy.
3.303,Section 303 Assembly Group A,303.1.3,303.1.3 Associated With Group E Occupancies,3,A room or space used for assembly purposes that is associated with a Group E occupancy is not considered a separate occupancy.
3.303,Section 303 Assembly Group A,303.1.4,303.1.4 Accessory to Places of Religious Worship,3,Accessory religious educational rooms and religious auditoriums with occupant loads of less than 100 per room or space are not considered separate occupancies.
3.303,Section 303 Assembly Group A,303.2,303.2 Assembly Group A-1,2,"Group A-1 occupancy includes assembly uses, usually with fixed seating, intended for the production and viewing of the performing arts or motion pictures including, but not limited to:Motion picture theatersSymphony and concert hallsTelevision and radio studios admitting an audienceTheaters"
3.303,Section 303 Assembly Group A,303.3,303.3 Assembly Group A-2,2,"Group A-2 occupancy includes assembly uses intended for food and/or drink consumption including, but not limited to:Banquet hallsCasinos (gaming areas)NightclubsRestaurants, cafeterias and similar dining facilities (including associated commercial kitchens)Taverns and bars"
3.303,Section 303 Assembly Group A,303.4,303.4 Assembly Group A-3,2,"Group A-3 occupancy includes assembly uses intended for worship, recreation or amusement and other assembly uses not classified elsewhere in Group A including, but not limited to:Amusement arcadesArt galleriesBowling alleysCommunity hallsCourtroomsDance halls (not including food or drink consumption)Exhibition hallsFuneral parlorsGreenhouses for the conservation and exhibition of plants that provide public access.Gymnasiums (without spectator seating)Indoor swimming pools (without spectator seating)Indoor tennis courts (without spectator seating)Lecture hallsLibrariesMuseumsPlaces of religious worshipPool and billiard parlorsWaiting areas in transportation terminals"
3.303,Section 303 Assembly Group A,303.5,303.5 Assembly Group A-4,2,"Group A-4 occupancy includes assembly uses intended for viewing of indoor sporting events and activities with spectator seating including, but not limited to:ArenasSkating rinksSwimming poolsTennis courts"
3.303,Section 303 Assembly Group A,303.6,303.6 Assembly Group A-5,2,"Group A-5 occupancy includes assembly uses intended for participation in or viewing outdoor activities including, but not limited to:Amusement park structuresBleachersGrandstandsStadiums"
3,Chapter 3 Occupancy Classification and Use,304,Section 304 Business Group B,1,
