id,section,title,body
30,,Elevators and Conveying Systems,
3001,Chapter 30 Elevators and Conveying Systems,General,
3001.1,Section 3001 General,Scope,"This chapter governs the design, construction, installation, alteration, repair and maintenance of elevators and conveying systems and their components.Note: Other administrative and programmatic provisions may apply. See the Department of Business and Professional Regulation [DBPR] Chapter 399, Florida Statutes, and Rule 61C-5, Florida Administrative Code. The regulation and enforcement of the following sections of the adopted codes, and their addenda, are preempted to the Bureau of Elevator Safety of the Department of Business and Professional regulation: ASME A17.1, ASME A17.3 and ASME A18.1"
3001.2,Section 3001 General,Referenced Standards,"Except as otherwise provided for in this code, the design, construction, installation, alteration, repair and maintenance of elevators and conveying systems and their components shall conform to the applicable standard specified in Table 3001.2 and ASCE 24 for construction in flood hazard areas established in Section 1612.3. The Division of Hotels and Restaurants may grant variances and waivers to the Elevator Safety Code as authorized by the Safety Code for Elevators and Escalators (ASME A17.1, Section 1.2) and Florida Statutes (Chapter 120 and Chapter 399.)TABLE 3001.2STANDARDS FOR ELEVATORS AND CONVEYING SYSTEMS AND COMPONENTS TYPE STANDARD Elevators, escalators, dumbwaiters, moving walks, material lifts ASME A17.1/CSA B44, ASME A17.6, ASME A17.7/CSA B44.7 Existing elevators and escalators ASME A17.3 Platform lifts, stairway chairlifts, wheelchair lifts ASME A18.1 Belt manlifts ASME A90.1 Conveyors and related equipment ASME B20.1 Industrial scissors lifts ANSI MH29.1 Automotive lifts ALI ALCTV"
3001.3,Section 3001 General,Accessibility,"Passenger elevators are required to be accessible by the Florida Building Code, Accessibility."
3001.4,Section 3001 General,Change in Use,"A change in use of an elevator from freight to passenger, passenger to freight, or from one freight class to another freight class shall comply with Section 8.7 of ASME A17.1/CSA B44."
3001.5.1,Section 3001 General,3001.5.1,Each new elevator shall comply with the Florida Elevator Safety Code that was in effect at the time of receipt of application for the construction permit for the elevator.
3001.5.2,Section 3001 General,3001.5.2,"Each alteration to, or relocation of, an elevator shall comply with the Florida Elevator Safety Code that was in effect at the time of receipt of the application for the construction permit for the alteration or relocation."
3001.5.3,Section 3001 General,3001.5.3,All existing elevators shall comply with ASME A17.3.
3001.6,Section 3001 General,3001.6,"As used in this chapter, the term:ALTERATION. Any change to equipment, including its parts, components, and/or subsystems, other than maintenance, repair, or replacement.CERTIFICATE OF OPERATION. A document issued by the department which indicates that the conveyance has had the required safety inspection and tests and that fees have been paid as provided in Chapter 399, Florida Statutes.CONVEYANCE. An elevator, dumbwaiter, escalator, moving sidewalk, platform lift and stairway chairlift.DEPARTMENT. For the purpose of this section, the Department of Business and Professional Regulation.DIVISION. For the purpose of this section, the Division of Hotels and Restaurants of the Department of Business and Professional Regulation.ELEVATOR. One of the following mechanical devices:A hoisting and lowering mechanism, equipped with a car and platform that moves in guide rails and serves two or more landings to transport material or passengers or both.An escalator, which is a power-driven, inclined continuous stairway used for raising or lowering passengers.A dumbwaiter, which is a hoisting and lowering mechanism equipped with a car of limited size which moves in guide rails and serves two or more landings.A moving walk, which is a type of passenger-carrying device on which passengers stand or walk and in which the passenger-carrying surface remains parallel to its direction of motion and is uninterrupted.An inclined stairway chairlift, which is a device used to transport physically handicapped persons over architectural barriers.An inclined or vertical wheelchair lift, which is a device used to transport wheelchair handicapped persons over architectural barriers.Exceptions:Personnel hoists and material hoists within the scope of ASME A10.Man lifts within the scope of ASME A90.1.Mobile scaffolds, towers, and platforms within the scope of ANSI A92.Powered platforms and equipment for exterior and interior maintenance within the scope of ASME A120.1.Conveyors and related equipment within the scope of ASME B20.1.Cranes, derricks, hoists, hooks, jacks and slings within the scope of ASME B30.Industrial trucks within the scope of ASME B56.Portable equipment, except for portable escalators that are covered by this code.Tiered or piling machines used to move materials to and from storage located and operating entirely within one story.Equipment for feeding or positioning materials at machine tools and printing presses.Skip or furnace hoists.Wharf ramps.Railroad car lifts or dumpers.Line jacks, false cars, shafters, moving platforms and similar equipment used for installing an elevator by a contractor licensed in this state.Automated people movers at airports.Elevators in television and radio towers.Hand-operated dumbwaiters.Sewage pump station lifts.Automobile parking lifts.Equipment covered in Section 1.1.2 of the ASME A17.1 Safety Code for Elevators and Escalators.Elevators, inclined stairway chairlifts, and inclined or vertical wheelchair lifts located in private residences.ESCALATOR. An installation defined as an escalator in the Florida Building Code.EXISTING INSTALLATION. An installation defined as an ""installation, existing"" in the Florida Building Code.PRIVATE RESIDENCE. A separate dwelling or a separate apartment in a multiple dwelling which is occupied by members of a single family."
