id,section,title,body
20,,Aluminum,
2001,Chapter 20 Aluminum,General,
2001.1,Section 2001 General,Scope,"This chapter shall govern the quality, design, fabrication and erection of aluminum. The quality, design, fabrication and erection of aluminum used structurally in buildings or structures shall conform to good engineering practice, the provisions of this chapter and other applicable requirements of this code.Exception: Buildings and structures located within the high-velocity hurricane zone shall comply with the provisions of Sections 2002.7 and 2003."
2002,Chapter 20 Aluminum,Materials,
2002.1,Section 2002 Materials,General,Aluminum used for structural purposes in buildings and structures shall comply with AA ASM 35 and AA ADM 1. The nominal loads shall be the minimum design loads required by Chapter 16. The use of aluminum alloys not listed in the manual shall be permitted provided their standard of performance is not less than those required in the manual and the performance is substantiated to the satisfaction of the building official.
2002.2,Section 2002 Materials,Definitions,"PRIMARY MEMBER. Structural framing members providing structural support to other members and/or surfaces of a structure including, but not limited to beams, posts, columns, joists, structural gutters, headers, eave rail, purlins, roof brace.SECONDARY MEMBERS. Structural framing members which do not provide basic support for the entire structure, generally including, but not limited to, such members as kickplate rails, chair rails, roof or wall panels, wall brace.STRUCTURAL MEMBERS. Members or sections that provide support to an assembly and/or resist applied loads."
2002.3.1,Section 2002 Materials,Thickness,Actual wall thickness of extruded aluminum members shall be not less than 0.040 inch (1 mm).
2002.3.2,Section 2002 Materials,2002.3.2,Reserved.
2002.3.3,Section 2002 Materials,"Vinyl, Tempered Glass, and Acrylic Panels","Vinyl, tempered glass, and acrylic panels shall be removable. Removable panels shall be identified as removable by a decal. The identification decal shall essentially state ""Removable panel SHALL be removed when wind speeds exceed 75 mph (34 m/s)."" Decals shall be placed such that the decal is visible when the panel is installed."
2002.4,Section 2002 Materials,Loads,"Structural members supporting screened enclosures shall be designed for wind in both of two orthogonal directions using the pressures given in Table 2002.4. Each primary member shall also be designed for a 300 pound (1.33 kN) load applied vertically downward along any 1 foot (305 mm) of any member, not occurring simultaneously with wind load.Exception: In addition to wind pressures, purlins shall also be designed for a 200 pound (0.89 kN) load applied vertically downward along any 1 foot (305 mm) of any member, not occurring simultaneously with wind load.TABLE 2002.4DESIGN WIND PRESSURES SCREENED ENCLOSURESa, b, f, g, h (STRENGTH DESIGN OR LRFD ONLY) ULTIMATE DESIGN WIND SPEED VULT (MPH) 110 120 130 140 150 160 170 Surface Design Pressures by Exposure Category (psf) B C D B C D B C D B C D B C D B C D B C D Horizontal Pressures on Windward Surfacesd 17 24 28 20 28 33 23 32 38 27 38 44 31 43 51 36 49 58 40 56 66 Horizontal Pressures on Leeward Surfacesd 13 18 21 15 22 26 20 26 31 21 29 34 22 34 40 25 39 46 29 44 52 Vertical Pressures on Screen Surfacesc 4 7 8 6 8 9 6 9 11 8 11 12 9 12 14 10 14 16 11 15 18 Vertical Pressures on Solid Surfacese 17 24 29 21 29 34 24 34 40 28 39 46 32 45 53 36 51 60 41 58 68 For SI: 1 pound per square foot = 9.479 kN/m2.NOTES:Pressures apply to enclosures with a mean enclosure roof height of 30 feet (10 m). For other heights, multiply the pressures in this table by the factors in Table 2002.4A.Apply horizontal pressures to the area of the enclosure projected on a vertical plane normal to the assumed wind direction, simultaneously inward on the windward side and outward on the leeward side.Apply vertical pressures upward or downward to the area of the enclosure projected on a horizontal plane.Apply horizontal pressures simultaneously with vertical pressures.Table pressures are MWFRS Loads. The design of solid roof panels and their attachments shall be based on component and cladding loads for enclosed structures, partially enclosed structures, or attached canopies, as appropriate.Table pressures apply to 20 × 20 × 0.013"" mesh screen. For 18 ×14 × 0.013"" mesh screen, pressures on screen surfaces may be multiplied by 0.88. For screen densities greater than 20 × 20 × 0.013"", use pressures for enclosed buildings.Table pressures may be interpolated using ASCE 7 methodology.For allowable stress design (ASD) pressures shall be permitted to be multiplied by 0.6.TABLE 2002.4AHEIGHT ADJUSTMENT FACTORS MEAN ROOFHEIGHT EXPOSURE B C D 0—15 0.81 0.86 0.89 20 0.89 0.92 0.93 25 0.94 0.96 0.97 30 1 1 1 35 1.05 1.03 1.03 40 1.09 1.06 1.05 45 1.12 1.09 1.07 50 1.16 1.11 1.09 55 1.19 1.14 1.11 60 1.22 1.16 1.13"
2002.4.1,Section 2002 Materials,Design Guide,The AAF Guide to Aluminum Construction in High Wind Areas shall be accepted as conforming to accepted engineering practices.
2002.5,Section 2002 Materials,Wall Panels,"The minimum thickness for formed sheet aluminum structural wall panels shall be not less than 0.024 inch (0.6 mm), subject to approved tolerances."
2002.6.1,Section 2002 Materials,2002.6.1,Sunrooms shall comply with AAMA/NPEA/NSA 2100.
2002.6.2,Section 2002 Materials,2002.6.2,"For the purpose of applying the criteria of AAMA/NPEA/NSA 2100 based on the intended use, sunrooms shall be identified as one of the following categories by the permit applicant, design professional or the property owner or owner's agent in the construction documents. Component and cladding pressures shall be used for the design of elements that do not qualify as main windforce-resisting systems. Main windforce-resisting system pressures shall be used for the design of elements assigned to provide support and stability for the overall sunroom.Category I: A thermally isolated sunroom with walls that are open or enclosed with insect screening or 0.5 mm (20 mil) maximum thickness plastic film. The space is nonhabitable and unconditioned.Category II: A thermally isolated sunroom with enclosed walls. The openings are enclosed with translucent or transparent plastic or glass. The space is nonhabitable and unconditioned.Category III: A thermally isolated sunroom with enclosed walls. The openings are enclosed with translucent or transparent plastic or glass. The sunroom fenestration complies with additional requirements for air infiltration resistance and water penetration resistance. The space is defined as a nonhabitable and unconditioned.Category IV: A thermally isolated sunroom with enclosed walls. The sunroom is designed to be heated or cooled by a separate temperature control or system and is thermally isolated from the primary structure. The sunroom fenestration complies with additional requirements for water penetration resistance, air infiltration resistance and thermal performance. The space is nonhabitable and conditioned.Category V: A sunroom with enclosed walls. The sunroom is designed to be heated or cooled and is open to the main structure. The sunroom fenestration complies with additional requirements for water penetration resistance, air infiltration resistance and thermal performance. The space is habitable and conditioned."
