id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
4,,Foundations,Footing|Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer,
R401,Chapter 4 Foundations,General,,,,none,none,
R401.1,Chapter 4 Foundations,Application,Footing|Slab|Wall,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer,"The provisions of this chapter shall control the design and construction of the foundation and foundation spaces for buildings. In addition to the provisions of this chapter, the design and construction of foundations in flood hazard areas as established by Table R301.2(1) shall meet the provisions of Section R322. Wood foundations shall be designed and installed in accordance with AWC PWF. Exception: The provisions of this chapter shall be permitted to be used for wood foundations only in the following situations: In buildings that have no more than two floors and a roof. Where interior basement and foundation walls are constructed at intervals not exceeding 50 feet (15 240 mm). Wood foundations in Seismic Design Category D0, D1 or D2 shall be designed in accordance with accepted engineering practice."
R401.2,Chapter 4 Foundations,Requirements,Footing|Slab|DeepFoundation|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer,"Foundation construction shall be capable of accommodating all loads in accordance with Section R301 and of transmitting the resulting loads to the supporting soil. Fill soils that support footings and foundations shall be designed, installed and tested in accordance with accepted engineering practice. Gravel fill used as footings for wood and precast concrete foundations shall comply with Section R403."
R401.3,Chapter 4 Foundations,Drainage,Slab|EarthworksElement|Wall,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,site_planning,civil_engineer,"Surface drainage shall be diverted to a storm sewer conveyance or other approved point of collection that does not create a hazard. Lots shall be graded to drain surface water away from foundation walls. The grade shall fall a minimum of 6 inches (152 mm) within the first 10 feet (3048 mm). Exception: Where lot lines, walls, slopes or other physical barriers prohibit 6 inches (152 mm) of fall within 10 feet (3048 mm), drains or swales shall be constructed to ensure drainage away from the structure. Impervious surfaces within 10 feet (3048 mm) of the building foundation shall be sloped a minimum of 2 percent away from the building."
R401.4,Chapter 4 Foundations,Soil Tests,Footing|Slab|DeepFoundation|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,site_planning,civil_engineer,"Where quantifiable data created by accepted soil science methodologies indicate expansive, compressible, shifting or other questionable soil characteristics are likely to be present, the building official shall determine whether to require a soil test to determine the soil's characteristics at a particular location. This test shall be done by an approved agency using an approved method."
R401.4.1,Chapter 4 Foundations,Geotechnical Evaluation,Footing|Slab|Wall,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,site_planning,civil_engineer,"In lieu of a complete geotechnical evaluation, the load-bearing values in Table R401.4.1 shall be assumed. TABLE R401.4.1PRESUMPTIVE LOAD-BEARING VALUES OF FOUNDATION MATERIALSa CLASS OF MATERIAL LOAD-BEARING PRESSURE (pounds per square foot) Crystalline bedrock 12,000 Sedimentary and foliated rock 4,000 Sandy gravel and/or gravel (GW and GP) 3,000 Sand, silty sand, clayey sand, silty gravel and clayey gravel (SW, SP, SM, SC, GM and GC) 2,000 Clay, sandy, silty clay, clayey silt, silt and sandy siltclay (CL, ML, MH and CH) 1,500b For SI: 1 pound per square foot = 0.0479 kPa. Where soil tests are required by Section R401.4, the allowable bearing capacities of the soil shall be part of the recommendations. Where the building official determines that in-place soils with an allowable bearing capacity of less than 1,500 psf are likely to be present at the site, the allowable bearing capacity shall be determined by a soils investigation."
R401.4.2,Chapter 4 Foundations,Compressible or Shifting Soil,EarthworksElement|Footing|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,site_planning,civil_engineer,"Instead of a complete geotechnical evaluation, where top or subsoils are compressible or shifting, they shall be removed to a depth and width sufficient to ensure stable moisture content in each active zone and shall not be used as fill or stabilized within each active zone by chemical, dewatering or presaturation."
R402,Chapter 4 Foundations,Materials,,,,none,none,
R402.1,Chapter 4 Foundations,Wood Foundations,Wall|Footing|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer,Wood foundation systems shall be designed and installed in accordance with the provisions of this code.
R402.1.1,Chapter 4 Foundations,Fasteners,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,finishes_materials,architect,"Fasteners used below grade to attach plywood to the exterior side of exterior basement or crawl-space wall studs, or fasteners used in knee wall construction, shall be of Type 304 or 316 stainless steel. Fasteners used above grade to attach plywood and all lumber-to-lumber fasteners except those used in knee wall construction shall be of Type 304 or 316 stainless steel, silicon bronze, copper, hot-dipped galvanized (zinc coated) steel nails, or hot-tumbled galvanized (zinc coated) steel nails. Electro-galvanized steel nails and galvanized (zinc coated) steel staples shall not be permitted."
R402.1.2,Chapter 4 Foundations,Wood Treatment,Wall|Roof|Slab|Beam|Column,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,finishes_materials,architect,"All lumber and plywood shall be pressure-preservative treated and dried after treatment in accordance with AWPA U1 (Commodity Specification A, Use Category 4B and Section 5.2), and shall bear the label of an accredited agency. Where lumber and/or plywood is cut or drilled after treatment, the treated surface shall be field treated with copper naphthenate, the concentration of which shall contain a minimum of 2-percent copper metal, by repeated brushing, dipping or soaking until the wood absorbs no more preservative."
R402.2,Chapter 4 Foundations,Concrete,Slab|Footing|Wall,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,assemblies_envelope,structural_engineer,"Concrete shall have a minimum specified compressive strength of f 'c, as shown in Table R402.2. Concrete subject to moderate or severe weathering as indicated in Table R301.2(1) shall be air entrained as specified in Table R402.2. The maximum weight of fly ash, other pozzolans, silica fume, slag or blended cements that is included in concrete mixtures for garage floor slabs and for exterior porches, carport slabs and steps that will be exposed to deicing chemicals shall not exceed the percentages of the total weight of cementitious materials specified in Section 19.3.3.4 of ACI 318. Materials used to produce concrete and testing thereof shall comply with the applicable standards listed in Chapters 19 and 20 of ACI 318 or ACI 332. TABLE R402.2MINIMUM SPECIFIED COMPRESSIVE STRENGTH OF CONCRETE TYPE OR LOCATION OF CONCRETE CONSTRUCTION MINIMUM SPECIFIED COMPRESSIVE STRENGTHa (f'c) Weathering Potentialb Negligible Moderate Severe Basement walls, foundations and other concrete not exposed to the weather 2,500 2,500 2,500c Basement slabs and interior slabs on grade, except garage floor slabs 2,500 2,500 2,500c Basement walls, foundation walls, exterior walls and other vertical concrete work exposed to the weather 2,500 3,000d 3,000d Porches, carport slabs and steps exposed to the weather, and garage floor slabs 2,500 3,000d, e, f 3,500d, e, f For SI: 1 pound per square inch = 6.895 kPa. Strength at 28 days psi. See Table R301.2(1) for weathering potential. Concrete in these locations that is subject to freezing and thawing during construction shall be air-entrained concrete in accordance with Footnote d. Concrete shall be air-entrained. Total air content (percent by volume of concrete) shall be not less than 5 percent or more than 7 percent. See Section R402.2 for maximum cementitious materials content. For garage floors with a steel-troweled finish, reduction of the total air content (percent by volume of concrete) to not less than 3 percent is permitted if the specified compressive strength of the concrete is increased to not less than 4,000 psi."
