id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
36,,Services,,,,,,
E3601,Chapter 36 Services,General Services,,,,,,
E3601.1,Chapter 36 Services,Scope,This chapter covers service conductors and equipment for the control and protection of services and their installation requirements. (230.1),,,,,
E3601.2,Chapter 36 Services,Number of Services,One- and two-family dwellings shall be supplied by only one service. (230.2),,,,,
E3601.3,Chapter 36 Services,One Building or Other Structure Not to Be Supplied Through Another,Service conductors supplying a building or other structure shall not pass through the interior of another building or other structure. (230.3),,,,,
E3601.4,Chapter 36 Services,Other Conductors in Raceway or Cable,Conductors other than service conductors shall not be installed in the same service raceway or service cable. (230.7) Exceptions:Grounding electrode conductors and equipment bonding jumpers or conductors. Load management control conductors having overcurrent protection.,,,,,
E3601.5,Chapter 36 Services,Raceway Seal,"Where a service raceway enters from an underground distribution system, it shall be sealed in accordance with Section E3803.6. (230.8)",,,,,
E3601.6,Chapter 36 Services,Service Disconnect Required,Means shall be provided to disconnect all conductors in a building or other structure from the service entrance conductors. (230.70),,,,,
E3601.6.1,Chapter 36 Services,Marking of Service Equipment and Disconnects,Service disconnects shall be permanently marked as a service disconnect. [230.70(B)],,,,,
E3601.6.2,Chapter 36 Services,Service Disconnect Location,"The service disconnecting means shall be installed at a readily accessible location either outside of a building or inside nearest the point of entrance of the service conductors. Service disconnecting means shall not be installed in bathrooms. Each occupant shall have access to the disconnect serving the dwelling unit in which they reside. [230.70(A)(1), 230.72(C)]",,,,,
E3601.7,Chapter 36 Services,Maximum Number of Disconnects,The service disconnecting means shall consist of not more than six switches or six circuit breakers mounted in a single enclosure or in a group of separate enclosures. [230.71(A)],,,,,
E3602,Chapter 36 Services,Service Size and Rating,,,,,,
E3602.1,Chapter 36 Services,Ampacity of Ungrounded Conductors,"Ungrounded service conductors shall have an ampacity of not less than the load served. For one-family dwellings, the ampacity of the ungrounded conductors shall be not less than 100 amperes, 3 wire. For all other installations, the ampacity of the ungrounded conductors shall be not less than 60 amperes. [230.42(B), 230.79(C) &amp; (D)]",,,,,
E3602.2,Chapter 36 Services,Service Load,"The minimum load for ungrounded service conductors and service devices that serve 100 percent of the dwelling unit load shall be computed in accordance with Table E3602.2. Ungrounded service conductors and service devices that serve less than 100 percent of the dwelling unit load shall be computed as required for feeders in accordance with Chapter 37. [220.82(A)] TABLE E3602.2MINIMUM SERVICE LOAD CALCULATION [220.82(B) &amp; (C)] LOADS AND PROCEDURE 3 volt-amperes per square foot of floor area for general lighting and general use receptacle outlets. Plus 1,500 volt-amperes multiplied by total number of 20-ampere-rated small appliance and laundry circuits. Plus The nameplate volt-ampere rating of all fastened-in-place,permanently connected or dedicated circuit-supplied appliances such as ranges, ovens, cooking units, clothes dryers not connected to the laundry branch circuit and water heaters. Apply the following demand factors to the above subtotal: The minimum subtotal for the loads above shall be 100 percent of the first 10,000 volt-amperes of the sum of the above loads plus 40 percent of any portion of the sum that is in excess of 10,000 volt- amperes. Plus the largest of the following: One-hundred percent of the nameplate rating(s) of the air-conditioning and cooling equipment. One hundred percent of the nameplate rating(s) of the heat pump where a heat pump is used without any supplemental electric heating. One-hundred percent of the nameplate rating of the electric thermal storage and other heating systems where the usual load is expected to be continuous at the full nameplate value. Systems qualifying under this selection shall not be figured under any other category in this table. One-hundred percent of nameplate rating of the heat pump com- pressor and sixty-five percent of the supplemental electric heating load for central electric space-heating systems. If the heat pump compressor is prevented from operating at the same time as the supplementary heat, the compressor load does not need to be added to the supplementary heat load for the total central electric space- heating load. Sixty-five percent of nameplate rating(s) of electric space-heating units if less than four separately controlled units. Forty percent of nameplate rating(s) of electric space-heating units of four or more separately controlled units. The minimum total load in amperes shall be the volt-ampere sum calculated above divided by 240 volts.",,,,,
E3602.2.1,Chapter 36 Services,Services Under 100 Amperes,"Services that are not required to be 100 amperes shall be sized in accordance with Chapter 37. [230.42(A), (B), and (C)].",,,,,
E3602.3,Chapter 36 Services,Rating of Service Disconnect,The combined rating of all individual service disconnects serving a single dwelling unit shall be not less than the load determined from Table E3602.2 and shall be not less than as specified in Section E3602.1. (230.79 &amp; 230.80),,,,,
E3602.4,Chapter 36 Services,Voltage Rating,"Systems shall be three-wire, 120/240-volt, single-phase with a grounded neutral. [220.82(A)]",,,,,
E3603,Chapter 36 Services,"Service, Feeder and Grounding Electrode Conductor Sizing",,,,,,
E3603.1,Chapter 36 Services,Grounded and Ungrounded Service Conductor Size,"Service and feeder conductors supplied by a single-phase, 120/240-volt system shall be sized in accordance with Sections E3603.1.1 through E3603.1.4 and Table 3705.1.",,,,,
E3603.1.1,Chapter 36 Services,Ungrounded Service Conductors,"For a service rated at 100 through 400 amperes, the service conductors supplying the entire load associated with a one-family dwelling, or the service conductors supplying the entire load associated with an individual dwelling unit in a two-family dwelling, shall have an ampacity of not less than 83 percent of the service rating.",,,,,
E3603.1.2,Chapter 36 Services,Ungrounded Feeder Conductors,"For a feeder rated at 100 through 400 amperes, the feeder conductors supplying the entire load associated with a one-family dwelling, or the feeder conductors supplying the entire load associated with an individual dwelling unit in a two-family dwelling, shall have an ampacity of not less than 83 percent of the feeder rating.",,,,,
E3603.1.3,Chapter 36 Services,Feeder Size Relative to Service Size,A feeder for an individual dwelling unit shall not be required to have an ampacity greater than that specified in Sections E3603.1.1 and E3603.1.2.,,,,,
E3603.1.4,Chapter 36 Services,Grounded Conductors,The grounded conductor ampacity shall be not less than the maximum unbalance of the load and the size of the grounded conductor shall be not smaller than the required minimum grounding electrode conductor size specified in Table E3603.4. [310.15(B)(7)],,,,,
E3603.2,Chapter 36 Services,Ungrounded Service Conductors for Accessory Buildings and Structures,"Ungrounded conductors for other than dwelling units shall have an ampacity of not less than 60 amperes and shall be sized as required for feeders in Chapter 37. [230.79(D)] Exceptions:For limited loads of a single branch circuit, the service conductors shall have an ampacity of not less than 15 amperes. [230.79(A)] For loads consisting of not more than two two-wire branch circuits, the service conductors shall have an ampacity of not less than 30 amperes. [230.79(C)]",,,,,
E3603.3,Chapter 36 Services,Overload Protection,Each ungrounded service conductor shall have overload protection. (230.90),,,,,
E3603.3.1,Chapter 36 Services,Ungrounded Conductor,"Overload protection shall be provided by an overcurrent device installed in series with each ungrounded service conductor. The overcurrent device shall have a rating or setting not higher than the allowable service or feeder rating specified in Section E3603.1. A set of fuses shall be considered to be all of the fuses required to protect all of the ungrounded conductors of a circuit. Single pole circuit breakers, grouped in accordance with Section E3601.7, shall be considered as one protective device. [230.90(A)] Exception: Two to six circuit breakers or sets of fuses shall be permitted as the overcurrent device to provide the overload protection. The sum of the ratings of the circuit breakers or fuses shall be permitted to exceed the ampacity of the service conductors, provided that the calculated load does not exceed the ampacity of the service conductors. [230.90(A) Exception No. 3]",,,,,
E3603.3.2,Chapter 36 Services,Not in Grounded Conductor,Overcurrent devices shall not be connected in series with a grounded service conductor except where a circuit breaker is used that simultaneously opens all conductors of the circuit. [230.90(B)],,,,,
E3603.3.3,Chapter 36 Services,Location,The service overcurrent device shall be an integral part of the service disconnecting means or shall be located immediately adjacent thereto. (230.91),,,,,
