id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
14,,Heating and Cooling Equipment and Appliances,"User notes:About this chapter: Chapter 14 addresses the indoor environmental control systems and appliances typically found in dwelling units. Coverage includes general requirements for equipment and appliance sizing, condensate disposal, access and support, and specific coverage for more than a dozen different types of space conditioning equipment and appliances common to dwelling units.",BuildingElementProxy,Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
M1401,Chapter 14 Heating and Cooling Equipment and Appliances,General,,,,,none,none
M1401.1,Chapter 14 Heating and Cooling Equipment and Appliances,Installation,Heating and cooling equipment and appliances shall be installed in accordance with the manufacturer's instructions and the requirements of this code.,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),dd|cd,mechanical_systems,mechanical_engineer
M1401.2,Chapter 14 Heating and Cooling Equipment and Appliances,Access,"Heating and cooling equipment and appliances shall be located with respect to building construction and other equipment and appliances to permit maintenance, servicing and replacement. Clearances shall be maintained to permit cleaning of heating and cooling surfaces; replacement of filters, blowers, motors, controls and vent connections; lubrication of moving parts; and adjustments.Exception: Access shall not be required for ducts, piping, or other components approved for concealment.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
M1401.3,Chapter 14 Heating and Cooling Equipment and Appliances,Equipment and Appliance Sizing,Heating and cooling equipment and appliances shall be sized in accordance with ACCA Manual S or other approved sizing methodologies based on building loads calculated in accordance with ACCA Manual J or other approved heating and cooling calculation methodologies. Exception: Heating and cooling equipment and appliance sizing shall not be limited to the capacities determined in accordance with ACCA Manual S where either of the following conditions applies: The specified equipment or appliance utilizes multistage technology or variable refrigerant flow technology and the loads calculated in accordance with the approved heating and cooling calculation methodology are within the range of the manufacturer's published capacities for that equipment or appliance. The specified equipment or appliance manufacturer's published capacities cannot satisfy both the total and sensible heat gains calculated in accordance with the approved heating and cooling calculation methodology and the next larger standard size unit is specified.,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,mechanical_systems,mechanical_engineer
M1401.4,Chapter 14 Heating and Cooling Equipment and Appliances,Outdoor Installations,"Equipment and appliances installed outdoors shall be listed and labeled for outdoor installation. Supports and foundations shall prevent excessive vibration, settlement or movement of the equipment. Supports and foundations shall be in accordance with Section M1305.1.3.1.",BuildingElementProxy|Slab|Footing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
M1401.5,Chapter 14 Heating and Cooling Equipment and Appliances,Flood Hazard,"In flood hazard areas as established by Table R301.2, heating and cooling equipment and appliances shall be located or installed in accordance with Section R306.1.6.",BuildingElementProxy,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,mechanical_systems,mechanical_engineer
new_M1401.6,Chapter 14 Heating and Cooling Equipment and Appliances,"Solid Fuel-Burning Heating Appliances, Chimneys and Flues","Building permits, inspection requirements, and compliance certificates for the installation, inspection, and subsequent use of solid fuel-burning heating appliances, chimneys and flues shall be in accordance with Section R115.",,,,,
M1402,Chapter 14 Heating and Cooling Equipment and Appliances,Central Furnaces,,,,,none,none
M1402.1,Chapter 14 Heating and Cooling Equipment and Appliances,General,Oil-fired central furnaces shall be listed and labeled in accordance with UL 727. Electric furnaces shall be listed and labeled in accordance with UL 1995 or UL/CSA 60335-2-40.,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer
