id,section,title,body
25,,Plumbing Administration,User notes:About this chapter: Chapter 25 covers regulations for existing plumbing installations and testing of new or repaired systems. These general requirements can be superseded by more specific requirements for certain applications in Chapters 26 through 33.Code development reminder: Code change proposals to this chapter will be considered by the IRC—Mechanical/Plumbing Code Development Committee during the 2024 (Group A) Code Development Cycle.
P2501,Chapter 25 Plumbing Administration,General,
P2501.1,Chapter 25 Plumbing Administration,Scope,The provisions of this chapter shall establish the general administrative requirements applicable to plumbing systems and inspection requirements of this code.
P2501.2,Chapter 25 Plumbing Administration,Application,"In addition to the general administration requirements of Chapter 1, the administrative provisions of this chapter shall apply to the plumbing requirements of Chapters 25 through 33."
P2502,Chapter 25 Plumbing Administration,Existing Plumbing Systems,
P2502.1,Chapter 25 Plumbing Administration,Existing Building Sewers and Building Drains,"Where the entire sanitary drainage system of an existing building is replaced, existing building drains under concrete slabs and existing building sewers that will serve the new system shall be internally examined to verify that the piping is sloping in the correct direction, is not broken, is not obstructed and is sized for the drainage load of the new plumbing drainage system to be installed."
P2502.2,Chapter 25 Plumbing Administration,"Additions, Alterations or Repairs","Additions, alterations, renovations or repairs to any plumbing system shall conform to that required for a new plumbing system without requiring the existing plumbing system to comply with the requirements of this code. Additions, alterations or repairs shall not cause an existing system to become unsafe, insanitary or overloaded.Minor additions, alterations, renovations and repairs to existing plumbing systems shall be permitted in the same manner and arrangement as in the existing system, provided that such repairs or replacement are not hazardous and are approved."
P2503,Chapter 25 Plumbing Administration,Inspection and Tests,
P2503.1,Chapter 25 Plumbing Administration,Inspection Required,New plumbing work and parts of existing systems affected by new work or alterations shall be inspected by the building official to ensure compliance with the requirements of this code.
P2503.2,Chapter 25 Plumbing Administration,Concealment,"A plumbing or drainage system, or part thereof, shall not be covered, concealed or put into use until it has been tested, inspected and approved by the building official."
P2503.3,Chapter 25 Plumbing Administration,Responsibility of Permittee,"Test equipment, materials and labor shall be furnished by the permittee."
P2503.4,Chapter 25 Plumbing Administration,Building Sewer Testing,"The building sewer shall be tested by insertion of a test plug at the point of connection with the public sewer, filling the building sewer with water and pressurizing the sewer to not less than a 10-foot (3048 mm) head of water. The test pressure shall not decrease during a period of not less than 15 minutes. The building sewer shall be watertight at all points.A forced sewer test shall consist of pressurizing the piping to a pressure of not less than 5 psi (34.5 kPa) greater than the pump rating and maintaining such pressure for not less than 15 minutes. The forced sewer shall be watertight at all points."
P2503.5,Chapter 25 Plumbing Administration,"Drain, Waste and Vent Systems Testing","Rough-in and finished plumbing installations of drain, waste and vent systems shall be tested in accordance with Sections P2503.5.1 and P2503.5.2."
