id,section,title,body
29,,Plumbing Systems,"User note: About this chapter: Plumbing systems are another key element of any building. Chapter 29 provides the necessary number of plumbing fixtures, including water closets, lavatories, bathtubs and showers. The quality and design of each fixture must be in accordance with the International Plumbing Code®."
2901,Chapter 29 Plumbing Systems,General,
2901.1,Section 2901 General,Scope,"The provisions of this chapter and the state plumbing code shall govern the design, construction, erection, and installation of plumbing components, appliances, equipment and systems used in buildings and structures covered by this code. Toilet and bathing rooms shall be constructed in accordance with Section 1210. The International Fire Code and the state plumbing code shall govern the use and maintenance of plumbing components, appliances, equipment and systems. The International Existing Building Code and the state plumbing code shall govern the alteration, repair, relocation, replacement and addition of plumbing components, appliances, equipment and systems."
2901.2,Section 2901 General,Health Codes,"In food preparation, serving and related storage areas, additional fixture requirements may be dictated by health codes."
2901.3,Section 2901 General,Fixed Guideway Transit and Passenger Rail Systems,"In construction of a fixed guideway and passenger rail system, subject to Section 3116, public plumbing fixtures are not required."
2902,Chapter 29 Plumbing Systems,Minimum Plumbing Facilities,
2902.1,Section 2902 Minimum Plumbing Facilities,Minimum Number of Fixtures,"Plumbing fixtures shall be provided in the minimum number shown in Table 2902.1. Uses not shown in Table 2902.1 shall be determined individually by the building official based on the occupancy which most nearly resembles the proposed occupancy. The number of occupants shall be determined by this code. Plumbing fixtures need not be provided for unoccupied buildings or facilities. TABLE 2902.1 MINIMUM NUMBER OF REQUIRED PLUMBING FIXTURESa (See Sections 2902.2 and 2902.3) No. CLASSIFICATION Occupancy DESCRIPTION WATER CLOSETS LAVATORIES BATHTUBS/SHOWERS Male Female Male Female 1 Assembly A-1d Theaters and other buildings for the performing arts and motion pictures 1 per 125 1 per 65 1 per 200 — A-2d Nightclubs, bars, taverns, dance halls and buildings for similar purposes 1 per 40 1 per 40 1 per 75 — Restaurants, banquet halls and food courts 1 per 75 1 per 75 1 per 200 — A-3d Auditoriums without permanent seating, art galleries, exhibition halls, museums, lecture halls, libraries, arcades and gymnasiums 1 per 125 1 per 65 1 per 200 — Passenger terminals and transportation facilities 1 per 500 1 per 500 1 per 750 — Places of worship and other religious services 1 per 150 1 per 75 1 per 200 — A-4 Coliseums, arenas, skating rinks, pools, and tennis courts for indoor sporting events and activities 1 per 75 for first 1,500 and 1 per 120 for remainder exceeding 1,500 1 per 40 for first 1,520 and 1 per 60 for remainder exceeding 1,520 1 per 200 1 per 150 — A-5 Stadiums, amusement parks, bleachers and grandstands for outdoor sporting events and activities 1 per 75 for first 1,500 and 1 per 120 for remainder exceeding 1,500 1 per 40 for first 1,520 and 1 per 60 for remainder exceeding 1,520 1 per 200 1 per 150 — 2 Business B Buildings for the transaction of business, professional services, other services involving merchandise, office buildings, banks, light industrial and similar uses 1 per 25 for first 50 and 1 per 50 for the remainder exceeding 50 1 per 40 for first 80 and 1 per 80 for remainder exceeding 80 — 3 Educational Ee Educational facilities 1 per 35 1 per 25 1 per 85 1 per 50 — 4 Factory and industrial F-1 and F-2 Structures in which occupants are engaged in work fabricating, assembling or processing of products or materials 1 per 100 1 per 100 Check State (UPC) 5 Institutional I-1 Residential care 1 per 10 1 per 10 1 per 8 I-2 Hospitals, ambulatory nursing home care recipientb 1 per roomc 1 per roomc 1 per 15 Employees, other than residential careb 1 per 25 1 per 35 — Visitors other than residential care 1 per 75 1 per 100 — I-3 Prisonsb 1 per cell 1 per cell 1 per 15 Reformatories, detention centers and correctional centersb 1 per 15 1 per 15 1 per 15 Employeesb 1 per 25 1 per 35 — I-4 Adult day care and child day care 1 per 15 1 per 15 1 6 Mercantile M Retail stores, service stations, shops, salesrooms, markets and shopping centers 1 per 500 1 per 750 — 7 Residential R-1 Hotels, motels, boarding houses (transient) 1 per sleeping unit 1 per sleeping unit 1 per sleeping unit R-2 Dormitories, fraternities, sororities and boarding houses (not transient) 1 per 10 1 per 10 1 per 8 Apartment house 1 per dwelling unit 1 per dwelling unit 1 per dwelling unit R-3 One- and two-family dwellings 1 per dwelling unit 1 per 10 1 per dwelling unit Congregate living facilities with 16 or fewer persons 1 per 10 1 per 10 1 per 8 R-4 Congregate living facilities with 16 or fewer persons 1 per 10 1 per 10 1 per 8 8 Storage S-1S-2 Structures for the storage of goods, warehouses, storehouses and freight depots, low and moderate hazard 1 per 100 1 per 100 Check State (UPC) The fixtures shown are based on one fixture being the minimum required for the number of persons indicated or any fraction of the number of persons indicated. The number of occupants shall be determined by this code, except with respect to Group E occupancies the provisions of note ""e"" shall apply. Toilet facilities for employees shall be separate from facilities for inmates or care recipients. A single-occupant toilet room with one water closet and one lavatory serving not more than two adjacent patient sleeping units shall be permitted where such room is provided with direct access from each patient sleeping unit and with provisions for privacy. The occupant load for seasonal outdoor seating and entertainment areas shall be included when determining the minimum number of facilities required. For Group E occupancies: The number of occupants shall be determined by using a calculation of 100 square feet gross building area per student for the minimum number of plumbing fixtures."
2902.1.1,Section 2902 Minimum Plumbing Facilities,Fixture Calculations,"To determine the occupant load of each sex, the total occupant load shall be divided in half. To determine the required number of fixtures, the fixture ratio or ratios for each fixture type shall be applied to the occupant load of each sex in accordance with Table 2902.1. Fractional numbers resulting from applying the fixture ratios of Table 2902.1 shall be rounded up to the next whole number. For calculations involving multiple occupancies, such fractional numbers for each occupancy shall first be summed and then rounded up to the next whole number.Exceptions: The total occupant load shall not be required to be divided in half where approved statistical data indicates a distribution of the sexes of other than 50 percent of each sex.Where multiple-user facilities are designed to serve all genders, the minimum fixture count shall be calculated 100 percent, based on total occupant load. In such multiple-user user facilities, each fixture type shall be in accordance with ICC A117.1 and each urinal that is provided shall be located in a stall.Distribution of the sexes is not required where single-user water closets and bathing room fixtures are provided in accordance with Section 2902.1.2."
2902.1.1.1,Section 2902 Minimum Plumbing Facilities,Private Offices,Fixtures only accessible to private offices shall not be counted to determine compliance with this section.
2902.1.1.2,Section 2902 Minimum Plumbing Facilities,Urinals in Men's Facilities,"Where urinals in men's facilities are provided, one water closet less than the number specified may be provided for each urinal installed, except the number of water closets in such cases shall not be reduced to less than one quarter (25 percent) of the minimum specified."
