id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1,,Scope and Administration,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"User note: About this chapter: Chapter 1 establishes the limits of applicability of the code and describes how the code is to be applied and enforced. Chapter 1 is in two parts: Part 1—Scope and Administration (Sections 101—102) and Part 2—Administration and Enforcement (Sections 103—117). Section 101 identifies which buildings and structures come under its purview and references other I-Codes®as applicable. This code is intended to be adopted as a legally enforceable document, and it cannot be effective without adequate provisions for its administration and enforcement. The provisions of Chapter 1 establish the authority and duties of the code official appointed by the authority having jurisdiction and also establish the rights and privileges of the registered design professional, contractor and property owner."
divider_1_1,Chapter 1 Scope and Administration,— Scope and Application,,,,,,
101,Chapter 1 Scope and Administration,Scope and General Requirements,,,,none,none,
101.1,Section 101 Scope and General Requirements,Title,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd,occupancy_classification,architect,"These regulations shall be known as the Existing Building Code of [NAME OF JURISDICTION], herein after referred to as ""this code."""
101.2,Section 101 Scope and General Requirements,Scope,Wall|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"The provisions of this code shall apply to the repair, alteration, change of occupancy, addition to and relocation of existing buildings. Exception: Detached one- and two-family dwellings and townhouses not more than three stories above grade plane in height with a separate means of egress, and their accessory structures not more than three stories above grade plane in height, shall comply with this code or the International Residential Code."
101.2.1,Section 101 Scope and General Requirements,Application of Fire Code,,,,,,"Where work regulated by this code is also regulated by the construction requirements for existing buildings in Chapter 11 of the International Fire Code, such work shall comply with applicable requirements in both codes."
101.3,Section 101 Scope and General Requirements,Purpose,BuildingElementProxy,Assembly (A)|Business (B)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"The intent of this code is to provide flexibility to permit the use of alternative approaches to achieve compliance with minimum requirements to provide a reasonable level of safety, health, property protection and general welfare insofar as they are affected by the repair, alteration, change of occupancy, addition and relocation of existing buildings."
101.4,Section 101 Scope and General Requirements,Applicability,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"This code shall apply to the repair, alteration, change of occupancy, addition and relocation of existing buildings, regardless of occupancy, subject to the criteria of Sections 101.4.1 and 101.4.2."
101.4.1,Section 101 Scope and General Requirements,Buildings Not Previously Occupied,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect,"A building or portion of a building that has not been previously occupied or used for its intended purpose, in accordance with the laws in existence at the time of its completion, shall be permitted to comply with the provisions of the laws in existence at the time of its original permit unless such permit has expired. Subsequent permits shall comply with the International Building Code or International Residential Code, as applicable, for new construction."
101.4.2,Section 101 Scope and General Requirements,Buildings Previously Occupied,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd,occupancy_classification,architect,"The legal occupancy of any building existing on the date of adoption of this code shall be permitted to continue without change, except as is specifically covered in this code, the International Fire Code, or the International Property Maintenance Code, or as is deemed necessary by the code official for the general safety and welfare of the occupants and the public."
