id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
11,Door|Ramp|Stair|Window|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1101,,,,none,none
1101.1,Door|Ramp|Stair|Slab|Window,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1102,,,,none,none
1102.1,Door|Ramp|Stair|Slab|RampFlight,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,accessibility,architect
1103,,,,none,none
1103.1,Door|Ramp|Stair|Slab|Window,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,accessibility,architect
1103.2,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,accessibility,architect
1103.2.1,Door|Ramp|Stair|RampFlight|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1103.2.2,Door|Ramp|Stair|Slab,Business (B)|Assembly (A)|Educational (E)|Institutional (I)|Mercantile (M),sd|dd|cd,accessibility,architect
1103.2.3,BuildingElementProxy|Site|Wall|Door|Window,Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1103.2.4,Ramp|Kerb|Pavement|Slab|Door,Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1103.2.5,BuildingElementProxy|Roof|Slab,Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1103.2.6,Stair|Ramp|Railing|BuildingElementProxy,Institutional (I)|Assembly (A)|Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1103.2.7,Ramp|Stair|RampFlight|StairFlight|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Storage (S),sd|dd|cd,accessibility,architect
1103.2.8,Slab|Stair|Ramp,Assembly (A),sd|dd|cd,accessibility,architect
1103.2.9,Room|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1103.2.10,BuildingElementProxy|Ramp|Stair|Door,Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1103.2.11,Wall|Door|Slab,Residential (R),sd|dd|cd,occupancy_classification,architect
1103.2.12,Door|Wall|Window,Residential (R)|Educational (E),sd|dd|cd,accessibility,architect
1103.2.13,Wall|Door|Slab,Institutional (I),sd|dd|cd,accessibility,architect
1103.2.14,Door|Wall|Slab|BuildingElementProxy,Business (B)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,accessibility,architect
1104,,,,none,none
1104.1,Ramp|Door|Slab|Stair|Pavement,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,accessibility,architect
1104.2,Ramp|RampFlight|Pavement|Slab|Stair,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Institutional (I),sd|dd|cd,accessibility,architect
1104.3,Ramp|Stair|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1104.3.1,Wall|Covering|Slab|Door,Business (B)|Factory and Industrial (F)|Mercantile (M)|Institutional (I),sd|dd|cd,accessibility,architect
1104.3.2,BuildingElementProxy|Ramp|Stair|Door,Assembly (A),sd|dd|cd,accessibility,architect
1104.4,Ramp|RampFlight|Stair|StairFlight|Door,Assembly (A)|Business (B)|Institutional (I)|Mercantile (M)|Residential (R),sd|dd|cd,accessibility,architect
1104.5,Ramp|RampFlight|Door|Stair|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1104.6,Wall|Door|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Mercantile (M),sd|dd|cd,accessibility,architect
1105,,,,none,none
1105.1,Door,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,accessibility,architect
1105.1.1,Door,Assembly (A)|Business (B)|Mercantile (M)|Residential (R),sd|dd|cd,accessibility,architect
1105.1.2,Door|Ramp|Stair|Slab,Assembly (A)|Business (B)|Residential (R)|Mercantile (M)|Storage (S),sd|dd|cd,accessibility,architect
1105.1.3,Door|Ramp|RampFlight,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,accessibility,architect
1105.1.4,Door|Ramp|RampFlight,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,accessibility,architect
1105.1.5,Door|Wall|BuildingElementProxy,Institutional (I),sd|dd|cd,accessibility,architect
1105.1.6,Door|Ramp|Stair|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,accessibility,architect
1105.1.7,Door|Ramp|Stair|RampFlight,Business (B)|Mercantile (M)|Storage (S),sd|dd|cd,accessibility,architect
1105.1.8,Door|Ramp|Stair|Slab,Residential (R)|Institutional (I),sd|dd|cd,accessibility,architect
1106,,,,none,none
1106.1,Slab|Pavement|Ramp|Kerb|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,accessibility,architect
1106.2,Site|Pavement,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,accessibility,architect
1106.3,Parking|Slab,Residential (R),sd|dd|cd,accessibility,architect
1106.4,Parking|BuildingElementProxy,Institutional (I),sd|dd|cd,accessibility,architect
1106.5,Parking|Slab|Ramp,Institutional (I)|Business (B),sd|dd|cd,accessibility,architect
1106.6,Slab|Kerb|Ramp|Pavement,Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1106.7,Pavement|Kerb|Ramp|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Mercantile (M),sd|dd|cd,accessibility,architect
1106.7.1,Slab|Column|Ramp|Wall|Door,Assembly (A)|Business (B)|Residential (R)|Mercantile (M),sd|dd|cd,accessibility,architect
1106.8,BuildingElementProxy,Assembly (A)|Business (B)|Mercantile (M)|Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1106.9,Pavement|Kerb,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1106.9.1,Slab|Kerb|Pavement,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1106.9.2,Kerb|Pavement|Ramp|Covering|Slab,Institutional (I),sd|dd|cd,accessibility,architect
1106.9.3,Pavement|Kerb|Slab|Covering,Assembly (A)|Business (B)|Mercantile (M)|Residential (R),sd|dd|cd,accessibility,architect
1106.9.4,Slab|Ramp|Door|Wall,Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1107,,,,none,none
1107.1,BuildingElementProxy,Business (B)|Assembly (A)|Mercantile (M)|Utility and Miscellaneous (U),sd|dd|cd,electrical_systems,electrical_engineer
1107.2,BuildingElementProxy,Business (B)|Assembly (A)|Educational (E)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,accessibility,architect
1107.2.1,Parking|Pavement|Kerb|EarthworksElement|Covering,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,accessibility,architect
1107.2.2,Pavement|Kerb|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Mercantile (M),sd|dd|cd,accessibility,architect
1107.3,BuildingElementProxy,Utility and Miscellaneous (U)|Assembly (A)|Business (B),sd|dd|cd,accessibility,architect
1108,,,,none,none
1108.1,Door|Ramp|Stair|Slab|Window,Residential (R)|Institutional (I)|Assembly (A),sd|dd|cd,accessibility,architect
1108.2,Door|Slab|Wall|BuildingElementProxy,Residential (R)|Institutional (I),sd|dd|cd,accessibility,architect
1108.3,Door|Slab|Window|Stair|Ramp,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,accessibility,architect
1108.4,Ramp|RampFlight|Door|Stair|Slab,Institutional (I)|Residential (R)|Assembly (A)|Business (B),sd|dd|cd,accessibility,architect
1108.5,Door|Slab|Wall,Institutional (I),sd|dd|cd,accessibility,architect
1108.5.1,Door|Ramp|Stair|Slab|Wall,Institutional (I),sd|dd|cd,accessibility,architect
1108.5.1.1,Door|Slab|Wall,Institutional (I),sd|dd|cd,accessibility,architect
1108.5.1.2,Slab|Door|Window|Wall|Stair,Institutional (I),sd|dd|cd,accessibility,architect
1108.5.1.3,Wall|Door|Slab|Window,Residential (R),sd|dd|cd,accessibility,architect
1108.5.2,Door|Ramp|Stair|Slab|Wall,Institutional (I),sd|dd|cd,accessibility,architect
1108.5.2.1,Door|Slab|Wall,Residential (R)|Institutional (I),sd|dd|cd,accessibility,architect
