id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
31,BuildingElementProxy|Covering|Ramp|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
3101,,,,none,none
3101.1,ShadingDevice|Covering|BuildingElementProxy|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
3102,,,,none,none
3102.1,Roof|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
3102.2,Roof|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Institutional (I)|Mercantile (M)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
3102.3,Roof|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Factory and Industrial (F)|Utility and Miscellaneous (U),sd|dd|cd,construction_type_ratings,architect
3102.3.1,Covering|BuildingElementProxy,Utility and Miscellaneous (U)|Assembly (A),sd|dd|cd,finishes_materials,architect
3102.4,Roof|Wall|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
3102.5,Roof|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
3102.6,Roof|Covering|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
3102.6.1,Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
3102.6.1.1,Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
3102.7,Wall|Beam|Column|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
3102.7.1,Member|Beam|Column,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Storage (S),sd|dd|cd,structural_design,structural_engineer
3102.8,Roof|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
3102.8.1,BuildingElementProxy|Roof,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,mechanical_engineer
3102.8.1.1,BuildingElementProxy|Roof,Assembly (A)|Business (B)|Institutional (I)|Mercantile (M)|Educational (E),sd|dd|cd,special_construction,architect
3102.8.1.2,BuildingElementProxy|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Institutional (I),dd|cd,mechanical_systems,mechanical_engineer
3102.8.2,BuildingElementProxy,Assembly (A)|Business (B)|Institutional (I),dd|cd,electrical_systems,electrical_engineer
3102.8.3,Roof|Covering|Slab,Assembly (A)|Educational (E)|Recreational (R),sd|dd|cd,special_construction,architect
3103,,,,none,none
3103.1,BuildingElementProxy|Roof|Wall,Assembly (A)|Business (B)|Mercantile (M)|Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,special_construction,architect
3103.1.1,BuildingElementProxy,Assembly (A)|Business (B)|Mercantile (M),sd|dd|cd,special_construction,architect
3103.1.2,Wall|Door|Slab,Assembly (A)|Business (B)|Mercantile (M)|Institutional (I)|Residential (R),sd|dd|cd,special_construction,architect
3103.1.3,BuildingElementProxy|Wall|Roof|Slab|Door,Assembly (A),sd|dd|cd,occupancy_classification,architect
3103.2,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,site_planning,architect
3103.3,Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,site_planning,architect
3103.4,Door|Slab|Stair|Railing,Assembly (A)|Business (B)|Educational (E)|Mercantile (M),sd|dd|cd,means_of_egress,architect
3103.5,Stair|Slab,Assembly (A),sd|dd|cd,special_construction,architect
3103.6,BuildingElementProxy|Slab|Column|Beam,Assembly (A),sd|dd|cd,structural_design,structural_engineer
3103.6.1,Wall|Beam|Column|Roof|Slab,Assembly (A),sd|dd|cd,structural_design,structural_engineer
3103.6.1.1,Roof|Slab,Assembly (A),sd|dd|cd,structural_design,structural_engineer
3103.6.1.2,BuildingElementProxy|Roof|Wall,Assembly (A),sd|dd|cd,structural_design,structural_engineer
3103.6.1.3,Wall|Slab|Roof,Assembly (A),sd|dd|cd,site_planning,architect
3103.6.1.4,Column|Beam|Slab|Wall|Footing,Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
3103.6.1.5,Roof|Slab,Assembly (A),sd|dd|cd,structural_design,structural_engineer
3103.6.1.6,Wall|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,structural_design,structural_engineer
3103.6.2,Footing|Slab|Pavement|BuildingElementProxy,Assembly (A),sd|dd|cd,structural_design,structural_engineer
3103.6.3,BuildingElementProxy|Slab|Roof,Assembly (A),cd|ca,special_construction,architect
3103.6.4,BuildingElementProxy|Covering|CurtainWall|Roof|Slab,Assembly (A),sd|dd|cd,special_construction,architect
3103.7,Wall|Column|Slab|Roof|Beam,Assembly (A),sd|dd|cd,structural_design,structural_engineer
3103.8,BuildingElementProxy|Roof|Slab|Wall,Assembly (A),sd|dd|cd,special_construction,architect
3104,,,,none,none
3104.1,Ramp|RampFlight|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Residential (R)|Educational (E),sd|dd|cd,means_of_egress,architect
3104.1.1,Ramp|RampFlight|Slab|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,special_construction,architect
3104.2,BuildingElementProxy|Slab|Wall,Business (B)|Assembly (A)|Residential (R),sd|dd|cd,site_planning,architect
3104.3,Slab|Roof|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,construction_type_ratings,architect
3104.4,Covering|Slab|Wall,Assembly (A)|Business (B)|Mercantile (M),sd|dd|cd,finishes_materials,architect
3104.5,Ramp|RampFlight|Slab|BuildingElementProxy,Business (B)|Assembly (A)|Educational (E)|Mercantile (M)|Institutional (I),sd|dd|cd,special_construction,architect
3104.5.1,Wall|BuildingElementProxy|Door,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
3104.5.1.1,Wall|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Mercantile (M),sd|dd|cd,fire_resistance_smoke_protection,architect
3104.5.1.2,Wall|Door|Window,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
3104.5.1.3,Wall|Column|Slab|Beam|Footing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
3104.5.2,Wall|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Parking Garage (U),sd|dd|cd,fire_resistance_smoke_protection,architect
3104.5.2.1,Wall,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
3104.5.2.2,Wall|Door|Window,Assembly (A)|Business (B)|Mercantile (M),sd|dd|cd,fire_protection_alarm_systems,architect
3104.5.3,Wall|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
3104.5.4,Wall|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
3104.6,Ramp|Slab|Roof|Railing,Assembly (A)|Business (B)|Educational (E),sd|dd|cd,site_planning,architect
3104.7,Ramp|Stair|Slab|Door,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,means_of_egress,architect
3104.8,Pavement|Ramp|RampFlight,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,site_planning,architect
3104.9,Ramp|RampFlight|Slab|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,means_of_egress,architect
3104.10,Wall|Door|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,architect
3105,,,,none,none
3105.1,ShadingDevice|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,special_construction,architect
3105.2,Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M),sd|dd|cd,special_construction,architect
3105.3,ShadingDevice|Covering,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,finishes_materials,architect
3106,,,,none,none
3106.1,BuildingElementProxy|ShadingDevice|Covering,Assembly (A)|Business (B)|Educational (E)|Mercantile (M),sd|dd|cd,special_construction,architect
3106.2,Covering|BuildingElementProxy,Assembly (A)|Business (B)|Mercantile (M),sd|dd|cd,site_planning,architect
3106.3,Roof|Slab|Window,Assembly (A)|Business (B)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect
3106.4,ShadingDevice,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,means_of_egress,architect
3106.5,Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,special_construction,architect
3107,,,,none,none
3107.1,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,special_construction,architect
3108,,,,none,none
3108.1,BuildingElementProxy|Column,Utility and Miscellaneous (U),sd|dd|cd,structural_design,structural_engineer
3108.2,BuildingElementProxy,Utility and Miscellaneous (U),sd|dd|cd,site_planning,civil_engineer
3109,,,,none,none
3109.1,Slab|Covering|BuildingElementProxy,Assembly (A)|Residential (R)|Institutional (I),sd|dd|cd,special_construction,architect
3110,,,,none,none
3110.1,Door|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,site_planning,architect
3110.2,Door|BuildingElementProxy,Utility and Miscellaneous (U)|Business (B)|Assembly (A)|Residential (R)|Storage (S),sd|dd|cd,special_construction,architect
