id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
12,Wall|Slab|Window|Door,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,interior_environment,architect
1201,,,,none,none
1201.1,Wall|Slab|Roof|Door|Window,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,interior_environment,architect
1202,,,,none,none
1202.1,Window|Door|Wall|Slab,Residential (R)|Institutional (I),sd|dd|cd,interior_environment,mechanical_engineer
1202.2,Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,interior_environment,architect
1202.2.1,Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,interior_environment,architect
1202.2.2,Wall|Roof|Slab|Window,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
1202.3,Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,assemblies_envelope,architect
1202.4,Slab|Footing,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,interior_environment,architect
1202.4.1,Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,interior_environment,architect
1202.4.1.1,Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,interior_environment,architect
1202.4.1.2,Slab|Covering,Residential (R)|Business (B)|Educational (E),sd|dd|cd,interior_environment,architect
1202.4.2,Wall|Window|Door|Slab,Business (B)|Educational (E)|Residential (R)|Assembly (A),sd|dd|cd,interior_environment,architect
1202.4.3,Slab,Residential (R)|Business (B)|Assembly (A)|Educational (E)|Institutional (I),sd|dd|cd,mechanical_systems,mechanical_engineer
1202.4.3.1,Slab|Covering,Residential (R)|Business (B)|Institutional (I)|Educational (E)|Assembly (A),sd|dd|cd,mechanical_systems,mechanical_engineer
1202.4.3.2,Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),dd|cd,interior_environment,architect
1202.4.4,Wall|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,site_planning,architect
1202.5,Window|Door|CurtainWall|Louver|Wall,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,interior_environment,architect
1202.5.1,Window|Door,Residential (R)|Business (B)|Educational (E)|Assembly (A),sd|dd|cd,interior_environment,architect
1202.5.1.1,Wall|Window|Door,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,interior_environment,architect
