id,section,title,body
6,,Classification of Work,"User note:About this chapter: Chapter 6 provides an overview of the Work Area Method available as an option for rehabilitation of a building. The chapter defines the different classifications of alterations and provides general requirements for alterations, change of occupancy, additions and historic buildings. Detailed requirements for all of these are given in Chapters 7 through 12."
601,Chapter 6 Classification of Work,General,
601.1,Section 601 General,Scope,"The provisions of this chapter shall be used in conjunction with Chapters 7 through 12 and shall apply to the alteration, addition and change of occupancy of existing structures, including historic and moved structures, as referenced in Section 301.3.2. The work performed on an existing building shall be classified in accordance with this chapter."
601.1.1,Section 601 General,Compliance With Other Alternatives,"Alterations, additions and changes of occupancy to existing structures shall comply with the provisions of Chapters 7 through 12 or with one of the alternatives provided in Section 301.3."
601.2,Section 601 General,Work Area,"The work area, as defined in Chapter 2, shall be identified on the construction documents."
602,Chapter 6 Classification of Work,Alteration—Level 1,
602.1,Section 602 Alteration—Level 1,Scope,"Level 1 alterations include the removal and replacement or the covering of existing materials, elements, equipment or fixtures using new materials, elements, equipment or fixtures that serve the same purpose."
602.2,Section 602 Alteration—Level 1,Application,Level 1 alterations shall comply with the provisions of Chapter 7.
603,Chapter 6 Classification of Work,Alteration—Level 2,
603.1,Section 603 Alteration—Level 2,Scope,"Level 2 alterations include the addition or elimination of any door or window, the reconfiguration or extension of any system, or the installation of any additional equipment, and shall apply where the work area is equal to or less than 50 percent of the building area.Exception: The movement or addition of nonfixed and movable fixtures, cases, racks, counters and partitions not over 5 feet 9 inches (1753 mm) in height shall not be considered a Level 2 alteration."
603.2,Section 603 Alteration—Level 2,Application,Level 2 alterations shall comply with the provisions of Chapter 7 for Level 1 alterations as well as the provisions of Chapter 8.
604,Chapter 6 Classification of Work,Alteration—Level 3,
604.1,Section 604 Alteration—Level 3,Scope,Level 3 alterations apply where the work area exceeds 50 percent of the building area.
604.2,Section 604 Alteration—Level 3,Application,"Level 3 alterations shall comply with the provisions of Chapters 7 and 8 for Level 1 and 2 alterations, respectively, as well as the provisions of Chapter 9."
605,Chapter 6 Classification of Work,Change of Occupancy,
605.1,Section 605 Change of Occupancy,Scope,Change of occupancy provisions apply where the activity is classified as a change of occupancy as defined in Chapter 2.
605.2,Section 605 Change of Occupancy,Application,Changes of occupancy shall comply with the provisions of Chapter 10.
606,Chapter 6 Classification of Work,Additions,
606.1,Section 606 Additions,Scope,Provisions for additions shall apply where work is classified as an addition as defined in Chapter 2.
606.2,Section 606 Additions,Application,Additions to existing buildings shall comply with the provisions of Chapter 11.
607,Chapter 6 Classification of Work,Historic Buildings,
607.1,Section 607 Historic Buildings,Scope,Historic building provisions shall apply to buildings classified as historic as defined in Chapter 2.
607.2,Section 607 Historic Buildings,Application,"Except as specifically provided for in Chapter 12, historic buildings shall comply with applicable provisions of this code for the type of work being performed."
