id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
4,,Special Detailed Requirements Based on Occupancy and Use,,Wall|Door|Slab|Window|Roof,Assembly (A)|Institutional (I)|Residential (R)|Business (B)|High Hazard (H),sd|dd|cd,occupancy_classification,architect
401,Chapter 4 Special Detailed Requirements Based on Occupancy and Use,Scope,,,,,none,none
401.1,Section 401 Scope,Detailed Occupancy and Use Requirements,"In addition to the occupancy and construction requirements in this code, the provisions of this chapter apply to the occupancies and uses described herein.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,occupancy_classification,architect
401.2.1,Section 401 Scope,Scope,"In addition to the provisions of this chapter, the following special occupancies, standards, requirements and codes shall conform to the following sections: Section 449: Hospitals Section 450: Nursing homes Section 451: Ambulatory surgical centers Section 452: Birthing centers Section 453: State requirements for educational facilities Section 454: Swimming pools and bathing places Section 455: Public lodging establishments Section 456: Public food service establishments Section 457: Mental health programs Section 458: Manufactured buildings Section 459: Boot camps for children Section 460: Mausoleums and columbariums Section 461: Transient public lodging establishments Section 462: Use of asbestos in new public buildings or buildings newly constructed for lease to government entities—prohibition Section 463: Adult day care Section 464: Assisted living facilities Section 465: Control of radiation hazards Section 466: Day care occupancies Section 467: Hospice inpatient facilities and units and hospice residences. Section 468: Schools, colleges and universities Section 469: Office surgery suite Chapter 30: Elevators and conveying systems Section 3109: Structures seaward of a coastal construction control line",,,,,
401.2.2,Section 401 Scope,General,"Where in any specific case, Sections 449 through 469 specify different materials, methods of construction, design criteria or other requirements than found in this code, the requirements of Sections 449 through 469 shall be applicable.",,,,,
401.2.3,Section 401 Scope,Referenced Standards,"Further information concerning the requirements for licensing, maintenance, equipment or other items not related to design and construction may be obtained for all state codes, rules and standards from the State of Florida Bureau of Administrative Codes.",,,,,
402,Chapter 4 Special Detailed Requirements Based on Occupancy and Use,Covered Mall and Open Mall Buildings,,,,,none,none
402.1,Section 402 Covered Mall and Open Mall Buildings,Applicability,"The provisions of this section shall apply to buildings or structures defined herein as covered or open mall buildings not exceeding three floor levels at any point nor more than three stories above grade plane. Except as specifically required by this section, covered and open mall buildings shall meet applicable provisions of this code.Exceptions:Foyers and lobbies of Groups B, R-1 and R-2 are not required to comply with this section.Buildings need not comply with the provisions of this section where they totally comply with other applicable provisions of this code.",Wall|Slab|Roof,Business (B)|Residential (R)|Assembly (A),concept|sd|dd|cd,occupancy_classification,architect
402.1.1,Section 402 Covered Mall and Open Mall Buildings,Open Space,"A covered mall building and attached anchor buildings and parking garages shall be surrounded on all sides by a permanent open space or not less than 60 feet (18 288 mm). An open mall building and anchor buildings and parking garages adjoining the perimeter line shall be surrounded on all sides by a permanent open space of not less than 60 feet (18 288 mm).Exception: The permanent open space of 60 feet (18 288 mm) shall be permitted to be reduced to not less than 40 feet (12 192 mm), provided the following requirements are met:The reduced open space shall not be allowed for more than 75 percent of the perimeter of the covered or open mall building and anchor buildings;The exterior wall facing the reduced open space shall have a fire-resistance rating of not less than 3 hours;Openings in the exterior wall facing the reduced open space shall have opening protectives with a fire protection rating of not less than 3 hours; andGroup E, H, I or R occupancies are not located within the covered or open mall building or anchor buildings.",,,,,
402.1.2,Section 402 Covered Mall and Open Mall Buildings,Open Mall Building Perimeter Line,"For the purpose of this code, a perimeter line shall be established. The perimeter line shall encircle all buildings and structures that comprise the open mall building and shall encompass any open-air interior walkways, open-air courtyards or similar open-air spaces. The perimeter line shall define the extent of the open mall building. Anchor buildings and parking structures shall be outside of the perimeter line and are not considered as part of the open mall building.",,,,,
402.2,Section 402 Covered Mall and Open Mall Buildings,Definitions,The following terms are defined in Chapter 2:ANCHOR BUILDING.COVERED MALL BUILDING.Mall.Open mall.Open mall building.FOOD COURT.GROSS LEASABLE AREA.,,,,,
402.3,Section 402 Covered Mall and Open Mall Buildings,Lease Plan,Each owner of a covered mall building or of an open mall building shall provide both the building and fire departments with a lease plan showing the location of each occupancy and its exits after the certificate of occupancy has been issued. No modifications or changes in occupancy or use shall be made from that shown on the lease plan without prior approval of the building official.,BuildingElementProxy|Door|Stair|Ramp|Window,Assembly (A)|Business (B)|Mercantile (M),ca,occupancy_classification,owner
402.4,Section 402 Covered Mall and Open Mall Buildings,Construction,"The construction of covered and open mall buildings, anchor buildings and parking garages associated with a mall building shall comply with Sections 402.4.1 through 402.4.3.",Wall|Slab|Roof,Assembly (A)|Business (B)|Mercantile (M)|Storage (S)|Utility and Miscellaneous (U),sd|dd|cd,construction_type_ratings,architect
402.4.1,Section 402 Covered Mall and Open Mall Buildings,Area and Types of Construction,"The building area and type of construction of covered mall or open mall buildings, anchor buildings and parking garages shall comply with this section.",Wall|Slab|Roof,Assembly (A)|Business (B)|Mercantile (M)|Storage (S),sd|dd|cd,building_height_area_limits,architect
402.4.1.1,Section 402 Covered Mall and Open Mall Buildings,Covered and Open Mall Buildings,"The building area of any covered mall or open mall building shall not be limited provided the covered mall or open mall building does not exceed three floor levels at any point nor three stories above grade plane, and is of Type I, II, III or IV construction.",Slab|Wall|Stair|Ramp|Roof,Assembly (A)|Business (B)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
402.4.1.2,Section 402 Covered Mall and Open Mall Buildings,Anchor Buildings,"The building area and building height of any anchor building shall be based on the type of construction as required by Section 503 as modified by Sections 504 and 506.Exception: The building area of any anchor building shall not be limited provided the anchor building is not more than three stories above grade plane, and is of Type I, II, III or IV construction.",Wall|Slab|Column,Assembly (A)|Business (B)|Mercantile (M),sd|dd|cd,building_height_area_limits,architect
