id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
19,,Concrete,Italics are used for text within Sections 1903 through 1905 of this code to indicate provisions that differ from ACI 318.,,,,,
1901,Chapter 19 Concrete,General,,,,,,
1901.1,Section 1901 General,Scope,"The provisions of this chapter shall govern the materials, quality control, design and construction of concrete used in structures.",,,,,
1901.2,Section 1901 General,Plain and Reinforced Concrete,"Structural concrete shall be designed and constructed in accordance with the requirements of this chapter and ACI 318 as amended in Section 1905 of this code. Except for the provisions of Sections 1904 and 1907, the design and construction of slabs on grade shall not be governed by this chapter unless they transmit vertical loads or lateral forces from other parts of the structure to the soil.",,,,,
1901.3,Section 1901 General,Anchoring to Concrete,"Anchoring to concrete shall be in accordance with ACI 318 as amended in Section 1905, and applies to cast-in (headed bolts, headed studs and hooked J- or L-bolts), post-installed expansion (torque-controlled and displacement-controlled), undercut, screw, and adhesive anchors.",,,,,
1901.4,Section 1901 General,Composite Structural Steel and Concrete Structures,Systems of structural steel acting compositely with reinforced concrete shall be designed in accordance with Section 2206 of this code.,,,,,
1901.5,Section 1901 General,Construction Documents,"The construction documents for structural concrete construction shall include:The specified compressive strength of concrete at the stated ages or stages of construction for which each concrete element is designed.The specified strength or grade of reinforcement.The size and location of structural elements, reinforcement and anchors.Provision for dimensional changes resulting from creep, shrinkage and temperature.The magnitude and location of prestressing forces.Anchorage length of reinforcement and location and length of lap splices.Type and location of mechanical and welded splices of reinforcement.Details and location of contraction or isolation joints specified for plain concrete.Minimum concrete compressive strength at time of posttensioning.Stressing sequence for posttensioning tendons.Reserved.",,,,,
1901.6,Section 1901 General,Special Inspections and Tests,Reserved.,,,,,
1901.7,Section 1901 General,Tolerances for Structural Concrete,"Where not indicated in construction documents, structural tolerances for concrete structural elements shall be in accordance with this section.",,,,,
1901.7.1,Section 1901 General,Cast-in-Place Concrete Tolerances,Structural tolerances for cast-in-place concrete structural elements shall be in accordance with ACI 117.Exceptions:Group R-3 detached one- or two-family dwellings are not required to comply with this sectionShotcrete is not required to comply with this section,,,,,
1901.7.2,Section 1901 General,Precast Concrete Tolerances,Structural tolerances for precast concrete structural elements shall be in accordance with ACI ITG-7.Exception: Group R-3 detached one- or two-family dwellings are not required to comply with this section.,,,,,
1902,Chapter 19 Concrete,Coordination of Terms,,,,,,
1902.1,Section 1902 Coordination of Terms,General,"Coordination of terminology used in ACI 318 and ASCE 7 shall, for the purposes of this chapter and as used elsewhere in this code for concrete construction, have the meanings shown in ACI 318 as modified by Section 1905.1.",,,,,
1903,Chapter 19 Concrete,Specifications for Tests and Materials,,,,,,
1903.1,Section 1903 Specifications for Tests and Materials,General,"Materials used to produce concrete, concrete itself and testing thereof shall comply with the applicable standards listed in ACI 318.",,,,,
1903.2,Section 1903 Specifications for Tests and Materials,Special Inspections,"Where required, special inspections and tests shall be in accordance with Chapter 17.",,,,,
1903.3,Section 1903 Specifications for Tests and Materials,Glass Fiber-Reinforced Concrete,Glass fiber-reinforced concrete (GFRC) and the materials used in such concrete shall be in accordance with the PCI MNL 128 standard.,,,,,
1903.4,Section 1903 Specifications for Tests and Materials,Flat Wall Insulating Concrete Form (ICF) Systems,Insulating concrete form material used for forming flat concrete walls shall conform to ASTM E2634.,,,,,
1904,Chapter 19 Concrete,Durability Requirements,,,,,,
1904.1,Section 1904 Durability Requirements,Structural Concrete,"Structural concrete shall conform to the durability requirements of ACI 318.Exception: For Group R-2 and R-3 occupancies not more than three stories above grade plane, the specified compressive strength, f'c, for concrete in basement walls, foundation walls, exterior walls and other vertical surfaces exposed to the weather shall be not less than 3,000 psi (20.7 MPa).",,,,,
1904.2,Section 1904 Durability Requirements,Nonstructural Concrete,"The registered design professional shall assign nonstructural concrete a freeze-thaw exposure class, as defined in ACI 318, based on the anticipated exposure of nonstructural concrete. Nonstructural concrete shall have a minimum specified compressive strength, f'c, of 2,500 psi (17.2 MPa) for Class F0; 3,000 psi (20.7 MPa) for Class F1; and 3,500 psi (24.1 MPa) for Classes F2 and F3. Nonstructural concrete shall be air entrained in accordance with ACI 318.",,,,,
1905,Chapter 19 Concrete,Modifications to ACI 318,,,,,,
1905.1,Section 1905 Modifications to ACI 318,General,The text of ACI 318 shall be modified as indicated in Sections 1905.1.1 through 1905.1.6.,,,,,
