id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
3,,Provisions for All Compliance Methods,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect,"User notes:About this chapter: Chapter 3 explains the three compliance options for alterations and additions available in the code. In addition, this chapter also lays out the methods to be used for seismic design and evaluation throughout this code. Finally, this chapter clarifies that provisions in other I-Codes®related to repairs, alterations, additions, relocation and changes of occupancy must also be addressed unless they conflict with this code. In that case, this code takes precedence."
301.1,Section 301 Administration,Applicability,Wall|Roof|Slab,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,occupancy_classification,architect,"The repair, alteration, change of occupancy, addition or relocation of all existing buildings shall comply with Section 301.2, 301.3 or 301.4. The provisions of Sections 302 through 309 shall apply to all alterations, repairs, additions, relocation of structures and changes of occupancy regardless of compliance method."
301.1.1,Section 301 Administration,"Bleachers, Folding and Telescopic Seating and Grandstands",Stair|Railing|Slab,Assembly (A),sd|dd|cd,means_of_egress,architect,"Existing bleachers, folding and telescopic seating and grandstands shall comply with ICC 300. ICC 300 Sections 501.2, 502, 503 and 504 are not adopted."
301.2,Section 301 Administration,Repairs,Wall|Slab|Roof,Assembly (A)|Business (B)|Residential (R),cd|ca,special_construction,architect,Repairs shall comply with the requirements of this section and Chapter 4. Repairs to historic buildings need only comply with Chapter 12.
301.3,Section 301 Administration,"Alteration, Addition or Change of Occupancy",Wall|Column|Beam|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,occupancy_classification,architect,"The alteration, addition or change of occupancy of all existing buildings shall comply with this section and one of the methods listed in Section 301.3.1, 301.3.2 or 301.3.3 as selected by the applicant. Sections 301.3.1 through 301.3.3 shall not be applied in combination with each other. Exception: Subject to the approval of the building official, alterations complying with the laws in existence at the time the building or the affected portion of the building was built shall be considered in compliance with the provisions of this chapter. New structural members added as part of the alteration shall comply with the requirements of this code for new construction. This exception shall not apply to the following: Alterations for accessibility required by Section 306. Alterations that constitute substantial improvement in flood hazard areas, established by the flood plain administrator, which shall comply with Sections 503.2, 701.3 or 1303.1.3. Structural provisions of Section 304, Chapter 5, Sections 706, 805 and 906."
301.3.1,Section 301 Administration,Prescriptive Compliance Method,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,occupancy_classification,architect,"Alterations, additions and changes of occupancy complying with Chapter 5 shall be considered in compliance with the provisions of this chapter."
301.3.2,Section 301 Administration,Work Area Compliance Method,Wall|Door|Window,Assembly (A)|Business (B)|Mercantile (M)|Residential (R),sd|dd|cd,occupancy_classification,architect,"Alterations, additions and changes of occupancy complying with the applicable requirements of Chapters 6 through 12 shall be considered in compliance with the provisions of this chapter."
301.3.3,Section 301 Administration,Performance Compliance Method,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect,"Alterations, additions and changes of occupancy complying with Chapter 13 shall be considered in compliance with the provisions of this chapter."
301.4,Section 301 Administration,Relocated Buildings,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,special_construction,architect,"Relocated buildings shall comply with ORS 455.410. ORS 455.410 is not part of this code but is reprinted here for the reader's convenience: 455.410 Relocated buildings; substantial compliance required; permits. Existing buildings or structures which are removed from their foundation and relocated to another site within this state shall be in substantial compliance as defined in subsections (2) and (3) of this section. ""Substantial compliance"" means compliance with local construction codes in effect as of the original permit date of the building or structure, or where there was no permitting required at the time of original construction, with basic health and safety standards, as described in the closest dated Uniform Housing Code, as published by the International Conference of Building Officials as of the date of construction. Only the insulation, overhead and underneath the structure, shall be upgraded to the current insulation requirements of the state building code, or to the maximum extent possible subject to the design of the structure. Nothing in this statute shall be construed to mean that all heating, plumbing and electrical systems shall be replaced with systems meeting current standards for new construction, except that any life-threatening deficiencies in those systems shall be repaired, notwithstanding that the cost of rehabilitation may exceed 50 percent of the value of the structure before rehabilitation. All foundation and basement construction on the structure and any remodeling at the new location shall be constructed subject to all applicable local current building and safety codes, or where none exist, with the applicable standards as described in the Uniform Housing Code described in subsection (2) of this section. All moved houses shall be provided with either battery-operated or hard-wired smoke detection devices located in accordance with the provisions of the code. Nothing in this section is intended to permit any person to move a structure unless the person first consults the appropriate building inspection authority and obtains all required permits."
302.1,Section 302 General Provisions,Dangerous Conditions,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),cd|ca,fire_resistance_smoke_protection,architect,The building official shall have the authority to require the elimination of conditions deemed dangerous.
