id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
29,,Plumbing Systems,Slab|Wall|BuildingElementProxy|Door|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,plumbing_systems,architect,"User note: About this chapter: Plumbing systems are another key element of any building. Chapter 29 provides the necessary number of plumbing fixtures, including water closets, lavatories, bathtubs and showers. The quality and design of each fixture must be in accordance with the International Plumbing Code®."
2901,Chapter 29 Plumbing Systems,General,,,,none,none,
2901.1,Section 2901 General,Scope,Covering|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,plumbing_systems,architect,"The provisions of this chapter and the International Plumbing Code shall govern the design, construction, erection and installation of plumbing components, appliances, equipment and systems used in buildings and structures covered by this code. Toilet and bathing rooms shall be constructed in accordance with Section 1210. The International Fire Code, and the International Plumbing Code shall govern the use and maintenance of plumbing components, appliances, equipment and systems. The International Existing Building Code and the International Plumbing Code shall govern the alteration, repair, relocation, replacement and addition of plumbing components, appliances, equipment and systems."
2902,Chapter 29 Plumbing Systems,Minimum Plumbing Facilities,,,,none,none,
2902.1,Section 2902 Minimum Plumbing Facilities,Minimum Number of Fixtures,BuildingElementProxy|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Institutional (I),sd|dd|cd,plumbing_systems,architect,"Plumbing fixtures shall be provided in the minimum number as shown in Table 2902.1 based on the actual use of the building or space. Uses not shown in Table 2902.1 shall be considered individually by the code official. The number of occupants shall be determined by this code. [P] TABLE 2902.1 MINIMUM NUMBER OF REQUIRED PLUMBING FIXTURESa (See Sections 2902.1.1 and 2902.2) No. CLASSIFICATION DESCRIPTION WATER CLOSETS (URINALS SEE SECTION 424.2 OF THE INTERNATIONAL PLUMBING CODE) LAVATORIES BATHTUBS/SHOWERS DRINKING FOUNTAINS (SEE SECTION 410 OF THE INTERNATIONAL PLUMBING CODE) OTHER Male Female Male Female 1 Assembly(see Sections 2902.2, 2902.3, and 2902.3.3.2) Theaters and other buildings for the performing arts and motion picturesd 1 per 125 1 per 65 1 per 200 — 1 per 500 1 service sink Theaters in K-12 schoolsd,i 1 per 25 1 per 100 1 per 200 — 1 per 500 1 service sink Nightclubs, bars, taverns, dance halls and buildings for similar purposesd 1 per 40 1 per 40 1 per 75 — 1 per 500 1 service sink Restaurants, banquet halls and food courtsd 1 per 75 1 per 75 1 per 200 — 1 per 500 1 service sink Cafeterias in K-12 schools 1 per 125 1 per 125 1 per 200 — 1 per 500 1 service sink Casino gaming areas 1 per 100 for the first 400 and 1 per 250 for the remainder exceeding 400 1 per 50 for the first 400 and 1 per 150 for the remainder exceeding 400 1 per 250 for the first 750 and 1 per 500 for the remainder exceeding 750 — 1 per 1,000 1 service sink Auditoriums without permanent seating, art galleries, exhibition halls, museums, lecture halls, libraries, arcades and gymnasiumsdIndoor and outdoor public swimming pools without spectator seating 1 per 125 1 per 65 1 per 200 — 1 per 500 1 service sink Gymnasiums in K-12 schoolsd,i 1 per 125 1 per 100 1 per 200 — 1 per 500 1 service sink Passenger terminals and transportation facilitiesd 1 per 500 1 per 500 1 per 750 — 1 per 1,000 1 service sink Places of worship and other religious services, churches without assembly hallsd 1 per 150 1 per 75 1 per 200 — 1 per 1,000 1 service sink 1 service sink Coliseums, arenas, skating rinks, pools and tennis courts for indoor sporting events and activities 1 per 75 for the first 1,500 and 1 per 120 for the remainder exceeding 1,500 1 per 40 for the first 1,520 and 1 per 60 for the remainder exceeding 1,520 1 per 200 1 per 150 — 1 per 1,000 1 service sink Stadiums, amusement parks, bleachers and grandstands for outdoor sporting events and activitiesk,q 1 per 75 for the first 1,500 and 1 per 120 for the remainder exceeding 1,500 1 per 40 for the first 1,520 and 1 per 60 for the remainder exceeding 1,520 1 per 200 1 per 150 — 1 per 1,000 1 service sink K-12 stadiums, bleachers andgrandstands for outdoorsporting events and activitiesi,k 1 per 125 1 per 100 1 per 250 1 per 200 — 1 per 1,000 2 Business(see Sections 2902.2, 2902.3, and 2902.3.3.2) Buildings for the transaction of business, professional services, other services involving merchandise, office buildings, banks, light industrial, ambulatory care and similar uses 1 per 30 for the first 30 and 1 per 50 for the remainder exceeding 30 1 per 40 for the first 80 and 1 per 80 for the remainder exceeding 80 — 1 per 100q 1 service sinko 3 Educational K-8b 9-12bTeachers/staff 1 per 25 1 per 30 1 per 30 1 per 25 1-per 25 1 per 25 1 per 60 1 per 100 1 per 100 — 1 per 100 — 4 Factory and industrial Structures in which occupants are engaged in work fabricating, assembly or processing of products or materials(see Section 2902.3.1 for adjustments in occupant content) 1 per 100 1 per 100 — 1 per 400 1 service sink 5 Institutional Custodial care facilities 1 per 10 1 per 10 1 per 8 1 per 100 1 service sink Medical care recipients in hospitals and nursing homes, and other healthcare facilitiesb Fixture requirements are regulated and enforced by State licensing and certificationjurisdictions only. Employees in hospitals and nursing homesb 1 per 25 1 per 35 — 1 per 100 — Visitors in hospitals and nursing homes 1 per 75 1 per 100 — 1 per 500 — Prisonsb Fixture requirements are regulated and enforced by State licensing and certificationjurisdictions only. Reformatories, detention centers and correctional centersb Fixture requirements are regulated and enforced by State licensing and certificationjurisdictions only. Employees in reformitories, detention centers and correctional centersb 1 per 25 1 per 35 — 1 per 100 — Visitors 1 per 75 1 per 100 — 1 per 500 — Adult day care 1 per 15 1 per 15 1 1 per 100 1 service sink Child carehEmployeesVisitors 1 per 15 1 per 25 1 per 75 1 per 25 1 per 35 1 per 100 — — 1 per 100 1 per 500 1 service sink 6 Mercantile(See Sections 2902.2, 2902.3 and 2902.3.2.2) Retail stores, service stations, shops, salesrooms, markets and shopping centers 1 per 500 1 per 750 — 1 per 1,0001 greater than1,000 requires 1more for eachadditional 1,000 1 service sinko 7 Residential Hotels, motels, boarding houses (transient) 1 per sleeping unit 1 per sleeping unit 1 per sleeping unit — 1 service sink Dormitories, fraternities, sororities and boarding houses (not transient) 1 per 10 1 per 10 1 per 8 1 per 100 1 service sink Apartment house 1 per dwelling unit 1 per dwelling unit 1 per dwelling unit — 1 kitchen sink per dwelling unit; 1 automatic clothes washer connection per 20 dwelling units One- and two-family dwellings and lodging houses with eight or fewer guestrooms 1 per dwelling unit 1 per 10 1 per dwelling unit — 1 kitchen sink per dwelling unit; 1 automatic clothes washer connection per dwelling unit Congregate living facilities with 16 or fewer persons 1 per 10 1 per 10 1 per 8 1 per 100 1 service sink Residential care / unlicensedassisted living facilities 1 per 10 1 per 10 1 per 8 — — 8 Storage Structures for the storage of goods, warehouses, storehouses and freight depots, low and moderate hazard 1 per 100 1 per 100 — — — The fixtures shown are based on one fixture being the minimum required for the number of persons indicated or any fraction of the number of persons indicated. The number of occupants shall be determined by this code. Toilet facilities for employees shall be separate from facilities for inmates, students, or care recipients. A single-occupant toilet room with one water closet and one lavatory serving not more than two adjacent patient sleeping units shall be permitted, provided that each patient sleeping unit has direct access to the toilet room and provisions for privacy for the toilet room user are provided. The occupant load for seasonal outdoor seating and entertainment areas shall be included when determining the minimum number of facilities required. The number of fixtures provided shall be based on either the capacity of the church sanctuary or the church educational building (including fellowship halls and multiple purpose rooms), whichever is larger and within 300-foot horizontal travel distance (91.44 m). For attached one- and two-family dwellings, one automatic clothes washer connection shall be required per 20 dwelling units. A mop receptacle with a water supply, or a hose bibb and floor drain, may be used in lieu of a service sink. A can wash may be used in lieu of a service sink. See Section 2902.8 for additional information on plumbing fixtures for public schools. When the rearrangement of an area or space increases the occupant content, the plumbing facilities shall be increased in accordance with this code. For baseball stadiums, the number of fixtures shall be reduced by 50 percent. Service sink may be omitted when located within a single-family dwelling. Self-service mini-storage facilities without an office area are exempt. Unheated storage buildings that are used periodically are not required to have toilet rooms. For business and mercantile occupancies with an occupant load of 30 or fewer, service sinks shall not be required. See Section 2902.6 for adjustments in occupant count. For business occupant loads of 25 or fewer, drinking fountains shall not be required."
2902.1.1,Section 2902 Minimum Plumbing Facilities,Fixture Calculations,Slab|Wall|Door,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,plumbing_systems,architect,"To determine the occupant load of each sex, the total occupant load shall be divided in half. To determine the required number of fixtures, the fixture ratio or ratios for each fixture type shall be applied to the occupant load of each sex in accordance with Table 2902.1. Fractional numbers resulting from applying the fixture ratios of Table 2902.1 shall be rounded up to the next whole number. For calculations involving multiple occupancies, such fractional numbers for each occupancy shall first be summed and then rounded up to the next whole number. Exceptions: The total occupant load shall not be required to be divided in half where approved statistical data indicates a distribution of the sexes of other than 50 percent of each sex. In buildings that contain dwellings or sleeping units that have a pool dedicated to the residents, a percentage reduction of the total required fixtures provided for a pool and pool deck without bleachers and grandstands may be taken equal to the percentage of total residential units whose entries fall within a 500 foot horizontal travel distance of the pool deck. In multi-story structures, the residential units located not more than one story above or below the pool and pool deck may be included in the percentage. Travel from the pool to the required toilet facilities shall be on an accessible route. Distribution of the sexes is not required where single-user toilet rooms and bathing room fixtures are provided in accordance with Section 2902.1.2."
2902.1.2,Section 2902 Minimum Plumbing Facilities,Single-User Toilet and Bathing Room Fixtures,,,,,,"The plumbing fixtures located in single-user toilet and bathing rooms, including family or assisted-use toilet and bathing rooms that are required by Section 1110.2.1, shall contribute toward the total number of required plumbing fixtures for a building or tenant space. Single-user toilet and bathing rooms, and family or assisted-use toilet rooms and bathing rooms shall be identified as being available for use by all persons regardless of their sex.The total number of fixtures shall be permitted to be based on the required number of separate facilities or based on the aggregate of any combination of single-user or separate facilities."
2902.1.3,Section 2902 Minimum Plumbing Facilities,Lavatory Distribution,Slab|Covering|Wall|Door,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Mercantile (M),sd|dd|cd,plumbing_systems,architect,"Where two or more toilet rooms are provided for each sex, the required number of lavatories shall be distributed proportionately to the required number of water closets."
2902.2,Section 2902 Minimum Plumbing Facilities,Separate Facilities,Slab|Wall|Door,Business (B)|Mercantile (M)|Residential (R)|Assembly (A)|Institutional (I),sd|dd|cd,plumbing_systems,architect,"Where plumbing fixtures are required, separate facilities shall be provided for each sex. Exceptions: Separate facilities shall not be required for dwelling units and sleeping units. Separate facilities shall not be required in all other structures or tenant spaces with a total occupant load, including employees and customers, of 25 or fewer. Separate facilities shall not be required in mercantile occupancies in which the maximum occupant load is 100 or fewer. Separate facilities shall not be required in business occupancies with a total occupant load, including both employees and customers, of 30 or fewer. Separate facilities shall not be required to be designated by sex where single-user toilets rooms are provided in accordance with Section 2902.1.2."
2902.2.1,Section 2902 Minimum Plumbing Facilities,Family or Assisted-Use Toilet Facilities Serving as Separate Facilities,,,,,,"Where a building or tenant space requires a separate toilet facility for each sex and each toilet facility is required to have only one water closet, two family or assisted-use toilet facilities shall be permitted to serve as the required separate facilities. Family or assisted-use toilet facilities shall not be required to be identified for exclusive use by either sex as required by Section 2902.4."
