id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
30,,Sanitary Drainage,"User notes: About this chapter: Chapter 30 regulates methods and piping systems that remove water that has been used for purposes such as flushing water closets, bathing, culinary activities and equipment discharges. The types of materials, drainage fitting and connection methods for these systems, beginning at the receiving fixtures and ending at the point of disposal for the liquid waste, are covered. A design method for a gravity flow system of vertical and horizontal piping is provided based on the probability of flows from specific fixtures. Code development reminder: Code change proposals to this chapter will be considered by the IRC—Mechanical/Plumbing Code Development Committee during the 2018 (Group A) Code Development Cycle. See explanation on page iv.",,,,,
P3001,Chapter 30 Sanitary Drainage,General,,,,,,
P3001.1,Chapter 30 Sanitary Drainage,Scope,"The provisions of this chapter shall govern the materials, design, construction and installation of sanitary drainage systems. Plumbing materials shall conform to the requirements of this chapter. The drainage, waste and vent (DWV) system shall consist of piping for conveying wastes from plumbing fixtures, appliances and appurtenances, including fixture traps; above-grade drainage piping; below-grade drains within the building, such as a building drain; below- and above-grade venting systems; and piping to the public sewer or private septic system.",,,,,
P3001.2,Chapter 30 Sanitary Drainage,Protection From Freezing,"Portions of the above- grade DWV system, other than vent terminals, shall not be located outside of a building, in attics or crawl spaces, concealed in outside walls, or in any other place subjected to freezing temperatures unless adequate provision is made to protect them from freezing by insulation or heat or both, except in localities having a winter design temperature greater than 32°F (0°C) (ASHRAE 97.5 percent column, winter, see Chapter 3).",,,,,
P3001.3,Chapter 30 Sanitary Drainage,Flood-Resistant Installation,"In flood hazard areas as established by Table R301.2(1), drainage, waste and vent systems shall be located and installed to prevent infiltration of floodwaters into the systems and discharges from the systems into floodwaters.",,,,,
P3002,Chapter 30 Sanitary Drainage,Materials,,,,,,
P3002.1,Chapter 30 Sanitary Drainage,Piping Within Buildings,"Drain, waste and vent (DWV) piping in buildings shall be as indicated in Tables P3002.1(1) and P3002.1(2) except that galvanized wrought-iron or galvanized steel pipe shall not be used underground and shall be maintained not less than 6 inches (152 mm) above ground. Allowance shall be made for the thermal expansion and contraction of plastic piping. TABLE P3002.1(1)ABOVE-GROUND DRAINAGE AND VENT PIPE MATERIAL STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM F628; ASTM F1488; CSA B181.1 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Copper or copper-alloy pipe ASTM B42; ASTM B43; ASTM B302 Copper or copper-alloy tubing (Type K, L, M or DWV) ASTM B75/B75M; ASTM B88; ASTM B251; ASTM B306 Galvanized steel pipe ASTM A53 Polyolefin pipe CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2665; ASTM F891; ASTM F1488; CSA B181.2 Polyvinyl chloride (PVC) plastic pipe with a 3.25 inch O.D. and a solid, cellular core or composite wall ASTM D2949; ASTM F1488 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 For SI: 1 inch = 25.4 mm. TABLE P3002.1(2)UNDERGROUND BUILDING DRAINAGE AND VENT PIPE PIPE STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM F628; ASTM F1488; CSA B181.1 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Copper or copper-alloy tubing (Type K, L, M or DWV) ASTM B75/B75M; ASTM B88; ASTM B251; ASTM B306 Polyethylene (PE) plastic pipe (SDR-PR) ASTM F714 Polyolefin pipe ASTM F714; ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2665; ASTM F891; ASTM F1488; CSA B181.2 Polyvinyl chloride (PVC) plastic pipe with a 3.25 inch O.D. and a solid, cellular core or composite wall ASTM D2949; ASTM F1488 Stainless steel drainage systems, Type 316L ASME A112.3.1 For SI: 1 inch = 25.4 mm.",,,,,
P3002.2,Chapter 30 Sanitary Drainage,Building Sewer,"Building sewer piping shall be as indicated in Table P3002.2. Forced main sewer piping shall conform to one of the standards for ABS plastic pipe, copper or copper-alloy tubing, PVC plastic pipe or pressure-rated pipe indicated in Table P3002.2. TABLE P3002.2BUILDING SEWER PIPE MATERIAL STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM F628; ASTM F1488 Acrylonitrile butadiene styrene (ABS) plastic pipe in sewer and drain diameters, including SDR 42 (PS 20), PS35, SDR 35 (PS 45), PS50, PS100, PS140, SDR 23.5 (PS 150) and PS200; with a solid, cellular core or composite wall ASTM D2751; ASTM F1488 Polyvinyl chloride (PVC) plastic pipe in sewer and drain diameters, including PS 25, SDR 41 (PS 28), PS 35, SDR 35 (PS 46), PS 50, PS 100, SDR 26 (PS 115), PS140 and PS 200; with a solid, cellular core or composite wall ASTM D3034; ASTM F891; ASTM F1488; CSA B182.2; CSA B182.4 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Concrete pipe ASTM C14; ASTM C76; CSA A257.1; CSA A257.2 Copper or copper-alloy tubing (Type K or L) ASTM B75/B75M; ASTM B88; ASTM B251 Polyethylene (PE) plastic pipe (SDR-PR) ASTM F714 Polyolefin pipe ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with solid, cellular core or composite wall ASTM D2665; ASTM D2949; ASTM D3034; ASTM F1412; CSA B182.2; CSA B182.4 Polyvinyl chloride (PVC) plastic pipe with a 3.25 inch O.D. and a solid, cellular core or composite wall ASTM D2949, ASTM F1488 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 Vitrified clay pipe ASTM C425; ASTM C700 For SI: 1 inch = 25.4 mm.",,,,,
P3002.2.1,Chapter 30 Sanitary Drainage,Building Sewer Pipe Near the Water Service,The proximity of a building sewer to a water service shall comply with Section P2906.4.1.,,,,,
P3002.3,Chapter 30 Sanitary Drainage,Fittings,"Pipe fittings shall be approved for installation with the piping material installed and shall comply with the applicable standards indicated in Table P3002.3. TABLE P3002.3PIPE FITTINGS PIPE MATERIAL FITTING STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters ASTM D2661; ASTM D3311; ASTM F628; CSA B181.1 Acrylonotrile butadiene styrene (ABS) plastic pipe in sewer and drain diameters ASTM D2751 Cast-iron ASME B16.4; ASME B16.12; ASTM A74; ASTM A888; CISPI 301 Copper or copper alloy ASME B16.15; ASME B16.18; ASME B16.22; ASME B16.23; ASME B16.26; ASME B16.29 Gray iron and ductile iron AWWA C110/A21.10 Polyethylene ASTM D2683 Polyolefin ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic in IPS diameters ASTM D2665; ASTM D3311; ASTM F1866 Polyvinyl chloride (PVC) plastic pipe in sewer and drain diameters ASTM D3034 Polyvinyl chloride (PVC) plastic pipe with a 3.25 inch O.D. ASTM D2949 PVC fabricated fittings ASTM F1866 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 Vitrified clay ASTM C700 For SI: 1 inch = 25.4 mm.",,,,,
P3002.3.1,Chapter 30 Sanitary Drainage,Drainage,"Drainage fittings shall have a smooth interior waterway of the same diameter as the piping served. Fittings shall conform to the type of pipe used. Drainage fittings shall not have ledges, shoulders or reductions that can retard or obstruct drainage flow in the piping. Threaded drainage pipe fittings shall be of the recessed drainage type, black or galvanized. Drainage fittings shall be designed to maintain one-fourth unit vertical in 12 units horizontal (2-percent slope) grade. This section shall not be applicable to tubular waste fittings used to convey vertical flow upstream of the trap seal liquid level of a fixture trap.",,,,,
P3002.4,Chapter 30 Sanitary Drainage,Other Materials,"Sheet lead, lead bends, lead traps and sheet copper shall comply with Sections P3002.4.1 through P3002.4.3.",,,,,
P3002.4.1,Chapter 30 Sanitary Drainage,Sheet Lead,"Sheet lead shall weigh not less than indicated for the following applications:Flashing of vent terminals, 3 psf (15 kg/m2).Prefabricated flashing for vent pipes, 21/2 psf (12 kg/m2).",,,,,
P3002.4.2,Chapter 30 Sanitary Drainage,Lead Bends and Traps,Lead bends and lead traps shall be not less than 1/8-inch (3 mm) wall thickness.,,,,,
P3002.4.3,Chapter 30 Sanitary Drainage,Sheet Copper,"Sheet copper shall weigh not less than indicated for the following applications:General use, 12 ounces per square feet (4 kg/m2).Flashing for vent pipes, 8 ounces per square feet (2.5 kg/m2).",,,,,
P3003,Chapter 30 Sanitary Drainage,Joints and Connections,,,,,,
P3003.1,Chapter 30 Sanitary Drainage,Tightness,Joints and connections in the DWV system shall be gas tight and water tight for the intended use or pressure required by test.,,,,,
P3003.1.1,Chapter 30 Sanitary Drainage,"Threaded Joints, General",Pipe and fitting threads shall be tapered.,,,,,
P3003.2,Chapter 30 Sanitary Drainage,Prohibited Joints,"Running threads and bands shall not be used in the drainage system. Drainage and vent piping shall not be drilled, tapped, burned or welded.The following types of joints and connections shall be prohibited:Cement or concrete.Mastic or hot-pour bituminous joints.Joints made with fittings not approved for the specific installation.Joints between different diameter pipes made with elastomeric rolling O-rings.Solvent-cement joints between different types of plastic pipe except where provided for in Section P3003.13.4.Saddle-type fittings.",,,,,
P3003.3,Chapter 30 Sanitary Drainage,ABS Plastic,Joints between ABS plastic pipe or fittings shall comply with Sections P3003.3.1 through P3003.3.3.,,,,,
P3003.3.1,Chapter 30 Sanitary Drainage,Mechanical Joints,"Mechanical joints on drainage pipes shall be made with an elastomeric seal conforming to ASTM C1173, ASTM D3212 or CSA B602. Mechanical joints shall be installed only in underground systems unless otherwise approved. Joints shall be installed in accordance with the manufacturer's instructions.",,,,,
P3003.3.2,Chapter 30 Sanitary Drainage,Solvent Cementing,"Joint surfaces shall be clean and free from moisture. Solvent cement that conforms to ASTM D2235 or CSA B181.1 shall be applied to joint surfaces. The joint shall be made while the cement is wet. Joints shall be made in accordance with ASTM D2235, ASTM D2661, ASTM F628 or CSA B181.1. Solvent-cement joints shall be permitted above or below ground.",,,,,
P3003.3.3,Chapter 30 Sanitary Drainage,Threaded Joints,Threads shall conform to ASME B1.20.1. Schedule 80 or heavier pipe shall be permitted to be threaded with dies specifically designed for plastic pipe. Approved thread lubricant or tape shall be applied on the male threads only.,,,,,
P3003.4,Chapter 30 Sanitary Drainage,Cast Iron,Joints between cast-iron pipe or fittings shall comply with Sections P3003.4.1 through P3003.4.3.,,,,,
P3003.4.1,Chapter 30 Sanitary Drainage,Caulked Joints,"Joints for hub and spigot pipe shall be firmly packed with oakum or hemp. Molten lead shall be poured in one operation to a depth of not less than 1 inch (25 mm). The lead shall not recede more than 1/8 inch (3 mm) below the rim of the hub and shall be caulked tight. Paint, varnish or other coatings shall not be permitted on the jointing material until after the joint has been tested and approved. Lead shall be run in one pouring and shall be caulked tight.",,,,,
P3003.4.2,Chapter 30 Sanitary Drainage,Compression Gasket Joints,Compression gaskets for hub and spigot pipe and fittings shall conform to ASTM C564. Gaskets shall be compressed when the pipe is fully inserted.,,,,,
P3003.4.3,Chapter 30 Sanitary Drainage,Mechanical Joint Coupling,"Mechanical joint couplings for hubless pipe and fittings shall consist of an elastomeric sealing sleeve and a metallic shield that comply with CISPI 310, ASTM C1277 or ASTM C1540. The elastomeric sealing sleeve shall conform to ASTM C564 or CSA B602 and shall have a center stop. Mechanical joint couplings shall be installed in accordance with the manufacturer's instructions.",,,,,
P3003.5,Chapter 30 Sanitary Drainage,Concrete Joints,"Joints between concrete pipe and fittings shall be made with an elastomeric seal conforming to ASTM C443, ASTM C1173, CSA A257.3 or CSA B602.",,,,,
P3003.6,Chapter 30 Sanitary Drainage,Copper and Copper-Alloy Pipe and Tubing,Joints between copper or copper-alloy pipe tubing or fittings shall comply with Sections P3003.6.1 through P3003.6.4.,,,,,
P3003.6.1,Chapter 30 Sanitary Drainage,Brazed Joints,"All joint surfaces shall be cleaned. An approved flux shall be applied where required. Brazing materials shall have a melting point in excess of 1,000°F (538°C). Brazing alloys filler metal shall be in accordance with AWS A5.8.",,,,,
P3003.6.2,Chapter 30 Sanitary Drainage,Mechanical Joints,Mechanical joints shall be installed in accordance with the manufacturer's instructions.,,,,,
P3003.6.3,Chapter 30 Sanitary Drainage,Soldered Joints,Copper and copper-alloy joints shall be soldered in accordance with ASTM B828. Cut tube ends shall be reamed to the full inside diameter of the tube end. Joint surfaces shall be cleaned. Fluxes for soldering shall be in accordance with ASTM B813 and shall become noncorrosive and nontoxic after soldering. The joint shall be soldered with a solder conforming to ASTM B32.,,,,,
P3003.6.4,Chapter 30 Sanitary Drainage,Threaded Joints,Threads shall conform to ASME B1.20.1. Pipe-joint compound or tape shall be applied on the male threads only.,,,,,
P3003.7,Chapter 30 Sanitary Drainage,Steel,Joints between galvanized steel pipe or fittings shall comply with Sections P3003.7.1 and P3003.7.2.,,,,,
P3003.7.1,Chapter 30 Sanitary Drainage,Threaded Joints,Threads shall conform to ASME B1.20.1. Pipe-joint compound or tape shall be applied on the male threads only.,,,,,
P3003.7.2,Chapter 30 Sanitary Drainage,Mechanical Joints,Joints shall be made with an approved elastomeric seal. Mechanical joints shall be installed in accordance with the manufacturer's instructions.,,,,,
P3003.8,Chapter 30 Sanitary Drainage,Lead,Joints between lead pipe or fittings shall comply with Sections P3003.8.1 and P3003.8.2.,,,,,
P3003.8.1,Chapter 30 Sanitary Drainage,Burned,Burned joints shall be uniformly fused together into one continuous piece. The thickness of the joint shall be not less than the thickness of the lead being joined. The filler metal shall be of the same material as the pipe.,,,,,
P3003.8.2,Chapter 30 Sanitary Drainage,Wiped,"Joints shall be fully wiped, with an exposed surface on each side of the joint not less than 3/4 inch (19 mm). The joint shall be not less than 3/8 inch (9.5 mm) thick at the thickest point.",,,,,
P3003.9,Chapter 30 Sanitary Drainage,PVC Plastic,Joints between PVC plastic pipe or fittings shall comply with Sections P3003.9.1 through P3003.9.3.,,,,,
P3003.9.1,Chapter 30 Sanitary Drainage,Mechanical Joints,"Mechanical joints on drainage pipe shall be made with an elastomeric seal conforming to ASTM C1173, ASTM D3212 or CSA B602. Mechanical joints shall not be installed in above-ground systems, unless otherwise approved. Joints shall be installed in accordance with the manufacturer's instructions.",,,,,
P3003.9.2,Chapter 30 Sanitary Drainage,Solvent Cementing,"Joint surfaces shall be clean and free from moisture. A purple primer, or other approved primer, that conforms to ASTM F656 shall be applied. Solvent cement not purple in color and conforming to ASTM D2564, CSA B137.3 or CSA B181.2 shall be applied to all joint surfaces. The joint shall be made while the cement is wet, and shall be in accordance with ASTM D2855. Solvent-cement joints shall be installed above or below ground.Exception: A primer shall not be required where all of the following conditions apply:The solvent cement used is third-party certified as conforming to ASTM D2564.The solvent cement is used only for joining PVC drain, waste and vent pipe and fittings in non-pressure applications in sizes up to and including 4 inches (102 mm) in diameter",,,,,
P3003.9.3,Chapter 30 Sanitary Drainage,Threaded Joints,Threads shall conform to ASME B1.20.1. Schedule 80 or heavier pipe shall be permitted to be threaded with dies specifically designed for plastic pipe. Approved thread lubricant or tape shall be applied on the male threads only.,,,,,
P3003.10,Chapter 30 Sanitary Drainage,Vitrified Clay,"Joints between vitrified clay pipe or fittings shall be made with an elastomeric seal conforming to ASTM C425, ASTM C1173 or CSA B602.",,,,,
P3003.11,Chapter 30 Sanitary Drainage,Polyolefin Plastic,Joints between polyolefin plastic pipe and fittings shall comply with Sections P3003.11.1 and P3003.11.2.,,,,,
P3003.11.1,Chapter 30 Sanitary Drainage,Heat-Fusion Joints,Heat-fusion joints for polyolefin pipe and tubing joints shall be installed with socket-type heat-fused polyolefin fittings or electrofusion polyolefin fittings. Joint surfaces shall be clean and free from moisture. The joint shall be undisturbed until cool. Joints shall be made in accordance with ASTM F1412 or CSA B181.3.,,,,,
P3003.11.2,Chapter 30 Sanitary Drainage,Mechanical and Compression Sleeve Joints,Mechanical and compression sleeve joints shall be installed in accordance with the manufacturer's instructions.,,,,,
P3003.12,Chapter 30 Sanitary Drainage,Polyethylene Plastic Pipe,Joints between polyethylene plastic pipe and fittings shall be underground and shall comply with Section P3003.12.1 or P3003.12.2.,,,,,
P3003.12.1,Chapter 30 Sanitary Drainage,Heat Fusion Joints,"Joint surfaces shall be clean and free from moisture. Joint surfaces shall be cut, heated to melting temperature and joined using tools specifically designed for the operation. Joints shall be undisturbed until cool. Joints shall be made in accordance with ASTM D2657 and the manufacturer's instructions.",,,,,
P3003.12.2,Chapter 30 Sanitary Drainage,Mechanical Joints,"Mechanical joints in drainage piping shall be made with an elastomeric seal conforming to ASTM C1173, ASTM D3212 or CSA B602. Mechanical joints shall be installed in accordance with the manufacturer's instructions.",,,,,
P3003.13,Chapter 30 Sanitary Drainage,Joints Between Different Materials,"Joints between different piping materials shall be made with a mechanical joint of the compression or mechanical-sealing type conforming to ASTM C1173, ASTM C1460 or ASTM C1461. Connectors and adapters shall be approved for the application and such joints shall have an elastomeric seal conforming to ASTM C425, ASTM C443, ASTM C564, ASTM C1440, ASTM D1869, ASTM F477, CSA A257.3 or CSA B602, or as required in Sections P3003.13.1 through P3003.13.6. Joints between glass pipe and other types of materials shall be made with adapters having a TFE seal. Joints shall be installed in accordance with the manufacturer's instructions.",,,,,
P3003.13.1,Chapter 30 Sanitary Drainage,Copper Pipe or Tubing to Cast-Iron Hub Pipe,"Joints between copper pipe or tubing and cast-iron hub pipe shall be made with a copper-alloy ferrule or compression joint. The copper pipe or tubing shall be soldered to the ferrule in an approved manner, and the ferrule shall be joined to the cast-iron hub by a caulked joint or a mechanical compression joint.",,,,,
P3003.13.2,Chapter 30 Sanitary Drainage,Copper Pipe or Tubing to Galvanized Steel Pipe,"Joints between copper pipe or tubing and galvanized steel pipe shall be made with a copper-alloy or dielectric fitting. The copper tubing shall be soldered to the fitting in an approved manner, and the fitting shall be screwed to the threaded pipe.",,,,,
P3003.13.3,Chapter 30 Sanitary Drainage,Cast-Iron Pipe to Galvanized Steel or Copper-Alloy Pipe,Joints between cast-iron and galvanized steel or copper-alloy pipe shall be made by either caulked or threaded joints or with an approved adapter fitting.,,,,,
P3003.13.4,Chapter 30 Sanitary Drainage,Plastic Pipe or Tubing to Other Piping Material,Joints between different types of plastic pipe shall be made with an approved adapter fitting or by a solvent-cement joint only where a single joint is made between ABS and PVC pipes at the end of a building drainage pipe and the beginning of a building sewer pipe using a solvent cement complying with ASTM D3138. Joints between plastic pipe and other piping material shall be made with an approved adapter fitting. Joints between plastic pipe and cast-iron hub pipe shall be made by a caulked joint or a mechanical compression joint.,,,,,
P3003.13.5,Chapter 30 Sanitary Drainage,Lead Pipe to Other Piping Material,"Joints between lead pipe and other piping material shall be made by a wiped joint to a caulking ferrule, soldering nipple, or bushing or shall be made with an approved adapter fitting.",,,,,
P3003.13.6,Chapter 30 Sanitary Drainage,Stainless Steel Drainage Systems to Other Materials,Joints between stainless steel drainage systems and other piping materials shall be made with approved mechanical couplings.,,,,,
