id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
801.1,Section 801 General,Scope,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,means_of_egress,architect,Level 2 alterations as described in Section 603 shall comply with the requirements of this chapter.
801.2,Section 801 General,Alteration Level 1 Compliance,Wall|Door|Window,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect,"In addition to the requirements of this chapter, all work shall comply with the requirements of Chapter 7."
801.3,Section 801 General,Compliance,,,,,,"All new construction elements, components, systems, and spaces shall comply with the requirements of the Florida Building Code, Building.Exceptions:Windows may be added without requiring compliance with the light and ventilation requirements of the Florida Building Code, Building.Newly installed electrical equipment shall comply with the requirements of Section 808.The length of dead-end corridors in newly constructed spaces shall only be required to comply with the provisions of Section 805.6.The minimum ceiling height of the newly created habitable and occupiable spaces and corridors shall be 7 feet (2134 mm)."
802.1,Section 802 Special Use and Occupancy,General,,,,,,"Alteration of buildings classified as special use and occupancy as described in the Florida Building Code, Building shall comply with the requirements of Section 801.1 and the scoping provisions of Chapter 1 where applicable."
803.1,Section 803 Building Elements and Materials,Scope,Wall|Slab|Door|Window|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,finishes_materials,architect,The requirements of this section are limited to work areas in which Level 2 alterations are being performed and shall apply beyond the work area where specified.
803.2,Section 803 Building Elements and Materials,Vertical Openings,,,,,,"Existing vertical openings shall comply with the provisions of Sections 803.2.1, 803.2.2 and 803.2.3."
803.2.1,Section 803 Building Elements and Materials,Existing Vertical Openings,,,,,,"All existing interior vertical openings connecting two or more floors shall be enclosed with approved assemblies having a fire-resistance rating of not less than 1 hour with approved opening protectives. Exceptions: Where vertical opening enclosure is not required by the Florida Building Code, Building or the Florida Fire Prevention Code. Interior vertical openings other than stairways may be blocked at the floor and ceiling of the work area by installation of not less than 2 inches (51 mm) of solid wood or equivalent construction. The enclosure shall not be required where: Connecting the main floor and mezzanines; or All of the following conditions are met: The communicating area has a low hazard occupancy or has a moderate hazard occupancy that is protected throughout by an automatic sprinkler system. The lowest or next to the lowest level is a street floor. The entire area is open and unobstructed in a manner such that it may be assumed that a fire in any part of the interconnected spaces will be readily obvious to all of the occupants. Exit capacity is sufficient to provide egress simultaneously for all occupants of all levels by considering all areas to be a single floor area for the determination of required exit capacity. Each floor level, considered separately, has at least one-half of its individual required exit capacity provided by an exit or exits leading directly out of that level without having to traverse another communicating floor level or be exposed to the smoke or fire spreading from another communicating floor level. In Group A occupancies, a minimum 30-minute enclosure shall be provided to protect all vertical openings not exceeding three stories. In Group B occupancies, a minimum 30-minute enclosure shall be provided to protect all vertical openings not exceeding three stories. This enclosure, or the enclosure specified in Section 803.2.1, shall not be required in the following locations: Buildings not exceeding 3,000 square feet (279 m2) per floor. Buildings protected throughout by an approved automatic fire sprinkler system. In Group E occupancies, the enclosure shall not be required for vertical openings not exceeding three stories when the building is protected throughout by an approved automatic fire sprinkler system. In Group F occupancies, the enclosure shall not be required in the following locations: Vertical openings not exceeding three stories. Special purpose occupancies where necessary for manufacturing operations and direct access is provided to at least one protected stairway. Buildings protected throughout by an approved automatic sprinkler system. In Group H occupancies, the enclosure shall not be required for vertical openings not exceeding three stories where necessary for manufacturing operations and every floor level has direct access to at least two remote enclosed stairways or other approved exits. In Group M occupancies, a minimum 30-minute enclosure shall be provided to protect all vertical openings not exceeding three stories. This enclosure, or the enclosure specified in Section 803.2.1, shall not be required in the following locations: Openings connecting only two floor levels. Occupancies protected throughout by an approved automatic sprinkler system. In Group R-1 occupancies, the enclosure shall not be required for vertical openings not exceeding three stories in the following locations: Buildings protected throughout by an approved automatic sprinkler system. Buildings with less than 25 dwelling units or sleeping units where every sleeping room above the second floor is provided with direct access to a fire escape or other approved second exit by means of an approved exterior door or window having a sill height of not greater than 44 inches (1118 mm) and where: Any exit access corridor exceeding 8 feet (2438 mm) in length that serves two means of egress, one of which is an unprotected vertical opening, shall have at least one of the means of egress separated from the vertical opening by a 1-hour fire barrier; and The building is protected throughout by an automatic fire alarm system, installed and supervised in accordance with the Florida Building Code, Building. In Group R-2 occupancies, a minimum 30-minute enclosure shall be provided to protect all vertical openings not exceeding three stories. This enclosure, or the enclosure specified in Section 803.2.1, shall not be required in the following locations: Vertical openings not exceeding two stories with not more than four dwelling units per floor. Buildings protected throughout by an approved automatic sprinkler system. Buildings with not more than four dwelling units per floor where every sleeping room above the second floor is provided with direct access to a fire escape or other approved second exit by means of an approved exterior door or window having a sill height of not greater than 44 inches (1118 mm) and the building is protected throughout by an automatic fire alarm system complying with Section 804.4. One- and two-family dwellings. Group S occupancies where connecting not more than two floor levels or where connecting not more than three floor levels and the structure is equipped throughout with an approved automatic sprinkler system. Group S occupancies where vertical opening protection is not required for open parking garages and ramps."
803.2.2,Section 803 Building Elements and Materials,Supplemental Shaft and Floor Opening Enclosure Requirements,,,,,,"Where the work area on any floor exceeds 50 percent of that floor area, the enclosure requirements of Section 803.2 shall apply to vertical openings other than stairways throughout the floor.Exception: Vertical openings located in tenant spaces that are entirely outside the work area."
803.2.3,Section 803 Building Elements and Materials,Supplemental Stairway Enclosure Requirements,,,,,,"Where the work area on any floor exceeds 50 percent of that floor area, stairways that are part of the means of egress serving the work area shall, at a minimum, be enclosed with smoke-tight construction on the highest work area floor and all floors below.Exception: Where stairway enclosure is not required by the Florida Building Code, Building or the Florida Fire Prevention Code."
803.3,Section 803 Building Elements and Materials,Smoke Compartments,,,,,,"In Group I-2 occupancies where the work area is on a story used for sleeping rooms for more than 30 care recipients, the story shall be divided into not less than two compartments by smoke barrier walls in accordance with Section 407.5 of the Florida Building Code, Building as required for new construction."
803.4,Section 803 Building Elements and Materials,Interior Finish,,,,,,"The interior finish and trim of walls and ceilings in exits and corridors in any work area shall comply with the requirements of the Florida Building Code, Building.Exception: Existing materials that do not comply with the requirements of the Florida Building Code, Building shall be permitted to be treated with an approved fire-retardant coating in accordance with the manufacturer's instructions to achieve the required classification. Compliance with this section shall be demonstrated by testing the fire-retardant coating on the same material and achieving the required performance. Where the same material is not available, testing on a similar material shall be permitted."
803.4.1,Section 803 Building Elements and Materials,Supplemental Interior Finish Requirements,,,,,,"Where the work area on any floor exceeds 50 percent of the floor area, Section 803.4 shall also apply to the interior finish and trim in exits and corridors serving the work area throughout the floor.Exception: Interior finish within tenant spaces that are entirely outside the work area."
803.5,Section 803 Building Elements and Materials,Guards,,,,,,The requirements of Sections 803.5.1 and 803.5.2 shall apply in all work areas.
803.5.1,Section 803 Building Elements and Materials,Minimum Requirement,,,,,,"Every portion of a floor, such as a balcony or a loading dock, that is more than 30 inches (762 mm) above the floor or grade below and is not provided with guards, or those in which the existing guards are judged to be in danger of collapsing, shall be provided with guards."
803.5.2,Section 803 Building Elements and Materials,Design,,,,,,"Where there are no guards or where existing guards must be replaced, the guards shall be designed and installed in accordance with the Florida Building Code, Building."
803.6,Section 803 Building Elements and Materials,Fire-Resistance Ratings,,,,,,"Where approved by the code official, buildings where an automatic sprinkler system installed in accordance with Section 903.3.1.1 or 903.3.1.2 of the Florida Building Code, Building has been added, and the building is now sprinklered throughout, the required fire-resistance ratings of building elements and materials shall be permitted to meet the requirements of the current building code. The building is required to meet the other applicable requirements of the Florida Building Code, Building.Plans, investigation and evaluation reports, and other data shall be submitted indicating which building elements and materials the applicant is requesting the code official to review and approve for determination of applying the current building code fire-resistance ratings. Any special construction features, including fire-resistance-rated assemblies and smoke-resistive assemblies, conditions of occupancy, means-of-egress conditions, fire code deficiencies, approved modifications or approved alternative materials, design and methods of construction, and equipment applying to the building that impact required fire-resistance ratings shall be identified in the evaluation reports submitted."
804.1,Section 804 Fire Protection,Scope,Wall|Door|Corridor|Stair|Ramp,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Mercantile (M),sd|dd|cd,means_of_egress,architect,"The requirements of this section shall be limited to work areas in which Level 2 alterations are being performed, and where specified they shall apply throughout the floor on which the work areas are located or otherwise beyond the work area."
804.1.1,Section 804 Fire Protection,Corridor Ratings,,,,,,"Where an approved automatic sprinkler system is installed throughout the story, the required fire-resistance rating for any corridor located on the story shall be permitted to be reduced in accordance with the Florida Building Code, Building. In order to be considered for a corridor rating reduction, such system shall provide coverage for the stairway landings serving the floor and the intermediate landings immediately below."
804.2,Section 804 Fire Protection,Automatic Sprinkler Systems,,,,,,"Automatic sprinkler systems shall be provided in accordance with the requirements of Sections 804.2.1 through 804.2.4. Installation requirements shall be in accordance with the Florida Building Code, Building."
804.2.1,Section 804 Fire Protection,High-Rise Buildings,,,,,,"In high-rise buildings, work areas that have exits or corridors shared by more than one tenant or that have exits or corridors serving an occupant load greater than 30 shall be provided with automatic sprinkler protection in the entire work area where the work area is located on a floor that has a sufficient sprinkler water supply system from an existing standpipe or a sprinkler riser serving that floor."
804.2.1.1,Section 804 Fire Protection,Supplemental Automatic Sprinkler System Requirements,,,,,,"Where the work area on any floor exceeds 50 percent of that floor area, Section 804.2.1 shall apply to the entire floor on which the work area is located.Exception: Occupied tenant spaces that are entirely outside the work area."
