id,section,reference,title,depth,body
,,3,Chapter 3 Provisions for All Compliance Methods,0,"User notes:About this chapter: Chapter 3 explains the three compliance options for alterations and additions available in the code. In addition, this chapter also lays out the methods to be used for seismic design and evaluation throughout this code. Finally, this chapter clarifies that provisions in other I-Codes®related to repairs, alterations, additions, relocation and changes of occupancy must also be addressed unless they conflict with this code. In that case, this code takes precedence."
3,Chapter 3 Provisions for All Compliance Methods,301,Section 301 Administration,1,
3.301,Section 301 Administration,301.1,301.1 Applicability,2,"The repair, alteration, change of occupancy, addition or relocation of all existing buildings shall comply with Section 301.2, 301.3 or 301.4. The provisions of Sections 302 through 309 shall apply to all alterations, repairs, additions, relocation of structures and changes of occupancy regardless of compliance method."
3.301,Section 301 Administration,301.1.1,"301.1.1 Bleachers, Folding and Telescopic Seating and Grandstands",3,"Existing bleachers, folding and telescopic seating and grandstands shall comply with ICC 300."
3.301,Section 301 Administration,301.2,301.2 Repairs,2,Repairs shall comply with the requirements of Chapter 4.
3.301,Section 301 Administration,301.3,"301.3 Alteration, Addition or Change of Occupancy",2,"The alteration, addition or change of occupancy of all existing buildings shall comply with one of the methods listed in Section 301.3.1, 301.3.2 or 301.3.3 as selected by the applicant. Sections 301.3.1 through 301.3.3 shall not be applied in combination with each other.Exception: Subject to the approval of the code official, alterations complying with the laws in existence at the time the building or the affected portion of the building was built shall be considered in compliance with the provisions of this code. New structural members added as part of the alteration shall comply with the International Building Code. This exception shall not apply to the following:Alterations for accessibility required by Section 306.Alterations that constitute substantial improvement in flood hazard areas, which shall comply with Sections 503.2, 701.3 or 1303.1.3.Structural provisions of Section 304, Chapter 5 or to the structural provisions of Sections 706, 805 and 906."
3.301,Section 301 Administration,301.3.1,301.3.1 Prescriptive Compliance Method,3,"Alterations, additions and changes of occupancy complying with Chapter 5 of this code in buildings complying with the International Fire Code shall be considered in compliance with the provisions of this code."
3.301,Section 301 Administration,301.3.2,301.3.2 Work Area Compliance Method,3,"Alterations, additions and changes of occupancy complying with the applicable requirements of Chapters 6 through 12 of this code shall be considered in compliance with the provisions of this code."
3.301,Section 301 Administration,301.3.3,301.3.3 Performance Compliance Method,3,"Alterations, additions and changes of occupancy complying with Chapter 13 of this code shall be considered in compliance with the provisions of this code."
3.301,Section 301 Administration,301.4,301.4 Relocated Buildings,2,Relocated buildings shall comply with the requirements of Chapter 14.
3,Chapter 3 Provisions for All Compliance Methods,302,Section 302 General Provisions,1,
3.302,Section 302 General Provisions,302.1,302.1 Dangerous Conditions,2,The code official shall have the authority to require the elimination of conditions deemed dangerous.
3.302,Section 302 General Provisions,302.2,302.2 Additional Codes,2,"Alterations, repairs, additions and changes of occupancy to, or relocation of, existing buildings and structures shall comply with the provisions for alterations, repairs, additions and changes of occupancy or relocation, respectively, in this code and the International Energy Conservation Code, International Fire Code, International Fuel Gas Code, International Mechanical Code, North Dakota State Plumbing Code, International Private Sewage Disposal Code, International Property Maintenance Code, International Residential Code and Wiring Standards of North Dakota. Where provisions of the other codes conflict with provisions of this code, the provisions of this code shall take precedence."
3.302,Section 302 General Provisions,302.2.1,302.2.1 Additional Codes in Health Care,3,"In existing Group I-2 occupancies, ambulatory health care facilities, outpatient clinics and hyperbaric facilities, alterations, repairs, additions and changes of occupancy to, or relocation of, existing buildings and structures shall also comply with NFPA 99."
3.302,Section 302 General Provisions,302.3,302.3 Existing Materials,2,Materials already in use in a building in compliance with requirements or approvals in effect at the time of their erection or installation shall be permitted to remain in use unless determined by the code official to be unsafe.
3.302,Section 302 General Provisions,302.4,302.4 New and Replacement Materials,2,"Except as otherwise required or permitted by this code, materials permitted by the applicable code for new construction shall be used. Like materials shall be permitted for repairs and alterations, provided that unsafe conditions are not created. Hazardous materials shall not be used where the code for new construction would not permit their use in buildings of similar occupancy, purpose and location."
3.302,Section 302 General Provisions,302.4.1,[BS]  302.4.1 New Structural Members and Connections,3,"New structural members and connections shall comply with the detailing provisions of the International Building Code for new buildings of similar structure, purpose and location.Exception: Where alternative design criteria are specifically permitted."
3.302,Section 302 General Provisions,302.5,302.5 Occupancy and Use,2,"Where determining the appropriate application of the referenced sections of this code, the occupancy and use of a building shall be determined in accordance with Chapter 3 of the International Building Code."
3,Chapter 3 Provisions for All Compliance Methods,303,Section 303 Storm Shelters,1,
3.303,Section 303 Storm Shelters,303.1,[NY]  303.1 General,2,"This section applies to the design and construction of storm shelters for the purpose of providing protection during tornados,hurricanes and other severe windstorms."
3.303,Section 303 Storm Shelters,303.1.1,303.1.1 Construction,3,"Storm shelters shall be constructed in accordance with Section 423 of the International Building Code and ICC 500 and shall be designated as hurricane shelters, tornado shelters or combined hurricane and tornado shelters. Exception: Storm shelters added to critical emergency operations facilities or Group E occupancies are not required to comply with the travel distance in Section 423.4.2 or 423.5.2 of the International Building Code."
3.303,Section 303 Storm Shelters,303.2,303.2 Addition to a Group E Occupancy,2,"Where an addition is added to an existing Group E occupancy located in an area where the shelter design wind speed for tornados is 250 mph (402.3 km/h) in accordance with Figure 304.2(1) of ICC 500 and the occupant load in the addition is 50 or more, the addition shall have a storm shelter constructed in accordance with ICC 500.Exceptions: Group E day care facilities.Group E occupancies accessory to places of religious worship.Additions meeting the requirements for shelter design in ICC 500."
3.303,Section 303 Storm Shelters,303.2.1,303.2.1 Design Occupant Capacity,3,"The required design occupant capacity of the storm shelter shall include all buildings on the site, and shall be the total occupant load of the classrooms, vocational rooms and offices in the Group E occupancy. Exceptions: Where an addition is being added on an existing Group E site, and where the addition is not of sufficient size to accommodate the required design occupant capacity of the storm shelter for all of the buildings on-site, the storm shelter shall at a minimum accommodate the required capacity for the addition. Where approved by the code official, the required design occupant capacity of the shelter shall be permitted to be reduced by the design occupant capacity of any existing storm shelters on the site."
3.303,Section 303 Storm Shelters,303.3,303.3 Occupancy Classification,2,The occupancy classification for storm shelters shall be determined in accordance with Section 423.3 of the International Building Code.
3,Chapter 3 Provisions for All Compliance Methods,304,Section 304 Structural Design Loads and Evaluation and Design Procedures,1,
3.304,Section 304 Structural Design Loads and Evaluation and Design Procedures,304.1,[BS]  304.1 Live Loads,2,"Where an addition or alteration does not result in increased design live load, existing gravity load-carrying structural elements shall be permitted to be evaluated and designed for live loads approved prior to the addition or alteration. If the approved live load is less than that required by Section 1607 of the International Building Code, the area designated for the nonconforming live load shall be posted with placards of approved design indicating the approved live load. Where the addition or alteration results in increased design live load, the live load required by Section 1607 of the International Building Code shall be used."
3.304,Section 304 Structural Design Loads and Evaluation and Design Procedures,304.2,[BS]  304.2 Snow Loads on Adjacent Buildings,2,"Where an alteration or addition changes the potential snow drift effects on an adjacent building, the code official is authorized to enforce Section 7.12 of ASCE 7."
3.304,Section 304 Structural Design Loads and Evaluation and Design Procedures,304.3,[BS]  304.3 Seismic Evaluation and Design Procedures,2,"Where required, seismic evaluation or design shall comply with the procedures and criteria in this section, regardless of which compliance method is used. The scope of the required evaluation or design shall be as indicated in applicable provisions of Chapters 4 through 12."
3.304,Section 304 Structural Design Loads and Evaluation and Design Procedures,304.3.1,[BS]  304.3.1 Full Seismic Criteria,3,"Where required, seismic evaluation or design shall comply with one of the following methodologies, which shall not be applied in combination with each other: Section 1613 of the International Building Code. Where the existing seismic force-resisting system is a type that can be designated as ""Ordinary,"" values of R, Ω0 and Cd used for analysis in accordance with Chapter 16 of the International Building Code shall be those specified for structural systems classified as ""Ordinary"" in accordance with Table 12.2-1 of ASCE 7, unless it can be demonstrated that the structural system will provide performance equivalent to that of a ""Detailed,"" ""Intermediate"" or ""Special"" system. ASCE 41, using a Tier 3 procedure and both levels of the two-level performance objective in Table 304.3.1 for the applicable risk category. [BS] TABLE 304.3.1 PERFORMANCE OBJECTIVES FOR USE IN ASCE 41 FOR COMPLIANCE WITH FULL SEISMIC CRITERIA RISK CATEGORY (Based on IBC Table 1604.5) STRUCTURAL PERFORMANCE LEVEL FOR USE WITH BSE-1N EARTHQUAKE HAZARD LEVEL STRUCTURAL PERFORMANCE LEVEL FOR USE WITH BSE-2N EARTHQUAKE HAZARD LEVEL I Life Safety (S-3) Collapse Prevention (S-5) II Life Safety (S-3) Collapse Prevention (S-5) III Damage Control (S-2) Limited Safety (S-4) IV Immediate Occupancy (S-1) Life Safety (S-3)"
