id,section,title,body
9,,Alterations—Level 3,
901,Chapter 9 Alterations—Level 3,General,
901.1,Section 901 General,Scope,Level 3 alterations as described in Section 604 shall comply with the requirements of this chapter.
901.2,Section 901 General,Compliance,"In addition to the provisions of this chapter, work shall comply with all of the requirements of Chapters 7 and 8. The requirements of Sections 803, 804 and 805 shall apply within all work areas whether or not they include exits and corridors shared by more than one tenant and regardless of the occupant load."
902,Chapter 9 Alterations—Level 3,Special Use and Occupancy,
902.1,Section 902 Special Use and Occupancy,High-Rise Buildings,Any building having occupied floors more than 75 feet (22 860 mm) above the lowest level of fire department vehicle access shall comply with the requirements of Sections 902.1.1 and 902.1.2.
902.1.1,Section 902 Special Use and Occupancy,Recirculating Air or Exhaust Systems,"When a floor is served by a recirculating air or exhaust system with a capacity greater than 15,000 cubic feet per minute (701 m3/s), that system shall be equipped with approved smoke and heat detection devices installed in accordance with the Florida Building Code, Mechanical."
902.1.2,Section 902 Special Use and Occupancy,Elevators,"Where there is an elevator or elevators for public use, at least one elevator serving the work area shall comply with this section. Existing elevators with a travel distance of 25 feet (7620 mm) or more above or below the main floor or other level of a building and intended to serve the needs of emergency personnel for fire-fighting or rescue purposes shall be provided with emergency operation in accordance with ASME A17.3. New elevators shall be provided with Phase I emergency recall operation and Phase II emergency in-car operation in accordance with ASME A17.1/CSAB44.1."
902.2,Section 902 Special Use and Occupancy,Boiler and Furnace Equipment Rooms,"Boiler and furnace equipment rooms adjacent to or within Groups I-1, I-2, I-4, R-1, R-2 and R-4 occupancies shall be enclosed by 1-hour fire-resistance-rated construction.Exceptions:Steam boiler equipment operating at pressures of 15 pounds per square inch gauge (psig) (103.4 KPa) or less is not required to be enclosed.Hot water boilers operating at pressures of 170 psig (1171 KPa) or less are not required to be enclosed.Furnace and boiler equipment with 400,000 British thermal units (Btu) (4.22 × 108 J) per hour input rating or less is not required to be enclosed.Furnace rooms protected with an automatic sprinkler system are not required to be enclosed."
903,Chapter 9 Alterations—Level 3,Building Elements and Materials,
903.1,Section 903 Building Elements and Materials,Existing Shafts and Vertical Openings,"Existing stairways that are part of the means of egress shall be enclosed in accordance with Section 803.2.1 from the highest work area floor to, and including, the level of exit discharge and all floors below."
903.2,Section 903 Building Elements and Materials,Fire Partitions in Group R-3,Fire separation in Group R-3 occupancies shall be in accordance with Section 903.2.1.
903.2.1,Section 903 Building Elements and Materials,Separation Required,"Where the work area is in any attached dwelling unit in Group R-3 or any multiple single-family dwelling (townhouse), walls separating the dwelling units that are not continuous from the foundation to the underside of the roof sheathing shall be constructed to provide a continuous fire separation using construction materials consistent with the existing wall or complying with the requirements for new structures. All work shall be performed on the side of the dwelling unit wall that is part of the work area.Exception: Where alterations or repairs do not result in the removal of wall or ceiling finishes exposing the structure, walls are not required to be continuous through concealed floor spaces."
903.3,Section 903 Building Elements and Materials,Interior Finish,Interior finish in exits serving the work area shall comply with Section 803.4 between the highest floor on which there is a work area to the floor of exit discharge.
903.4,Section 903 Building Elements and Materials,Enhanced Classroom Acoustics,"In Group E occupancies, where the work area is a Level 3 alteration, enhanced classroom acoustics shall be provided in all classrooms with a volume of 20,000 cubic feet (565 m3 ) or less. Enhanced classroom acoustics shall comply with the reverberation time in Section 808 of ICC A117.1."
904,Chapter 9 Alterations—Level 3,Fire Protection,
904.1,Section 904 Fire Protection,Automatic Sprinkler Systems,An automatic sprinkler system shall be provided in a work area where required by Section 804.2 or this section.
904.1.1,Section 904 Fire Protection,High-Rise Buildings,An automatic sprinkler system shall be provided in work areas where the high-rise building has a sufficient municipal water supply for the design and installation of an automatic sprinkler system at the site.
904.1.2,Section 904 Fire Protection,Rubbish and Linen Chutes,"Rubbish and linen chutes located in the work area shall be provided with automatic sprinkler system protection or an approved automatic fire-extinguishing system where protection of the rubbish and linen chute would be required under the provisions of the Florida Building Code, Building for new construction."
904.1.3,Section 904 Fire Protection,Upholstered Furniture or Mattresses,"Work areas shall be provided with an automatic sprinkler system in accordance with the Florida Building Code, Building where any of the following conditions exist:A Group F-1 occupancy used for the manufacture of upholstered furniture or mattresses exceeds 2,500 square feet (232 m2).A Group M occupancy used for the display and sale of upholstered furniture or mattresses exceeds 5,000 square feet (464 m2).A Group S-1 occupancy used for the storage of upholstered furniture or mattresses exceeds 2,500 square feet (232 m2)."
