id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
19,,Concrete,"CALIFORNIA BUILDING CODE — MATRIX ADOPTION TABLE CHAPTER 19 — CONCRETE (Matrix Adoption Tables are nonregulatory, intended only as an aid to the code user. See Chapter 1 for state agency authority and building applications.) Adopting agency BSC BSC-CG SFM HCD DSA OSHPD BSCC DPH AGR DWR CEC CA SL SLC 1 2 1/AC AC SS SS/CC 1 1R 2 3 4 5 6 Adopt entire chapter X X X X Adopt entire chapter as amended (amended sections listed below) X X X X X Adopt only those sections that are listed below Chapter / Section 1901.1.1 X X X X 1901.1.2 X X X X 1901.1.3 X X X X 1901.1.4 X 1901.1.5 X 1901.3.1 — 1901.3.4.5 X X X 1903.1 X X X 1903.3 X X X 1903.4 X X X 1903.5 X X X 1905.1.8 1905.5 X X X 1905.6 X X X 1906 X X X 1907.4.1 X 1908.1 X X X 1909 X 1910 X X X 1911 X X X The state agency does not adopt sections identified with the following symbol: † The Office of the State Fire Marshal's adoption of this chapter or individual sections is applicable to structures regulated by other state agencies pursuant to Section 1.11. User notes: About this chapter: Chapter 19 provides minimum accepted practices for the design and construction of buildings and structural components using concrete—both plain and reinforced. Chapter 19 relies primarily on the reference to American Concrete Institute (ACI) 318, Building Code Requirements for Structural Concrete. Structural concrete must be designed and constructed to comply with this code and all listed standards. There are also specific provisions addressing slabs-on-ground and shotcrete. This chapter was extensively reorganized for the 2024 edition. For complete information, see the relocations table in the Preface information of this code. ICC code development note: Code change proposals to this chapter will be considered by the IBC—Structural Code Development Committee during the 2025 (Group B) Code Development Cycle.",,,,,
1901,Chapter 19 Concrete,General,,,,,,
1901.1,Section 1901 General,Scope,"The provisions of this chapter shall govern the materials, quality control, design and construction of concrete used in structures.",,,,,
1901.1.1,Section 1901 General,Application,"[DSA-SS/CC, OSHPD] The scope of application of Chapter 19 is as follows:Structures regulated by the Division of the State Architect—Structural Safety/Community Colleges (DSA-SS/CC), which include those applications listed in Section 1.9.2.2.Structures regulated by the Department of Health Care Access and Information/Office of Statewide Hospital Planning and Development (OSHPD), which include hospital buildings removed from general acute care service, skilled nursing facility buildings, intermediate care facility buildings and acute psychiatric hospital buildings listed in Sections 1.10.1, 1.10.2 and 1.10.5.",,,,,
1901.1.2,Section 1901 General,Amendments in This Chapter,"[DSA-SS/CC, OSHPD] DSA-SS/CC and OSHPD adopts this chapter as amended.",,,,,
1901.1.3,Section 1901 General,"Identification of Amendments. [DSA-SS/CC, OSHPD]","Division of the State Architect - Structural Safety/Community Colleges amendments appear in this chapter preceded by the appropriate acronym, as follows:[DSA-SS/CC] — For applications listed in Section 1.9.2.2.[OSHPD 1R, 2 &amp; 5] Office of Statewide Hospital Planning and Development (OSHPD) amendments appear in this chapter preceded by the appropriate acronym, as follows:[OSHPD 1R] — For applications listed in Section 1.10.1.[OSHPD 2] — For applications listed in Section 1.10.2.[OSHPD 5] — For applications listed in Section 1.10.5.",,,,,
1901.1.4,Section 1901 General,Reference to Other Chapters,"[DSA-SS/CC] Where reference within this chapter is made to sections in Chapters 17 and 18, the provisions in Chapters 17A and 18A respectively shall apply instead.",,,,,
1901.1.5,Section 1901 General,Additional Amendments,[DSA-SS/CC] See Section 1909 for additional requirements.,,,,,
1901.2,Section 1901 General,Plain and Reinforced Concrete,Structural concrete shall be designed and constructed in accordance with the requirements of this chapter and ACI 318 as supplemented in Section 1905 of this code.,,,,,
1901.2.1,Section 1901 General,Structural Concrete With GFRP Reinforcement,Cast-in-place structural concrete internally reinforced with glass fiber reinforced polymer (GFRP) reinforcement conforming to ASTM D7957 and designed in accordance with ACI CODE 440.11 shall be permitted where fire-resistance ratings are not required and only for structures assigned to Seismic Design Category A.,,,,,
1901.3,Section 1901 General,Anchoring to Concrete,"Anchoring to concrete shall be in accordance with ACI 318 as supplemented in Section 1905, and applies to cast-in (headed bolts, headed studs and hooked J- or L-bolts), post-installed expansion (torque-controlled and displacement-controlled), undercut, screw, and adhesive anchors.",,,,,
1901.3.1,Section 1901 General,Power Actuated Fasteners,"[OSHPD 1R, 2 &amp; 5] Power actuated fasteners qualified in accordance with ICC-ES AC 70 shall be deemed to satisfy the requirements of ASCE 7, Section 13.4.5.Power actuated fasteners shall be permitted in seismic shear for components exempt from construction documents review by ASCE 7, Section 13.1.4 and for interior non-bearing non-shear wall partitions only. Power actuated fastener shall not be used to anchor seismic bracing, exterior cladding or curtain wall systems.Exception: Power actuated fasteners in steel to steel connections prequalified for seismic application by cyclic tests in accordance with ICC-ES AC 70 shall be permitted for seismic design.",,,,,
1901.3.2,Section 1901 General,Mechanical Anchors and Specialty Inserts,"[OSHPD 1R, 2 &amp; 5] Mechanical anchors qualified in accordance with ICC-ES AC 193 shall be deemed to satisfy the requirements of this section. Specialty inserts, including cast-in-place specialty inserts, tested in accordance with ICC-ES AC 232 or AC 446 shall be deemed to satisfy the requirements of this section.Note: The removal and resetting of post-installed mechanical anchors are prohibited by ACI 318 Section 17.1.3.",,,,,
1901.3.3,Section 1901 General,Post-Installed Adhesive Anchors,"[OSHPD 1R, 2 &amp; 5] Post-installed reinforcing bars, adhesive anchors, and torque-controlled adhesive anchors qualified in accordance with ICC-ES AC 308 shall be deemed to satisfy the requirements of this section.",,,,,
1901.3.4,Section 1901 General,Proof Tests for Post-Installed Anchors in Concrete,"[OSHPD 1R, 2 &amp; 5] When post-installed anchors are used in lieu of cast-in place bolts, the proof test loads, frequency and acceptance criteria shall be in accordance with this section.Exceptions: Proof tests are not required for the following: Undercut anchors that allow visual confirmation of full set.Repetitively installed anchors (with three or more identical anchors) of diameter one-quarter (1/4) inch or less used for distributed systems or architectural components.Power actuated fasteners used to attach tracks of interior nonstructural partition walls resisting only shear loads and with at least three fasteners per segment of track.Shear dowels across cold joints in slabs on grade, where the slab is not structural in accordance with Section 1907.1.",,,,,
1901.3.4.1,Section 1901 General,General,"[OSHPD 1R, 2 &amp; 5] Test loads or torques, test frequencies, and acceptance criteria shall be shown on the construction documents. If any anchor fails testing, all anchors of the same type shall be tested until twenty (20) consecutive anchors pass, then resume the initial test frequency. Anchors to be tested shall be selected at random by the special inspector or inspector of record (IOR) when 100 percent of the anchors are not tested. The testing of the post-installed anchors shall be done in the presence of the special inspector and a report of the test results shall be submitted to the enforcement agency.",,,,,
1901.3.4.2,Section 1901 General,Proof Testing Procedure,"[OSHPD 1R, 2 &amp; 5] Post-installed anchors shall be tension tested in accordance with ASTM E3121 with test frequency and test loads in accordance with Sections 1901.3.4.3 and 1901.3.4.4, respectively. Proof tests using ASTM E3121 tension test procedure do not require displacement measurement.Exception: Torque-controlled post-installed and screw-type anchors shall be permitted to be tested using torque based on a valid evaluation report using criteria adopted in this code.",,,,,
1901.3.4.3,Section 1901 General,Test Frequency,"[OSHPD 1R, 2 &amp; 5]",,,,,
1901.3.4.3.1,Section 1901 General,Structural Applications,"One hundred percent of post-installed anchors used for structural applications shall be proof tested.Exceptions: Sill bolts. When post-installed anchors are used for sill plate or bottom track bolting applications, 10 percent of the anchors shall be tested.Rebar dowels. When adhesive anchor systems are used to install reinforcing dowel bars in hardened concrete, 25 percent of dowels shall be tested if all the following conditions are met:The dowels are used exclusively to transmit shear forces across joints between existing and new concrete.The number of dowels in any one member equals or exceeds twelve (12).The dowels are uniformly distributed across seismic force resisting members (such as shear walls, collectors and diaphragms).",,,,,
1901.3.4.3.2,Section 1901 General,Nonstructural Applications,"Fifty percent of post-installed anchors used in nonstructural applications shall be proof tested. The percentage of tested anchors applies to each set of anchors of a common type (e.g., adhesive, wedge, or shell and sleeve for expansion bolts), size, and embedment depth and to each group of anchors. Four or more anchors connected to a common element shall be defined as a group. Exceptions: Repetitive anchors. When anchors are used repetitively (with three or more identical anchors) in distribution systems (such as pipe, duct or conduit supports) or architectural systems (such as suspended ceilings, cladding, and partitions), 20 percent of anchors, including at least one anchor in each group, shall be tested.Anchors with low tension. When the design tension on anchors is less than 100 pounds and those anchors are clearly noted on the approved construction documents, 10 percent of anchors shall be tested.",,,,,
1901.3.4.4,Section 1901 General,Test Loads,"[OSHPD 1R, 2 &amp; 5] Required test loads shall be determined by one of the following methods: Twice the maximum allowable tension load or one and a quarter (11/4) times the maximum design strength of anchors as provided in approved evaluation report using criteria adopted in this code or determined in accordance with Chapter 17 of ACI 318.Tension test load need not exceed 80 percent of the nominal yield strength of the anchor element (= 0.8 Ase fya). The manufacturer's recommended installation torque based on approved evaluation report using criteria adopted in this code.",,,,,
1901.3.4.5,Section 1901 General,Test Acceptance Criteria,"[OSHPD 1R, 2 &amp; 5] Proof test shall satisfy the following minimum requirements. Tension test: Anchors shall be tested in the unconfined condition in accordance with ASTM E3121 except that the minimum clearance to the test frame shall be 1.5 times the anchor's embedment depth. Test load shall be maintained for a minimum of 15 seconds and shall exhibit no discernable movement during the tension test, e.g., as evidenced by loosening of the washer under the nut or an abrupt decrease in the gauge pressure. Exception: Adhesive anchors shall be permitted to be tested in confined conditions in accordance with ASTM E3121 when the approved construction documents indicate that concrete breakout does not control the design tensile strength. Torque test: Torque-controlled post-installed anchors tested with a calibrated torque wrench shall attain the specified torque within 1/2 turn of the nut; or one-quarter (1/4) turn of the nut for a 3/8-inch sleeve anchor only. Screw-type anchors tested with a calibrated torque wrench shall attain the specified torque within one-quarter (1/4) turn of the screw after initial seating of the screw head.",,,,,
1901.4,Section 1901 General,Composite Structural Steel and Concrete Structures,Systems of structural steel acting compositely with reinforced concrete shall be designed in accordance with Section 2206 of this code.,,,,,
1901.5,Section 1901 General,Construction Documents,"The construction documents for structural concrete construction shall include:The specified compressive strength of concrete at the stated ages or stages of construction for which each concrete element is designed.The specified strength or grade of reinforcement.The size and location of structural elements, reinforcement and anchors.Provision for dimensional changes resulting from creep, shrinkage and temperature.The magnitude and location of prestressing forces.Anchorage length of reinforcement and location and length of lap splices.Type and location of mechanical and welded splices of reinforcement.Details and location of contraction or isolation joints specified for plain concrete.Minimum concrete compressive strength at time of posttensioning.Stressing sequence for posttensioning tendons.For structures assigned to Seismic Design Category D, E or F, a statement if slab on grade is designed as a structural diaphragm.",,,,,
1901.6,Section 1901 General,Special Inspections and Tests,Special inspections and tests of concrete elements of buildings and structures and concreting operations shall be as required by Chapter 17.,,,,,
1901.7,Section 1901 General,Tolerances for Structural Concrete,"Where not indicated in construction documents, structural tolerances for concrete structural elements shall be in accordance with this section.",,,,,
1901.7.1,Section 1901 General,Cast-in-Place Concrete Tolerances,Structural tolerances for cast-in-place concrete structural elements shall be in accordance with ACI 117.Exceptions: Group R-3 detached one- or two-family dwellings are not required to comply with this section.Shotcrete is not required to comply with this section.,,,,,
1901.7.2,Section 1901 General,Precast Concrete Tolerances,Structural tolerances for precast concrete structural elements shall be in accordance with ACI ITG-7. Exception: Group R-3 detached one- or two-family dwellings are not required to comply with this section.,,,,,
1902,Chapter 19 Concrete,Coordination of Terminology,,,,,,
1902.1,Section 1902 Coordination of Terminology,General,Coordination of terminology used in ACI 318 and ASCE 7 shall be in accordance with Section 1902.1.1.,,,,,
