id,section,title,body
12,,Mechanical Administration,User notes:About this chapter: Chapter 12 supplements Chapter 1 and establishes the scope of coverage for Chapters 13 through 24. The applicability of code provisions to existing mechanical systems and appliances is established herein.Code development reminder: Code change proposals to this chapter will be considered by the IRC—Plumbing/Mechanical Code Development Committee during the 2021 (Group A) Code Development Cycle.
M1201,Chapter 12 Mechanical Administration,General,
M1201.1,Chapter 12 Mechanical Administration,Scope,"The provisions of Chapters 12 through 24 shall regulate the design, installation, maintenance, alteration and inspection of mechanical systems that are permanently installed and utilized to provide control of environmental conditions within buildings. These chapters shall also regulate those mechanical systems, system components, equipment and appliances specifically addressed in this code. EXCEPTION: The standards for liquefied petroleum gas installations shall be the 2011 Edition of NFPA 58 (Liquefied Petroleum Gas Code) and the 2012 Edition of ANSI Z223.1/NFPA 54 (National Fuel Gas Code)."
M1201.2,Chapter 12 Mechanical Administration,Application,"In addition to the general administration requirements of Chapter 1, the administrative provisions of this chapter shall apply to the mechanical requirements of Chapters 13 through 24."
M1201.3,Chapter 12 Mechanical Administration,Construction Documents,"The plans and specifications shall show in sufficient detail pertinent data and features of the materials, equipment and systems as herein governed including, but not limited to: Design criteria, size and type of apparatus and equipment, systems and equipment controls, provisions for combustion air to fuel-burning appliances, and other pertinent data to indicate conformance with the requirements of this code."
M1201.4,Chapter 12 Mechanical Administration,Testing,"At the discretion of the building official, flow testing may be required to verify that the mechanical system(s) satisfies the requirements of this code. Specific testing required by other sections of this code shall be performed. Flow testing may be performed using flow hoods measuring at the intake or exhaust points of the system, in-line pitot tube, or pitot-traverse type measurement systems in the duct, short-term tracer gas measurements, or other means approved by the building official."
M1202,Chapter 12 Mechanical Administration,Existing Mechanical Systems,
M1202.1,Chapter 12 Mechanical Administration,"Additions, Alterations or Repairs","Additions, alterations, renovations or repairs to a mechanical system shall conform to the requirements for a new mechanical system without requiring the existing mechanical system to comply with all of the requirements of this code. Additions, alterations or repairs shall not cause an existing mechanical system to become unsafe, hazardous or overloaded. Minor additions, alterations or repairs to existing mechanical systems shall meet the provisions for new construction, unless such work is done in the same manner and arrangement as was in the existing system, is not hazardous, and is approved."
M1202.2,Chapter 12 Mechanical Administration,Existing Installations,"Except as otherwise provided for in this code, a provision in this code shall not require the removal, alteration or abandonment of, nor prevent the continued use and maintenance of, an existing mechanical system lawfully in existence at the time of the adoption of this code."
M1202.3,Chapter 12 Mechanical Administration,Maintenance,"Mechanical systems, both existing and new, and parts thereof shall be maintained in proper operating condition in accordance with the original design and in a safe and sanitary condition. Devices or safeguards that are required by this code shall be maintained in compliance with the code edition under which such devices and safeguards were installed. The owner or the owner's designated agent shall be responsible for maintenance of the mechanical systems. To determine compliance with this provision, the building official shall have the authority to require a mechanical system to be reinspected."
