id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
1,,Scope and Administration,"User notes: About this chapter: Chapter 1 establishes the limits of applicability of the code and describes how the code is to be applied and enforced. Chapter 1 is in two parts: Part 1—Scope and Application (Sections 101—102) and Part 2—Administration and Enforcement (Sections 103—116). Section 101 identifies which buildings and structures come under its purview and references other I-Codes as applicable. Standards and codes are scoped to the extent referenced (see Section 102.4). This code is intended to be adopted as a legally enforceable document and it cannot be effective without adequate provisions for its administration and enforcement. The provisions of Chapter 1 establish the authority and duties of the code official appointed by the authority having jurisdiction and also establish the rights and privileges of the design professional, contractor and property owner. Chapter 1 is largely concerned with maintaining ""due process of law"" in enforcing the building performance criteria contained in the body of the code. Code development reminder: Code change proposals to this chapter will be considered by the Administrative Code Development Committee during the 2022 (Group B) Code Development Cycle.",,,,,
divider_1_1,Chapter 1 Scope and Administration,— Scope and Application,,,,,,
101,Chapter 1 Scope and Administration,Scope and General Requirements,,,,,,
101.1,Section 101 Scope and General Requirements,Title,"The provisions of the following chapters shall constitute, be known, and be cited as the Arkansas Fire Prevention Code, Volume II, hereinafter known as ""this Code"".",,,,,
101.2,Section 101 Scope and General Requirements,Scope,"The provisions of this code shall apply to the construction, alteration, relocation, enlargement, replacement, repair, equipment, use and occupancy, location, maintenance, removal and demolition of every building or structure or any appurtenances connected or attached to such buildings or structures. Exception: Detached one- and two-family dwellings and townhouses not more than three stories above grade plane in height with a separate means of egress, and their accessory structures not more than three stories above grade plane in height, shall comply with this code or the Arkansas Fire Prevention Code, Volume III.",,,,,
101.2.1,Section 101 Scope and General Requirements,Appendices,"Provisions in the appendices shall not apply unless specifically adopted. Appendices C, D, E, and O are adopted by the State of Arkansas. Appendix C may only be used in local jurisdictions with prior approval of the local building official. Other appendices shall not apply unless adopted by local ordinance.",,,,,
101.3,Section 101 Scope and General Requirements,Purpose,"The purpose of this code is to establish the minimum requirements to provide a reasonable level of safety, health and general welfare through structural strength, means of egress, stability, sanitation, light and ventilation, energy conservation, and for providing a reasonable level of life safety and property protection from the hazards of fire, explosion or dangerous conditions, and to provide a reasonable level of safety to fire fighters and emergency responders during emergency operations.",,,,,
101.4,Section 101 Scope and General Requirements,Referenced Codes,The other codes specified in Sections 101.4.1 through 101.4.7 and referenced elsewhere in this code shall be considered to be part of the requirements of this code to the prescribed extent of each such reference.,,,,,
101.4.1,Section 101 Scope and General Requirements,Gas,"The provisions of the Arkansas Gas Code, (Arkansas Department of Health, current phone 501-661-2642 until further notice) shall apply to the installation of gas piping from the point of delivery, gas appliances and related accessories as covered in this code. These requirements apply to gas piping systems extending from the point of delivery to the inlet connections of appliances and the installation and operation of residential and commercial gas appliances and related accessories.",,,,,
101.4.2,Section 101 Scope and General Requirements,Mechanical,"The provisions of the International Mechanical Code shall apply to the installation, alterations, repairs and replacement of mechanical systems, including equipment, appliances, fixtures, fittings and appurtenances, including ventilating, heating, cooling, air-conditioning and refrigeration systems, incinerators and other energy-related systems.",,,,,
101.4.3,Section 101 Scope and General Requirements,Plumbing,"The provisions of the Arkansas State Plumbing and Gas Code, (Arkansas Department of Health, current phone 501-661-2642 until further notice) shall apply to the installation, alteration, repair and replacement of plumbing systems, including equipment, appliances, fixtures, fittings and appurtenances, and where connected to a water or sewage system and all aspects of a medical gas system.",,,,,
101.4.5,Section 101 Scope and General Requirements,Fire Prevention,"The provisions of the Arkansas Fire Prevention Code, Volume I shall apply to matters affecting or relating to structures, processes and premises from the hazard of fire and explosion arising from the storage, handling or use of structures, materials or devices; from conditions hazardous to life, property or public welfare in the occupancy of structures or premises; and from the construction, extension, repair, alteration or removal of fire suppression, automatic sprinkler systems and alarm systems or fire hazards in the structure or on the premises from occupancy or operation.",,,,,
101.4.6,Section 101 Scope and General Requirements,Energy,The provisions of the Arkansas Energy Code shall apply to all matters governing the design and construction of buildings for energy efficiency.,,,,,
new_101.4.6,Section 101 Scope and General Requirements,Vacant Buildings,"All buildings which have been vacant for more than 5 years may be evaluated by the building official for upgrades which comply with the life safety requirements of the Arkansas Fire Prevention Code, Volumes I and/or II prior to occupancy. All mechanical, electrical, and plumbing systems in buildings left vacant for more than 5 years shall be complete and functioning or repaired as required by the International Existing Building Code prior to occupancy. Compliance alternatives may also be evaluated in accordance with the International Existing Building Code with the approval of the building official.",,,,,
new_101.4.7,Section 101 Scope and General Requirements,Noncompliant Structures,"All existing buildings subject to review for proposed additions, alterations, repairs, or changes of occupancy which did not comply with the applicable code at the time of their construction or which were not upgraded to meet applicable code requirements at the time of a previous addition, alteration, repair or change of occupancy may be evaluated by the building official for upgrades to the entire structure which will comply with life safety requirements of the Arkansas Fire Prevention Code, Volume I and/or Volume II. Compliance alternatives may also be evaluated in accordance with the International Existing Building Code with the approval of the building official.",,,,,
102,Chapter 1 Scope and Administration,Applicability,,,,,,
102.1,Section 102 Applicability,General,"Where there is a conflict between a general requirement and a specific requirement, the specific requirement shall be applicable. Where, in any specific case, different sections of this code specify different materials, methods of construction or other requirements, the most restrictive shall govern.",,,,,
102.2,Section 102 Applicability,Other Laws,"The provisions of this code shall not be deemed to nullify any provisions of local, state or federal law.",,,,,
102.3,Section 102 Applicability,Application of References,"References to chapter or section numbers, or to provisions not specifically identified by number, shall be construed to refer to such chapter, section or provision of this code.",,,,,
102.4,Section 102 Applicability,Referenced Codes and Standards,The codes and standards referenced in this code shall be considered to be part of the requirements of this code to the prescribed extent of each such reference and as further regulated in Sections 102.4.1 and 102.4.2.,,,,,
102.4.1,Section 102 Applicability,Conflicts,"Where conflicts occur between provisions of this code and referenced codes and standards, the provisions of this code shall apply.",,,,,
