id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
2,,Definitions,,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect
R201,Chapter 2 Definitions,General,,,,,none,none
R201.1,Chapter 2 Definitions,Scope,"Unless otherwise expressly stated, the following words and terms shall, for the purposes of this code, have the meanings indicated in this chapter.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),concept|sd|dd|cd|ca,occupancy_classification,architect
R201.2,Chapter 2 Definitions,Interchangeability,"Words used in the present tense include the future; words in the masculine gender include the feminine and neuter; the singular number includes the plural and the plural, the singular.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,occupancy_classification,architect
R201.3,Chapter 2 Definitions,Terms Defined in Other Codes,Where terms are not defined in this code such terms shall have the meanings ascribed to them as in other codes adopted and referenced by the Board of Building Standards (the Board).,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect
R201.4,Chapter 2 Definitions,Terms Not Defined,"Where terms are not defined through the methods authorized by this section, such terms shall have ordinarily accepted meanings such as the context implies.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,occupancy_classification,architect
R202,Chapter 2 Definitions,Definitions,,Wall|Roof|Slab|Chimney|Door,Residential (R)|Business (B)|Assembly (A),sd|dd|cd,occupancy_classification,architect
above_grade_wall_,Chapter 2 Definitions,Above-Grade Wall,"A wall more than 50 percent above grade and enclosing conditioned space. This includes between-floor spandrels, peripheral edges of floors, roof and basement knee walls, dormer walls, gable end walls, walls enclosing a mansard roof and skylight shafts.",,,,,
new_above_ground_storage_tank_,Chapter 2 Definitions,Above-Ground Storage Tank,"A vessel, intended for fixed installation above grade, at grade, or below grade without backfill, used for the purpose of bulk-storage, dispensing, handling or processing of hazardous, flammable or combustible liquids or gases and not connected to and utilized for the operation of building service equipment.",,,,,
access_to_,Chapter 2 Definitions,Access (To),"That which enables a device, an appliance or equipment to be reached by ready access or by a means that first requires the removal or movement of a panel, door or similar obstruction.",,,,,
accessible_,Chapter 2 Definitions,Accessible,"Admitting close approach as a result of not being guarded by locked doors, elevation or other effective means (see ""Readily accessible"").",,,,,
accessory_structure_,Chapter 2 Definitions,Accessory Structure,"A building, the use of which is incidental to that of the dwelling(s) and that is located on the same lot.",,,,,
addition_,Chapter 2 Definitions,Addition,"An extension or increase in floor area, number of stories or height of a building or structure.",,,,,
new_addition_chapter_11_energy_conservation_,Chapter 2 Definitions,Addition (Chapter 11 Energy Conservation),"An extension or increase in the conditioned space floor area, number of stories or height of a building or structure.",,,,,
adhered_stone_or_masonry_veneer_,Chapter 2 Definitions,Adhered Stone or Masonry Veneer,Stone or masonry veneer secured and supported through the adhesion of an approved bonding material applied to an approved backing.,,,,,
air_admittance_valve_,Chapter 2 Definitions,Air Admittance Valve,A one-way valve designed to allow air into the plumbing drainage system where a negative pressure develops in the piping. This device shall close by gravity and seal the terminal under conditions of zero differential pressure (no flow conditions) and under positive internal pressure.,,,,,
air_barrier_,Chapter 2 Definitions,Air Barrier,One or more materials joined together in a continuous manner to restrict or prevent the passage of air through the building thermal envelope and its assemblies.,,,,,
air_break_drainage_system_,Chapter 2 Definitions,Air Break (Drainage System),"An arrangement where a discharge pipe from a fixture, appliance or device drains indirectly into a receptor below the flood-level rim of the receptor and above the trap seal.",,,,,
