id,section,title,body
22,,Steel,"User notes:About this chapter: Chapter 22 provides the minimum requirements for the design and construction of structural steel (including composite construction), cold-formed steel, steel joists, steel cable structures and steel storage racks. This chapter specifies appropriate design and construction standards for these types of structures. It also provides a road map of the applicable technical requirements for steel structures. Chapter 22 requires that the design and use of steel structures and components be in accordance with the applicable specifications and standards of the American Institute of Steel Construction, the American Iron and Steel Institute, the Steel Joist Institute and the American Society of Civil Engineers.This chapter was extensively reorganized for the 2024 edition. For complete information, see the relocations table in the Preface information of this code.Code development reminder: Code change proposals to this chapter will be considered by the IBC—Structural Code Development Committee during the 2025 (Group B) Code Development Cycle."
2201,Chapter 22 Steel,General,
2201.1,Section 2201 General,Scope,"The provisions of this chapter govern the quality, design, fabrication and erection of steel construction."
2201.2,Section 2201 General,Identification,"Identification of steel members shall be in accordance with the applicable referenced standards within this chapter. Other steel furnished for structural load-carrying purposes shall be identified for conformity to the ordered grade in accordance with the specified ASTM standard or other specification and the provisions of this chapter. Where the steel grade is not readily identifiable from marking and test records, the steel shall be tested to verify conformity to such standards."
2201.3,Section 2201 General,Protection,The protection of steel members shall be in accordance with the applicable referenced standards within this chapter.
2201.4,Section 2201 General,Connections,"The design and installation of steel connections shall be in accordance with the applicable referenced standards within this chapter. For special inspection of welding or installation of high-strength bolts, see Section 1705.2."
2201.5,Section 2201 General,Anchor Rods,"Anchor rods shall be set in accordance with the approved construction documents. The protrusion of the threaded ends through the connected material shall fully engage the threads of the nuts, but shall not be greater than the length of the threaded portion of the bolts."
2202,Chapter 22 Steel,Structural Steel and Composite Structural Steel and Concrete,
2202.1,Section 2202 Structural Steel and Composite Structural Steel and Concrete,General,"The design, fabrication and erection of structural steel elements and composite structural steel and concrete elements in buildings, structures and portions thereof shall be in accordance with AISC 360."
2202.2,Section 2202 Structural Steel and Composite Structural Steel and Concrete,Seismic Design,"Where required, the seismic design, fabrication and erection of buildings, structures and portions thereof shall be in accordance with Section 2202.2.1 or 2202.2.2, as applicable."
