id,section,reference,title,depth,body
,,9,Chapter 9 Alterations—Level 3,0,"User note:About this chapter: Chapter 9 provides the technical requirements for those existing buildings that undergo Level 3 alterations. The purpose of this chapter is to provide detailed requirements and provisions to identify the required improvements in the existing building elements, building spaces and building structural system. This chapter is distinguished from Chapters 7 and 8 by involving alterations that cover 50 percent or more of the aggregate area of the building. In contrast, Level 1 alterations do not involve space reconfiguration, and Level 2 alterations involve extensive space reconfiguration that does not exceed 50 percent of the building area. Depending on the nature of alteration work, its location within the building, and whether it encompasses one or more tenants, improvements and upgrades could be required for the open floor penetrations, sprinkler system or the installation of additional means of egress such as stairs or fire escapes. At times and under certain situations, this chapter also is intended to improve the safety of certain building features beyond the work area and in other parts of the building where no alteration work might be taking place."
9,Chapter 9 Alterations—Level 3,901,Section 901 General,1,
9.901,Section 901 General,901.1,901.1 Scope,2,Level 3 alterations as described in Section 604 shall comply with the requirements of this chapter.
9.901,Section 901 General,901.2,901.2 Compliance,2,"In addition to the provisions of this chapter, work shall comply with all of the requirements of Chapters 7 and 8. The requirements of Sections 803, 804 and 805 shall apply within all work areas whether or not they include exits and corridors shared by more than one tenant and regardless of the occupant load. Exception: Buildings in which the reconfiguration of space affecting exits or shared egress access is exclusively the result of compliance with the accessibility requirements of Section 705.2 shall not be required to comply with this chapter."
9,Chapter 9 Alterations—Level 3,902,Section 902 Special Use and Occupancy,1,
9.902,Section 902 Special Use and Occupancy,902.1,902.1 High-Rise Buildings,2,Any building having occupied floors more than 75 feet (22 860 mm) above the lowest level of fire department vehicle access shall comply with the requirements of Sections 902.1.1 through 902.1.3.
9.902,Section 902 Special Use and Occupancy,902.1.1,902.1.1 Recirculating Air or Exhaust Systems,3,"When a floor is served by a recirculating air or exhaust system with a capacity greater than 15,000 cubic feet per minute (701 m3/s), that system shall be equipped with approved smoke and heat detection devices installed in accordance with the International Mechanical Code."
9.902,Section 902 Special Use and Occupancy,902.1.2,902.1.2 Elevators,3,"Where there is an elevator or elevators for public use, at least one elevator serving the work area shall comply with this section. Existing elevators with a travel distance of 25 feet (7620 mm) or more above or below the main floor or other level of a building and intended to serve the needs of emergency personnel for fire-fighting or rescue purposes shall be provided with emergency operation in accordance with ASME A17.3. New elevators shall be provided with Phase I emergency recall operation and Phase II emergency in-car operation in accordance with ASME A17.1."
9.902,Section 902 Special Use and Occupancy,new_902.1.3,902.1.3 Luminous Egress Path Markings,3,Luminous egress markings shall be installed as required by Section 1025 of the North Carolina Building Code.
9.902,Section 902 Special Use and Occupancy,902.2,902.2 Boiler and Furnace Equipment Rooms,2,"Boiler and furnace equipment rooms adjacent to or within Groups I-1, I-2, I-4, R-1, R-2 and R-4 occupancies shall be enclosed by 1-hour fire-resistance-rated construction. Exceptions: Steam boiler equipment operating at pressures of 15 pounds per square inch gauge (psig) (103.4 KPa) or less is not required to be enclosed. Hot water boilers operating at pressures of 170 psig (1171 KPa) or less are not required to be enclosed. Furnace and boiler equipment with 400,000 British thermal units (Btu) (4.22 × 108 J) per hour input rating or less is not required to be enclosed. Furnace rooms protected with an automatic sprinkler system are not required to be enclosed."
9.902,Section 902 Special Use and Occupancy,new_902.3,902.3 Group H,2,"Where the work area includes a Group H occupancy, the building shall comply with all the requirements of the North Carolina Building Code for the Group H occupancy."
9,Chapter 9 Alterations—Level 3,903,Section 903 Building Elements and Materials,1,
9.903,Section 903 Building Elements and Materials,903.1,903.1 Existing Shafts and Vertical Openings,2,"Existing stairways that are part of the means of egress shall be enclosed in accordance with Section 803.2.1 from the highest work area floor to, and including, the level of exit discharge and all floors below."
9.903,Section 903 Building Elements and Materials,903.2,"903.2 Fire <span class=""code_deletion"">Partitions</span> <span class=""code_addition"">Separation</span> in Group R-3",2,Fire separation in Group R-3 occupancies shall be in accordance with Section 903.2.1.
9.903,Section 903 Building Elements and Materials,903.2.1,903.2.1 Separation Required,3,"Where the work area is in any attached dwelling unit in Group R-3, any multiple single-family dwelling (townhouse) or any two-family dwellings, walls separating the dwelling units that are not continuous from the foundation to the underside of the roof sheathing shall be constructed to provide a continuous fire separation using construction materials consistent with the existing wall or complying with the requirements for new structures. All work shall be performed on the side of the dwelling unit wall that is part of the work area. Exceptions: Where alterations or repairs do not result in the removal of wall or ceiling finishes exposing the structure, walls are not required to be continuous through concealed floor spaces. If not currently existing, separation is not required in the crawl space of two-family dwellings."
9.903,Section 903 Building Elements and Materials,903.3,903.3 Interior Finish,2,Interior finish in exits serving the work area shall comply with Section 803.4 between the highest floor on which there is a work area to the floor of exit discharge.
9.903,Section 903 Building Elements and Materials,903.4,903.4 Enhanced Classroom Acoustics,2,"In Group E occupancies, where the work area is a Level 3 alteration, enhanced classroom acoustics shall comply with Section 1207.5 of the International Building Code as required for new construction."
9,Chapter 9 Alterations—Level 3,904,Section 904 Fire Protection,1,
9.904,Section 904 Fire Protection,904.1,904.1 Automatic Sprinkler Systems,2,An automatic sprinkler system shall be provided in a work area where required by Section 803.2 or this section.
