id,section,title,body
3,,Provisions for All Compliance Methods,"User note:About this chapter: Chapter 3 explains the three compliance options for alterations and additions available in the code. In addition, this chapter also lays out the methods to be used for seismic design and evaluation throughout this code. Finally, this chapter clarifies that provisions in other I-Codes® related to repairs, alterations, additions, relocation and changes of occupancy must also be addressed unless they conflict with this code. In that case, this code takes precedence."
301,Chapter 3 Provisions for All Compliance Methods,Administration,
301.1,Section 301 Administration,Applicability,"The repair, alteration, change of occupancy, addition or relocation of all existing buildings shall comply with Section 301.2, 301.3 or 301.4. The provisions of Sections 302 through 309 shall apply to all alterations, repairs, additions, relocation of structures and changes of occupancy regardless of compliance method."
301.1.1,Section 301 Administration,"Bleachers, Grandstands and Folding and Telescopic Seating","Existing bleachers, grandstands and folding and telescopic seating shall comply with ICC 300."
301.2,Section 301 Administration,Repairs,Repairs shall comply with the requirements of Chapter 4.
301.3,Section 301 Administration,"Alteration, Addition or Change of Occupancy","The alteration, addition or change of occupancy of all existing buildings shall comply with one of the methods listed in Section 301.3.1, 301.3.2 or 301.3.3 as selected by the applicant. Sections 301.3.1 through 301.3.3 shall not be applied in combination with each other. Exception: Subject to the approval of the code official, alterations compliance with the laws in existence at the time the building or the affected portion of the building was built shall be considered in compliance with the provisions of this code. Buildings constructed prior to the existence of an applicable North Carolina State Building Code and in structurally sound condition shall be considered compliance with the laws in existence at the time the building or the affected portion of the building was built. New structural members added as part of the alteration shall comply with the International Building Code. This exception shall not apply to the following: Alterations for accessibility required by Section 306. Alterations that constitute substantial improvement in flood hazard areas, which shall comply with Sections 503.2, 701.3 or 1301.3.3. Structural provisions of Section 304, Chapter 5 or to the structural provisions of Sections 706, 805 and 906."
301.3.1,Section 301 Administration,Prescriptive Compliance Method,"Alterations, additions and changes of occupancy complying with Chapter 5 of this code in buildings complying with the International Fire Code shall be considered in compliance with the provisions of this code."
301.3.2,Section 301 Administration,Work Area Compliance Method,"Alterations, additions and changes of occupancy complying with the applicable requirements of Chapters 6 through 12 of this code shall be considered in compliance with the provisions of this code."
301.3.3,Section 301 Administration,Performance Compliance Method,"Alterations, additions and changes of occupancy complying with Chapter 13 of this code shall be considered in compliance with the provisions of this code."
301.4,Section 301 Administration,Relocated Buildings,Relocated buildings shall comply with the requirements of Chapter 14.
302,Chapter 3 Provisions for All Compliance Methods,General Provisions,
302.1,Section 302 General Provisions,Dangerous Conditions,The code official shall have the authority to require the elimination of conditions deemed dangerous.
302.2,Section 302 General Provisions,Additional Codes,"Alterations, repairs, additions and changes of occupancy to, or relocation of, existing buildings and structures shall comply with the provisions for alterations, repairs, additions and changes of occupancy or relocation, respectively, in this code and the International Energy Conservation Code, International Fire Code, International Fuel Gas Code, International Mechanical Code, International Plumbing Code, International Residential Code. Where provisions of the other codes conflict with provisions of this code, the provisions of this code shall take precedence."
302.2.1,Section 302 General Provisions,Additional Codes in Health Care,"In existing Group I-2 occupancies, ambulatory health care facilities, outpatient clinics and hyperbaric facilities, alterations, repairs, additions and changes of occupancy to, or relocation of, existing buildings and structures shall also comply with NFPA 99."
302.3,Section 302 General Provisions,Existing Materials,"Materials already in use in a building in compliance with requirements or approvals in effect at the time of their erection or installation shall be permitted to remain in use unless determined by the code official through observation, manufacturer's material information or technical standards to be unsafe."
302.4,Section 302 General Provisions,New and Replacement Materials,"Except as otherwise required or permitted by this code, materials permitted by the applicable code for new construction shall be used. Like materials shall be permitted for repairs and alterations, provided that unsafe conditions are not created. Hazardous materials shall not be used where the code for new construction would not permit their use in buildings of similar occupancy, purpose and location."
302.4.1,Section 302 General Provisions,New Structural Members and Connections,"New structural members and connections shall comply with the detailing provisions of the International Building Code for new buildings of similar structure, purpose and location.Exception: Where alternative design criteria are specifically permitted."
302.5,Section 302 General Provisions,Occupancy and Use,"Where determining the appropriate application of the referenced sections of this code, the occupancy and use of a building shall be determined in accordance with Chapter 3 of the International Building Code."
303,Chapter 3 Provisions for All Compliance Methods,Storm Shelters,
303.1,Section 303 Storm Shelters,Storm Shelters,"This section applies to the construction of storm shelters constructed as rooms or spaces within existing buildings for the purpose of providing protection during storms that produce high winds, such as tornados and hurricanes. Such structures shall be designated to be hurricane shelters, tornado shelters, or combined hurricane and tornado shelters. Such structures shall be constructed in accordance with the International Building Code."
304,Chapter 3 Provisions for All Compliance Methods,Structural Design Loads and Evaluation and Design Procedures,
304.1,Section 304 Structural Design Loads and Evaluation and Design Procedures,Live Loads,"Where an addition or alteration does not result in increased design live load, existing gravity load-carrying structural elements shall be permitted to be evaluated and designed for live loads approved prior to the addition or alteration. If the approved live load is less than that required by Section 1607 of the International Building Code, the area designated for the nonconforming live load shall be posted with placards of approved design indicating the approved live load. Where the addition or alteration results in increased design live load, the live load required by Section 1607 of the International Building Code shall be used."
304.2,Section 304 Structural Design Loads and Evaluation and Design Procedures,Snow Loads on Adjacent Buildings,"Where an alteration or addition changes the potential snow drift effects on an adjacent building, the code official is authorized to enforce Section 7.12 of ASCE 7."
305,Chapter 3 Provisions for All Compliance Methods,In-Situ Load Tests,
305.1,Section 305 In-Situ Load Tests,General,"Where used, in-situ load tests shall be conducted in accordance with Section 1708 of the International Building Code."
306,Chapter 3 Provisions for All Compliance Methods,Accessibility for Existing Buildings,
306.1,Section 306 Accessibility for Existing Buildings,Scope,"The provisions of Sections 306.1 through 306.7.16 apply to maintenance and repair, change of occupancy, additions and alterations to existing buildings, including those identified as historic buildings. Exception: Repairs in accordance with Chapter 4 and Level 1 Alterations in accordance with Chapter 7 that do not reduce the level of accessibility that exists prior to work shall be exempt from the requirements of this section."
306.2,Section 306 Accessibility for Existing Buildings,Design,"Buildings and facilities shall be designed and constructed to be accessible in accordance with this code and the alteration and existing building provisions in ICC A117.1, as applicable."
306.3,Section 306 Accessibility for Existing Buildings,Maintenance and Repair,"A facility that is constructed or altered to be accessible shall be maintained accessible during occupancy. Required accessible means of egress shall be maintained during construction, demolition, remodeling or alterations and additions to any occupied building. Exception: Existing means of egress need not be maintained where approved temporary means of egress and accessible means of egress systems and facilities are provided."
