id,section,title,body
5,,Prescriptive Compliance Method,"User note:About this chapter: Chapter 5 provides details for the prescriptive compliance method—one of the three main options of compliance available in this code for buildings and structures undergoing alteration, addition or change of occupancy."
501,Chapter 5 Prescriptive Compliance Method,General,
501.1,Section 501 General,Scope,"The provisions of this chapter shall control the alteration, addition and change of occupancy of existing buildings and structures, including historic buildings and structures as referenced in Section 301.3.1."
501.1.1,Section 501 General,Compliance With Other Methods,"Alterations, additions and changes of occupancy to existing buildings and structures shall comply with the provisions of this chapter or with one of the methods provided in Section 301.3."
501.2,Section 501 General,Fire-Resistance Ratings,"Where approved by the code official, in buildings where an automatic sprinkler system installed in accordance with Section 903.3.1.1 or 903.3.1.2 of the International Building Code has been added, and the building is now sprinklered throughout, the required fire-resistance ratings of building elements and materials shall be permitted to meet the requirements of the current building code. Fire assemblies that serve multiple purposes in a building shall comply with all the requirements that are applicable for each of the individual fire assemblies. The building is required to meet the other applicable requirements of the International Building Code. Plans, investigation and evaluation reports, and other data shall be submitted indicating which building elements and materials the applicant is requesting the code official to review and approve for determination of applying the current building code fire-resistance ratings. All special construction features, including fire-resistance-rated assemblies and smoke-resistive assemblies, conditions of occupancy, means of egress conditions, fire code deficiencies, approved modifications or approved alternative materials, design and methods of construction, and equipment applying to the building that impact required fire-resistance ratings shall be identified in the evaluation reports submitted. Where fire-resistance rated assemblies serve more than one function, each function shall be identified and individually evaluated under the requirements of the current code."
501.3,Section 501 General,Health Care Facilities,"In Group I-2 facilities, ambulatory care facilities and outpatient clinics, any altered or added portion of an existing electrical or medical gas systems shall be required to meet installation and equipment requirements in NFPA 99."
502,Chapter 5 Prescriptive Compliance Method,Additions,
502.1,Section 502 Additions,General,Additions to any building or structure shall comply with the requirements of the International Building Code for new construction. Alterations to the existing building or structure shall be made to ensure that the existing building or structure together with the addition are not less compliant with the provisions of the International Building Code than the existing building or structure was prior to the addition. An existing building together with its additions shall comply with the height and area provisions of Chapter 5 of the International Building Code.
502.2,Section 502 Additions,Disproportionate Earthquake Damage,"A building assigned to Seismic Design Category D, E or F that has sustained disproportionate earthquake damage shall be subject to the requirements for buildings with substantial structural damage to vertical elements of the lateral force-resisting system."
502.3,Section 502 Additions,Flood Hazard Areas,"For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any addition that constitutes substantial improvement of the existing structure shall comply with the flood design requirements for new construction, and all aspects of the existing structure shall be brought into compliance with the requirements for new construction for flood design.For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any additions that do not constitute substantial improvement of the existing structure are not required to comply with the flood design requirements for new construction."
502.4,Section 502 Additions,Existing Structural Elements Carrying Gravity Load,"Any existing gravity load-carrying structural element for which an addition and its related alterations cause an increase in design dead, live or snow load, including snow drift effects, of more than 10 percent shall be replaced or altered as needed to carry the gravity loads required by the International Building Code for new structures. Any existing gravity load-carrying structural element whose vertical load-carrying capacity is decreased as part of the addition and its related alterations shall be considered to be an altered element subject to the requirements of Section 503.3. Any existing element that will form part of the lateral load path for any part of the addition shall be considered to be an existing lateral load-carrying structural element subject to the requirements of Section 502.5. Exception: Buildings of Group R occupancy with not more than five dwelling or sleeping units used solely for residential purposes where the existing building and the addition together comply with the conventional light-frame construction methods of the International Building Code or the provisions of the International Residential Code."
502.5,Section 502 Additions,Existing Structural Elements Carrying Lateral Load,"Where the addition is structurally independent of the existing structure, existing lateral load-carrying structural elements shall be permitted to remain unaltered. Where the addition is not structurally independent of the existing structure, the existing structure and its addition acting together as a single structure shall be shown to meet the requirements of Sections 1609 and 1613 of the International Building Code using full seismic forces.Exceptions: Any existing lateral load-carrying structural element whose demand-capacity ratio with the addition considered is not more than 10 percent greater than its demand-capacity ratio with the addition ignored shall be permitted to remain unaltered. For purposes of calculating demand-capacity ratios, the demand shall consider applicable load combinations with design lateral loads or forces in accordance with Sections 1609 and 1613 of the International Building Code. For purposes of this exception, comparisons of demand-capacity ratios and calculation of design lateral loads, forces and capacities shall account for the cumulative effects of additions and alterations since original construction.Buildings of Group R occupancy with not more than five dwelling or sleeping units used solely for residential purposes where the existing building and the addition together comply with the conventional light-frame construction methods of the International Building Code or the provisions of the International Residential Code."
502.6,Section 502 Additions,Enhanced Classroom Acoustics,"In Group E occupancies, enhanced classroom acoustics shall be provided in all classrooms in the addition with a volume of 20,000 cubic feet (565 m3) or less. Enhanced classroom acoustics shall comply with the reverberation time in Section 808 of ICC A117.1."
503,Chapter 5 Prescriptive Compliance Method,Alterations,
503.1,Section 503 Alterations,General,"Alterations shall be such that the existing building or structure is not less compliant with the provisions of the International Building Code than the existing building or structure was prior to the alteration. Exceptions: An existing stairway shall not be required to comply with the requirements of Section 1011 of the International Building Code where the existing space and construction does not allow a reduction in pitch or slope. Handrails otherwise required to comply with Section 1011.11 of the International Building Code shall not be required to comply with the requirements of Section 1014.6 of the International Building Code regarding full extension of the handrails where such extensions would be hazardous because of plan configuration. Where provided in below-grade transportation stations, existing and new escalators shall be permitted to have a clear width of less than 32 inches (815 mm)."
503.2,Section 503 Alterations,Flood Hazard Areas,"For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any alteration that constitutes substantial improvement of the existing structure shall comply with the flood design requirements for new construction, and all aspects of the existing structure shall be brought into compliance with the requirements for new construction for flood design.For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any alterations that do not constitute substantial improvement of the existing structure are not required to comply with the flood design requirements for new construction."
503.3,Section 503 Alterations,Existing Structural Elements Carrying Gravity Load,"Any existing gravity load-carrying structural element for which an alteration causes an increase in design dead, live or snow load, including snow drift effects, of more than 10 percent shall be replaced or altered as needed to carry the gravity loads required by the International Building Code for new structures. Any existing gravity load-carrying structural element whose gravity load-carrying capacity is decreased as part of the alteration shall be shown to have the capacity to resist the applicable design dead, live and snow loads including snow drift effects required by the International Building Code for new structures. Exceptions: Buildings of Group R occupancy with not more than five dwelling or sleeping units used solely for residential purposes where the altered building complies with the conventional light-frame construction methods of the International Building Code or the provisions of the International Residential Code. Buildings in which the increased dead load is due entirely to the addition of a second layer of roof covering weighing 3 pounds per square foot (0.1437 kN/m2) or less over an existing single layer of roof covering."
503.4,Section 503 Alterations,Existing Structural Elements Carrying Lateral Load,"Except as permitted by Section 503.13, where the alteration increases design lateral loads, results in a prohibited structural irregularity as defined in ASCE 7, or decreases the capacity of any existing lateral load-carrying structural element, the structure of the altered building or structure shall meet the requirements of Sections 1609 and 1613 of the International Building Code. Reduced seismic forces shall be permitted.Exceptions: Any existing lateral load-carrying structural element whose demand-capacity ratio with the alteration considered is not more than 10 percent greater than its demand-capacity ratio with the alteration ignored shall be permitted to remain unaltered. For purposes of calculating demand-capacity ratios, the demand shall consider applicable load combinations with design lateral loads or forces in accordance with Sections 1609 and 1613 of the International Building Code. Reduced seismic forces shall be permitted. For purposes of this exception, comparisons of demand-capacity ratios and calculation of design lateral loads, forces and capacities shall account for the cumulative effects of additions and alterations since original construction.Buildings in which the increase in the demand-capacity ratio is due entirely to the addition of rooftop-supported mechanical equipment individually having an operating weight less than 400 pounds (181.4 kg) and where the total additional weight of all rooftop equipment placed after initial construction of the building is less than 10 percent of the roof dead load. For purposes of this exception, ""roof"" shall mean the roof level above a particular story."
503.11,Section 503 Alterations,Substantial Structural Alteration,"Where the work area exceeds 50 percent of the building area and where work involves a substantial structural alteration, the lateral load-resisting system of the altered building shall satisfy the requirements of Sections 1609 and 1613 of the International Building Code. Reduced seismic forces shall be permitted.Exceptions: Buildings of Group R occupancy with not more than five dwelling or sleeping units used solely for residential purposes that are altered based on the conventional light-frame construction methods of the International Building Code or in compliance with the provisions of the International Residential Code.Where the intended alteration involves only the lowest story of a building, only the lateral load-resisting components in and below that story need comply with this section."
503.13,Section 503 Alterations,Voluntary Lateral Force-Resisting System Alterations,"Structural alterations that are intended exclusively to improve the lateral force-resisting system and are not required by other sections of this code shall not be required to meet the requirements of Section 1609 or 1613 of the International Building Code, provided that all of the following apply:The capacity of existing structural systems to resist forces is not reduced.New structural elements are detailed and connected to existing or new structural elements as required by the International Building Code for new construction.New or relocated nonstructural elements are detailed and connected to existing or new structural elements as required by the International Building Code for new construction.The alterations do not create a structural irregularity as defined in ASCE 7 or make an existing structural irregularity more severe."
503.14,Section 503 Alterations,Smoke Compartments,"In Group I-2 occupancies where the alteration is on a story used for sleeping rooms, the story shall be divided into not less than two compartments by smoke barrier walls in accordance with Section 407.5 of the International Building Code as required for new construction."
503.15,Section 503 Alterations,Refuge Areas,"Where alterations affect the configuration of an area utilized as a refuge area, the capacity of the refuge area shall not be reduced below the required capacity of the refuge area for horizontal exits in accordance with Section 1026.4 of the International Building Code.Where the horizontal exit also forms a smoke compartment, the capacity of the refuge area for Group I-1, I-2 and I-3 occupancies and Group B ambulatory care facilities shall not be reduced below that required in Sections 407.5.3, 408.6.2, 420.6.1 and 422.3.2 of the International Building Code, as applicable."
503.16,Section 503 Alterations,Enhanced Classroom Acoustics,"In Group E occupancies, where the work area exceeds 50 percent of the building area, enhanced classroom acoustics shall comply with Section 1207.5 of the International Building Code as required for new construction."
503.17,Section 503 Alterations,Locking Arrangements in Educational Occupancies,"In Group E occupancies, Group B educational occupancies and Group I-4 occupancies, egress doors with locking arrangements designed to keep intruders from entering the room shall comply with Section 1010.2.8 of the International Building Code."
503.18,Section 503 Alterations,Two-Way Communications Systems,"Where the work area for alterations exceeds 50 percent of the building area and the building has elevator service, a two-way communication systems shall be provided where required by Section 1009.8 of the International Building Code."
504,Chapter 5 Prescriptive Compliance Method,Fire Escapes,
504.1,Section 504 Fire Escapes,Where Permitted,Fire escapes shall be permitted only as provided for in Sections 504.1.1 through 504.1.4.
504.1.2,Section 504 Fire Escapes,Existing Fire Escapes,Existing fire escapes shall continue to be accepted as a component in the means of egress in existing buildings only.
504.1.3,Section 504 Fire Escapes,New Fire Escapes,"New fire escapes for existing buildings shall be permitted only where exterior stairways cannot be utilized because of lot lines limiting stairway size or because of sidewalks, alleys or roads at grade level. New fire escapes shall not incorporate ladders or access by windows. This provision shall not apply to additions."
504.1.4,Section 504 Fire Escapes,Limitations,Fire escapes shall comply with this section and shall not constitute more than 50 percent of the required number of exits nor more than 50 percent of the required exit capacity.
504.2,Section 504 Fire Escapes,Location,"Where located on the front of the building and where projecting beyond the building line, the lowest landing shall be not less than 7 feet (2134 mm) or more than 12 feet (3658 mm) above grade, and shall be equipped with a counterbalanced stairway to the street. In alleyways and thoroughfares less than 30 feet (9144 mm) wide, the clearance under the lowest landing shall be not less than 12 feet (3658 mm)."
504.3,Section 504 Fire Escapes,Construction,The fire escape shall be designed to support a live load of 100 pounds per square foot (4788 Pa) and shall be constructed of steel or other approved noncombustible materials. Fire escapes constructed of wood not less than nominal 2 inches (51 mm) thick are permitted on buildings of Type V construction. Walkways and railings located over or supported by combustible roofs in buildings of Type III and IV construction are permitted to be of wood not less than nominal 2 inches (51 mm) thick.
504.4,Section 504 Fire Escapes,Dimensions,"Stairways shall be not less than 22 inches (559 mm) wide with risers not more than, and treads not less than, 8 inches (203 mm) and landings at the foot of stairways not less than 40 inches (1016 mm) wide by 36 inches (914 mm) long, located not more than 8 inches (203 mm) below the door."
504.5,Section 504 Fire Escapes,Opening Protectives,Doors and windows within 10 feet (3048 mm) of fire escape stairways shall be protected with 3/4-hour opening protectives.Exception: Opening protection shall not be required in buildings equipped throughout with an approved automatic sprinkler system.
new_504.6,Section 504 Fire Escapes,Marking,The open space under fire escape stairways shall not be used for any purpose. Approved signs or other approved markings that include the words FIRE ESCAPE — KEEP CLEAR shall be provided to prohibit the obstruction thereof.
