id,section,title,body
6,,Repairs,
601,Chapter 6 Repairs,General,
601.1,Section 601 General,Scope,Repairs as described in Section 502 shall comply with the requirements of this chapter. Repairs to historic buildings need only comply with Chapter 12.
601.2,Section 601 General,Conformance,The work shall not make the building less conforming than it was before the repair was undertaken.
601.3,Section 601 General,Flood Hazard Areas,"In flood hazard areas, repairs that constitute substantial improvement shall require that the building comply with Section 1612 of the International Building Code, or Section R322 of the International Residential Code, as applicable."
602,Chapter 6 Repairs,Building Elements and Materials,
602.1,Section 602 Building Elements and Materials,Existing Building Materials,Materials already in use in a building in compliance with requirements or approvals in effect at the time of their erection or installation shall be permitted to remain in use unless determined by the code official to render the building or structure unsafe or dangerous as defined in Chapter 2.
602.2,Section 602 Building Elements and Materials,New and Replacement Materials,"Except as otherwise required or permitted by this code, materials permitted by the applicable code for new construction shall be used. Like materials shall be permitted for repairs and alterations, provided no dangerous or unsafe condition, as defined in Chapter 2, is created. Hazardous materials, such as asbestos and lead-based paint, shall not be used where the code for new construction would not permit their use in buildings of similar occupancy, purpose and location."
602.3,Section 602 Building Elements and Materials,Glazing in Hazardous Locations,"Replacement glazing in hazardous locations shall comply with the safety glazing requirements of the International Building Code or International Residential Code as applicable. Exception: Glass block walls, louvered windows, and jalousies repaired with like materials."
603,Chapter 6 Repairs,Fire Protection,
603.1,Section 603 Fire Protection,General,Repairs shall be done in a manner that maintains the level of fire protection provided.
604,Chapter 6 Repairs,Means of Egress,
604.1,Section 604 Means of Egress,General,Repairs shall be done in a manner that maintains the level of protection provided for the means of egress.
605,Chapter 6 Repairs,Accessibility,
605.1,Section 605 Accessibility,General,Repairs shall be done in a manner that maintains the level of accessibility provided.
606,Chapter 6 Repairs,Structural,
606.1,Section 606 Structural,General,"Structural repairs shall be in compliance with this section and Section 601.2. Regardless of the extent of structural or nonstructural damage, dangerous conditions shall be eliminated. Regardless of the scope of repair, new structural members and connections used for repair or rehabilitation shall comply with the detailing provisions of the International Building Code for new buildings of similar structure, purpose and location."
