id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
13,,General Mechanical System Requirements,BuildingElementProxy|Covering|Plate,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer,"User notes:About this chapter: Chapter 13 contains general requirements that apply broadly and that would not be at home in other chapters that address specific subject matter. Coverage includes: Testing and certification of materials, installation requirements, listing and labeling, access to appliances, clearances to combustibles, and protection of mechanical systems and the building structure.Code development reminder: Code change proposals to this chapter will be considered by the IRC—Plumbing/Mechanical Code Development Committee during the 2021 (Group A) Code Development Cycle."
M1301.1,Chapter 13 General Mechanical System Requirements,Scope,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer,"The provisions of this chapter shall govern the installation of mechanical systems not specifically covered in other chapters applicable to mechanical systems. Installations of mechanical appliances, equipment and systems not addressed by this code shall comply with the applicable provisions of the International Fuel Gas Code and the International Mechanical Code."
M1301.1.1,Chapter 13 General Mechanical System Requirements,Flood-Resistant Installation,BuildingElementProxy,Residential (R)|Assembly (A)|Business (B)|Educational (E)|Institutional (I),sd|dd|cd,mechanical_systems,mechanical_engineer,"In flood hazard areas as established by Table R301.2, mechanical appliances, equipment and systems shall be located or installed in accordance with Section R322.1.6."
M1301.2,Chapter 13 General Mechanical System Requirements,Identification,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,mechanical_systems,mechanical_engineer,Each length of pipe and tubing and each pipe fitting utilized in a mechanical system shall bear the identification of the manufacturer.
M1301.3,Chapter 13 General Mechanical System Requirements,Installation of Materials,BuildingElementProxy|Covering|Slab|Roof|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),cd|ca,mechanical_systems,mechanical_engineer,"Materials shall be installed in strict accordance with the standards under which the materials are accepted and approved. In the absence of such installation procedures, the manufacturer's instructions shall be followed. Where the requirements of referenced standards or manufacturer's instructions do not conform to minimum provisions of this code, the provisions of this code shall apply."
M1301.4,Chapter 13 General Mechanical System Requirements,"Plastic Pipe, Fittings and Components",PipeSegment,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),dd|cd,plumbing_systems,mechanical_engineer,"Plastic pipe, fittings and components shall be third-party certified as conforming to NSF 14."
M1301.5,Chapter 13 General Mechanical System Requirements,Third-Party Testing and Certification,BuildingElementProxy,Business (B)|Educational (E)|Residential (R)|Assembly (A)|Mercantile (M),cd,mechanical_systems,mechanical_engineer,"Piping, tubing and fittings shall comply with the applicable referenced standards, specifications and performance criteria of this code and shall be identified in accordance with Section M1301.2. Piping, tubing and fittings shall either be tested by an approved third-party testing agency or certified by an approved third-party certification agency."
M1302.1,Chapter 13 General Mechanical System Requirements,Listed and Labeled,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer,"Appliances regulated by this code shall be listed and labeled for the application in which they are installed and used, unless otherwise approved in accordance with Section R104.11."
M1303.1,Chapter 13 General Mechanical System Requirements,Label Information,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,mechanical_systems,mechanical_engineer,"A permanent factory-applied nameplate(s) shall be affixed to appliances on which shall appear, in legible lettering, the manufacturer's name or trademark, the model number, a serial number and the seal or mark of the testing agency. A label also shall include the following:Electrical appliances. Electrical rating in volts, amperes and motor phase; identification of individual electrical components in volts, amperes or watts and motor phase; and in Btu/h (W) output and required clearances.Absorption units. Hourly rating in Btu/h (W), minimum hourly rating for units having step or automatic modulating controls, type of fuel, type of refrigerant, cooling capacity in Btu/h (W) and required clearances.Fuel-burning units. Hourly rating in Btu/h (W), type of fuel approved for use with the appliance and required clearances.Electric comfort-heating appliances. The electric rating in volts, amperes and phase; Btu/h (W) output rating; individual marking for each electrical component in amperes or watts, volts and phase; and required clearances from combustibles.Maintenance instructions. Required regular maintenance actions and title or publication number for the operation and maintenance manual for that particular model and type of product."
M1304.1,Chapter 13 General Mechanical System Requirements,Fuel Types,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer,"Fuel-fired appliances shall be designed for use with the type of fuel to which they will be connected and the altitude at which they are installed. Appliances that comprise parts of the building mechanical system shall not be converted for the use of a different fuel, except where approved and converted in accordance with the manufacturer's instructions. The fuel input rate shall not be increased or decreased beyond the limit rating for the altitude at which the appliance is installed."
