id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
15,,Construction Safeguards,Wall|Slab|Roof|Stair|Covering,Assembly (A)|Business (B)|Mercantile (M)|Residential (R)|Institutional (I),cd|ca,special_construction,architect,"User notes:About this chapter: Chapter 15 looks to the construction process. Parameters are provided for demolition and for protecting adjacent property during demolition and construction. Issues such as how to provide egress and adequate water supply while the building is growing, the timing of standpipe and sprinkler installation, and protection of pedestrians are addressed. Note that this chapter is consistent with Chapter 33 of the International Building Code and Chapter 33 of the International Fire Code."
1501,Chapter 15 Construction Safeguards,General,,,,none,none,Construction safeguards shall be in accordance with Chapter 33.
1502,Chapter 15 Construction Safeguards,Owner's Responsibility for Fire Protection,,,,none,none,
1503,Chapter 15 Construction Safeguards,Sanitary,,,,none,none,
1504,Chapter 15 Construction Safeguards,Protection of Pedestrians,,,,none,none,
1505,Chapter 15 Construction Safeguards,Protection of Adjoining Property,,,,none,none,
1506,Chapter 15 Construction Safeguards,"Temporary Use of Streets, Alleys and Public Property",,,,none,none,
1507,Chapter 15 Construction Safeguards,Fire Extinguishers,,,,none,none,
1508,Chapter 15 Construction Safeguards,Means of Egress,,,,none,none,
1509,Chapter 15 Construction Safeguards,Standpipes,,,,none,none,
1510,Chapter 15 Construction Safeguards,Automatic Sprinkler System,,,,none,none,
1511,Chapter 15 Construction Safeguards,Accessibility,,,,none,none,
1512,Chapter 15 Construction Safeguards,Water Supply for Fire Protection,,,,none,none,
