id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
23,,Solar Thermal Energy Systems,User note: Code change proposals to this chapter will be considered by the IRC- Plumbing and Mechanical Code Development Committee during the 2015 (Group A) Code Development Cycle. See explanation on page iv.,,,,,
M2301,Chapter 23 Solar Thermal Energy Systems,Thermal Solar Energy Systems,,,,,,
M2301.1,Chapter 23 Solar Thermal Energy Systems,General,"This section provides for the design, construction, installation, alteration and repair of equipment and systems using thermal solar energy to provide space heating or cooling, hot water heating and swimming pool heating.",,,,,
M2301.2,Chapter 23 Solar Thermal Energy Systems,Design and Installation,The design and installation of thermal solar energy systems shall comply with Sections M2301.2.1 through M2301.2.13.,,,,,
M2301.2.1,Chapter 23 Solar Thermal Energy Systems,Access,"Solar energy collectors, controls, dampers, fans, blowers and pumps shall be accessible for inspection, maintenance, repair and replacement.",,,,,
M2301.2.2,Chapter 23 Solar Thermal Energy Systems,Collectors and Panels,Solar collectors and panels shall comply with Sections M2301.2.2.1 and M2301.2.2.2.,,,,,
M2301.2.2.1,Chapter 23 Solar Thermal Energy Systems,Roof-Mounted Collectors,"The roof shall be constructed to support the loads imposed by roof-mounted solar collectors. Roof-mounted solar collectors that serve as a roof covering shall conform to the requirements for roof coverings in Chapter 9 of this code. Where mounted on or above the roof coverings, the collectors and supporting structure shall be constructed of noncombustible materials or fire-retardant-treated wood equivalent to that required for the roof construction.",,,,,
M2301.2.2.2,Chapter 23 Solar Thermal Energy Systems,Collector Sensors,"Collector sensor installation, sensor location and the protection of exposed sensor wires from ultraviolet light shall be in accordance with SRCC 300.",,,,,
M2301.2.3,Chapter 23 Solar Thermal Energy Systems,Pressure and Temperature Relief Valves and System Components,"System components containing fluids shall be protected with temperature and pressure relief valves or pressure relief valves. Relief devices shall be installed in sections of the system so that a section cannot be valved off or isolated from a relief device. Direct systems and the potable water portion of indirect systems shall be equipped with a relief valve in accordance with Section P2804. For indirect systems, pressure relief valves in solar loops shall comply with SRCC 300. System components shall have a working pressure rating of not less than the setting of the pressure relief device.",,,,,
M2301.2.4,Chapter 23 Solar Thermal Energy Systems,Vacuum Relief,System components that might be subjected to pressure drops below atmospheric pressure during operation or shutdown shall be protected by a vacuum-relief valve.,,,,,
M2301.2.5,Chapter 23 Solar Thermal Energy Systems,Piping Insulation,"Piping shall be insulated in accordance with the requirements of Chapter 11. Exterior insulation shall be protected from ultraviolet degradation. The entire solar loop shall be insulated. Where split-style insulation is used, the seam shall be sealed. Fittings shall be fully insulated. Exceptions:Those portions of the piping that are used to help prevent the system from overheating shall not be required to be insulated. Those portions of piping that are exposed to solar radiation, made of the same material as the solar collector absorber plate and are covered in the same manner as the solar collector absorber, or that are used to collect additional solar energy, shall not be required to be insulated. Piping in thermal solar systems using unglazed solar collectors to heat a swimming pool shall not be required to be insulated.",,,,,
M2301.2.6,Chapter 23 Solar Thermal Energy Systems,Protection From Freezing,"System components shall be protected from damage resulting from freezing of heat-transfer liquids at the winter design temperature provided in Table R301.2(1). Freeze protection shall be provided by heating, insulation, thermal mass and heat transfer fluids with freeze points lower than the winter design temperature, heat tape or other approved methods, or combinations thereof. Exception: Where the winter design temperature is greater than 32°F (0°C).",,,,,
M2301.2.7,Chapter 23 Solar Thermal Energy Systems,Storage Tank Sensors,Storage tank sensors shall comply with SRCC 300.,,,,,
