id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
8,,Roof-Ceiling Construction,Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect,"CALIFORNIA RESIDENTIAL CODE — MATRIX ADOPTION TABLE CHAPTER 8 — ROOF-CEILING CONSTRUCTION(Matrix Adoption Tables are nonregulatory, intended only as an aid to the code user.See Chapter 1 for state agency authority and building applications.) Adopting agencyBSCBSC-CGSFMHCDDSAOSHPDBSCCDPHAGRDWRCECCASLSLC121/ACACSSSS/ CC11R2345Adopt entire chapterAdopt entire chapter as amended (amended sections listed below)XAdopt only those sections that are listed belowXXChapter / SectionR802.1.1 NoteXR802.10.2XR803.2.1.2XR806 NoteXR806.1.1XXR807.1XThe state agency does not adopt sections identified with the following symbol: †User notes:About this chapter: Chapter 8 addresses the design and construction of roof-ceiling systems. This chapter contains two roof-ceiling framing systems: wood framing and cold-formed steel framing. Allowable span tables are provided to simplify the selection of rafter and ceiling joist size for wood roof framing and cold-formed steel framing. Chapter 8 also provides requirements for the application of ceiling finishes, the proper ventilation of concealed spaces in roofs (for example, enclosed attics and rafter spaces), unvented attic assemblies and attic access."
R801,Chapter 8 Roof-Ceiling Construction,General,,,,none,none,
R801.1,Chapter 8 Roof-Ceiling Construction,Application,Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect,The provisions of this chapter shall control the design and construction of the roof-ceiling system for buildings.
R801.2,Chapter 8 Roof-Ceiling Construction,Requirements,Roof|Slab|Beam|Column|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer,Roof and ceiling construction shall be capable of accommodating all loads imposed in accordance with Section R301 and of transmitting the resulting loads to the supporting structural elements.
R801.3,Chapter 8 Roof-Ceiling Construction,Roof Drainage,Roof|Slab|Footing,Residential (R),sd|dd|cd,site_planning,architect,"In areas where expansive soils or collapsible soils are known to exist, all dwellings and townhouses shall have a controlled method of water disposal from roofs that will collect and discharge roof drainage to the ground surface not less than 5 feet (1524 mm) from foundation walls or to an approved drainage system."
R802,Chapter 8 Roof-Ceiling Construction,Wood Roof Framing,,,,none,none,
R802.1,Chapter 8 Roof-Ceiling Construction,General,Beam|Column|Slab|Roof|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer,Wood and wood-based products used for load-supporting purposes shall conform to the applicable provisions of this section.
R802.1.1,Chapter 8 Roof-Ceiling Construction,Sawn Lumber,Beam|Column|Wall|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer,"Sawn lumber shall be identified by a grade mark of an accredited lumber grading or inspection agency and have design values certified by an accreditation body that complies with DOC PS 20. In lieu of a grade mark, a certificate of inspection issued by a lumber grading or inspection agency meeting the requirements of this section shall be accepted.Note: See Section R301.1.1.1 for limited-density owner-built rural dwellings."
R802.1.1.1,Chapter 8 Roof-Ceiling Construction,End-Jointed Lumber,Beam|Column|Roof|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,fire_resistance_smoke_protection,architect,"Approved end-jointed lumber identified by a grade mark conforming to Section R802.1.1 shall be permitted to be used interchangeably with solid-sawn members of the same species and grade. End-jointed lumber used in an assembly required elsewhere in this code to have a fire-resistance rating shall have the designation ""Heat-Resistant Adhesive"" or ""HRA"" included in its grade mark."
R802.1.2,Chapter 8 Roof-Ceiling Construction,Structural Glued-Laminated Timbers,Beam|Column|Roof|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer,"Glued-laminated timbers shall be manufactured and identified as required in ANSI A190.1, ANSI 117 and ASTM D3737."
