id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
11,,Accessibility,"User notes: About this chapter: Chapter 11 contains provisions that set forth requirements for accessibility of buildings and their associated sites and facilities for people with physical disabilities. The fundamental philosophy of the code on the subject of accessibility is that everything is required to be accessible. This is reflected in the basic applicability requirement (see Section 1103.1). The code's scoping requirements then address the conditions under which accessibility is not required in terms of exceptions to this general mandate. While the BCNYS contains scoping provisions for accessibility (for example, what, where and how many), ICC A117.1, Accessible and Usable Buildings and Facilities, is the referenced standard for the technical provisions (in other words, how). Accessibility criteria for existing buildings are addressed in the Existing Building Code of New York State. The Residential Code of New York State references Chapter 11 for accessibility provisions; therefore, this chapter may be applicable to housing covered under the Residential Code of New York State. The provisions in the NYS Codes are intended to meet or exceed the requirements in the federal accessibility requirement found in the Americans with Disabilities Act and the Fair Housing Act. There are many accessibility issues that not only benefit people with disabilities, but also provide a tangible benefit to people without disabilities. This type of requirement can be set forth in the code as generally applicable without necessarily identifying it specifically as an accessibility-related issue. Such a requirement would then be considered as having been ""mainstreamed."" For example, visible alarms are located in Chapter 9 and accessible means of egress and ramp requirements are addressed in Chapter 10.",Door|Ramp|Stair|Window|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1101,Chapter 11 Accessibility,General,,,,,none,none
1101.1,Section 1101 General,Scope,The provisions of this chapter shall control the design and construction of facilities for accessibility for individuals with disabilities.,Door|Ramp|Stair|Slab|Window,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1102,Chapter 11 Accessibility,Compliance,,,,,none,none
1102.1,Section 1102 Compliance,Design,Buildings and facilities shall be designed and constructed to be accessible in accordance with this code and ICC A117.1.,Door|Ramp|Stair|Slab|RampFlight,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,accessibility,architect
1103,Chapter 11 Accessibility,Scoping Requirements,,,,,none,none
1103.1,Section 1103 Scoping Requirements,Where Required,"Sites, buildings, structures, facilities, elements and spaces, temporary or permanent, shall be accessible to individuals with disabilities.",Door|Ramp|Stair|Slab|Window,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,accessibility,architect
1103.2,Section 1103 Scoping Requirements,General Exceptions,"Sites, buildings, structures, facilities, elements and spaces shall be exempt from this chapter to the extent specified in this section.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,accessibility,architect
1103.2.1,Section 1103 Scoping Requirements,Specific Requirements,"Accessibility is not required in buildings and facilities, or portions thereof, to the extent permitted by Sections 1104 through 1112.",Door|Ramp|Stair|RampFlight|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,accessibility,architect
1103.2.2,Section 1103 Scoping Requirements,Employee Work Areas,"Spaces and elements within employee work areas shall only be required to comply with Sections 907.5.2.3.1, 1009 and 1104.3.1 and shall be designed and constructed so that individuals with disabilities can approach, enter and exit the work area. Work areas, or portions of work areas, other than raised courtroom stations in accordance with Section 1109.4.1.4, that are less than 300 square feet (30 m2) in area and located 7 inches (178 mm) or more above or below the ground or finished floor where the change in elevation is essential to the function of the space shall be exempt from all requirements.",Door|Ramp|Stair|Slab,Business (B)|Assembly (A)|Educational (E)|Institutional (I)|Mercantile (M),sd|dd|cd,accessibility,architect
1103.2.3,Section 1103 Scoping Requirements,Detached Dwellings,"Detached one- and two-family dwellings, their accessory structures and their associated sites and facilities are not required to comply with this chapter.",BuildingElementProxy|Site|Wall|Door|Window,Residential (R)|Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1103.2.4,Section 1103 Scoping Requirements,Utility Buildings,"Group U occupancies are not required to comply with this chapter other than the following:In agricultural buildings, access is required to paved work areas and areas open to the general public.Private garages or carports that contain required accessible parking.",Ramp|Kerb|Pavement|Slab|Door,Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
1103.2.5,Section 1103 Scoping Requirements,Construction Sites,"Structures, sites and equipment directly associated with the actual processes of construction including, but not limited to, scaffolding, bridging, materials hoists, materials storage or construction trailers are not required to comply with this chapter.",BuildingElementProxy|Roof|Slab,Utility and Miscellaneous (U),sd|dd|cd,accessibility,architect
