id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
9,,Fire Protection and Life Safety Systems,"User notes: About this chapter: Chapter 9 prescribes the minimum requirements for active fire protection equipment systems to perform the functions of detecting a fire, alerting the occupants or fire department of a fire emergency, mass notification, gas detection, controlling smoke and controlling or extinguishing the fire. Generally, the requirements are based on the occupancy, the height and the area of the building, because these are the factors that most affect firefighting capabilities and the relative hazard of a specific building or portion thereof. This chapter parallels and is substantially duplicated in Chapter 9 of the Fire Code of New York State.",Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
901,Chapter 9 Fire Protection and Life Safety Systems,General,,,,,none,none
901.1,Section 901 General,Scope,"The provisions of this chapter shall specify where fire protection and life safety systems are required and shall apply to the design, installation and operation of fire protection and life safety systems.",Wall|Door|Slab,Assembly (A)|Business (B)|Institutional (I)|Residential (R)|Storage (S),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
901.2,Section 901 General,Fire Protection Systems,"Fire protection and life safety systems shall be installed, repaired, operated and maintained in accordance with this code and the Fire Code of New York State. Any fire protection or life safety system for which an exception or reduction to the provisions of this code has been granted shall be considered to be a required system. Exception: Any fire protection or life safety system or portion thereof not required by this code shall be permitted to be installed for partial or complete protection provided that such system meets the requirements of this code.",Wall|Slab|Door,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
901.3,Section 901 General,Modifications,Persons shall not remove or modify any fire protection system installed or maintained under the provisions of this code or the Fire Code of New York State without approval by the building official.,Wall|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),cd|ca,fire_protection_alarm_systems,fire_protection_engineer
901.4,Section 901 General,Threads,"Threads provided for fire department connections to automatic sprinkler systems, standpipes, yard hydrants or any other fire hose connection shall be compatible with the connections used by the local fire department.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
901.5,Section 901 General,Acceptance Tests,"Fire protection systems shall be tested in accordance with the requirements of this code and the Fire Code of New York State. Where required, the tests shall be conducted in the presence of the building official. Tests required by this code, the Fire Code of New York State and the standards listed in this code shall be conducted at the expense of the owner or the owner's authorized agent. It shall be unlawful to occupy portions of a structure until the required fire protection systems within that portion of the structure have been tested and approved.",Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),cd|ca,fire_protection_alarm_systems,fire_protection_engineer
901.6,Section 901 General,Supervisory Service,"Where required, fire protection systems shall be monitored by an approved supervising station in accordance with NFPA 72.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
901.6.1,Section 901 General,Automatic Sprinkler Systems,Automatic sprinkler systems shall be monitored by an approved supervising station.Exceptions: A supervising station is not required for automatic sprinkler systems protecting one- and two-family dwellings.Limited area systems in accordance with Section 903.3.8.,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
901.6.2,Section 901 General,Fire Alarm Systems,Fire alarm systems required by the provisions of Section 907.2 of this code and Sections 907.2 and 907.9 of the Fire Code of New York State shall be monitored by an approved supervising station in accordance with Section 907.6.6 of this code. Exceptions: Single- and multiple-station smoke alarms required by Section 907.2.11. Smoke detectors in Group I-3 occupancies. Supervisory service is not required for automatic sprinkler systems in one- and two-family dwellings.,BuildingElementProxy,Institutional (I)|Residential (R)|Assembly (A)|Business (B),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
901.6.3,Section 901 General,Group H,"Supervision and monitoring of emergency alarm, detection and automatic fire-extinguishing systems in Group H occupancies shall be in accordance with the Fire Code of New York State.",BuildingElementProxy,High Hazard (H),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
901.7,Section 901 General,Fire Areas,"Where buildings, or portions thereof, are divided into fire areas so as not to exceed the limits established for requiring a fire protection system in accordance with this chapter, such fire areas shall be separated by fire walls constructed in accordance with Section 706, fire barriers constructed in accordance with Section 707, or horizontal assemblies constructed in accordance with Section 711, or a combination thereof having a fire-resistance rating of not less than that determined in accordance with Section 707.3.10.",Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,fire_resistance_smoke_protection,architect
902,Chapter 9 Fire Protection and Life Safety Systems,Fire Pump and Riser Room Size,,,,,none,none
902.1,Section 902 Fire Pump and Riser Room Size,Pump and Riser Room Size,"Where provided, fire pump rooms and automatic sprinkler system riser rooms shall be designed with adequate space for all equipment necessary for the installation, as defined by the manufacturer, with sufficient working room around the stationary equipment. Clearances around equipment to elements of permanent construction, including other installed equipment and appliances, shall be sufficient to allow inspection, service, repair or replacement without removing such elements of permanent construction or disabling the function of a required fire-resistance-rated assembly. Fire pump and automatic sprinkler system riser rooms shall be provided with doors and unobstructed passageways large enough to allow removal of the largest piece of equipment.",Wall|Door|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
902.1.1,Section 902 Fire Pump and Riser Room Size,Access,"Automatic sprinkler system risers, fire pumps and controllers shall be provided with ready access. Where located in a fire pump room or automatic sprinkler system riser room, the door shall be permitted to be locked provided that the key is available at all times.",Door|Wall|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Institutional (I),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
902.1.2,Section 902 Fire Pump and Riser Room Size,Marking on Access Doors,Access doors for automatic sprinkler system riser rooms and fire pump rooms shall be labeled with an approved sign. The lettering shall be in contrasting color to the background. Letters shall have a minimum height of 2 inches (51 mm) with a minimum stroke of 3/8 inch (10 mm).,Door|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,fire_protection_alarm_systems,fire_protection_engineer
902.1.3,Section 902 Fire Pump and Riser Room Size,Environment,Automatic sprinkler system riser rooms and fire pump rooms shall be maintained at a temperature of not less than 40°F (4°C). Heating units shall be permanently installed.,BuildingElementProxy|Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
902.1.4,Section 902 Fire Pump and Riser Room Size,Lighting,Permanently installed artificial illumination shall be provided in the automatic sprinkler system riser rooms and fire pump rooms.,BuildingElementProxy|Covering,Business (B)|Educational (E)|Factory and Industrial (F)|Institutional (I)|Residential (R),dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903,Chapter 9 Fire Protection and Life Safety Systems,Automatic Sprinkler Systems,,,,,none,none
903.1,Section 903 Automatic Sprinkler Systems,General,Automatic sprinkler systems shall comply with this section.,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.1.1,Section 903 Automatic Sprinkler Systems,Alternative Protection,Alternative automatic fire-extinguishing systems complying with Section 904 shall be permitted instead of automatic sprinkler system protection where recognized by the applicable standard and approved by the fire code official.,Wall|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2,Section 903 Automatic Sprinkler Systems,Where Required,"Approved automatic sprinkler systems in new buildings and structures shall be provided in the locations described in Sections 903.2.1 through 903.2.12. Exception: Spaces or areas in telecommunications buildings used exclusively for telecommunications equipment, associated electrical power distribution equipment, batteries not required to have an automatic sprinkler system by Section 1207 of the Fire Code of New York State for energy storage systems and standby engines, provided that those spaces or areas are equipped throughout with an automatic smoke detection system in accordance with Section 907.2 and are separated from the remainder of the building by not less than 1-hour fire barriers constructed in accordance with Section 707 or not less than 2-hour horizontal assemblies constructed in accordance with Section 711, or both.",Wall|Slab,Business (B)|Factory and Industrial (F)|High Hazard (H)|Institutional (I)|Storage (S),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1,Section 903 Automatic Sprinkler Systems,Group A,An automatic sprinkler system shall be provided throughout buildings and portions thereof used as Group A occupancies as provided in this section.,Wall|Slab|Roof|BuildingElementProxy,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1.1,Section 903 Automatic Sprinkler Systems,Group A-1,"An automatic sprinkler system shall be provided throughout stories containing Group A-1 occupancies and throughout all stories from the Group A-1 occupancy to and including the levels of exit discharge serving that occupancy where one of the following conditions exists:The fire area exceeds 12,000 square feet (1115 m2).The fire area has an occupant load of 300 or more.The fire area is located on a floor other than a level of exit discharge serving such occupancies.The fire area contains a multitheater complex.",Wall|Door|Slab,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1.2,Section 903 Automatic Sprinkler Systems,Group A-2,"An automatic sprinkler system shall be provided throughout stories containing Group A-2 occupancies and throughout all stories from the Group A-2 occupancy to and including the levels of exit discharge serving that occupancy where one of the following conditions exists:The fire area exceeds 5,000 square feet (464 m2).The fire area has an occupant load of 100 or more.The fire area is located on a floor other than a level of exit discharge serving such occupancies.",Wall|Slab|Door|Stair|Ramp,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1.3,Section 903 Automatic Sprinkler Systems,Group A-3,"An automatic sprinkler system shall be provided throughout stories containing Group A-3 occupancies and throughout all stories from the Group A-3 occupancy to and including the levels of exit discharge serving that occupancy where one of the following conditions exists:The fire area exceeds 12,000 square feet (1115 m2).The fire area has an occupant load of 300 or more.The fire area is located on a floor other than a level of exit discharge serving such occupancies.",Slab|Wall|Door|Stair|BuildingElementProxy,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1.4,Section 903 Automatic Sprinkler Systems,Group A-4,"An automatic sprinkler system shall be provided throughout stories containing Group A-4 occupancies and throughout all stories from the Group A-4 occupancy to and including the levels of exit discharge serving that occupancy where one of the following conditions exists:The fire area exceeds 12,000 square feet (1115 m2).The fire area has an occupant load of 300 or more.The fire area is located on a floor other than a level of exit discharge serving such occupancies.",Wall|Door|Slab,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1.5,Section 903 Automatic Sprinkler Systems,Group A-5,"An automatic sprinkler system shall be provided for all enclosed Group A-5 accessory use areas in excess of 1,000 square feet (93 m2).",Wall|Door|Slab,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1.5.1,Section 903 Automatic Sprinkler Systems,Spaces Under Grandstands or Bleachers,"Enclosed spaces under grandstands or bleachers shall be equipped with an automatic sprinkler system in accordance with Section 903.3.1.1 where either of the following exist:The enclosed area is 1,000 square feet (93 m2) or less and is not constructed in accordance with Section 1030.1.1.1.The enclosed area exceeds 1,000 square feet (93 m2).",Slab|Covering|Wall,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1.6,Section 903 Automatic Sprinkler Systems,Assembly Occupancies on Roofs,"Where an occupiable roof has an assembly occupancy with an occupant load exceeding 100 for Group A-2 and 300 for other Group A occupancies, all floors between the occupiable roof and the level of exit discharge shall be equipped with an automatic sprinkler system in accordance with Section 903.3.1.1 or 903.3.1.2. Exception: Open parking garages of Type I or Type II construction.",Slab|Stair|Ramp|Wall,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.1.7,Section 903 Automatic Sprinkler Systems,Multiple Fire Areas,"An automatic sprinkler system shall be provided where multiple fire areas of Group A-1, A-2, A-3 or A-4 occupancies share exit or exit access components and the combined occupant load of theses fire areas is 300 or more.",Wall|Door|Stair|Railing|Slab,Assembly (A),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.2,Section 903 Automatic Sprinkler Systems,Group B,An automatic sprinkler system shall be provided for Group B occupancies as required in Sections 903.2.2.1 and 903.2.2.2.,Wall|Slab|Door,Business (B),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.2.1,Section 903 Automatic Sprinkler Systems,Ambulatory Care Facilities,"An automatic sprinkler system shall be installed throughout the entire floor containing an ambulatory care facility where either of the following conditions exist at any time:Four or more care recipients are incapable of self-preservation.One or more care recipients that are incapable of self-preservation are located at other than the level of exit discharge serving such a facility.In buildings where ambulatory care is provided on levels other than the level of exit discharge, an automatic sprinkler system shall be installed throughout the entire floor as well as all floors below where such care is provided, and all floors between the level of ambulatory care and the nearest level of exit discharge, the level of exit discharge, and all floors below the level of exit discharge.Exception: Floors classified as an open parking garage are not required to be sprinklered.",Wall|Slab|Roof,Institutional (I),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
903.2.2.2,Section 903 Automatic Sprinkler Systems,"Laboratories Involving Testing, Research and Development",An automatic sprinkler system shall be installed throughout the fire areas utilized for the research and development or testing of lithium-ion or lithium metal batteries.,Wall|Slab|Roof,Factory and Industrial (F)|High Hazard (H),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer
