id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
30,,Sanitary Drainage,"User notes:About this chapter: Chapter 30 regulates methods and piping systems that remove water that has been used for purposes such as flushing water closets, bathing, culinary activities and equipment discharges. The types of materials, drainage fitting and connection methods for these systems, beginning at the receiving fixtures and ending at the point of disposal for the liquid waste, are covered. A design method for a gravity flow system of vertical and horizontal piping is provided based on the probability of flows from specific fixtures.Code development reminder: Code change proposals to this chapter will be considered by the IRC—Mechanical/Plumbing Code Development Committee during the 2021 (Group A) Code Development Cycle.",,,,,
P3001,Chapter 30 Sanitary Drainage,General,,,,,,
P3001.1,Chapter 30 Sanitary Drainage,Scope,"The provisions of this chapter shall govern the materials, design, construction and installation of sanitary drainage systems. Plumbing materials shall conform to the requirements of this chapter. The drainage, waste and vent (DWV) system shall consist of piping for conveying wastes from plumbing fixtures, appliances and appurtenances, including fixture traps; above-grade drainage piping; below-grade drains within the building, such as a building drain; below- and above-grade venting systems; and piping to the public sewer or private septic system.",,,,,
P3001.2,Chapter 30 Sanitary Drainage,Protection From Freezing,"Water pipes installed in a wall or ceiling exposed to the exterior shall be located on the heated side of the wall insulation. Water, soil and waste pipes shall not be installed outside of a building. When soil and waste piping is installed under a non-enclosed area of a building or structure, freeze protections shall be installed at the discretion of the authority having jurisdiction. When installed in unconditioned utility rooms, or in the building in any other place subjected to freezing temperatures, adequate provision shall be made to protect such pipes from freezing by a minimum of R6.5 insulation determined at 75°F (24°C) in accordance with ASTM C177 or heat, or both. No traps of soil or waste pipe shall be installed or permitted outside of a building, or concealed in outside walls or in any place where they may be subjected to freezing temperatures, unless adequate provision is made to protect them from freezing. Exterior water supply system piping shall be installed below the frost line and in no case less than 12 inches (305 mm) below grade. Building sewers that connect to private sewage disposal systems shall be installed not less than 3 inches (76.2 mm) below finished grade at the point of septic tank connection. Building sewers shall be installed not less than 3 inches (76.2 mm) below grade. Note: These provisions are minimum requirements, which have been found suitable for normal weather conditions. Abnormally low temperatures for extended periods may require additional provisions to prevent freezing.",,,,,
P3001.3,Chapter 30 Sanitary Drainage,Flood-Resistant Installation,"In flood hazard areas as established by Table R301.2, drainage, waste and vent systems shall be located and installed to prevent infiltration of floodwaters into the systems and discharges from the systems into floodwaters.",,,,,
P3002,Chapter 30 Sanitary Drainage,Materials,,,,,,
P3002.1,Chapter 30 Sanitary Drainage,Piping Within Buildings,"Drain, waste and vent (DWV) piping in buildings shall be as indicated in Tables P3002.1(1) and P3002.1(2) except that galvanized wrought-iron or galvanized steel pipe shall not be used underground and shall be maintained not less than 6 inches (152 mm) above ground. Allowance shall be made for the thermal expansion and contraction of plastic piping. TABLE P3002.1(1) ABOVE-GROUND DRAINAGE AND VENT PIPE MATERIAL STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM D2680; ASTM F628; ASTM F1488; CSA B181.1 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Copper or copper-alloy pipe (Brass), ASTM B42; ASTM B43; ASTM B302 Copper or copper-alloy tubing (Brass), (Type K, L, M or DWV) ASTM B75/B75M; ASTM B88; ASTM B251/B251M; ASTM B306 Galvanized steel pipe ASTM A53/A53M Polyolefin pipe CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2665; ASTM F891; ASTM F1488; CSA B181.2 Polyvinyl chloride (PVC) plastic pipe with a 3.25-inch O.D. and a solid, cellular core or composite wall ASTM D2949; ASTM F1488 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 For SI: 1 inch = 25.4 mm. TABLE P3002.1(2) UNDERGROUND BUILDING DRAINAGE AND VENT PIPE PIPE STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM F628; ASTM F1488; CSA B181.1 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Copper or copper-alloy tubing (Type K, L, M or DWV) ASTM B75/B75M; ASTM B88; ASTM B251; ASTM B306 Polyethylene (PE) plastic pipe (SDR-PR) ASTM F714 Polyolefin pipe ASTM F714; ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2665; ASTM F891; ASTM F1488; CSA B181.2 Polyvinyl chloride (PVC) plastic pipe with a 3.25-inch O.D. and a solid, cellular core or composite wall ASTM D2949; ASTM F1488 Stainless steel drainage systems, Type 316L ASME A112.3.1 For SI: 1 inch = 25.4 mm.",,,,,
P3002.2,Chapter 30 Sanitary Drainage,Building Sewer,"Building sewer piping shall be as indicated in Table P3002.2 Forced main sewer piping shall conform to one of the standards for ABS plastic pipe, copper or copper-alloy tubing, PVC plastic pipe or pressure-rated pipe indicated in Table P3002.2. TABLE P3002.2 BUILDING SEWER PIPE MATERIAL STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with a solid, cellular core or composite wall ASTM D2661; ASTM F628; ASTM F1488 Acrylonitrile butadiene styrene (ABS) plastic pipe in sewer and drain diameters, including SDR 42 (PS 20), PS35, SDR 35 (PS 45), PS50, PS100, PS140, SDR 23.5 (PS 150) and PS200; with a solid, cellular core or composite wall ASTM D2751; ASTM F1488 Polyvinyl chloride (PVC) plastic pipe in sewer and drain diameters, including PS 25, SDR 41 (PS 28), PS 35, SDR 35 (PS 46), PS 50, PS 100, SDR 26 (PS 115), PS140 and PS 200; with a solid, cellular core or composite wall ASTM D3034; ASTM F891; ASTM F1488; CSA B182.2; CSA B182.4 ANSI/AWWAC900 Cast-iron pipe ASTM A74; ASTM A888; CISPI 301 Concrete pipe ASTM C14; ASTM C76; CSA A257.1; CSA A257.2 Copper or copper-alloy tubing (Brass), (Type K or L) ASTM B75/B75M; ASTM B88; ASTM B251/B251M Ductile iron pipe ANSI/AWWA C150/A21.50 Polyethylene (PE) plastic pipe (SDR-PR) ASTM F714 Polyolefin pipe ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic pipe in IPS diameters, including Schedule 40, DR 22 (PS 200) and DR 24 (PS 140); with solid, cellular core or composite wall ASTM D2665; ASTM D2949; ASTM D3034; ASTM F1412; CSA B182.2; CSA B182.4 Polyvinyl chloride (PVC) plastic pipe with a 3.25-inch O.D. and a solid, cellular core or composite wall ASTM D2949, ASTM F1488 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 Vitrified clay pipe ASTM C425; ASTM C700 For SI: 1 inch = 25.4 mm.",,,,,
P3002.2.1,Chapter 30 Sanitary Drainage,Building Sewer Pipe Near the Water Service,The proximity of a building sewer to a water service shall comply with Section P2906.4.1.,,,,,
P3002.3,Chapter 30 Sanitary Drainage,Fittings,"Pipe fittings shall be approved for installation with the piping material installed and shall comply with the applicable standards indicated in Table P3002.3. Pipe fittings shall not be solvent cemented inside of plastic pipe. TABLE P3002.3 PIPE FITTINGS PIPE MATERIAL FITTING STANDARD Acrylonitrile butadiene styrene (ABS) plastic pipe in IPS diameters ASME A112.4.4; ASTM D2661; ASTM D3311; ASTM F628; CSA B181.1 Acrylonotrile butadiene styrene (ABS) plastic pipe in sewer and drain diameters ASTM D2751 Cast-iron ASME B16.4; ASME B16.12; ASTM A74; ASTM A888; CISPI 301 Copper or copper alloy (Brass), ASME B16.15; ASME B16.18; ASME B16.22; ASME B16.23; ASME B16.26; ASME B16.29 Gray iron and ductile iron AWWA C110/A21.10 Polyethylene ASTM D2683 Polyolefin ASTM F1412; CSA B181.3 Polyvinyl chloride (PVC) plastic in IPS diameters ASME A112.4.4; ASTM D2665; ASTM D3311; ASTM F1866 Polyvinyl chloride (PVC) plastic pipe in sewer and drain diameters ASTM D3034 Polyvinyl chloride (PVC) plastic pipe with a 3.25-inch O.D. ASTM D2949 PVC fabricated fittings ASTM F1866 Stainless steel drainage systems, Types 304 and 316L ASME A112.3.1 Vitrified clay ASTM C700 For SI: 1 inch = 25.4 mm.",,,,,
P3002.3.1,Chapter 30 Sanitary Drainage,Drainage,"Drainage fittings shall have a smooth interior waterway of the same diameter as the piping served. Fittings shall conform to the type of pipe used. Drainage fittings shall not have ledges, shoulders or reductions that can retard or obstruct drainage flow in the piping. Threaded drainage pipe fittings shall be of the recessed drainage type, black or galvanized. Drainage fittings shall be designed to maintain 1/4 unit vertical in 12 units horizontal (2-percent slope) grade. This section shall not be applicable to tubular waste fittings used to convey vertical flow upstream of the trap seal liquid level of a fixture trap.",,,,,
P3002.4,Chapter 30 Sanitary Drainage,Other Materials,"Sheet lead, lead bends, lead traps and sheet copper shall comply with Sections P3002.4.1 through P3002.4.3.",,,,,
P3002.4.1,Chapter 30 Sanitary Drainage,Sheet Lead,"Sheet lead shall weigh not less than indicated for the following applications:Flashing of vent terminals, 3 psf (15 kg/m2).Prefabricated flashing for vent pipes, 21/2 psf (12 kg/m2).",,,,,
P3002.4.2,Chapter 30 Sanitary Drainage,Lead Bends and Traps,Lead bends and lead traps shall be not less than 1/8-inch (3 mm) wall thickness.,,,,,
P3002.4.3,Chapter 30 Sanitary Drainage,Sheet Copper,"Sheet copper shall weigh not less than indicated for the following applications:General use, 12 ounces per square feet (4 kg/m2).Flashing for vent pipes, 8 ounces per square feet (2.5 kg/m2).",,,,,
P3003,Chapter 30 Sanitary Drainage,Joints and Connections,,,,,,
P3003.1,Chapter 30 Sanitary Drainage,Tightness,Joints and connections in the DWV system shall be gastight and watertight for the intended use or pressure required by test.,,,,,
P3003.1.1,Chapter 30 Sanitary Drainage,"Threaded Joints, General",Pipe and fitting threads shall be tapered.,,,,,
P3003.2,Chapter 30 Sanitary Drainage,Prohibited Joints,"Running threads and bands shall not be used in the drainage system. Drainage and vent piping shall not be drilled, tapped, burned or welded. The following types of joints and connections shall be prohibited: Cement or concrete. Mastic or hot-pour bituminous joints. Joints made with fittings not approved for the specific installation. Joints between different diameter pipes made with elastomeric rolling O-rings. Solvent-cement joints between different types of plastic pipe. Saddle-type fittings.",,,,,
P3003.3,Chapter 30 Sanitary Drainage,ABS Plastic,Joints between ABS plastic pipe or fittings shall comply with Sections P3003.3.1 through P3003.3.4.,,,,,
P3003.3.1,Chapter 30 Sanitary Drainage,Mechanical Joints,"Mechanical joints on drainage pipes shall be made with an elastomeric seal conforming to ASTM C1173, ASTM D3212 or CSA B602. Mechanical joints shall be installed only in underground systems unless otherwise approved. Joints shall be installed in accordance with the manufacturer's instructions.",,,,,
P3003.3.2,Chapter 30 Sanitary Drainage,Solvent Cementing,"Joint surfaces shall be clean and free from moisture. Solvent cement that conforms to ASTM D2235 or CSA B181.1 shall be applied to joint surfaces. The joint shall be made while the cement is wet. Joints shall be made in accordance with ASTM D2235, ASTM D2661, ASTM F628 or CSA B181.1. Solvent-cement joints shall be permitted above or below ground.",,,,,
P3003.3.3,Chapter 30 Sanitary Drainage,Threaded Joints,Threads shall conform to ASME B1.20.1. Schedule 80 or heavier pipe shall be permitted to be threaded with dies specifically designed for plastic pipe. Approved thread lubricant or tape shall be applied on the male threads only.,,,,,
P3003.3.4,Chapter 30 Sanitary Drainage,Push-Fit Fitting Joints,Push-fit DWV fittings shall be listed and labeled to ASME A112.4.4 and shall be installed in accordance with the manufacturer's instructions.,,,,,
P3003.4,Chapter 30 Sanitary Drainage,Cast Iron,Joints between cast-iron pipe or fittings shall comply with Sections P3003.4.1 through P3003.4.3.,,,,,
P3003.4.1,Chapter 30 Sanitary Drainage,Caulked Joints,"Joints for hub and spigot pipe shall be firmly packed with oakum or hemp. Molten lead shall be poured in one operation to a depth of not less than 1 inch (25 mm). The lead shall not recede more than 1/8 inch (3 mm) below the rim of the hub and shall be caulked tight. Paint, varnish or other coatings shall not be permitted on the jointing material until after the joint has been tested and approved. Lead shall be run in one pouring and shall be caulked tight.",,,,,
P3003.4.2,Chapter 30 Sanitary Drainage,Compression Gasket Joints,Compression gaskets for hub and spigot pipe and fittings shall conform to ASTM C564. Gaskets shall be compressed when the pipe is fully inserted.,,,,,
P3003.4.3,Chapter 30 Sanitary Drainage,Mechanical Joint Coupling,"Mechanical joint couplings for hubless pipe and fittings shall consist of an elastomeric sealing sleeve and a metallic shield that comply with CISPI 310, ASTM C1277 or ASTM C1540. The elastomeric sealing sleeve shall conform to ASTM C564 or CSA B602 and shall have a center stop. Mechanical joint couplings shall be installed in accordance with the manufacturer's instructions.",,,,,
P3003.5,Chapter 30 Sanitary Drainage,Concrete Joints,"Joints between concrete pipe and fittings shall be made with an elastomeric seal conforming to ASTM C443, ASTM C1173, CSA A257.3 or CSA B602.",,,,,
P3003.6,Chapter 30 Sanitary Drainage,Copper and Copper-Alloy (Brass) Pipe and Tubing,Joints between copper or copper-alloy pipe tubing or fittings shall comply with Sections P3003.6.1 through P3003.6.4.,,,,,
P3003.6.1,Chapter 30 Sanitary Drainage,Brazed Joints,"All joint surfaces shall be cleaned. An approved flux shall be applied where required. Brazing materials shall have a melting point in excess of 1,000°F (538°C). Brazing alloys filler metal shall be in accordance with AWS A5.8.",,,,,
P3003.6.2,Chapter 30 Sanitary Drainage,Mechanical Joints,Mechanical joints shall be installed in accordance with the manufacturer's instructions.,,,,,
