id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
5,,Floors,"User note:About this chapter: Chapter 5 provides the requirements for the design and construction of floor systems that will be capable of supporting minimum required design loads. This chapter covers wood floor framing, wood floors on the ground, cold-formed steel floor framing and concrete slabs on the ground. Allowable span tables are provided that greatly simplify the determination of joist, girder and sheathing sizes for raised floor systems of wood framing and cold-formed steel framing. This chapter also contains prescriptive requirements for wood-framed exterior decks and their attachment to the main building.",Slab|Beam|Member,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
R501,Chapter 5 Floors,General,,,,,none,none
R501.1,Chapter 5 Floors,Application,"The provisions of this chapter shall control the design and construction of the floors for buildings, including the floors of attic spaces used to house mechanical or plumbing fixtures and equipment.",Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,assemblies_envelope,architect
R501.2,Chapter 5 Floors,Requirements,Floor construction shall be capable of accommodating all loads in accordance with Section R301 and of transmitting the resulting loads to the supporting structural elements.,Slab|Beam|Joist|Footing|Column,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,structural_design,structural_engineer
R502,Chapter 5 Floors,Wood Floor Framing,,,,,none,none
R502.1,Chapter 5 Floors,General,Wood and wood-based products used for load-supporting purposes shall conform to the applicable provisions of this section.,Beam|Column|Slab|Wall|Roof,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Institutional (I),sd|dd|cd,structural_design,structural_engineer
R502.1.1,Chapter 5 Floors,Sawn Lumber,"Sawn lumber shall be identified by a grade mark of an accredited lumber grading or inspection agency and have design values certified by an accreditation body that complies with DOC PS 20. In lieu of a grade mark, a certificate of inspection issued by a lumber grading or inspection agency meeting the requirements of this section shall be accepted.",Beam|Column|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,finishes_materials,architect
R502.1.1.1,Chapter 5 Floors,Preservative-Treated Lumber,Preservative treated dimension lumber shall be identified as required by Section R317.2.,Wall|Beam|Slab|Column,Residential (R)|Business (B),sd|dd|cd,finishes_materials,architect
R502.1.1.2,Chapter 5 Floors,End-Jointed Lumber,"Approved end-jointed lumber identified by a grade mark conforming to Section R502.1.1 shall be permitted to be used interchangeably with solid-sawn members of the same species and grade. End-jointed lumber used in an assembly required elsewhere in this code to have a fire-resistance rating shall have the designation ""Heat-Resistant Adhesive"" or ""HRA"" included in its grade mark.",Beam|Column|Slab|Plate|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,fire_resistance_smoke_protection,architect
R502.1.2,Chapter 5 Floors,Prefabricated Wood I-Joists,Structural capacities and design provisions for prefabricated wood I-joists shall be established and monitored in accordance with ASTM D5055.,Beam|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,structural_design,structural_engineer
R502.1.3,Chapter 5 Floors,Structural Glued Laminated Timbers,"Glued laminated timbers shall be manufactured and identified as required in ANSI A190.1, ANSI 117 and ASTM D3737.",,,,,
R502.1.4,Chapter 5 Floors,Structural Log Members,Structural log members shall comply with the provisions of ICC 400.,Wall|Beam|Column,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,structural_design,structural_engineer
R502.1.5,Chapter 5 Floors,Structural Composite Lumber,Structural capacities for structural composite lumber shall be established and monitored in accordance with ASTM D5456.,Beam|Column|Member|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,structural_design,structural_engineer
R502.1.6,Chapter 5 Floors,Cross-Laminated Timber,Cross-laminated timber shall be manufactured and identified as required by ANSI/APA PRG 320.,Slab|Wall|Roof,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Mercantile (M),sd|dd|cd,construction_type_ratings,architect
R502.1.7,Chapter 5 Floors,Engineered Wood Rim Board,Engineered wood rim boards shall conform to ANSI/APA PRR 410 or shall be evaluated in accordance with ASTM D7672. Structural capacities shall be in accordance with ANSI/APA PRR 410 or established in accordance with ASTM D7672. Rim boards conforming to ANSI/APA PRR 410 shall be marked in accordance with that standard.,Slab|Beam|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
