id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
11,,[RE] Energy Efficiency,Slab|Roof|Wall|Window|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect,
N1101,Chapter 11 [RE] Energy Efficiency,General,,,,none,none,
N1101.1,Chapter 11 [RE] Energy Efficiency,Scope,,,,,,"This chapter regulates the energy efficiency for the design and construction of buildings regulated by this code. Exception: In accordance with N.C.G.S. 143-138 (b19), no energy conservation code provisions shall apply to detached and attached garages located on the same lot as a dwelling. Note: The text of the following Sections N1101.2 through N1105 is extracted from the 2018 edition of the North Carolina Energy Conservation Code—Residential Provisions and has been editorially revised to conform to the scope and application of this code. The section numbers appearing in parenthesis after each section number are the section numbers of the corresponding text in the North Carolina Energy Conservation Code—Residential Provisions. The delayed effective date of this Rule is January 1, 2020. The Statutory authority for Rule-making is G. S. 143-136; 143-138."
N1101.2,Chapter 11 [RE] Energy Efficiency,(R101.3) Intent,Wall|Roof|Slab,Residential (R),concept|sd|dd|cd,assemblies_envelope,architect,"This chapter shall regulate the design and construction of buildings for the effective use and conservation of energy over the useful life of each building. This chapter is intended to provide flexibility to permit the use of innovative approaches and techniques to achieve this objective. This chapter is not intended to abridge safety, health or environmental requirements contained in other applicable codes or ordinances."
N1101.3,Chapter 11 [RE] Energy Efficiency,(R101.5.1) Compliance Materials,,,,,,"The building official shall be permitted to approve specific computer software, worksheets, compliance manuals and other similar materials that meet the intent of this code."
N1101.6,Chapter 11 [RE] Energy Efficiency,(R202) Defined Terms,Wall|Slab|Roof|Window|CurtainWall,Residential (R),sd|dd|cd,assemblies_envelope,architect,See Chapter 2.
N1101.7,Chapter 11 [RE] Energy Efficiency,(R301.1) Climate Zones,Slab|Wall|Roof,Residential (R)|Business (B),sd|dd|cd,interior_environment,architect,"Climate zones from Figure N1101.7 or Table N1101.7 shall be used in determining the applicable requirements in Sections N1101 through N1111. Warm and humid counties are below the dashed line. FIGURE N1101.7 (R301.1) CLIMATE ZONES TABLE N1101.7 (R301.1)CLIMATE ZONES, MOISTURE REGIMES, AND WARM-HUMID DESIGNATIONS BY STATE, COUNTY AND TERRITORY Key: A — Moist. Asterisk (*) indicates a warm-humid location. BY COUNTY NORTH CAROLINA 4A Alamance 4A Alexander 5A Alleghany 3A Anson 5A Ashe 5A Avery 3A Beaufort 4A Bertie 3A Bladen 3A Brunswick* 4A Buncombe 4A Burke 3A Cabarrus 4A Caldwell 3A Camden 3A Carteret* 4A Caswell 4A Catawba 4A Chatham 4A Cherokee 3A Chowan 4A Clay 4A Cleveland 3A Columbus* 3A Craven 3A Cumberland 3A Currituck 3A Dare 3A Davidson 4A Davie 3A Duplin 4A Durham 3A Edgecombe 4A Forsyth 4A Franklin 3A Gaston 4A Gates 4A Graham 4A Granville 3A Greene 4A Guilford 4A Halifax 4A Harnett 4A Haywood 4A Henderson 4A Hertford 3A Hoke 3A Hyde 4A Iredell 4A Jackson 3A Johnston 3A Jones 4A Lee 3A Lenoir 4A Lincoln 4A Macon 4A Madison 3A Martin 4A McDowell 3A Mecklenburg 5A Mitchell 3A Montgomery 3A Moore 4A Nash 3A New Hanover* 4A Northampton 3A Onslow* 4A Orange 3A Pamlico 3A Pasquotank 3A Pender* 3A Perquimans 4A Person 3A Pitt 4A Polk 3A Randolph 3A Richmond 3A Robeson 4A Rockingham 3A Rowan 4A Rutherford 3A Sampson 3A Scotland 3A Stanly 4A Stokes 4A Surry 4A Swain 4A Transylvania 3A Tyrrell 3A Union 4A Vance 4A Wake 4A Warren 3A Washington 5A Watauga 3A Wayne 4A Wilkes 3A Wilson 4A Yadkin 5A Yancey"
N1101.7.1,Chapter 11 [RE] Energy Efficiency,(R301.2) Warm Humid Counties,Wall|Roof|Slab,Residential (R)|Assembly (A)|Business (B),sd|dd|cd,interior_environment,architect,Warm Humid counties are identified in Table N1101.7 by an asterisk.
N1101.9,Chapter 11 [RE] Energy Efficiency,(R302.1) Interior Design Conditions,Covering|Window|Door,Assembly (A)|Business (B)|Educational (E)|Residential (R),sd|dd|cd,interior_environment,architect,The interior design temperatures used for heating and cooling load calculations shall be a maximum of 72°F (22°C) for heating and minimum of 75°F (24°C) for cooling.
N1101.10,Chapter 11 [RE] Energy Efficiency,(R303.1) Identification,Wall|Roof|Slab|Door|Window,Residential (R),cd|ca,assemblies_envelope,architect,"Materials, systems and equipment shall be identified in a manner that will allow a determination of compliance with the applicable provisions of this code."
N1101.10.1,Chapter 11 [RE] Energy Efficiency,(R303.1.1) Building Thermal Envelope Insulation,Wall|Roof|Slab|Covering|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),cd|ca,assemblies_envelope,architect,"An R-value identification mark shall be applied by the manufacturer to each piece of building thermal envelope insulation 12 inches (305 mm) or greater in width. Alternately, the insulation installers shall provide a certification listing the type, manufacturer and R-value of insulation installed in each element of the building thermal envelope. For blown or sprayed insulation (fiberglass and cellulose), the initial installed thickness, settled thickness, settled R-value, installed density, coverage area and number of bags installed shall be listed on the certification. For insulated siding, the R-value shall be labeled on the product's package and shall be listed on the certification. The insulation installer shall sign, date and post the certification in a conspicuous location on the job site."
N1101.10.1.1,Chapter 11 [RE] Energy Efficiency,(R303.1.1.1) Blown-in or Sprayed Roof/Ceiling and Ceiling Insulation,,,,,,The thickness of blown-in or sprayed roof/ceiling insulation (fiberglass or cellulose) shall be written in inches (mm) on markers that are installed at least one for every 300 square feet (28 m2) throughout the attic space. The markers shall be affixed to the trusses or joists and marked with the minimum initial installed thickness with numbers not less than 1 inch (25 mm) in height. Each marker shall face the attic access opening. Sprayed polyurethane foam thickness and installed R-value shall be listed on certification provided by the insulation installer.
N1101.10.2,Chapter 11 [RE] Energy Efficiency,(R303.1.2) Insulation Mark Installation,Wall|Roof|Slab|Covering,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,assemblies_envelope,architect,Insulating materials shall be installed such that the manufacturer's R-value mark is readily observable upon inspection.
N1101.10.3,Chapter 11 [RE] Energy Efficiency,(R303.1.3) Fenestration Product Rating,Window|Door|Roof,Residential (R),sd|dd|cd,assemblies_envelope,architect,"U-factors of fenestration products (windows, doors and skylights) shall be determined in accordance with NFRC 100. U-factors shall be determined by an accredited, independent laboratory, and labeled and certified by the manufacturer.Products lacking such a labeled U-factor shall be assigned a default U-factor from Tables N1101.10.3(1) or N1101.10.3(2). The solar heat gain coefficient (SHGC) and visible transmittance (VT) of glazed fenestration products (windows, glazed doors and skylights) shall be determined in accordance with NFRC 200 by an accredited, independent laboratory, and labeled and certified by the manufacturer. Products lacking such a labeled SHGC or VT shall be assigned a default SHGC or VT from Table N1101.10.3(3). Exception: When a garage door is a part of the building thermal envelope, garage door U-factors shall be determined in accordance with either NFRC 100 or ANSI/DASMA 105. TABLE N1101.10.3(1) [R303.1.3(1)]DEFAULT GLAZED FENESTRATION U-FACTORS FRAME TYPE SINGLE PANE DOUBLE PANE SKYLIGHT Single Double Metal 1.20 0.80 2.00 1.30 Metal with Thermal Break 1.10 0.65 1.90 1.10 Nonmetal or Metal Clad 0.95 0.55 1.75 1.05 Glazed Block 0.60 TABLE N1101.10.3(2) [R303.1.3(2)]DEFAULT DOOR U-FACTORS DOOR TYPE U-FACTOR Uninsulated Metal 1.20 Insulated Metal 0.60 Wood 0.50 Insulated, nonmetal edge, max 45% glazing, any glazing double pane 0.35 TABLE N1101.10.3(3) [R303.1.3(3)]DEFAULT GLAZED FENESTRATION SHGC AND VT SINGLE GLAZED DOUBLE GLAZED GLAZED BLOCK Clear Tinted Clear Tinted SHGC 0.8 0.7 0.7 0.6 0.6 VT 0.6 0.3 0.6 0.3 0.6"
N1101.10.4,Chapter 11 [RE] Energy Efficiency,(R303.1.4) Insulation Product Rating,Wall|Roof|Slab|Window,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect,"The thermal resistance (R-value) of insulation shall be determined in accordance with the U.S. Federal Trade Commission R-value rule (CFR Title 16, Part 460) in units of h × ft2 × °F/Btu at a mean temperature of 75°F (24°C)."
N1101.10.4.1,Chapter 11 [RE] Energy Efficiency,(R303.1.4.1) Insulated Siding,Wall|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,assemblies_envelope,architect,The thermal resistance (R-value) of insulated siding shall be determined in accordance with ASTM C 1363. Installation for testing shall be in accordance with the manufacturer's installation instructions.
N1101.11,Chapter 11 [RE] Energy Efficiency,(R303.2) Installation,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,assemblies_envelope,architect,"All materials, systems and equipment shall be installed in accordance with the manufacturer's instructions and this code."
N1101.11.1,Chapter 11 [RE] Energy Efficiency,(R303.2.1) Protection of Exposed Foundation Insulation,Slab|Wall|Footing|Covering,Residential (R)|Assembly (A)|Business (B),dd|cd,assemblies_envelope,architect,"Insulation applied to the exterior of basement walls, crawlspace walls and the perimeter of slab-on-grade floors shall have an opaque and weather-resistant protective covering to prevent the degradation of the insulation's thermal performance. The protective covering shall cover the exposed exterior insulation and extend not less than 6 inches (153 mm) below grade."
N1101.12,Chapter 11 [RE] Energy Efficiency,(R303.3) Maintenance Information,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,mechanical_systems,mechanical_engineer,Maintenance instructions shall be furnished for equipment and systems that require preventive maintenance.
new_N1101.13,Chapter 11 [RE] Energy Efficiency,(R401.2) Compliance,,,,,,"Projects shall comply with one of the following: Section N1101.14 through N1104. Section N1105 and the provisions of Section N1101.14 labeled ""Mandatory."" An energy rating index (ERI) approach in Section N1106. REScheck keyed to the 2018 IECC shall be permitted to demonstrate compliance with this Code. Envelope requirements may not be traded off against the use of high efficiency heating or cooling equipment. No tradeoff calculations are needed for required termite inspection and treatment gaps. The delayed effective date of this Rule is January 1, 2022. The Statutory authority for Rule-making is G. S. 143-136; 143-138."
