id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1,,Scope and Administration,BuildingElementProxy,Residential (R),concept|sd|dd|cd|ca,occupancy_classification,architect,"User note:About this chapter: Chapter 1 establishes the limits of applicability of this code and describes how the code is to be applied and enforced. Chapter 1 is in two parts: Part 1—Scope and Application (Sections R101—R102) and Part 2—Administration and Enforcement (Sections R103—R114). Section R101 identifies which buildings and structures come under its purview and references other I-Codes as applicable. Standards and codes are scoped to the extent referenced (see Section R102.4).The one- and two-family dwelling code is intended to be adopted as a legally enforceable document, and it cannot be effective without adequate provisions for its administration and enforcement. The provisions of Chapter 1 establish the authority and duties of the building official appointed by the authority having jurisdiction and also establish the rights and privileges of the design professional, contractor and property owner."
divider_1_1,Chapter 1 Scope and Administration,Scope and Application,,,,none,none,
R101,Chapter 1 Scope and Administration,Scope and General Requirements,,,,none,none,
R101.1,Chapter 1 Scope and Administration,Title,BuildingElementProxy,Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"The 2021 International Residential Code and this section shall be known as the 2021 International Residential Code portion of the 2022 Connecticut State Building Code, hereinafter referred to as ""the code"" or ""this code."""
R101.2,Chapter 1 Scope and Administration,Scope,Wall|Roof|Slab|Door|Window,Residential (R)|Business (B)|Institutional (I)|Assembly (A),concept|sd|dd|cd,occupancy_classification,architect,"The provisions of this code shall apply to the construction, alteration, movement, enlargement, replacement, repair, equipment, use and occupancy, location, removal and demolition of detached one- and two-family dwellings and townhouses not more than three stories above grade plane in height with a separate means of egress and their accessory structures not more than three stories above grade plane in height. Exceptions: Live/work units in one- and two-family dwellings, that provide professional services and employ a maximum of one employee within the dwelling in addition to the residents of the dwelling unit, shall be permitted to comply with the requirements of the 2021 International Residential Code portion of the 2022 Connecticut State Building Code. A care facility for three or fewer persons receiving custodial care within a dwelling unit shall be permitted to be constructed in accordance with this code. The following shall be permitted to be constructed in accordance with this code where provided with a residential fire sprinkler system complying with Section P2904: Live/work units located in townhouses and complying with the requirements of Section 419 of the 2021 International Building Code portion of the 2022 Connecticut State Building Code. Owner-occupied lodging houses with five or fewer guestrooms. A care facility with three or fewer persons receiving medical care within a dwelling unit."
R101.3,Chapter 1 Scope and Administration,Purpose,Wall|Slab|Stair,Assembly (A)|Business (B)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"The purpose of this code is to establish minimum requirements to provide a reasonable level of safety, health and general welfare through affordability, structural strength, means of egress, stability, sanitation, light and ventilation, energy conservation and safety to life and property from fire and other hazards and to provide a reasonable level of safety to fire fighters and emergency responders during emergency operations."
new_101.4.1,Chapter 1 Scope and Administration,Gas,,,,,,"The International Fuel Gas Code is not adopted by the state of Connecticut. Any references to the International Fuel Gas Code within the body of this code shall be considered references to requirements of NFPA 2, Hydrogen Technologies Code, NFPA 54, National Fuel Gas Code and NFPA 58, Liquefied Petroleum Gas Code."
new_R101.4.2,Chapter 1 Scope and Administration,Private Sewage Disposal,,,,,,"The International Private Sewage Disposal Code is not adopted by the state of Connecticut. Private sewage disposal systems shall be designed and installed in accordance with the Public Health Code adopted under authority of section 19a-36 of the Connecticut General Statutes. Any reference to the International Private Sewage Disposal Code within the body of this code shall be deemed a reference to the regulations adopted pursuant to section 19a-36 of the Connecticut General Statutes, known as the Public Health Code."
new_R101.4.3,Chapter 1 Scope and Administration,Property Maintenance,,,,,,"The International Property Maintenance Code is not adopted by the state of Connecticut. Property maintenance shall be in accordance with the requirements of this code or the requirements of local property maintenance codes when such codes are adopted by the town, city or borough. References to the International Property Maintenance Code found within the body of the model document shall be considered null and void."
new_R101.4.4,Chapter 1 Scope and Administration,Connecticut State Fire Safety Code,,,,,,References to the International Fire Code within the body of the model document shall be considered to be references to the 2022 Connecticut State Fire Safety Code.
new_R101.4.5,Chapter 1 Scope and Administration,Applicable Electrical Code,,,,,,The applicable electrical code for buildings constructed under this code is the 2020 NFPA 70 National Electrical Code portion of the 2022 Connecticut State Building Code.
new_R101.4.6,Chapter 1 Scope and Administration,Demolition of Structures,,,,,,The demolition of structures shall be conducted in accordance with the State Demolition Code as found in chapter 541 of the Connecticut General Statutes.
R102,Chapter 1 Scope and Administration,Applicability,,,,none,none,
R102.1,Chapter 1 Scope and Administration,General,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect,"Where there is a conflict between a general requirement and a specific requirement, the specific requirement shall be applicable. Where, in any specific case, different sections of this code specify different materials, methods of construction or other requirements, the most restrictive shall govern."
R102.2,Chapter 1 Scope and Administration,Other Laws,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"The provisions of this code shall not be deemed to nullify any provisions of local, state or federal law."
R102.3,Chapter 1 Scope and Administration,Application of References,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd|ca,occupancy_classification,architect,"References to chapter or section numbers, or to provisions not specifically identified by number, shall be construed to refer to such chapter, section or provision of this code."
R102.4,Chapter 1 Scope and Administration,Referenced Codes and Standards,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,special_construction,architect,"The codes and standards referenced in this code shall be considered part of the requirements of this code to the prescribed extent of each such reference and as further regulated in Sections R102.4.1 and R102.4.2. Any reference to the ICC codes shall mean the 2022 Connecticut State Building Code adopted pursuant to section 29-252 of the Connecticut General Statutes. Exception: Where enforcement of a code provision would violate the conditions of the listing of the equipment or appliance, the conditions of the listing and manufacturer's instructions shall apply."
R102.4.1,Chapter 1 Scope and Administration,Conflicts,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,occupancy_classification,architect,"Where conflicts occur between provisions of this code and referenced codes and standards, the provisions of this code shall apply."
R102.4.2,Chapter 1 Scope and Administration,Provisions in Referenced Codes and Standards,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,occupancy_classification,architect,"Where the extent of the reference to a referenced code or standard includes subject matter that is within the scope of this code, the provisions of this code, as applicable, shall take precedence over the provisions in the referenced code or standard."
R102.5,Chapter 1 Scope and Administration,Appendices,,,,,,The following appendices of the 2021 International Residential Code are hereby specifically adopted and included in this code: AE; AF; AG; AH; AK; AO; AP; AQ; and AY.
R102.6,Chapter 1 Scope and Administration,Partial Invalidity,,,,,,"In the event any part or provision of this code is held to be illegal or void, this shall not have the effect of making void or illegal any of the other parts or provisions."
R102.7,Chapter 1 Scope and Administration,Existing Structures,,,,,,"The legal occupancy of any building or structure existing on the date of adoption of this code shall be permitted to continue without change, except as specifically covered in this code."
R102.7.1,Chapter 1 Scope and Administration,"Additions, Alterations or Repairs",,,,,,"Additions, alterations or repairs to any structure shall conform to the requirements for a new structure without requiring the existing structure to comply with the requirements of this code, unless otherwise stated. Additions, alterations, repairs and relocations shall not cause an existing structure to become less compliant with the provisions of this code than the existing building or structure was prior to the addition, alteration or repair. An existing building together with its additions shall comply with the height limits of this code. Where the alteration causes the use or occupancy to be changed to one not within the scope of this code, the provisions of the International Existing Building Code shall apply."
divider_1_2,Chapter 1 Scope and Administration,Administration and Enforcement,,,,none,none,
R103,Chapter 1 Scope and Administration,Department of Building SafetyEnforcement Agency,,,,,,
R103.1,Chapter 1 Scope and Administration,Creation of Enforcement Agency,,,,,,"Each town, city and borough shall create an agency whose function is to enforce the provisions of this code. The official in charge thereof shall be known as the building official."
R103.2,Chapter 1 Scope and Administration,Appointment,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),concept,occupancy_classification,owner,"Pursuant to section 29-260 of the Connecticut General Statutes, the chief executive officer of any town, city or borough shall appoint an officer to administer this code, and this officer shall be known as the ""building official"" and referred to in this code as the building official, local building official or code official."
R103.3,Chapter 1 Scope and Administration,DeputiesEmployees,,,,,,"In accordance with the prescribed procedures and regulations of the town, city or borough, and with the concurrence of the appointing authority, the building official shall have the authority to appoint an assistant building official, related technical officers, inspectors, plan examiners and other employees. Such employees shall have the powers as regulated by the town, city or borough, and by the state of Connecticut."
new_R103.4,Chapter 1 Scope and Administration,Restriction of Employees,,,,,,"An official or employee connected with the agency created to enforce the provisions of this code pursuant to Section R103.1, except one whose only connection with it is that of a member of the board of appeals established under the provisions of Section R112, shall not be engaged in, or directly or indirectly connected with, the furnishing of labor, materials or appliances for the construction, addition, alteration, repair or maintenance of a building located in the town, city or borough in which such official or employee is employed, or the preparation of construction documents therefor, unless that person is the owner of the building. Such officer or employee shall not engage in any work that conflicts with official duties or with the interests of the agency."
R104,Chapter 1 Scope and Administration,Duties and Powers of the Building Official,,,,none,none,
R104.1,Chapter 1 Scope and Administration,General,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,occupancy_classification,owner,"The building official is hereby authorized and directed to enforce the provisions of this code. The building official shall have the authority to adopt policies and procedures in order to clarify the application of its provisions. Such policies and procedures shall be in compliance with the intent and purpose of this code. Such policies and procedures shall not have the effect of waiving requirements specifically provided for in this code, nor shall they have the effect of establishing requirements in excess of those set forth in this code."
new_R104.1.1,Chapter 1 Scope and Administration,Rule-Making Authority,,,,,,"Pursuant to subsection (a) of section 29-252 of the Connecticut General Statutes, the State Building Inspector and the Codes and Standards Committee shall, jointly, with the approval of the Commissioner of Administrative Services, adopt and administer the Connecticut State Building Code for the purpose of regulating the design, construction and use of buildings or structures to be erected and the alteration of buildings or structures already erected and make such amendments thereto as they, from time to time, deem necessary or desirable."
R104.2,Chapter 1 Scope and Administration,Applications and Permits,,,,,,"The building official shall receive applications, review construction documents and issue permits for the erection and alteration of buildings and structures, inspect the premises for which such permits have been issued and enforce compliance with the provisions of this code."
R104.3,Chapter 1 Scope and Administration,Notices and Orders,,,,,,The building official shall issue necessary notices or orders to ensure compliance with this code.
R104.4,Chapter 1 Scope and Administration,Inspections,,,,,,"The building official shall make the required inspections, or the building official shall have the authority to accept reports of inspection by approved agencies or individuals. Reports of such inspections shall be in writing and be certified by a responsible officer of such approved agency or by the responsible individual. The building official is authorized to engage such expert opinion as deemed necessary to report on unusual technical issues that arise, subject to the approval of the appointing authority."
R104.5,Chapter 1 Scope and Administration,Identification,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),ca,site_planning,owner,The building official shall carry proper identification when inspecting structures or premises in the performance of duties under this code.
R104.6,Chapter 1 Scope and Administration,Right of Entry,,,,,,"Pursuant to subsection (d) of section 29-261 of the Connecticut General Statutes, the building official or his assistant shall have the right of entry to such buildings or structures, except single-family residences, for the proper performance of his duties between the hours of nine a.m. and five p.m., except that in the case of an emergency he shall have the right of entry at any time, if such entry is necessary in the interest of public safety. Pursuant to section 29-393 of the Connecticut General Statutes, on receipt of information from the local fire marshal or from any other authentic source that any building in his jurisdiction, due to lack of exit facilities, fire, deterioration, catastrophe or other cause, is in such condition as to be a hazard to any person or persons, the building official or his assistant shall immediately make inspection."
R104.7,Chapter 1 Scope and Administration,Department Records,,,,,,"The building official shall keep official records of applications received, permits and certificates issued, fees collected, reports of inspections, and notices and orders issued. Such records shall be retained in the official records for the period required for the retention of public records."
R104.8,Chapter 1 Scope and Administration,Liability,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,site_planning,owner,"The building official, member of the board of appeals or employee charged with the enforcement of this code, while acting for the jurisdiction in good faith and without malice in the discharge of the duties required by this code or other pertinent law or ordinance, shall not thereby be rendered civilly or criminally liable personally and is hereby relieved from personal liability for any damage accruing to persons or property as a result of any act or by reason of an act or omission in the discharge of official duties."
R104.8.1,Chapter 1 Scope and Administration,Legal Defense,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd,occupancy_classification,owner,"Any suit or criminal complaint instituted against an officer or employee because of an act performed by that officer or employee in the lawful discharge of duties and under the provisions of this code shall be defended by legal representatives of the jurisdiction until the final termination of the proceedings. The building official or any subordinate shall not be liable for cost in any action, suit or proceeding that is instituted in pursuance of the provisions of this code."
R104.9,Chapter 1 Scope and Administration,Approved Materials and Equipment,BuildingElementProxy,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Mercantile (M),sd|dd|cd,special_construction,architect,"Materials, equipment and devices approved by the building official shall be constructed and installed in accordance with such approval."
R104.9.1,Chapter 1 Scope and Administration,Used Materials and Equipment,,,,,,"Used materials, equipment and devices shall not be reused unless approved by the building official."
R104.10,Chapter 1 Scope and Administration,Modifications,,,,,,"Modifications, variations, or exemptions from and approval of equivalent or alternative compliance with the requirements of this code shall be in accordance with the provisions of Sections 104.10.1 to 104.10.4, inclusive."
R104.10.1,Chapter 1 Scope and Administration,Flood Hazard AreasConnecticut State Building Code,,,,,,"Pursuant to subsection (b) of section 29-254 of the Connecticut General Statutes, the State Building Inspector may grant modifications, variations or exemptions from, or approve equivalent or alternative compliance with, the Connecticut State Building Code where strict compliance with the Connecticut State Building Code would entail practical difficulty or unnecessary hardship, or is otherwise adjudged unwarranted, provided the intent of the law shall be observed and public welfare and safety be assured. Any person aggrieved by any decision of the State Building Inspector may appeal to the Codes and Standards Committee not later than 30 days after mailing of the decision."
new_R104.10.1.1,Chapter 1 Scope and Administration,Action on Application,,,,,,"The application for modification, variation, exemption from or approval of equivalent or alternative compliance with the requirements of the Connecticut State Building Code shall be made on a form supplied by the State Building Inspector, which shall be submitted by the applicant to the building official. Pursuant to subsection (b) of section 29-254 of the Connecticut General Statutes, any such application received by a building official shall be forwarded to the State Building Inspector within 15 business days of receipt by such building official. The application shall include the building official's comments on the merits of the application, and shall be signed by the building official."
