id,ifc_type,occupancy,design_phase,code_category,primary_responsibility
3,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect
301,,,,none,none
301.1,Wall|Roof|Slab,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,occupancy_classification,architect
301.1.1,Stair|Railing|Slab,Assembly (A),sd|dd|cd,means_of_egress,architect
301.2,Wall|Slab|Roof,Assembly (A)|Business (B)|Residential (R),cd|ca,special_construction,architect
301.3,Wall|Column|Beam|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,occupancy_classification,architect
301.3.1,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,occupancy_classification,architect
301.3.2,Wall|Door|Window,Assembly (A)|Business (B)|Mercantile (M)|Residential (R),sd|dd|cd,occupancy_classification,architect
301.3.3,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect
301.4,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,special_construction,architect
302,,,,none,none
302.1,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),cd|ca,fire_resistance_smoke_protection,architect
302.2,BuildingElementProxy,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,occupancy_classification,architect
302.2.1,BuildingElementProxy,Institutional (I),sd|dd|cd,occupancy_classification,architect
302.3,Wall|Roof|Slab|Door|Window,Assembly (A)|Business (B)|Educational (E),cd|ca,finishes_materials,architect
302.4,Wall|Slab|Roof|Door|Window,Assembly (A)|Business (B)|Residential (R)|Educational (E)|Mercantile (M),sd|dd|cd,finishes_materials,architect
302.4.1,Beam|Column|Footing|Slab|Wall,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,structural_design,structural_engineer
302.5,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),concept|sd|dd,occupancy_classification,architect
303,,,,none,none
303.1,Wall|Roof|Slab|Door|Window,Assembly (A)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,special_construction,architect
303.1.1,Wall|Roof|Door|Slab|BuildingElementProxy,Educational (E)|Institutional (I),sd|dd|cd,special_construction,architect
303.2,Wall|Roof|Door|Slab|BuildingElementProxy,Educational (E),sd|dd|cd,special_construction,architect
303.2.1,BuildingElementProxy,Educational (E),sd|dd|cd,occupancy_classification,architect
303.3,BuildingElementProxy|Wall|Roof,Assembly (A)|Institutional (I),sd|dd|cd,occupancy_classification,architect
304,,,,none,none
304.1,Slab|Beam|Column,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
304.2,Roof|Wall|Slab,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,structural_design,structural_engineer
304.3,Wall|Beam|Column|Slab|Footing,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,structural_design,structural_engineer
304.3.1,Wall|Column|Beam|Slab|Footing,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,structural_design,structural_engineer
304.3.2,Wall|Slab|Column|Footing|BuildingElementProxy,Assembly (A)|Business (B)|Residential (R)|Educational (E),sd|dd|cd,structural_design,structural_engineer
305,,,,none,none
305.1,Slab|Beam|Column|Footing|Wall,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),cd|ca,structural_design,structural_engineer
306,,,,none,none
306.1,Wall|Slab|Roof|Window|Door,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,occupancy_classification,architect
306.2,Door|Ramp|RampFlight|Stair|Slab,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd|ca,accessibility,architect
306.2.1,Door|Ramp|Stair|Slab|Elevator,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,accessibility,architect
306.3,Door|Ramp|Stair|Slab|Elevator,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,accessibility,architect
