id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
1,,Scope and Administration,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),concept|sd|dd|cd,occupancy_classification,architect,"User notes: About this chapter: Chapter 1 establishes the limits of applicability of the code and describes how the code is to be applied and enforced. Chapter 1 is in two parts: Part 1—Scope and Application (Sections 101—102) and Part 2—Administration and Enforcement (Sections 103—116). Section 101 identifies which buildings and structures come under its purview and references other I-Codes as applicable. Standards and codes are scoped to the extent referenced (see Section 102.4). This code is intended to be adopted as a legally enforceable document and it cannot be effective without adequate provisions for its administration and enforcement. The provisions of Chapter 1 establish the authority and duties of the code official appointed by the authority having jurisdiction and also establish the rights and privileges of the design professional, contractor and property owner. Chapter 1 is largely concerned with maintaining ""due process of law"" in enforcing the building performance criteria contained in the body of the code. Code development reminder: Code change proposals to this chapter will be considered by the Administrative Code Development Committee during the 2022 (Group B) Code Development Cycle."
101.1,Section 101 Scope and General Requirements,Title,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),concept|sd|dd|cd,occupancy_classification,architect,"These regulations shall be known as the Building Code of [NAME OF JURISDICTION], hereinafter referred to as ""this code."""
101.2,Section 101 Scope and General Requirements,Scope,Wall|Roof|Slab|Door|Window,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,"The provisions of this code shall apply to the construction, alteration, relocation, enlargement, replacement, repair, equipment, use and occupancy, location, maintenance, removal and demolition of every building or structure or any appurtenances connected or attached to such buildings or structures as governed by the provisions of AS 18.70.080. Exceptions: Detached one-, two-, and three-family dwellings. Multiple single-family dwellings (townhouses) not more than three stories above grade plane in height with a separate means of egress and their accessory structures. These structures shall be plan reviewed to the IBC. Fire walls between townhouses may be designed to meet Section 706 of the IBC or by two one-hour fire resistance-rated wall assemblies tested in accordance with Section 703.2.2 of the IBC."
101.2.1,Section 101 Scope and General Requirements,Appendices,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|High Hazard (H),cd,occupancy_classification,architect,Provisions in the appendices shall not apply unless specifically adopted.
101.3,Section 101 Scope and General Requirements,Purpose,Wall|Door|Slab|Window|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),concept|sd|dd|cd,occupancy_classification,architect,"The purpose of this code is to establish the minimum requirements to provide a reasonable level of safety, health and general welfare through structural strength, means of egress, stability, sanitation, light and ventilation, energy conservation, and for providing a reasonable level of life safety and property protection from the hazards of fire, explosion or dangerous conditions, and to provide a reasonable level of safety to fire fighters and emergency responders during emergency operations."
101.4,Section 101 Scope and General Requirements,Referenced Codes,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),concept|sd|dd|cd,occupancy_classification,architect,The other codes specified in Sections 101.4.1 through 101.4.7 and referenced elsewhere in this code shall be considered to be part of the requirements of this code to the prescribed extent of each such reference.
101.4.1,Section 101 Scope and General Requirements,Gas,BuildingElementProxy,Residential (R)|Business (B)|Mercantile (M),sd|dd|cd,mechanical_systems,mechanical_engineer,"The provisions of the Plumbing Code as adopted by 8 AAC 63.010, as amended from time to time shall apply to the installation of gas piping from the point of delivery, gas appliances and related accessories as covered in this code. These requirements apply to gas piping systems extending from the point of delivery to the inlet connections of appliances and the installation and operation of residential and commercial gas appliances and related accessories."
101.4.2,Section 101 Scope and General Requirements,Mechanical,BuildingElementProxy|Covering|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,mechanical_systems,mechanical_engineer,"The provisions of the International Mechanical Code shall apply to the installation, alterations, repairs and replacement of mechanical systems, including equipment, appliances, fixtures, fittings and appurtenances, including ventilating, heating, cooling, air-conditioning and refrigeration systems, incinerators and other energy-related systems."
101.4.3,Section 101 Scope and General Requirements,Plumbing,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,plumbing_systems,mechanical_engineer,"The provisions of the Plumbing Code as adopted by 8 AAC 63.010, as amended from time to time shall apply to the installation, alteration, repair and replacement of plumbing systems, including equipment, appliances, fixtures, fittings and appurtenances, and where connected to a water or sewage system and all aspects of a medical gas system."
101.4.5,Section 101 Scope and General Requirements,Fire Prevention,Wall|Slab|Roof|Door|BuildingElementProxy,Assembly (A)|Business (B)|Residential (R)|Institutional (I)|Storage (S),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer,"The provisions of the International Fire Code shall apply to matters affecting or relating to structures, processes and premises from the hazard of fire and explosion arising from the storage, handling or use of structures, materials or devices; from conditions hazardous to life, property or public welfare in the occupancy of structures or premises; and from the construction, extension, repair, alteration or removal of fire suppression, automatic sprinkler systems and alarm systems or fire hazards in the structure or on the premises from occupancy or operation."
