id,section,title,body
28,,Water Heaters,"User notes: About this chapter: Chapter 28 contains regulations concerning the safety of water heating units and hot water storage tanks. Heated potable water is needed for plumbing fixtures that are associated with washing, bathing and kitchen activities. Heated water is commonly stored in pressurized storage tanks that must be protected against explosion by pressure and temperature relief valves specified in this chapter. This chapter also covers the access requirements to water heaters and hot water storage tanks to allow for the maintenance and replacement of that equipment."
P2801,Chapter 28 Water Heaters,General,
P2801.1,Chapter 28 Water Heaters,Drain Valves,Drain valves for emptying shall be installed at the bottom of each tank-type water heater and hot water storage tank. The drain valve inlet shall be not less than 3/4-inch (19.1 mm) nominal iron pipe size and the outlet shall be provided with a male hose thread.
P2801.2,Chapter 28 Water Heaters,Installation,Water heaters shall be installed in accordance with this chapter and Chapters 20 and 24.
P2801.3,Chapter 28 Water Heaters,Location,"Water heaters and storage tanks shall be installed in accordance with Section M1305 and shall be located and connected to provide access for observation, maintenance, servicing and replacement."
P2801.4,Chapter 28 Water Heaters,Prohibited Locations,Water heaters shall be located in accordance with Chapter 20.
P2801.5,Chapter 28 Water Heaters,Required Pan,"Where a storage tank-type water heater or a hot water storage tank is installed in a location where water leakage from the tank will cause damage, the tank shall be installed in a pan constructed of one of the following:Galvanized steel or aluminum of not less than 0.0236 inch (0.6010 mm) in thickness.Plastic not less than 0.036 inch (0.9 mm) in thickness.Other approved materials.A plastic pan beneath a gas-fired water heater shall be constructed of material having a flame spread index of 25 or less and a smoke-developed index of 450 or less when tested in accordance with ASTM E84 or UL 723."
P2801.5.1,Chapter 28 Water Heaters,Pan Size and Drain,"The pan shall be not less than 11/2 inches (38 mm) deep and shall be of sufficient size and shape to receive dripping or condensate from the tank or water heater. The pan shall be drained by an indirect waste pipe of not less than 3/4 inch (19 mm) diameter. Piping for safety pan drains shall be of those materials indicated in Table P2906.5.Where a pan drain was not previously installed, a pan drain shall not be required for a replacement water heater installation."
P2801.5.2,Chapter 28 Water Heaters,Pan Drain Termination,The pan drain shall extend full-size and terminate over a suitably located indirect waste receptor or shall extend to the exterior of the building and terminate not less than 6 inches (152 mm) and not more than 24 inches (610 mm) above the adjacent ground surface.
P2801.5.3,Chapter 28 Water Heaters,"Appliance, Equipment and Insulation in Pans","Where appliances, equipment or insulation are subject to water damage when auxiliary drain pans fill, such portions of the appliance, equipment and insulation shall be installed above the flood level rim of the pan. Supports located inside the pan to support the appliance or equipment shall be water resistant and approved."
P2801.6,Chapter 28 Water Heaters,Water Heaters Installed in Garages,Water heaters having an ignition source shall be elevated such that the source of ignition is not less than 18 inches (457 mm) above the garage floor.Exception: Elevation of the ignition source is not required for appliances that are listed as flammable vapor ignition-resistant.
