id,section,title,body
5,,Prescriptive Compliance Method,"User notes:About this chapter: Chapter 5 provides details for the prescriptive compliance method—one of the three main options of compliance available in this code for buildings and structures undergoing alteration, addition or change of occupancy."
501,Chapter 5 Prescriptive Compliance Method,General,
501.1,Section 501 General,Scope,"The provisions of this chapter shall control the alteration, addition and change of occupancy of existing buildings and structures, including historic buildings and structures as referenced in Section 301.3.1."
501.1.1,Section 501 General,Compliance With Other Methods,"Alterations, additions and changes of occupancy to existing buildings and structures shall comply with the provisions of this chapter or with one of the methods provided in Section 301.3."
501.2,Section 501 General,Fire-Resistance Ratings,"Where approved by the code official, in buildings where an automatic sprinkler system installed in accordance with Section 903.3.1.1 or 903.3.1.2 of the International Building Code has been added, and the building is now sprinklered throughout, the required fire-resistance ratings of building elements and materials shall be permitted to meet the requirements of the current building code. The building is required to meet the other applicable requirements of the International Building Code.Plans, investigation and evaluation reports, and other data shall be submitted indicating which building elements and materials the applicant is requesting the code official to review and approve for determination of applying the current building code fire-resistance ratings. Any special construction features, including fire-resistance-rated assemblies and smoke-resistive assemblies, conditions of occupancy, means of egress conditions, fire code deficiencies, approved modifications or approved alternative materials, design and methods of construction, and equipment applying to the building that impact required fire-resistance ratings shall be identified in the evaluation reports submitted."
501.3,Section 501 General,Health Care Facilities,"In Group I-2 facilities, ambulatory care facilities and outpatient clinics, any altered or added portion of an existing electrical or medical gas systems shall be required to meet installation and equipment requirements in NFPA 99."
502,Chapter 5 Prescriptive Compliance Method,Additions,
502.1,Section 502 Additions,General,"Additions to any building or structure shall comply with the requirements of the International Building Code for new construction. Alterations to the existing building or structure shall be made to ensure that the existing building or structure together with the addition are not less complying with the provisions of the International Building Code than the existing building or structure was prior to the addition except that the structural elements need only comply with Sections 502.2 through 502.3.An existing building together with its additions shall comply with the height and area provisions of Chapter 5 of the International Building Code.Where a new occupiable roof is added to a building or structure, the occupiable roof shall comply with the provisions of the International Building Code.Exception: In-filling of floor openings and nonoccupiable appendages such as elevator and exit stairway shafts shall be permitted beyond that permitted by the International Building Code."
502.1.1,Section 502 Additions,Risk Category Assignment,"Where the addition and the existing building have different occupancies, the risk category of each existing and added occupancy shall be determined in accordance with Section 1604.5.1 of the International Building Code. Where application of that section results in a higher risk category for the existing building compared with the risk category for the existing building before the addition, such a change shall be considered a change of occupancy and shall comply with Section 506 of this code. Where application of that section results in a higher risk category for the addition compared with the risk category for the addition by itself, the addition and any systems in the existing building required to serve the addition shall comply with the requirements of the International Building Code for new construction for the higher risk category."
502.1.2,Section 502 Additions,Creation or Extension of Nonconformity,"An addition shall not create or extend any nonconformity in the existing building to which the addition is being made with regard to accessibility, structural strength, supports and attachments for nonstructural components, fire safety, means of egress or the capacity of mechanical, plumbing or electrical systems. Exception: Nonconforming supports and attachments for nonstructural components that serve the addition from within the existing building need not be altered to comply with International Building Code Section 1613 unless the components are part of the addition's life-safety system or are required to serve an addition assigned to Risk Category IV."
502.2,Section 502 Additions,Flood Hazard Areas,"For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any addition that constitutes substantial improvement of the existing structure shall comply with the flood design requirements for new construction, and all aspects of the existing structure shall be brought into compliance with the requirements for new construction for flood design. For new foundations, foundations raised or extended upward, and replacement foundations, the foundations shall be in compliance with the requirements for new construction for flood design.For buildings and structures in flood hazard areas established in Section 1612.3 of the International Building Code, or Section R322 of the International Residential Code, as applicable, any additions that do not constitute substantial improvement of the existing structure are not required to comply with the flood design requirements for new construction, provided that both of the following apply:The addition shall not create or extend a nonconformity of the existing building or structure with the flood-resistant construction requirements.The lowest floor of the addition shall be at or above the lower of the lowest floor of the existing building or structure or the lowest floor elevation required in Section 1612 of the International Building Code or Section R306 of the International Residential Code, as applicable."
