id,section,reference,title,depth,body
,,1,Chapter 1 Scope and Administration,0,"User notes:About this chapter: This chapter contains provisions for the application, enforcement and administration of subsequent requirements of the code. In addition to establishing the scope of the code, Chapter 1 identifies which buildings and structures come under its purview. QR code use: A QR code is placed at the beginning of any section that has undergone technical revision. To see those revisions, scan the QR code with a smart device or enter the 7-digit code beneath the QR code at the end of the following URL: qr.iccsafe.org/ (see Formatting Changes to the 2024 International Codes for more information)."
1,Chapter 1 Scope and Administration,divider_1_1,Part 1 Scope and Application,1,
1,Chapter 1 Scope and Administration,101,Section 101 Scope and General Requirements,1,
1.101,Section 101 Scope and General Requirements,101.1,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  101.1 Title",2,"This publication shall be known as the 2025 edition of the Existing Building Code of New York State, hereinafter referred to as ""this code."" This code is part of the New York State Uniform Fire Prevention and Building Code (the ""Uniform Code"")."
1.101,Section 101 Scope and General Requirements,new_101.1.1,[NY]  101.1.1 Amendments of New York State Code Books,3,"In Chapter 1, the term ""New York State code books"" shall include the Residential Code of New York State, the Building Code of New York State, the Plumbing Code of New York State, the Mechanical Code of New York State, the Fuel Gas Code of New York State, the Fire Code of New York State, the Property Maintenance Code of New York State, the Existing Building Code of New York State (i.e., this publication), and the Energy Conservation Construction Code of New York State. Provisions in any one or more of the New York State code books may be amended from time to time by provisions in 19 NYCRR Parts 1220 to 1227 or 19 NYCRR Part 1240, as currently in effect and as hereafter amended from time to time. If this publication is now or hereafter so amended, references in this publication to ""this code"" shall be deemed to be references to this publication as so amended. If any other New York State code book is now or hereafter so amended, references in this code to such other New York State code book shall be deemed to be references to such New York State code book as so amended."
1.101,Section 101 Scope and General Requirements,101.2,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  101.2 Scope",2,"The provisions of this code shall apply to the repair, alteration, change of occupancy, addition to and relocation of existing buildings. Exceptions: The provisions of this code or the Residential Code of New York State shall apply to the construction, alteration, movement, enlargement, replacement, repair, equipment, use and occupancy, relocation, removal and demolition of the following buildings and structures, provided that such buildings or structures are not more than three stories above grade plane in height, and their accessory structures not more than three stories above grade plane in height: Detached one-family dwellings. Detached two-family dwellings in which each dwelling unit has a separate means of egress. Townhouses. Bed and breakfast dwellings. Live/work units that are located in townhouses and comply with the requirements of Section 508.5 of the Building Code of New York State. Owner-occupied lodging houses that have five or fewer guestrooms and are provided with an automatic sprinkler system complying with Section P2904 of the Residential Code of New York State. Agricultural buildings, including barns, sheds, poultry houses and other buildings and equipment on the premises that are used directly and solely for agricultural purposes, shall not be subject to the construction-related provisions of this code. Construction trailers that are used as temporary offices for the purpose of monitoring construction at a construction site shall not be subject to this code. Structures such as radio and television transmission, communication and wind generation towers, and ground-mounted photovoltaic arrays that are neither a building appurtenance nor are attached to a building shall not be subject to this code. Standards for construction of sleeping quarters in a children's overnight camp as defined in Public Health Law Section 1392(1) shall be governed by Public Health Law Section 1394(1) and the regulations promulgated by the Public Health Council. See Executive Law Section 378(1). As of the date of this publication, the Public Health Council's regulations for children's overnight camps are found in 10 NYCRR Subpart 7-2 (""Children's Camps"")."
1.101,Section 101 Scope and General Requirements,101.2.1,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  101.2.1 Appendices",3,"Provisions in the following appendices have been adopted and are part of this code: Appendix A Guidelines for the Seismic Retrofit of Existing Buildings Appendix E Temporary Emergency Uses Appendix F Diaper Changing Stations Resource A Guidelines On Fire Ratings of Archaic Materials And Assemblies In addition, the following appendices are included for informational purposes: Appendix B Supplementary Accessibility Requirements for Existing Buildings and Facilities Appendix C Guidelines for the Wind Retrofit of Existing Buildings"
1.101,Section 101 Scope and General Requirements,101.2.2,101.2.2 Application of Fire Code,3,"Where work regulated by this code is also regulated by the construction requirements for existing buildings in Chapter 11 of the Fire Code of New York State, such work shall comply with applicable requirements in both codes."
1.101,Section 101 Scope and General Requirements,new_101.2.3,[NY]  101.2.3 Facilities Regulated by State Departments and Agencies,3,"Where a building or premises under the custody, licensure, supervision or jurisdiction of a department or agency of the State of New York is regulated as a one- or two-family dwelling or multiple single-family dwelling (townhouse), in accordance with established laws or regulations of that department or agency, said buildings or premises, such as a community residence or hospice residence, and their accessory structures shall comply with the provisions of this code or the Residential Code of New York State."
1.101,Section 101 Scope and General Requirements,101.3,[A]  101.3 Purpose,2,"The intent of this code is to provide flexibility to permit the use of alternative approaches to achieve compliance with minimum requirements to provide a reasonable level of safety, health, property protection and general welfare insofar as they are affected by the repair, alteration, change of occupancy, addition and relocation of existing buildings."
1.101,Section 101 Scope and General Requirements,101.4,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  101.4 Applicability",2,"This code shall apply to the repair, alteration, change of occupancy, addition and relocation of existing buildings, regardless of occupancy, subject to the criteria of Sections 101.4.1 and 101.4.2. For the purposes of this section, the ""date of adoption of this code"" shall be deemed to be 90th day after the date on which the Notice of Adoption of the rule incorporating this code by reference in Part 1227 of the New York Codes, Rules, and Regulations shall have been published in the State Register."
1.101,Section 101 Scope and General Requirements,101.4.1,[A]  101.4.1 Buildings Not Previously Occupied,3,"A building or portion of a building that has not been previously occupied or used for its intended purpose, in accordance with the laws in existence at the time of its completion, shall be permitted to comply with the provisions of the laws in existence at the time of its original permit unless such permit has expired. Subsequent permits shall comply with the Building Code of New York State or Residential Code of New York State, as applicable, for new construction."
1.101,Section 101 Scope and General Requirements,101.4.2,[A]  101.4.2 Buildings Previously Occupied,3,"The legal occupancy of any building existing on the date of adoption of this code shall be permitted to continue without change, except as is specifically covered in this code, the Fire Code of New York State, or the Property Maintenance Code of New York State, or as is deemed necessary by the code official for the general safety and welfare of the occupants and the public."
1.101,Section 101 Scope and General Requirements,101.5,[A]  101.5 Safeguards During Construction,2,"Construction work covered in this code, including any related demolition, shall comply with the requirements of Chapter 15."
1.101,Section 101 Scope and General Requirements,new_101.7,[NY]  101.7 Provisions Included in Uniform Code,2,"The purpose of this chapter is to include, in the Uniform Code, provisions requiring persons and entities who construct, renovate, use and occupy buildings and structures to apply for and obtain building permits, to facilitate construction inspections, to obey stop work orders, to obtain certificates of occupancy, and to obtain operating permits. The provisions in this chapter are considered to be integral parts of the Uniform Code's standards for construction, maintenance, and fire protection equipment and systems."
1.101,Section 101 Scope and General Requirements,new_101.7.1,[NY]  101.7.1 Definition,3,"For the purpose of this chapter, the term ""other applicable law"" shall include the authority having jurisdiction's Code Enforcement Program; any local law, ordinance, or regulation establishing the authority having jurisdiction's Code Enforcement Program; and any other applicable statute, regulation, rule, local law, or ordinance."
1,Chapter 1 Scope and Administration,102,Section 102 Applicability,1,
1.102,Section 102 Applicability,102.1,[A]  102.1 General,2,"Where there is a conflict between a general requirement and a specific requirement, the specific requirement shall be applicable. Where, in any specific case, different sections of this code specify different materials, methods of construction or other requirements, the most restrictive shall govern."
1.102,Section 102 Applicability,102.2,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  102.2 Other Laws <span class=""code_addition"">and Regulations</span>",2,"This code is part of the Uniform Code promulgated pursuant to Article 18 of the New York State Executive Law. The provisions of this code shall not be deemed to nullify any federal, state or local law, ordinance, administrative code, rule or regulation relating to any matter as to which the Uniform Code does not provide. However: Pursuant to Section 383(1) of the Executive Law, and except as otherwise provided in paragraphs a, b, and c of Section 383(1) of the Executive Law, the provisions of the Uniform Code supersede any other provision of a general, special or local law, ordinance, administrative code, rule or regulation inconsistent or in conflict with the Uniform Code; Pursuant to Section 379(3) of the Executive Law, no city, town, village, county or other municipality shall have the power to supersede, void, repeal, or make less restrictive any provision of the Uniform Code; and The ability of any city, town, or village, or the County of Nassau, to enact or adopt, and to enforce, a local law or ordinance imposing higher or more restrictive standards for construction within the jurisdiction of such city, town, village, or county that are applicable generally to such city, town, village, or county in the Uniform Code is subject to the provisions and requirements of Section 379 of the Executive Law. Nothing in this section shall be construed as: Affecting the authority of the State Labor Department to enforce a safety or health standard issued under provisions of Sections 27 and 27-a of the Labor Law; Relieving a person from complying with a stricter standard issued pursuant to the Occupational Safety and Health Act of 1970, as amended; or Superseding, limiting, impairing or otherwise affecting any provision of the Uniform Code, as now in effect and as hereafter amended from time to time."
1.102,Section 102 Applicability,new_102.2.1,"[NY]  102.2.1 Other New York Codes, Rules and Regulations (NYCRR)",3,"Additional New York Codes, Rules and Regulations exist that may affect new and existing buildings, structures, systems and equipment. Such regulations include, but are not limited to: 19 NYCRR Part 300 (Universal Symbol of Access); 19 NYCRR Part 1261 (Recordkeeping - Smoke Detectors in Multiple Dwellings); 19 NYCRR Part 1264 (Identification of Buildings Utilizing Truss Type Construction); and 19 NYCRR Part 1265 (Residential Structures with Truss Type Construction, Pre-Engineered Wood Construction and/or Timber Construction)."
1.102,Section 102 Applicability,new_102.2.2,[NY]  102.2.2 Change in Use or Occupancy,3,No change shall be made in the use or occupancy of any building or structure unless such building or structure is made to comply with the requirements of the Uniform Code and Energy Code.
1.102,Section 102 Applicability,102.3,[A]  102.3 Application of References,2,"References to chapter or section numbers or to provisions not specifically identified by number shall be construed to refer to such chapter, section or provision of this code."
1.102,Section 102 Applicability,102.4,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  102.4 Referenced Codes and Standards",2,The codes and standards referenced in this code shall be considered part of the requirements of this code to the prescribed extent of each such reference and as further regulated in Sections 102.4.1 and 102.4.2.
1.102,Section 102 Applicability,102.4.1,[A]  102.4.1 Conflicts,3,"Where conflicts occur between provisions of this code and referenced codes and standards, the provisions of this code shall apply."
1.102,Section 102 Applicability,102.4.2,[A]  102.4.2 Conflicting Provisions,3,"Where the extent of the reference to a referenced code or standard includes subject matter that is within the scope of this code, the provisions of this code, as applicable, shall take precedence over the provisions in the referenced code or standard."
1.102,Section 102 Applicability,102.5,"<span class=""code_deletion"">[A]</span> <span class=""code_addition"">[NY]</span>  102.5 Partial Invalidity",2,"In the event that any part or provision of this code is held by a court of competent jurisdiction to be illegal or void, this shall not have the effect of making void or illegal any of the other parts or provisions."
1.102,Section 102 Applicability,new_102.6,[NY]  102.6 Existing Structures,2,"The legal occupancy of any structure existing on the effective date of this code shall be permitted to continue without change, except as otherwise specifically provided in this code or any other applicable provision of the Uniform Code. For the purposes of this section, the ""effective date of this code"" shall be deemed to be December 31, 2025."
1,Chapter 1 Scope and Administration,divider_1_2,Part 2 Administration and Enforcement,1,
1,Chapter 1 Scope and Administration,103,"Section <span class=""code_deletion"">103</span> <span class=""code_deletion"">Code Compliance Agency</span>",1,
