id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
6,,Types of Construction,"User notes:About this chapter: Chapter 6 establishes five types of construction in which each building must be categorized. This chapter looks at the materials used in the building (combustible or noncombustible) and the extent to which building elements such as the building frame, roof, wall and floor can resist fire. Depending on the type of construction and the specific building element, fire resistance of 1 to 3 hours is specified.Code development reminder: Code change proposals to sections in this chapter will be considered by one of the code development committees meeting during the 2025 (Group B) Code Development Cycle.",Wall|Roof|Slab|Beam|Column,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,construction_type_ratings,architect
601,Chapter 6 Types of Construction,General,"TABLE 601 FIRE-RESISTANCE RATING REQUIREMENTS FOR BUILDING ELEMENTS (HOURS) BUILDING ELEMENT TYPE I TYPE II TYPE III TYPE IV TYPE V A B A B A B A B C HT A B Primary structural framef (see Section 202) 3a, b 2a, b, c 1b, c 0c 1b, c 0 3a 2a 2a HT 1b, c 0 Bearing walls Exteriore, f 3 2 1 0 2 2 3 2 2 2 1 0 Interior 3a 2a 1 0 1 0 3 2 2 1/HTg 1 0 Nonbearing walls and partitions Exterior See Table 705.5 Nonbearing walls and partitions Interiord 0 0 0 0 0 0 0 0 0 See Section 2304.11.2 0 0 Floor construction and associated secondary structural members (see Section 202) 2 2 1 0 1 0 2 2 2 HT 1 0 Roof construction and associated secondary structural members (see Section 202) 11/2b 1b, c 1b, c 0c 1b, c 0 11/2 1 1 HT 1b, c 0 For SI: 1 foot = 304.8 mm. Roof supports: Fire-resistance ratings of primary structural frame and bearing walls are permitted to be reduced by 1 hour where supporting a roof only. Except in Group F-1, H, M and S-1 occupancies, fire protection of structural members in roof construction shall not be required, including protection of primary structural frame members, roof framing and decking where every part of the roof construction is 20 feet or more above any floor or mezzanine immediately below. Fire-retardant-treated wood members shall be allowed to be used for such unprotected members. In all occupancies, heavy timber complying with Section 2304.11 shall be allowed for roof construction, including primary structural frame members, where a 1-hour or less fire-resistance rating is required. Not less than the fire-resistance rating required by other sections of this code. Not less than the fire-resistance rating based on fire separation distance (see Table 705.5). Not less than the fire-resistance rating as referenced in Section 704.9. Heavy timber bearing walls supporting more than two floors or more than a floor and a roof shall have a fire-resistance rating of not less than 1 hour.",Wall|Beam|Column|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect
601.1,Section 601 General,Scope,The provisions of this chapter shall control the classification of buildings as to type of construction.,Wall|Column|Slab|Roof|Beam,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,construction_type_ratings,architect
602,Chapter 6 Types of Construction,Construction Classification,,,,,none,none
602.1,Section 602 Construction Classification,General,"Buildings and structures erected or to be erected, altered or extended in height or area shall be classified in one of the five construction types defined in Sections 602.2 through 602.5. The building elements shall have a fire-resistance rating not less than that specified in Table 601 and exterior walls shall have a fire-resistance rating not less than that specified in Table 705.5. Where required to have a fire-resistance rating by Table 601, building elements shall comply with the applicable provisions of Section 703.2. The protection of openings, ducts and air transfer openings in building elements shall not be required unless required by other provisions of this code.",Wall|Slab|Column|Beam,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,construction_type_ratings,architect
602.1.1,Section 602 Construction Classification,Minimum Requirements,A building or portion thereof shall not be required to conform to the details of a type of construction higher than that type which meets the minimum requirements based on occupancy even though certain features of such a building actually conform to a higher type of construction.,Wall|Slab|Column,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Institutional (I),sd|dd|cd,construction_type_ratings,architect
602.2,Section 602 Construction Classification,Types I and II,"Types I and II construction are those types of construction in which the building elements specified in Table 601 are of noncombustible materials, except as permitted in Section 603 and elsewhere in this code.",Wall|Beam|Column|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,construction_type_ratings,architect
602.3,Section 602 Construction Classification,Type III,Type III construction is that type of construction in which the exterior walls are of noncombustible materials and the interior building elements are of any material permitted by this code. Fire-retardant-treated wood framing and sheathing complying with Section 2303.2 shall be permitted within exterior wall assemblies of a 2-hour rating or less.,Wall|Covering,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Storage (S),sd|dd|cd,construction_type_ratings,architect
602.4,Section 602 Construction Classification,Type IV,"Type IV construction is that type of construction in which the building elements are mass timber or noncombustible materials and have fire-resistance ratings in accordance with Table 601. Mass timber elements shall meet the fire-resistance-rating requirements of this section based on either the fire-resistance rating of the noncombustible protection, the mass timber, or a combination of both and shall be determined in accordance with Section 703.2. The minimum dimensions and permitted materials for building elements shall comply with the provisions of this section and Section 2304.11. Mass timber elements of Types IV-A, IV-B and IV-C construction shall be protected with noncombustible protection applied directly to the mass timber in accordance with Sections 602.4.1 through 602.4.3. The time assigned to the noncombustible protection shall be determined in accordance with Section 703.6 and comply with Section 722.7.Cross-laminated timber shall be labeled as conforming to ANSI/APA PRG 320 as referenced in Section 2303.1.4.Exterior load-bearing walls and nonload-bearing walls shall be mass timber construction, or shall be of noncombustible construction. Exception: Exterior load-bearing walls and nonload-bearing walls of Type IV-HT Construction in accordance with Section 602.4.4.The interior building elements, including nonload-bearing walls and partitions, shall be of mass timber construction or of noncombustible construction.Exception: Interior building elements and nonload-bearing walls and partitions of Type IV-HT construction in accordance with Section 602.4.4.Combustible concealed spaces are not permitted except as otherwise indicated in Sections 602.4.1 through 602.4.4. Combustible stud spaces within light frame walls of Type IV-HT construction shall not be considered concealed spaces, but shall comply with Section 718.In buildings of Type IV-A, IV-B, and IV-C construction with an occupied floor located more than 75 feet (22 860 mm) above the lowest level of fire department vehicle access, up to and including 12 stories or 180 feet (54 864 mm) above grade plane, mass timber interior exit and elevator hoistway enclosures shall be protected in accordance with Section 602.4.1.2. In buildings greater than 12 stories or 180 feet (54 864 mm) above grade plane, interior exit and elevator hoistway enclosures shall be constructed of noncombustible materials.",Wall|Column|Slab|Stair|Roof,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,construction_type_ratings,architect
602.4.1,Section 602 Construction Classification,Type IV-A,Building elements in Type IV-A construction shall be protected in accordance with Sections 602.4.1.1 through 602.4.1.6. The required fire-resistance rating of noncombustible elements and protected mass timber elements shall be determined in accordance with Section 703.2.,Wall|Beam|Column|Slab|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,construction_type_ratings,architect
