id,section,title,body,ifc_type,occupancy,design_phase,code_category,primary_responsibility
3,,Provisions for All Compliance Methods,"User note:About this chapter: Chapter 3 explains the three compliance options for alterations and additions available in the code. In addition, this chapter also lays out the methods to be used for seismic design and evaluation throughout this code. Finally, this chapter clarifies that provisions in other I-Codes® related to repairs, alterations, additions, relocation and changes of occupancy must also be addressed unless they conflict with this code. In that case, this code takes precedence.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect
301,Chapter 3 Provisions for All Compliance Methods,Administration,,,,,none,none
301.1,Section 301 Administration,Applicability,"The repair, alteration, change of occupancy, addition or relocation of all existing buildings shall comply with Section 301.2, 301.3 or 301.4. The provisions of Sections 302 through 309 shall apply to all alterations, repairs, additions, relocation of structures and changes of occupancy regardless of compliance method.",Wall|Roof|Slab,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,occupancy_classification,architect
301.1.1,Section 301 Administration,"Bleachers, Grandstands and Folding and Telescopic Seating","Existing bleachers, grandstands and folding and telescopic seating shall comply with ICC 300.",,,,,
301.2,Section 301 Administration,Repairs,Repairs shall comply with the requirements of Chapter 4.,Wall|Slab|Roof,Assembly (A)|Business (B)|Residential (R),cd|ca,special_construction,architect
301.3,Section 301 Administration,"Alteration, Addition or Change of Occupancy","The alteration, addition or change of occupancy of all existing buildings shall comply with one of the methods listed in Section 301.3.1, 301.3.2 or 301.3.3 as selected by the applicant. Sections 301.3.1 through 301.3.3 shall not be applied in combination with each other.Exception: Subject to the approval of the code official, alterations complying with the laws in existence at the time the building or the affected portion of the building was built shall be considered in compliance with the provisions of this code. New structural members added as part of the alteration shall comply with the International Building Code. This exception shall not apply to the following: Alterations for accessibility required by Section 306.Alterations that constitute substantial improvement in flood hazard areas, which shall comply with Sections 503.2, 701.3 or 1301.3.3.Structural provisions of Section 304, Chapter 5 or to the structural provisions of Sections 706, 805 and 906.",Wall|Column|Beam|Slab|BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,occupancy_classification,architect
301.3.1,Section 301 Administration,Prescriptive Compliance Method,"Alterations, additions and changes of occupancy complying with Chapter 5 of this code in buildings complying with the International Fire Code shall be considered in compliance with the provisions of this code.",Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,occupancy_classification,architect
301.3.2,Section 301 Administration,Work Area Compliance Method,"Alterations, additions and changes of occupancy complying with the applicable requirements of Chapters 6 through 12 of this code shall be considered in compliance with the provisions of this code.",Wall|Door|Window,Assembly (A)|Business (B)|Mercantile (M)|Residential (R),sd|dd|cd,occupancy_classification,architect
301.3.3,Section 301 Administration,Performance Compliance Method,"Alterations, additions and changes of occupancy complying with Chapter 13 of this code shall be considered in compliance with the provisions of this code.",BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,occupancy_classification,architect
301.4,Section 301 Administration,Relocated Buildings,Relocated buildings shall comply with the requirements of Chapter 14.,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,special_construction,architect
302,Chapter 3 Provisions for All Compliance Methods,General Provisions,,,,,none,none
302.1,Section 302 General Provisions,Dangerous Conditions,The code official shall have the authority to require the elimination of conditions deemed dangerous.,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),cd|ca,fire_resistance_smoke_protection,architect
302.2,Section 302 General Provisions,Additional Codes,"Alterations, repairs, additions and changes of occupancy to, or relocation of, existing buildings and structures shall comply with the provisions for alterations, repairs, additions and changes of occupancy or relocation, respectively, in this code and the International Energy Conservation Code, International Mechanical Code, International Plumbing Code, International Residential Code and NFPA 70. Where provisions of the other codes conflict with provisions of this code, the provisions of this code shall take precedence.",BuildingElementProxy,Assembly (A)|Business (B)|Residential (R),sd|dd|cd,occupancy_classification,architect
302.2.1,Section 302 General Provisions,Additional Codes in Health Care,"In existing Group I-2 occupancies, ambulatory health care facilities, outpatient clinics and hyperbaric facilities, alterations, repairs, additions and changes of occupancy to, or relocation of, existing buildings and structures shall also comply with NFPA 99.",BuildingElementProxy,Institutional (I),sd|dd|cd,occupancy_classification,architect
302.3,Section 302 General Provisions,Existing Materials,Materials already in use in a building in compliance with requirements or approvals in effect at the time of their erection or installation shall be permitted to remain in use unless determined by the code official to be unsafe.,Wall|Roof|Slab|Door|Window,Assembly (A)|Business (B)|Educational (E),cd|ca,finishes_materials,architect
