id,section,title,ifc_type,occupancy,design_phase,code_category,primary_responsibility,body
9,,Alterations—Level 3,Wall|Stair|Slab|Door|Window,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,special_construction,architect,"User note:About this chapter: Chapter 9 provides the technical requirements for those existing buildings that undergo Level 3 alterations. The purpose of this chapter is to provide detailed requirements and provisions to identify the required improvements in the existing building elements, building spaces and building structural system. This chapter is distinguished from Chapters 7 and 8 by involving alterations that cover 50 percent or more of the aggregate area of the building. In contrast, Level 1 alterations do not involve space reconfiguration, and Level 2 alterations involve extensive space reconfiguration that does not exceed 50 percent of the building area. Depending on the nature of alteration work, its location within the building, and whether it encompasses one or more tenants, improvements and upgrades could be required for the open floor penetrations, sprinkler system or the installation of additional means of egress such as stairs or fire escapes. At times and under certain situations, this chapter also is intended to improve the safety of certain building features beyond the work area and in other parts of the building where no alteration work might be taking place."
901,Chapter 9 Alterations—Level 3,General,,,,none,none,
901.1,Section 901 General,Scope,Wall|Door|Slab,Assembly (A)|Business (B)|Educational (E)|Residential (R)|Mercantile (M),sd|dd|cd,fire_protection_alarm_systems,fire_protection_engineer,Level 3 alterations as described in Section 604 shall comply with the requirements of this chapter.
901.2,Section 901 General,Compliance,Wall|Door|Stair|Ramp|Slab,Assembly (A)|Business (B)|Educational (E)|Mercantile (M)|Residential (R),sd|dd|cd,means_of_egress,architect,"In addition to the provisions of this chapter, work shall comply with all of the requirements of Chapters 7 and 8. The requirements of Sections 802, 803, 804 and 805 shall apply within all work areas whether or not they include exits and corridors shared by more than one tenant and regardless of the occupant load.Exception: Buildings in which the reconfiguration of space affecting exits or shared egress access is exclusively the result of compliance with the accessibility requirements of Section 306.7.1 shall not be required to comply with this chapter."
902,Chapter 9 Alterations—Level 3,Special Use and Occupancy,,,,none,none,
902.1,Section 902 Special Use and Occupancy,High-Rise Buildings,BuildingElementProxy|Stair|Elevator|Ramp|Roof,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,building_height_area_limits,architect,Any building having occupied floors more than 75 feet (22 860 mm) above the lowest level of fire department vehicle access shall comply with the requirements of Sections 902.1.1 and 902.1.2.
902.1.1,Section 902 Special Use and Occupancy,Recirculating Air or Exhaust Systems,BuildingElementProxy,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),dd|cd,mechanical_systems,mechanical_engineer,"Where a floor is served by a recirculating air or exhaust system with a capacity greater than 15,000 cubic feet per minute (701 m3/s), that system shall be equipped with approved smoke and heat detection devices installed in accordance with the International Mechanical Code."
902.1.2,Section 902 Special Use and Occupancy,Elevators,Elevator,Assembly (A)|Business (B)|Educational (E)|Institutional (I)|Residential (R),sd|dd|cd,elevators_conveying_systems,elevator_consultant,"Where there is an elevator or elevators for public use, not fewer than one elevator serving the work area shall comply with this section. Existing elevators with a travel distance of 25 feet (7620 mm) or more above or below the main floor or other level of a building and intended to serve the needs of emergency personnel for fire-fighting or rescue purposes shall be provided with emergency operation in accordance with ASME A17.3. New elevators shall be provided with Phase I emergency recall operation and Phase II emergency in-car operation in accordance with ASME A17.1/CSA B44.1."
902.2,Section 902 Special Use and Occupancy,Boiler and Furnace Equipment Rooms,,,,,,"Boiler and furnace equipment rooms adjacent to or within Group I-1, I-2, I-4, R-1, R-2 and R-4 occupancies shall be enclosed by 1-hour fire-resistance-rated construction.Exceptions: Steam boiler equipment operating at pressures of 15 pounds per square inch gauge (psig) (103.4 kPa) or less is not required to be enclosed.Hot water boilers operating at pressures of 170 psig (1171 kPa) or less are not required to be enclosed.Furnace and boiler equipment with 400,000 British thermal units (Btu) (4.22 × 108 J) per hour input rating or less is not required to be enclosed.Furnace rooms protected with an automatic sprinkler system are not required to be enclosed."
903,Chapter 9 Alterations—Level 3,Building Elements and Materials,,,,none,none,
903.1,Section 903 Building Elements and Materials,Existing Shafts and Vertical Openings,Stair|Wall|Door,Assembly (A)|Business (B)|Educational (E)|Factory and Industrial (F)|Residential (R),sd|dd|cd,means_of_egress,architect,"Existing stairways that are part of the means of egress shall be enclosed in accordance with Section 802.2.1 from the highest work area floor to, and including, the level of exit discharge and all floors below."
903.2,Section 903 Building Elements and Materials,Fire Partitions in Group R-3,Wall|Slab|Door,Residential (R),sd|dd|cd,fire_resistance_smoke_protection,architect,Fire separation in Group R-3 occupancies shall be in accordance with Section 903.2.1.
